timeframe,profit,0,timeframe1,drawup,1,timeframe2,drawdown
2021.03.05 23:30,-1022.0000000000533,,2021.03.01 04:00,3652.9999999999577,,2021.03.02 11:30,-3459.0000000000564
2021.03.05 23:00,-428.00000000004866,,2021.03.01 04:30,3369.9999999999354,,2021.03.02 11:00,-3398.0000000000987
2021.03.05 22:30,89.99999999994657,,2021.03.01 05:30,3049.99999999994,,2021.03.02 12:00,-3113.000000000053
2021.03.05 22:00,173.99999999996112,,2021.03.01 03:30,2991.9999999999172,,2021.03.02 06:30,-2998.000000000084
2021.03.05 21:30,226.99999999991655,,2021.03.01 05:00,2926.999999999939,,2021.03.02 13:00,-2936.0000000000837
2021.03.05 21:00,-470.00000000006753,,2021.03.01 08:30,2816.9999999999436,,2021.03.02 12:30,-2897.000000000083
2021.03.05 20:30,-686.0000000000739,,2021.03.01 07:00,2499.9999999999295,,2021.03.03 19:00,-2729.000000000031
2021.03.05 20:00,-1066.0000000000605,,2021.03.01 08:00,2468.9999999999154,,2021.03.02 09:30,-2719.0000000000764
2021.03.05 19:30,-1061.0000000000823,,2021.03.01 03:00,2419.9999999999122,,2021.03.02 16:00,-2714.0000000000446
2021.03.05 19:00,-1865.0000000000437,,2021.03.01 07:30,2410.999999999957,,2021.03.02 17:00,-2713.0000000000964
2021.03.05 18:30,-1908.0000000000748,,2021.03.01 09:00,2361.999999999945,,2021.03.02 17:30,-2711.000000000041
2021.03.05 18:00,-1937.0000000000734,,2021.03.01 06:00,2306.9999999999227,,2021.03.03 08:00,-2663.0000000000755
2021.03.05 17:30,-1043.0000000000584,,2021.03.01 06:30,2211.9999999999304,,2021.03.02 23:30,-2637.0000000000523
2021.03.05 17:00,-2539.000000000082,,2021.03.01 02:30,2179.999999999918,,2021.03.02 10:30,-2616.0000000000664
2021.03.05 16:30,-2116.000000000114,,2021.03.04 17:00,1868.9999999999397,,2021.03.02 07:00,-2593.000000000098
2021.03.05 16:00,-1220.000000000073,,2021.03.01 09:30,1706.9999999999511,,2021.03.02 10:00,-2583.0000000000764
2021.03.05 15:30,-1339.0000000000446,,2021.03.04 16:30,1532.9999999999711,,2021.03.02 16:30,-2563.000000000054
2021.03.05 15:00,-2196.0000000000505,,2021.03.04 17:30,1529.9999999999893,,2021.03.02 18:30,-2543.000000000057
2021.03.05 14:30,-1739.0000000000427,,2021.03.01 13:00,1463.9999999999445,,2021.03.05 17:00,-2539.000000000082
2021.03.05 14:00,-1971.000000000095,,2021.03.04 19:00,1445.9999999998922,,2021.03.02 21:00,-2514.0000000000196
