date,USDCHF,USDCAD,AUDUSD,GBPCHF,AUDCHF,EURGBP,GBPJPY,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,empty,sum
2021.03.29,-66.99999999999484,-46.0000000000127,31.999999999998696,134.99999999999625,117.99999999999588,-39.00000000000014,235.99999999999,14.000000000010004,-151.00000000001222,-80.00000000001339,10.99999999999568,15.000000000000568,91.99999999999208,,269.9999999999459
2021.03.29,-47.9999999999925,-60.000000000015596,43.999999999999595,60.99999999999994,146.99999999999713,-57.00000000000705,228.999999999985,11.000000000024102,-144.0000000000108,-114.99999999999844,9.999999999990905,49.000000000006594,122.99999999999534,,249.99999999997422
2021.03.29,-87.99999999999919,-94.00000000001629,39.999999999995595,126.99999999998823,168.99999999999693,-70.99999999999883,215.0000000000034,16.000000000019554,-248.00000000000378,-246.00000000001288,8.99999999998613,29.000000000010573,158.99999999999804,,16.999999999967514
2021.03.29,-102.99999999999754,-109.00000000000354,70.0000000000034,203.99999999998198,206.00000000000617,-33.000000000005244,391.9999999999959,100.99999999999909,-178.00000000001148,-232.99999999999432,63.99999999999295,121.99999999999989,208.99999999999253,,711.9999999999598
2021.03.29,-139.00000000000023,-131.00000000001444,60.99999999999994,228.99999999999034,226.00000000000398,-23.00000000000635,375.99999999997635,70.99999999999795,-156.00000000000057,-182.0000000000155,55.999999999997385,118.00000000000921,213.99999999999199,,719.9999999999302
2021.03.29,-146.99999999999713,-162.00000000001768,56.99999999999594,234.00000000000088,228.00000000000597,-30.000000000007798,399.0000000000009,97.00000000000841,-165.9999999999995,-170.00000000000347,51.9999999999925,130.00000000000966,229.99999999999687,,751.9999999999857
2021.03.29,-144.99999999999514,-220.00000000002018,-7.0000000000014495,156.99999999998494,165.00000000000404,-80.99999999999774,118.99999999999977,-64.99999999999773,-289.0000000000059,-268.0000000000016,-97.00000000000841,-46.999999999997044,194.99999999998963,,-583.0000000000468
2021.03.29,-190.00000000000128,-344.00000000001097,-80.00000000000229,146.00000000000168,133.00000000000534,-77.00000000000485,60.000000000002274,-125.0,-348.9999999999993,-428.00000000000614,-172.00000000001125,-114.99999999999488,195.9999999999962,,-1345.0000000000257
2021.03.29,-197.99999999999818,-338.0000000000161,-65.99999999999939,178.99999999999582,153.00000000000313,-52.000000000007596,102.00000000000387,-123.99999999999523,-299.00000000000483,-314.00000000001427,-153.0000000000058,-85.99999999999852,212.99999999999653,,-983.0000000000407
2021.03.29,-180.99999999999784,-313.00000000000773,12.999999999996348,164.99999999999292,211.00000000000563,-89.00000000000574,36.000000000001364,-119.99999999997613,-229.99999999999687,-307.00000000001285,-184.0000000000117,-47.99999999998761,288.9999999999948,,-758.0000000000055
2021.03.29,-152.99999999999204,-255.00000000000523,115.99999999999389,205.99999999999508,283.99999999999534,-57.00000000000705,-3.0000000000143245,-202.99999999997453,-56.99999999999594,-146.00000000000168,-222.0000000000084,-6.999999999990791,370.9999999999991,,-126.0000000000066
2021.03.29,-134.99999999999625,-283.000000000011,109.99999999999899,149.9999999999835,268.0000000000016,-92.99999999999864,-98.00000000001319,-232.99999999997567,-100.0000000000112,-219.99999999999798,-280.00000000000114,-50.99999999998772,389.99999999999034,,-575.0000000000184
2021.03.29,-148.99999999999915,-357.00000000000733,27.999999999994696,100.99999999999554,202.0000000000022,-116.00000000000499,-177.99999999999727,-259.9999999999909,-225.00000000000853,-339.0000000000004,-328.00000000000296,-138.9999999999958,340.9999999999913,,-1419.0000000000236
2021.03.29,-139.00000000000023,-362.00000000001785,51.000000000001044,105.99999999998388,214.00000000000307,-92.99999999999864,-94.00000000002251,-223.99999999998954,-164.00000000000858,-302.0000000000023,-298.0000000000018,-77.99999999998875,375.9999999999986,,-1007.0000000000437
2021.03.29,-151.00000000000114,-432.0000000000102,3.999999999992898,137.9999999999937,180.0000000000024,-67.00000000000594,-97.00000000000841,-265.99999999999113,-222.99999999999542,-292.00000000000335,-354.0000000000134,-138.9999999999958,369.99999999999255,,-1329.0000000000434
2021.03.29,-180.99999999999784,-477.0000000000163,-6.0000000000060005,109.99999999998789,195.00000000000074,-75.00000000000284,-133.00000000000978,-284.9999999999966,-180.0000000000024,-270.00000000001467,-359.00000000000887,-128.0000000000001,387.99999999999943,,-1401.0000000000673
2021.03.29,-136.99999999999824,-500.00000000001154,-73.00000000000084,19.999999999997797,97.00000000000264,-90.0000000000012,-314.9999999999977,-415.9999999999968,-309.0000000000037,-334.00000000001205,-461.00000000001273,-282.99999999998704,327.99999999999494,,-2473.000000000027
2021.03.29,-148.99999999999915,-533.0000000000057,-102.99999999999754,-23.00000000001745,78.00000000000028,-114.99999999999844,-323.0000000000075,-395.9999999999866,-337.0000000000095,-392.00000000001455,-449.0000000000123,-281.9999999999965,308.9999999999926,,-2715.0000000000523
2021.03.29,-169.99999999999238,-447.0000000000196,-75.00000000000284,13.999999999980695,121.99999999999989,-134.0000000000008,-250.0,-298.9999999999782,-317.9999999999961,-407.0000000000018,-349.00000000000375,-210.99999999999852,282.99999999999994,,-2241.0000000000136
2021.03.29,-122.99999999999534,-457.00000000001853,-53.999999999998494,-30.0000000000189,107.00000000000153,-135.00000000000733,-177.00000000002092,-236.99999999999477,-302.0000000000023,-530.0000000000082,-329.00000000000773,-161.99999999999193,315.9999999999941,,-2113.0000000000687
