date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,NZDCHF,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.09.28,-26.999999999999247,-59.99999999999339,-25.99999999999625,-15.00000000000945,-36.999999999998145,-4.000000000004,-2.999999999997449,-159.00000000000603,-24.000000000001798,0.0,-129.99999999998568,-83.99999999998897,-78.00000000000028,-248.99999999998812,-28.000000000005798,-152.99999999999204,-50.0000000000056,,-1126.9999999999725
2020.09.28,-26.999999999999247,-55.000000000005045,84.00000000000318,-15.00000000000945,-32.999999999994145,9.999999999998899,-8.999999999992347,-204.00000000000773,17.000000000000348,-28.000000000005798,-184.99999999999073,-139.99999999998636,-104.00000000001519,-200.99999999998454,99.00000000000375,-144.99999999999514,5.999999999994898,,-929.9999999999847
2020.09.28,-43.00000000000415,-156.00000000000057,73.99999999999807,-73.00000000001194,-156.99999999999602,31.000000000003247,-12.999999999996348,-225.00000000000853,2.999999999997449,-1.0000000000065512,21.00000000000435,-200.9999999999934,-104.00000000001519,-190.99999999998562,140.00000000000057,-230.99999999999233,29.000000000001247,,-1097.000000000006
2020.09.28,-27.999999999994696,-141.99999999999767,55.00000000000682,-34.000000000000696,-125.99999999999278,80.99999999999774,12.000000000012001,-198.99999999999807,102.99999999999754,-5.999999999994898,100.0000000000112,-163.99999999998727,-25.00000000000835,-188.9999999999947,155.00000000000114,-231.99999999999886,88.99999999999464,,-549.9999999999469
2020.09.28,-9.00000000000345,-133.00000000000534,67.00000000000728,-38.0000000000047,-127.99999999999478,68.00000000000139,-4.999999999988347,-186.00000000000705,100.00000000000009,-18.0000000000069,178.00000000001148,-157.99999999998704,-13.000000000018552,-241.99999999998667,147.00000000000557,-231.99999999999886,76.99999999999375,,-524.999999999982
2020.09.28,-12.000000000000899,-136.00000000000279,69.00000000000261,-35.00000000000725,-129.9999999999968,70.99999999999883,-4.999999999988347,-203.00000000000296,94.00000000000519,1.999999999990898,107.00000000001265,-170.99999999999227,-2.0000000000131024,-255.99999999998957,150.99999999999625,-232.99999999999432,84.99999999999064,,-603.9999999999911
2020.09.28,-5.999999999994898,-130.0000000000079,-22.999999999996135,-14.000000000002899,-238.99999999998923,19.999999999997797,-24.999999999986144,-200.00000000000284,65.99999999999939,58.99999999998684,110.00000000001009,-176.9999999999925,-54.0000000000207,-268.9999999999859,37.9999999999967,-406.9999999999907,52.99999999999194,,-1197.999999999987
2020.09.28,6.0000000000060005,-117.99999999999588,-129.99999999999545,12.999999999996348,-219.99999999999798,5.999999999994898,-7.999999999985796,-67.99999999999784,85.99999999999719,133.99999999998968,104.99999999999955,-34.99999999999659,65.99999999998829,-287.9999999999994,-51.00000000000193,-383.99999999999545,85.99999999999719,,-799.9999999999972
2020.09.28,50.0000000000056,-35.00000000000725,-109.99999999999943,18.0000000000069,-196.99999999999162,9.999999999998899,7.0000000000014495,39.00000000000148,87.00000000000374,102.00000000000209,45.000000000006146,88.00000000000807,56.99999999999594,-191.99999999999218,-33.00000000000125,-363.99999999999767,82.99999999999974,,-344.9999999999593
2020.09.28,45.000000000006146,-89.99999999999008,-60.000000000002274,7.0000000000014495,-244.99999999999523,82.00000000000429,-24.000000000001798,-54.000000000002046,153.99999999999858,114.99999999999844,324.0000000000132,-39.99999999999204,259.9999999999936,-81.9999999999821,73.99999999999807,-415.99999999999415,121.99999999999989,,172.0000000000539
2020.09.28,34.000000000000696,-124.99999999999733,-137.00000000000045,-36.0000000000138,-307.99999999999716,116.00000000000499,-51.99999999998539,4.9999999999954525,178.00000000000037,121.99999999999989,409.99999999999926,11.00000000000989,352.9999999999811,-52.99999999999194,112.99999999999955,-472.9999999999901,161.00000000000003,,319.000000000015
2020.09.28,11.00000000000545,-151.9999999999966,-167.0000000000016,-22.999999999995246,-297.9999999999983,136.00000000000279,-52.99999999999194,61.99999999999761,184.00000000000637,105.99999999998388,399.00000000001603,46.00000000000648,288.99999999998374,-60.99999999999994,79.9999999999983,-472.9999999999901,175.99999999999838,,262.00000000002535
2020.09.28,12.999999999996348,-154.99999999999403,-164.00000000000148,-11.00000000000545,-253.99999999999866,136.00000000000279,-72.99999999998974,87.99999999999386,180.0000000000024,144.99999999999514,354.0000000000099,75.00000000000284,267.99999999997937,-90.99999999999665,75.00000000000284,-427.99999999999505,173.00000000000094,,331.00000000000523
2020.09.28,9.999999999998899,-143.00000000000423,-156.99999999999648,-31.000000000003247,-280.9999999999979,153.00000000000313,-31.999999999987594,76.99999999999818,179.00000000000693,133.99999999998968,364.00000000000875,88.00000000000807,281.99999999998226,-41.99999999998649,81.99999999999363,-436.9999999999985,195.00000000000074,,441.00000000001586
2020.09.28,-0.999999999995449,-177.99999999998929,-156.99999999999648,-59.99999999999339,-314.99999999999864,163.99999999999747,-55.000000000005045,67.99999999999784,192.00000000000327,120.99999999999334,415.0000000000098,55.00000000000682,356.00000000000074,-53.999999999998494,99.99999999999432,-456.9999999999963,175.99999999999838,,370.0000000000289
2020.09.28,-2.000000000002,-173.00000000000094,-192.99999999999784,-46.0000000000127,-335.99999999999187,144.99999999999514,-48.000000000003595,64.99999999999773,162.0000000000066,123.99999999999079,433.0000000000167,64.00000000000716,318.9999999999804,-58.99999999998684,48.00000000000182,-497.99999999999847,180.99999999999784,,185.99999999999983
2020.09.28,24.999999999997247,-127.99999999999478,-194.99999999999318,-26.999999999999247,-313.99999999999204,114.00000000000298,-46.999999999997044,140.00000000000057,163.99999999999747,150.99999999999002,461.0000000000003,142.00000000001012,407.99999999998613,-118.99999999998023,28.000000000005798,-493.99999999999443,141.99999999999767,,451.00000000003735
2020.09.28,24.000000000001798,-146.00000000000168,-224.99999999999432,-29.999999999996696,-320.9999999999935,75.9999999999983,-51.000000000001044,147.99999999999613,143.00000000000423,170.00000000000347,241.00000000000233,146.0000000000008,272.99999999998994,-144.99999999999514,-34.000000000006025,-486.999999999993,121.99999999999989,,-95.9999999999846
2020.09.28,48.000000000003595,-146.99999999998602,-222.99999999999898,-38.0000000000047,-276.9999999999939,29.000000000001247,-82.99999999998863,180.99999999999739,134.0000000000008,207.00000000000162,106.00000000000608,143.00000000000068,237.99999999998266,-237.99999999998266,-72.99999999999329,-421.99999999998903,60.99999999999994,,-353.9999999999432
2020.09.28,41.9999999999976,-136.99999999998712,-192.99999999999784,-35.00000000000725,-263.99999999999756,53.999999999998494,-82.00000000000429,90.99999999999397,136.99999999999824,148.99999999999915,148.99999999999915,96.00000000000364,229.99999999999687,-268.0000000000016,-16.000000000005343,-418.9999999999916,90.0000000000012,,-376.0000000000044
2020.09.28,26.000000000003798,-120.99999999999334,-123.00000000000466,1.999999999990898,-212.99999999999653,75.00000000000284,-38.0000000000047,57.999999999992724,145.00000000000622,217.0000000000005,-34.000000000000696,73.0000000000075,245.99999999999068,-137.9999999999937,31.999999999996476,-427.99999999999505,134.0000000000008,,-86.99999999999625
2020.09.28,14.000000000002899,-92.99999999998754,-147.00000000000557,59.99999999999339,-204.99999999999963,9.00000000000345,-44.99999999998394,63.99999999999295,48.000000000003595,482.999999999989,-275.9999999999874,90.00000000000341,137.9999999999937,-335.9999999999808,-60.000000000002274,-407.99999999999727,101.99999999999099,,-561.999999999971
2020.09.28,-68.00000000000139,-158.99999999999804,-150.99999999999625,116.00000000000499,-168.99999999999693,-26.000000000003798,0.0,-88.00000000000807,17.000000000000348,675.9999999999877,-461.99999999998465,-0.999999999990564,1.999999999990898,-400.00000000000034,-96.00000000000364,-398.9999999999938,84.99999999999064,,-1123.000000000003
2020.09.28,-156.99999999999602,-232.99999999999432,-165.00000000000625,36.999999999998145,-249.99999999999466,17.999999999995797,35.00000000000725,-130.00000000000966,-32.999999999994145,873.999999999997,-807.0000000000022,-9.999999999990905,-62.000000000006494,-458.9999999999872,-48.00000000000182,-447.99999999999284,110.99999999999443,,-1726.9999999999836
2020.09.28,-198.99999999999363,-268.0000000000016,-200.00000000000284,45.99999999999049,-181.9999999999933,39.999999999995595,38.0000000000047,-118.99999999999977,-36.0000000000027,1021.9999999999895,-1068.9999999999866,-18.999999999991246,-99.00000000000463,-482.999999999989,-67.99999999999784,-360.9999999999891,103.99999999999298,,-1852.9999999999789
2020.09.28,-149.99999999999457,-272.00000000000557,-165.99999999999682,31.999999999987594,-209.9999999999991,19.00000000000235,7.0000000000014495,-100.99999999999909,-17.000000000000348,1212.9999999999975,-1045.9999999999914,-36.99999999999193,-53.00000000001415,-559.9999999999827,-55.999999999997385,-385.99999999999744,68.99999999999685,,-1713.9999999999848
2020.09.28,-248.00000000000378,-428.9999999999905,-186.9999999999976,-195.00000000001182,-333.9999999999899,9.00000000000345,-14.999999999987246,-203.00000000000296,-34.99999999999615,1305.999999999985,-1280.9999999999989,-196.99999999998852,-72.0000000000054,-590.999999999986,-63.99999999999295,-397.99999999999835,42.999999999993044,,-2890.9999999999686
2020.09.28,-254.99999999999412,-434.000000000001,-188.99999999999295,-187.00000000000384,-369.99999999999255,136.99999999999824,-15.999999999993797,-228.00000000000864,11.00000000000545,1634.000000000002,-1385.9999999999984,-168.99999999999693,-25.00000000000835,-455.99999999998977,55.999999999997385,-464.9999999999932,84.99999999999064,,-2256.99999999998
2020.09.28,-280.00000000000244,-418.0000000000073,-170.0000000000017,-151.00000000001222,-365.99999999999966,119.99999999999788,12.000000000012001,-257.000000000005,-9.00000000000345,1743.99999999999,-1402.9999999999986,-174.99999999999716,126.99999999998823,-473.99999999999665,51.00000000000193,-476.9999999999941,78.00000000000028,,-2048.0000000000273
2020.09.28,-266.999999999995,-543.0000000000045,-138.00000000000523,-202.00000000001327,-449.9999999999948,136.99999999999824,-112.000000000001,-287.00000000000614,19.999999999997797,1773.9999999999868,-1405.9999999999961,-362.99999999999955,182.99999999999983,-550.9999999999903,69.00000000000261,-620.9999999999937,117.00000000000044,,-2640.0000000000136
2020.09.28,-237.99999999999378,-544.9999999999955,-115.99999999999966,-80.99999999999774,-442.9999999999934,85.99999999999719,-165.9999999999995,-261.0000000000099,6.0000000000060005,1580.999999999988,-1224.9999999999873,-369.99999999999034,-28.000000000005798,-757.999999999992,46.999999999997044,-617.9999999999964,136.99999999999824,,-2991.9999999999745
2020.09.28,-236.99999999999832,-554.9999999999944,-115.99999999999966,-29.999999999996696,-403.99999999999324,31.000000000003247,-151.9999999999966,-302.99999999999727,-54.999999999993946,1496.9999999999927,-1039.9999999999966,-449.99999999998863,-209.00000000001472,-939.0000000000009,34.99999999999659,-607.9999999999974,65.99999999999939,,-3468.999999999976
2020.09.28,-156.99999999999602,-513.0000000000078,-60.000000000002274,-36.999999999998145,-373.99999999999653,53.999999999998494,-205.99999999999508,-255.00000000000966,16.0000000000049,1425.9999999999939,-879.9999999999919,-416.9999999999874,-11.00000000000545,-730.9999999999927,84.00000000000318,-571.9999999999948,115.99999999999389,,-2516.999999999983
