date,GBPUSD,EURUSD,USDJPY,EURCHF,GBPJPY,GBPCAD,EURJPY,EURAUD,AUDCAD,empty,sum
2018.11.05,0.0,0.0,-84.00000000000318,-19.999999999997797,-14.999999999986358,-29.999999999996696,-14.000000000010004,-5.999999999994898,-95.99999999999609,,-264.999999999985
2018.11.05,123.99999999999079,21.999999999988695,-100.00000000000853,-24.000000000001798,39.00000000001569,-34.000000000000696,98.99999999998954,25.00000000000835,39.00000000000014,,189.99999999998218
2018.11.05,76.99999999999375,46.999999999997044,-93.00000000000352,-58.000000000002494,66.0000000000025,-35.999999999991594,116.00000000001387,-4.999999999988347,75.9999999999983,,190.0000000000195
2018.11.05,133.99999999998968,112.99999999998533,-30.000000000001137,-45.99999999999049,159.9999999999966,31.000000000003247,105.99999999999454,-58.99999999998684,155.00000000000514,,563.999999999996
2018.11.05,173.00000000000094,85.00000000000173,-81.00000000000307,-86.99999999999264,140.00000000001478,51.000000000001044,74.99999999998863,-70.99999999999883,143.9999999999997,,429.0000000000123
2018.11.05,201.00000000000674,73.99999999999629,-109.99999999999943,-89.99999999999008,153.99999999999636,62.000000000006494,145.00000000001023,-68.99999999998573,179.00000000000693,,546.0000000000477
2018.11.05,217.0000000000005,41.000000000002146,-109.00000000000887,-85.00000000000173,155.00000000000114,93.00000000000975,96.00000000000364,0.0,95.00000000000064,,503.0000000000072
2018.11.05,259.9999999999936,-9.000000000014552,-85.00000000000796,-82.99999999998863,216.00000000000819,83.00000000001084,-38.000000000010914,97.00000000001374,28.000000000005798,,469.0000000000101
2018.11.05,282.9999999999888,1.0000000000065512,-99.00000000000375,-109.00000000000354,239.00000000000432,120.00000000000898,-7.000000000005002,-75.99999999998718,60.99999999999994,,413.00000000000915
2018.11.05,292.9999999999877,-21.00000000000435,-88.99999999999864,-119.00000000000244,277.00000000001523,188.9999999999947,38.000000000010914,69.00000000000794,24.999999999997247,,662.0000000000084
2018.11.05,317.9999999999961,-19.00000000001345,-64.99999999999773,-116.99999999998934,318.00000000001205,141.99999999999767,3.0000000000143245,163.00000000000205,14.999999999998348,,758.0000000000199
2018.11.05,319.999999999987,-29.00000000001235,-76.99999999999818,-127.99999999999478,316.0000000000025,161.00000000001114,15.999999999991132,95.00000000000064,68.99999999999685,,742.999999999984
2018.11.05,343.00000000000443,-26.999999999999247,-67.00000000000728,-130.99999999999224,338.99999999999864,188.9999999999947,9.999999999990905,117.00000000001154,38.0000000000047,,811.0000000000063
2018.11.05,331.999999999999,-19.999999999997797,-102.00000000000387,-131.99999999999878,296.99999999999704,187.00000000000384,28.999999999996362,38.0000000000047,73.99999999999629,,702.9999999999967
2018.11.05,313.00000000000773,-17.000000000000348,-153.0000000000058,-170.00000000000347,193.00000000001205,126.0000000000039,49.000000000006594,68.00000000000139,77.00000000000485,,486.0000000000269
2018.11.05,320.9999999999935,9.999999999998899,-171.00000000000648,-153.00000000000313,193.00000000001205,146.00000000000168,144.00000000000546,55.000000000005045,95.00000000000064,,640.0000000000077
2018.11.05,211.00000000000563,36.999999999998145,-207.00000000000784,-173.00000000000094,30.000000000001137,34.000000000000696,167.0000000000016,97.00000000001374,102.99999999999754,,299.0000000000097
2018.11.05,76.99999999999375,24.999999999986144,-200.00000000000284,-184.00000000000637,-90.00000000000341,-106.99999999999044,198.0000000000075,103.00000000000864,90.0000000000012,,-88.00000000000585
2018.11.05,99.99999999998899,8.999999999992347,-180.00000000000682,-157.00000000000713,-27.999999999991587,-137.9999999999937,173.00000000000182,34.000000000000696,96.00000000000719,,-91.00000000000821
2018.11.05,-19.999999999997797,-82.00000000000429,-112.99999999999955,-95.00000000000064,-84.00000000000318,-263.99999999999756,-24.00000000000091,-99.99999999998899,148.0000000000037,,-633.9999999999891
2018.11.05,154.99999999999403,-69.00000000000794,-84.00000000000318,-123.00000000000644,128.00000000001432,-45.000000000006146,-50.99999999998772,-189.99999999997908,170.99999999999892,,-107.99999999998323
2018.11.05,121.99999999999989,-55.000000000005045,-91.00000000000819,-177.00000000000495,92.00000000001296,-80.99999999999774,-6.000000000000227,-189.99999999997908,231.99999999999886,,-153.99999999998352
2018.11.05,177.99999999998929,-95.00000000000064,-118.00000000000921,-143.00000000000423,118.99999999999977,-11.999999999989797,-2.999999999985903,-196.99999999998053,195.00000000000074,,-75.9999999999805
2018.11.05,167.9999999999904,-112.000000000001,-148.00000000001035,-143.00000000000423,27.000000000015234,41.000000000002146,3.0000000000143245,-318.9999999999804,197.99999999999818,,-284.99999999997567
2018.11.05,82.00000000000429,-63.000000000013046,-153.0000000000058,-221.99999999998886,-66.0000000000025,-60.99999999999994,31.00000000000591,-236.99999999999832,161.00000000000003,,-527.9999999999983
2018.11.05,-46.999999999997044,-89.00000000000574,-114.00000000000432,-143.00000000000423,-147.99999999999613,-248.99999999998812,-37.00000000000614,-171.99999999999437,140.0000000000068,,-858.9999999999893
2018.11.05,-39.00000000001125,-154.0000000000097,-128.0000000000001,-156.00000000000057,-153.99999999999636,-238.99999999998923,-64.99999999999773,-245.99999999999068,109.99999999999899,,-1070.9999999999964
2018.11.05,69.00000000000794,-205.99999999999508,-161.00000000000136,-229.99999999999687,-91.99999999998454,-95.00000000000064,-86.99999999998909,-257.99999999998045,85.00000000000173,,-974.9999999999385
2018.11.05,157.99999999999147,-192.99999999999872,-148.00000000001035,-191.99999999999218,30.000000000001137,45.000000000006146,-85.99999999998431,-178.99999999999582,31.000000000003247,,-533.9999999999793
2018.11.05,314.99999999999864,-327.00000000001063,-191.0000000000025,-214.99999999998744,219.99999999999886,266.0000000000107,-223.99999999998954,-299.99999999998914,26.999999999999247,,-428.9999999999718
2018.11.05,248.99999999998812,-207.00000000000162,-206.00000000000307,-187.99999999998818,128.99999999999068,215.99999999999397,-75.9999999999934,-295.0000000000008,31.000000000003247,,-347.0000000000111
2018.11.05,75.00000000000284,-148.00000000001478,-154.00000000001057,-167.00000000000603,-43.99999999998272,12.000000000012001,-50.99999999998772,-276.9999999999939,36.0000000000027,,-717.9999999999782
2018.11.05,14.999999999987246,-80.00000000001339,-91.00000000000819,-171.99999999999437,-13.00000000000523,141.99999999999767,-12.000000000000455,-256.99999999999613,29.999999999996696,,-438.00000000003615
2018.11.05,-90.99999999999665,28.999999999990145,-67.99999999999784,-238.99999999998923,-109.99999999998522,59.99999999999339,64.99999999999773,-269.9999999999925,58.99999999999794,,-564.9999999999823
2018.11.05,-124.00000000001299,82.00000000000429,-67.00000000000728,-313.00000000000773,-104.99999999998977,-35.999999999991594,86.99999999998909,-186.99999999998164,68.00000000000139,,-594.9999999999961
2018.11.05,-80.00000000001339,85.00000000000173,-91.00000000000819,-357.99999999999164,-91.99999999998454,-15.999999999993797,122.0000000000141,-276.9999999999939,139.00000000000023,,-567.9999999999693
2018.11.05,-119.00000000000244,124.99999999999733,-96.00000000000364,-370.999999999988,-212.99999999999386,-157.00000000000713,206.99999999999363,-102.99999999998644,158.99999999999804,,-567.9999999999926
2018.11.05,-24.000000000001798,68.00000000000139,-100.99999999999909,-348.9999999999993,-98.99999999998954,-219.99999999999798,162.00000000000614,25.00000000000835,146.00000000000168,,-391.9999999999702
2018.11.05,7.0000000000014495,46.999999999997044,-94.99999999999886,-337.99999999999386,-56.99999999998795,-270.99999999999903,129.99999999999545,-13.999999999980695,140.0000000000068,,-450.9999999999595
2018.11.05,-12.000000000012001,92.99999999998754,-67.00000000000728,-302.0000000000023,-43.00000000000637,-357.99999999999164,128.00000000001432,-69.9999999999923,243.00000000000432,,-388.0000000000057
2018.11.05,-144.99999999999514,89.00000000000574,-85.00000000000796,-340.00000000000693,-185.00000000000227,-411.0000000000058,131.00000000000023,-70.99999999999883,243.99999999999977,,-773.0000000000111
2018.11.05,-246.99999999999721,263.99999999999756,-73.0000000000075,-363.0000000000022,-304.00000000000205,-537.9999999999941,325.9999999999934,70.99999999999883,285.9999999999974,,-578.0000000000158
2018.11.05,-258.0000000000027,285.00000000000193,-130.00000000000966,-384.9999999999909,-412.9999999999825,-595.9999999999966,384.00000000001455,7.0000000000014495,373.00000000000114,,-732.9999999999634
2018.11.05,-326.0000000000041,272.00000000000557,-125.0,-392.9999999999989,-449.99999999998863,-689.9999999999907,414.0000000000157,-52.99999999999194,380.999999999998,,-969.9999999999552
2018.11.05,-312.00000000000114,226.99999999999943,-108.00000000000409,-395.99999999999636,-437.9999999999882,-672.0000000000059,331.99999999999363,-99.99999999998899,394.00000000000546,,-1072.9999999999864
2018.11.05,-219.99999999999798,221.00000000000452,-87.0000000000033,-390.0000000000015,-306.99999999998795,-523.0000000000068,319.9999999999932,-122.99999999998423,360.0000000000048,,-748.9999999999793
2018.11.05,-229.99999999999687,207.99999999998596,-93.00000000000352,-353.0000000000033,-318.9999999999884,-577.9999999999897,296.99999999999704,-99.99999999998899,343.9999999999999,,-823.9999999999881
