date,GBPUSD,EURUSD,USDJPY,EURCHF,GBPJPY,GBPCAD,EURJPY,EURAUD,AUDCAD,empty,sum
2018.11.05,236.99999999999832,29.999999999996696,-79.00000000000773,34.000000000000696,165.99999999999682,129.00000000000134,112.99999999999955,86.0000000000083,63.00000000000195,,778.9999999999959
2018.11.05,148.99999999999915,51.000000000001044,-81.00000000000307,15.00000000000945,81.99999999999363,17.000000000000348,138.00000000000523,137.00000000000932,75.9999999999983,,584.0000000000134
2018.11.05,136.00000000000279,123.99999999999079,6.999999999990791,-29.999999999996696,191.0000000000025,52.000000000007596,116.00000000001387,-0.9999999999843467,192.99999999999872,,788.000000000026
2018.11.05,173.00000000000094,119.00000000000244,-5.000000000009663,-15.999999999993797,217.00000000001296,58.000000000002494,127.00000000000955,62.000000000006494,175.00000000000293,,910.0000000000343
2018.11.05,251.00000000000122,96.99999999999153,-70.00000000000739,-83.9999999999952,217.9999999999893,127.00000000001043,171.99999999999704,43.00000000001525,180.99999999999784,,935.0
2018.11.05,218.00000000000708,97.9999999999981,-81.00000000000307,-80.99999999999774,165.99999999999682,96.99999999999153,187.00000000001182,6.000000000017103,200.00000000000017,,810.0000000000218
2018.11.05,275.9999999999874,45.99999999999049,-61.00000000000705,-68.00000000000139,258.0000000000098,154.0000000000097,104.99999999998977,104.00000000001519,107.99999999999699,,921.9999999999909
2018.11.05,293.99999999999426,34.000000000000696,-9.000000000000341,-79.99999999999119,347.0000000000084,130.99999999999224,33.999999999991815,124.00000000001299,114.00000000000298,,989.0000000000118
2018.11.05,333.9999999999899,31.999999999987594,-78.00000000000296,-96.00000000000719,301.00000000001614,256.99999999999613,109.00000000000887,99.00000000000463,85.00000000000173,,1042.999999999995
2018.11.05,361.9999999999957,-15.00000000000945,-64.99999999999773,-86.0000000000083,350.9999999999991,236.99999999999832,43.00000000000637,182.0000000000155,29.999999999996696,,1038.9999999999961
2018.11.05,333.0000000000055,11.999999999989797,-49.000000000006594,-114.99999999999844,340.0000000000034,163.00000000000205,52.99999999999727,178.00000000001148,75.00000000000284,,990.0000000000074
2018.11.05,388.9999999999949,-24.000000000001798,-63.00000000000239,-109.00000000000354,378.0000000000143,225.99999999999287,28.999999999996362,140.0000000000068,72.0000000000054,,1038.000000000003
2018.11.05,356.00000000000074,2.999999999997449,-41.00000000001103,-124.99999999999733,375.0,201.99999999999108,37.00000000000614,150.00000000000568,80.00000000000229,,1036.999999999995
2018.11.05,385.99999999999744,-9.999999999998899,-102.00000000000387,-123.00000000000644,329.00000000000773,245.0000000000063,90.00000000000341,79.00000000000685,109.99999999999899,,1004.0000000000115
2018.11.05,322.00000000000006,45.99999999999049,-148.00000000001035,-126.99999999998823,195.99999999999795,146.00000000000168,204.00000000000773,92.00000000000318,158.0000000000026,,889.0000000000051
2018.11.05,333.9999999999899,42.999999999993044,-118.99999999999977,-143.99999999998857,247.0000000000141,168.0000000000126,169.00000000001114,150.00000000000568,111.00000000000554,,959.0000000000437
2018.11.05,238.0000000000049,80.99999999999774,-192.00000000000728,-165.9999999999995,43.00000000000637,96.99999999999153,294.00000000001114,118.00000000001809,134.0000000000008,,647.0000000000238
2018.11.05,187.99999999998818,28.000000000005798,-178.00000000001148,-133.00000000000534,6.000000000000227,-17.000000000000348,219.99999999999886,147.00000000000824,100.00000000000009,,360.9999999999842
2018.11.05,104.99999999999955,75.00000000000284,-103.00000000000864,-63.99999999999739,9.000000000014552,-131.99999999999878,186.00000000000705,82.00000000000429,180.0000000000024,,338.00000000002586
2018.11.05,156.00000000000057,-36.0000000000138,-59.00000000001171,-51.000000000001044,125.0,-45.000000000006146,9.000000000014552,-96.99999999999153,184.00000000000637,,185.99999999999727
2018.11.05,225.99999999999287,43.999999999999595,-70.99999999999795,-123.00000000000644,188.99999999999295,62.99999999999084,115.0000000000091,-158.99999999999804,284.0000000000065,,567.9999999999894
2018.11.05,351.99999999999676,-43.00000000001525,-88.99999999999864,-116.99999999998934,307.9999999999927,180.0000000000024,39.99999999999204,-166.99999999998383,243.00000000000432,,707.0000000000011
2018.11.05,448.9999999999883,-68.00000000000139,-117.00000000000443,-92.00000000000318,395.00000000001023,316.0000000000052,39.00000000001569,-161.99999999999548,199.00000000000472,,959.0000000000198
2018.11.05,177.99999999998929,-42.0000000000087,-140.00000000000057,-139.00000000000023,43.00000000000637,42.999999999993044,94.99999999999886,-197.99999999998707,207.00000000000162,,46.99999999999261
2018.11.05,160.00000000000458,-46.999999999997044,-102.00000000000387,-137.9999999999937,73.0000000000075,1.999999999990898,48.00000000000182,-126.99999999998823,170.00000000000347,,39.00000000002544
2018.11.05,-15.999999999993797,-22.0000000000109,-103.9999999999992,-120.99999999999334,-125.0,-202.9999999999976,76.99999999999818,-117.99999999999588,178.00000000000037,,-453.99999999999216
2018.11.05,150.00000000000568,-114.0000000000141,-123.00000000000466,-126.0000000000039,36.000000000001364,-18.0000000000069,-2.999999999985903,-223.99999999997976,175.00000000000293,,-246.99999999998525
2018.11.05,195.9999999999962,-136.00000000000279,-127.00000000000955,-191.99999999999218,81.99999999999363,69.00000000000794,-25.000000000005684,-135.9999999999806,90.0000000000012,,-178.99999999999176
2018.11.05,319.999999999987,-127.00000000001043,-115.0000000000091,-161.99999999999548,235.00000000001364,279.00000000000705,-30.000000000001137,-95.00000000000064,50.0000000000056,,354.9999999999965
2018.11.05,455.99999999998977,-178.99999999999582,-189.99999999999773,-185.99999999999727,294.00000000001114,473.99999999999665,-1.0000000000047748,-159.99999999998238,33.000000000005244,,541.0000000000249
2018.11.05,309.0000000000037,-127.99999999999478,-154.00000000001057,-126.99999999998823,176.00000000001614,241.00000000000233,12.000000000000455,-125.99999999998168,82.00000000000429,,285.0000000000516
2018.11.05,92.00000000000318,-75.00000000000284,-84.00000000000318,-126.99999999998823,22.999999999996135,184.99999999999073,-4.9999999999954525,-256.99999999999613,75.9999999999983,,-171.9999999999975
2018.11.05,55.99999999998939,45.000000000006146,-36.000000000001364,-165.9999999999995,42.00000000000159,178.99999999999582,75.9999999999934,-168.99999999999693,101.00000000000664,,127.99999999999521
