date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPJPY,GBPCAD,EURJPY,EURNZD,AUDCAD,NZDCAD,empty,sum
2019.09.30,-184.99999999999073,-22.999999999995246,-8.999999999992347,-38.0000000000047,-82.99999999999974,-196.9999999999743,-219.00000000001364,-67.99999999999784,-2.0000000000131024,-95.99999999999609,-114.99999999999844,,-1034.9999999999761
2019.09.30,-146.99999999998602,-21.00000000000435,8.999999999992347,-38.0000000000047,-107.00000000000153,-138.99999999998158,-138.0000000000159,-79.00000000000773,15.999999999993797,-73.99999999999629,-126.0000000000039,,-844.0000000000158
2019.09.30,-165.9999999999995,-42.999999999993044,8.000000000008,-50.0000000000056,-138.00000000000477,-122.99999999999045,-172.0000000000166,-55.00000000000682,18.0000000000069,-83.9999999999952,-163.99999999999747,,-968.9999999999945
2019.09.30,-177.99999999998929,-58.000000000002494,29.999999999996696,-29.000000000001247,-133.00000000000534,-69.99999999999318,-201.00000000000674,-15.000000000000568,60.99999999999994,-59.99999999999339,-156.99999999999602,,-809.9999999999917
2019.09.30,-134.99999999999625,-41.99999999998649,28.999999999990145,-45.000000000006146,-129.00000000000134,-37.99999999998249,-150.00000000000568,-10.000000000005116,73.99999999999629,-85.99999999999719,-158.99999999999804,,-690.9999999999924
2019.09.30,-156.00000000000057,-38.0000000000047,26.999999999999247,-48.000000000003595,-107.00000000000153,-99.99999999999432,-207.00000000000162,-34.99999999999659,139.00000000000023,-78.99999999999574,-126.99999999999933,,-730.9999999999984
2019.09.30,-158.99999999999804,-18.999999999991246,25.999999999992696,-41.9999999999976,-51.000000000001044,-126.99999999998113,-180.0000000000024,-42.00000000000159,245.99999999999068,-71.99999999999429,-60.99999999999994,,-480.9999999999839
2019.09.30,-157.99999999999147,2.0000000000131024,36.999999999998145,-36.999999999998145,-4.000000000004,-148.9999999999725,-195.00000000001182,-31.00000000000591,323.0000000000066,-73.99999999999629,2.999999999997449,,-282.99999999996487
2019.09.30,-141.99999999999767,31.000000000003247,60.99999999999994,2.000000000002,39.999999999995595,-92.99999999998931,-224.000000000002,34.99999999999659,421.0000000000047,-39.00000000000014,48.99999999999905,,141.00000000001205
2019.09.30,-156.00000000000057,42.0000000000087,43.999999999999595,-96.00000000000719,51.000000000001044,-163.99999999998727,-224.000000000002,-15.000000000000568,424.00000000000216,-147.99999999999258,76.99999999999375,,-164.99999999998485
2019.09.30,-119.00000000000244,50.0000000000167,38.0000000000047,-45.000000000006146,83.9999999999952,-36.99999999997772,-137.00000000000932,75.00000000000284,513.9999999999923,-88.99999999999464,114.00000000000298,,448.00000000002444
2019.09.30,-106.00000000000608,52.000000000007596,39.999999999995595,-21.999999999999797,114.99999999999844,-0.9999999999763531,-127.00000000001043,99.00000000000375,607.9999999999864,-69.9999999999923,156.00000000000057,,744.0000000000074
2019.09.30,-103.99999999999298,66.00000000001049,28.000000000005798,30.999999999992145,151.00000000000114,-34.99999999999659,-127.00000000001043,79.9999999999983,686.9999999999932,4.000000000004,200.99999999999562,,982.0000000000007
2019.09.30,-95.999999999985,60.99999999999994,31.000000000003247,25.999999999992696,126.0000000000039,-15.999999999991132,-102.00000000000209,90.00000000000341,617.9999999999852,9.999999999998899,175.00000000000293,,923.000000000012
2019.09.30,-119.00000000000244,48.000000000003595,31.000000000003247,29.999999999996696,129.9999999999968,-24.999999999977263,-117.00000000001154,81.00000000000307,601.9999999999915,6.0000000000060005,173.00000000000094,,840.0000000000106
