date,EURUSD,GBPCHF,empty,sum
2018.12.17,-82.00000000000429,-142.99999999998204,,-224.99999999998633
2018.12.17,-73.99999999999629,-211.99999999998997,,-285.99999999998624
2018.12.17,-79.99999999999119,-148.99999999999915,,-228.99999999999034
2018.12.17,-86.99999999999264,-97.9999999999981,,-184.99999999999073
2018.12.17,-97.9999999999981,-88.99999999998354,,-186.99999999998164
2018.12.17,-82.99999999998863,-93.99999999999409,,-176.99999999998272
2018.12.17,-82.99999999998863,-102.99999999998644,,-185.99999999997507
2018.12.17,-106.00000000000608,-41.99999999998649,,-147.99999999999258
2018.12.17,-102.00000000000209,-87.99999999999919,,-190.00000000000128
2018.12.17,-112.000000000001,-90.99999999999665,,-202.99999999999764
2018.12.17,-133.99999999998968,-68.99999999998573,,-202.99999999997542
2018.12.17,-131.99999999999878,-51.000000000001044,,-182.99999999999983
2018.12.17,-130.99999999999224,-79.99999999999119,,-210.99999999998343
2018.12.17,-123.00000000000644,-103.99999999999298,,-226.99999999999943
2018.12.17,-121.99999999999989,-97.9999999999981,,-219.99999999999798
2018.12.17,-96.00000000000719,-113.99999999999189,,-209.9999999999991
2018.12.17,-130.0000000000079,-99.99999999998899,,-229.99999999999687
2018.12.17,-127.99999999999478,-82.99999999998863,,-210.9999999999834
2018.12.17,-187.99999999998818,-125.99999999998168,,-313.9999999999699
2018.12.17,-198.99999999999363,-161.99999999999548,,-360.9999999999891
2018.12.17,-229.99999999999687,-164.99999999999292,,-394.99999999998977
2018.12.17,-272.99999999998994,-174.99999999999181,,-447.99999999998175
2018.12.17,-310.9999999999946,-161.99999999999548,,-472.9999999999901
2018.12.17,-313.99999999999204,-119.99999999998678,,-433.99999999997885
2018.12.17,-445.0000000000065,-141.99999999999767,,-587.0000000000041
2018.12.17,-398.9999999999938,-119.99999999998678,,-518.9999999999806
2018.12.17,-401.99999999999125,-217.99999999998488,,-619.9999999999761
2018.12.17,-516.0000000000053,-203.99999999998198,,-719.9999999999873
2018.12.17,-536.0000000000032,-186.99999999998164,,-722.9999999999848
2018.12.17,-453.99999999999886,31.000000000003247,,-422.9999999999956
2018.12.17,-451.0000000000014,136.00000000000279,,-314.99999999999864
2018.12.17,-523.0000000000068,135.00000000001845,,-387.9999999999884
2018.12.17,-506.9999999999908,260.0000000000158,,-246.999999999975
2018.12.17,-499.000000000005,175.99999999999838,,-323.0000000000066
2018.12.17,-438.00000000000506,243.00000000001543,,-194.99999999998963
2018.12.17,-418.0000000000073,42.0000000000087,,-375.9999999999986
2018.12.17,-459.0000000000094,80.00000000001339,,-378.999999999996
2018.12.17,-445.99999999999085,238.0000000000049,,-207.99999999998596
2018.12.17,-489.99999999999045,246.00000000001288,,-243.99999999997758
2018.12.17,-547.999999999993,168.99999999999693,,-378.999999999996
2018.12.17,-577.0000000000052,180.0000000000024,,-397.00000000000284
2018.12.17,-577.9999999999897,131.00000000001444,,-446.9999999999752
2018.12.17,-578.9999999999961,130.0000000000079,,-448.99999999998823
2018.12.17,-557.0000000000075,76.0000000000094,,-480.9999999999981
2018.12.17,-503.000000000009,100.0000000000112,,-402.9999999999978
2018.12.17,-485.0000000000021,196.0000000000184,,-288.99999999998374
2018.12.17,-473.99999999999665,192.00000000001438,,-281.99999999998226
2018.12.17,-485.0000000000021,148.00000000001478,,-336.9999999999873
2018.12.18,-496.99999999999187,156.00000000000057,,-340.9999999999913
2018.12.18,-489.0000000000061,121.99999999999989,,-367.0000000000062
2018.12.18,-524.9999999999977,184.00000000000637,,-340.99999999999136
2018.12.18,-516.9999999999897,226.00000000001506,,-290.9999999999746
2018.12.18,-540.9999999999915,216.00000000001617,,-324.99999999997533
2018.12.18,-503.000000000009,214.00000000000307,,-289.0000000000059
