date,USDJPY,USDCAD,AUDUSD,CADCHF,AUDCHF,EURJPY,EURAUD,AUDJPY,AUDCAD,AUDNZD,empty,sum
2019.08.19,49.000000000006594,-26.0000000000149,37.99999999999359,164.99999999999292,90.99999999999665,237.99999999999955,-72.0000000000054,85.99999999999852,13.999999999991797,98.99999999998244,,681.9999999999418
2019.08.19,46.00000000000648,-119.00000000000244,56.99999999999594,56.99999999999594,86.99999999999264,192.00000000000728,22.999999999995246,100.99999999999909,102.00000000000209,134.99999999999625,,680.9999999999885
2019.08.19,120.00000000000455,-80.99999999999774,63.99999999999739,168.00000000000148,137.9999999999937,319.9999999999932,-66.00000000001049,162.9999999999967,97.00000000000264,146.99999999998602,,1069.9999999999673
2019.08.19,189.00000000000716,-94.00000000001629,83.9999999999952,207.00000000000162,195.9999999999962,378.0000000000001,8.999999999992347,232.99999999998988,129.00000000000134,117.99999999999588,,1448.9999999999636
2019.08.19,145.00000000001023,-62.000000000006494,73.00000000000084,241.99999999999778,201.99999999999108,304.00000000000205,26.999999999999247,193.9999999999884,95.00000000000064,164.99999999999292,,1384.9999999999768
2019.08.19,155.00000000000114,-75.00000000000284,92.00000000000318,251.99999999999667,235.99999999999176,311.9999999999976,72.0000000000054,220.99999999998943,129.9999999999968,196.99999999998053,,1591.9999999999595
2019.08.19,124.00000000000944,-76.0000000000094,51.99999999999649,261.0000000000001,206.99999999999054,230.99999999999454,39.999999999995595,158.00000000000125,80.99999999999774,214.99999999998744,,1292.9999999999638
2019.08.19,79.9999999999983,-121.00000000001555,26.999999999999247,209.9999999999991,157.99999999999147,210.99999999999852,-60.99999999999994,100.99999999999909,73.99999999999629,257.99999999998045,,936.9999999999469
2019.08.19,85.00000000000796,-130.0000000000079,43.999999999999595,224.000000000002,190.00000000000128,197.00000000000273,4.000000000004,121.99999999999989,102.00000000000209,285.00000000000193,,1123.0000000000136
2019.08.19,-4.9999999999954525,-141.99999999999767,12.000000000000899,187.9999999999993,134.99999999999625,132.000000000005,-119.00000000000244,27.000000000001023,68.99999999999685,286.99999999999284,,583.9999999999966
2019.08.19,16.000000000005343,-134.99999999999625,4.999999999999449,192.99999999999872,126.99999999999933,135.00000000000512,-110.00000000001009,33.00000000000125,54.999999999993946,229.99999999999687,,548.9999999999936
