date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDCAD,NZDCAD,empty,sum
2020.03.24,-636.0000000000143,984.000000000007,-690.0000000000128,1237.9999999999948,1063.9999999999982,-1136.0000000000036,431.0000000000036,-644.0000000000001,903.9999999999937,662.000000000007,-1332.9999999999952,4903.999999999997,709.0000000000032,-2300.9999999999973,1920.0000000000107,1617.9999999999861,2101.9999999999927,1846.9999999999986,,11642.999999999969
2020.03.24,-628.0000000000064,1007.0000000000024,-798.0000000000098,1183.0000000000007,1056.0000000000014,-1212.000000000013,442.9999999999934,-674.9999999999923,725.9999999999933,712.0000000000015,-1377.9999999999905,4649.999999999998,649.0000000000009,-2323.9999999999927,1661.0000000000014,1513.9999999999932,2079.999999999993,1872.000000000007,,10537.99999999998
2020.03.24,-480.00000000001376,1046.999999999998,-849.9999999999952,1122.0000000000007,1039.9999999999966,-1140.0000000000077,312.00000000000114,-740.9999999999917,622.9999999999958,676.0000000000099,-1297.999999999999,4333.999999999994,512.0000000000005,-2414.000000000005,1524.9999999999986,1405.9999999999961,2001.9999999999927,1878.0000000000018,,9553.999999999975
2020.03.24,-574.0000000000078,931.0000000000151,-805.0000000000113,1017.9999999999967,995.9999999999969,-1297.0000000000148,295.0000000000008,-764.9999999999934,619.9999999999983,504.9999999999999,-1298.9999999999945,4015.9999999999973,489.9999999999949,-2302.999999999988,1319.0000000000034,1519.0000000000036,1869.9999999999939,1829.000000000003,,8364.999999999995
2020.03.24,-463.0000000000134,938.0000000000166,-800.0000000000007,1057.9999999999923,1027.9999999999957,-1061.000000000001,303.0000000000088,-727.9999999999953,619.9999999999983,687.9999999999998,-1176.9999999999948,4082.0000000000077,472.999999999999,-2249.9999999999964,1462.0000000000077,1564.999999999994,1923.9999999999923,1877.0000000000064,,9539.000000000018
2020.03.24,-714.999999999999,817.000000000001,-1021.0000000000052,848.9999999999998,812.999999999997,-1229.0000000000134,306.00000000000625,-729.9999999999973,497.99999999999847,336.00000000000296,-1259.9999999999945,3730.9999999999955,340.0000000000034,-2224.999999999988,1028.9999999999911,1163.000000000003,1690.0000000000025,1690.999999999998,,6083.000000000002
2020.03.24,-656.0000000000122,836.9999999999989,-836.9999999999989,969.9999999999931,930.999999999993,-1161.9999999999964,327.99999999999494,-656.9999999999965,668.9999999999974,575.0000000000033,-1220.9999999999943,4072.999999999993,474.00000000000375,-2147.9999999999945,1357.9999999999925,1436.9999999999993,1815.0,1739.999999999997,,8525.999999999973
2020.03.24,-386.00000000001967,1000.0000000000009,-717.9999999999964,1317.0000000000016,1174.9999999999927,-1164.9999999999939,374.0000000000077,-847.9999999999932,919.9999999999986,642.0000000000092,-1377.9999999999905,4715.000000000003,686.000000000007,-2895.9999999999873,2058.000000000004,1692.9999999999889,2219.9999999999995,2024.0000000000036,,11433.000000000036
2020.03.24,-473.0000000000123,1275.0000000000039,-670.000000000015,1479.9999999999925,1249.9999999999955,-1316.0000000000061,438.00000000000506,-794.9999999999901,915.9999999999945,630.0000000000083,-1455.9999999999907,5023.0,989.9999999999949,-2566.999999999986,1933.9999999999914,1580.0000000000036,2350.999999999992,2051.0000000000027,,12640.999999999985
2020.03.24,-392.00000000001455,1319.0000000000034,-618.0000000000074,1364.999999999994,1192.9999999999995,-1195.0000000000127,446.9999999999974,-830.9999999999928,852.9999999999926,633.0000000000058,-1393.9999999999952,4669.000000000012,1141.999999999996,-2688.999999999986,1669.0000000000093,1476.999999999995,2193.999999999996,1890.9999999999982,,11732.99999999999
2020.03.24,-411.0000000000058,1263.000000000014,-591.0000000000082,1395.9999999999973,1361.0000000000011,-1266.0000000000116,431.0000000000036,-756.9999999999966,912.9999999999972,853.0000000000038,-1530.9999999999934,4892.000000000007,1230.9999999999945,-2593.000000000001,1754.9999999999955,2001.9999999999927,2256.0000000000023,2192.000000000005,,13395.999999999996
2020.03.24,-341.00000000001353,1143.0000000000052,-690.9999999999972,1327.999999999996,1319.0000000000034,-1329.0000000000025,377.0000000000051,-841.9999999999983,834.9999999999968,827.0,-1463.9999999999986,4452.000000000012,1132.000000000005,-2715.999999999985,1601.9999999999923,1824.9999999999877,2240.999999999993,2229.000000000003,,11927.000000000004
2020.03.24,-263.00000000001324,1202.000000000014,-722.0000000000005,1239.9999999999966,1295.999999999997,-1147.9999999999934,341.00000000001353,-844.9999999999958,744.0000000000002,796.0000000000078,-1273.9999999999973,3998.0000000000127,1278.000000000006,-2671.0000000000014,1391.9999999999932,1842.9999999999945,2141.9999999999995,2195.999999999998,,11545.000000000031
2020.03.24,-142.0000000000199,1246.9999999999982,-678.0000000000008,1297.999999999999,1335.9999999999927,-1048.0000000000045,320.00000000000915,-903.9999999999937,773.9999999999969,753.0000000000036,-1181.999999999994,3871.0000000000023,1328.000000000003,-2703.9999999999955,1558.9999999999993,1804.0000000000057,2193.999999999996,2172.0000000000073,,11998.000000000004
2020.03.24,331.999999999999,1553.0000000000043,-487.99999999999955,1429.999999999998,1417.999999999997,-995.9999999999969,323.0000000000066,-937.9999999999944,700.999999999996,774.000000000008,-1183.9999999999961,3523.0000000000095,1299.0000000000066,-2869.999999999995,1391.0000000000089,1563.9999999999877,2223.9999999999927,2172.0000000000073,,12228.000000000038
2020.03.24,574.9999999999922,1566.0000000000007,-551.9999999999969,1351.9999999999977,1300.0000000000011,-604.0000000000045,418.0000000000073,-1067.9999999999911,580.0000000000027,557.0000000000075,-928.9999999999909,2454.0000000000005,1510.000000000005,-3255.9999999999923,841.0000000000028,939.0000000000009,2183.9999999999973,2077.000000000007,,9944.000000000047
2020.03.24,705.0000000000001,1587.000000000005,-1001.0000000000074,1009.9999999999998,983.999999999996,-551.0000000000126,364.9999999999931,-1219.9999999999989,366.9999999999951,334.00000000000097,-777.9999999999898,1693.9999999999955,1664.0000000000014,-3515.0000000000014,187.00000000000384,341.99999999999784,1945.9999999999923,1876.0,,5995.999999999971
2020.03.24,415.99999999999415,1553.0000000000043,-1751.999999999998,912.9999999999972,931.9999999999995,-784.0000000000069,519.0000000000028,-1471.0,327.99999999999494,313.00000000000773,-1125.9999999999936,1771.0000000000114,1775.0000000000057,-4408.999999999996,-279.00000000000705,-114.0000000000141,2095.0000000000023,1936.9999999999998,,2617.0000000000036
2020.03.24,83.9999999999952,1202.000000000014,-1727.9999999999961,630.9999999999927,619.0000000000028,-781.9999999999939,329.00000000000153,-1394.9999999999907,132.99999999999423,143.9999999999997,-1003.9999999999937,1392.9999999999998,1486.000000000004,-4210.000000000003,-564.9999999999933,-383.0,1844.9999999999966,1817.000000000002,,-383.99999999996703
2020.03.24,232.99999999999432,1181.0000000000098,-1788.9999999999961,766.9999999999955,781.9999999999939,-687.9999999999998,333.0000000000055,-1358.999999999999,261.99999999999557,279.00000000000705,-896.9999999999923,1646.9999999999984,1326.0000000000077,-3848.000000000007,-4.000000000004,228.99999999999034,2059.999999999995,2054.0000000000005,,2567.9999999999955
