date,AUDUSD,GBPCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURAUD,EURNZD,empty,sum
2017.03.06,37.99999999999359,76.0000000000094,117.00000000000044,82.99999999999974,-169.9999999999875,-43.999999999999595,-97.9999999999981,38.0000000000047,,40.00000000002269
2017.03.06,12.999999999996348,34.000000000000696,100.99999999999554,51.99999999999649,-264.99999999998636,-73.99999999999629,-143.99999999998857,-21.999999999988695,,-304.99999999997084
2017.03.06,95.99999999999609,-5.999999999994898,124.00000000000189,96.99999999999153,-226.99999999997544,-253.00000000001432,-129.99999999998568,-72.0000000000054,,-370.99999999998624
2017.03.06,104.99999999999955,-22.999999999995246,154.99999999999403,77.99999999998919,-61.9999999999834,-292.00000000000335,-134.99999999999625,11.00000000000545,,-162.99999999999005
2017.03.06,-62.000000000006494,20.000000000020002,104.99999999999955,80.99999999999774,92.00000000001296,-269.00000000000813,-225.99999999999287,-4.999999999988347,,-263.9999999999656
2017.03.06,-43.00000000000415,-30.999999999981043,80.99999999999774,53.999999999998494,82.99999999999841,-327.00000000001063,-295.99999999998516,-121.99999999999989,,-600.9999999999862
2017.03.06,-53.999999999998494,13.000000000018552,58.000000000002494,64.99999999999284,88.99999999999864,-216.00000000001617,-275.9999999999874,-131.99999999999878,,-452.9999999999883
2017.03.06,-92.99999999999864,26.0000000000149,-28.000000000005798,55.99999999998939,38.000000000010914,-239.00000000001143,-319.999999999987,-289.9999999999903,,-849.999999999978
2017.03.06,-87.99999999999919,64.0000000000196,-63.00000000000195,85.99999999999719,112.00000000002319,-255.00000000000523,-354.9999999999942,-367.0000000000062,,-865.9999999999668
2017.03.06,-114.00000000000298,24.000000000001798,4.999999999999449,61.999999999995396,75.00000000001705,-248.00000000000378,-363.0000000000022,-226.99999999999943,,-785.9999999999947
2017.03.06,-84.0000000000063,52.000000000007596,-2.999999999997449,86.99999999999264,169.00000000001114,-205.00000000001074,-309.99999999998806,-255.00000000000523,,-548.9999999999964
