date,USDCHF,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.09.27,118.99999999999133,-55.999999999997385,329.999999999997,-351.99999999999676,-342.9999999999822,256.99999999999613,27.000000000001023,-325.99999999999295,423.9999999999911,12.000000000000899,35.999999999991594,-584.0000000000067,174.99999999999181,-652.0000000000082,-278.00000000000045,-237.99999999999955,-411.00000000000136,-380.999999999998,-292.9999999999988,307.00000000001285,,-2227.0000000000086
2021.09.27,170.99999999999892,-67.00000000000728,324.00000000000205,-295.99999999999625,-325.99999999998187,265.0000000000041,-22.00000000000557,-339.0000000000004,420.9999999999936,5.999999999994898,68.99999999998573,-687.9999999999998,163.9999999999864,-731.9999999999993,-227.99999999998377,-180.00000000000682,-400.99999999999625,-410.9999999999947,-284.0000000000065,341.99999999999784,,-2212.000000000015
2021.09.27,151.00000000000114,-120.00000000000455,336.00000000000296,-292.9999999999988,-341.99999999999784,276.00000000000955,-57.00000000000216,-324.00000000000205,426.9999999999996,7.9999999999968985,21.00000000000435,-629.9999999999973,139.00000000000023,-670.9999999999993,-219.99999999999798,-156.0000000000059,-365.99999999999966,-385.99999999999744,-268.0000000000016,344.00000000001097,,-2130.999999999979
2021.09.27,166.99999999999494,-141.9999999999959,263.0000000000021,-290.00000000000136,-373.99999999998545,310.9999999999946,-82.00000000000784,-315.9999999999941,381.99999999999346,25.999999999992696,-25.999999999992696,-512.0000000000014,106.99999999999044,-600.0000000000006,-144.99999999999514,-131.00000000000023,-322.00000000000273,-370.9999999999991,-250.00000000000577,329.00000000000153,,-1976.0000000000125
2021.09.27,184.99999999999073,-117.00000000000443,273.9999999999965,-261.99999999999557,-397.99999999998727,330.9999999999924,-81.00000000000307,-317.0000000000006,393.9999999999944,30.999999999992145,-25.999999999992696,-436.9999999999985,112.99999999998533,-558.9999999999984,-76.99999999999375,-123.99999999999523,-311.9999999999976,-361.9999999999957,-231.0000000000034,368.00000000001273,,-1607.0000000000023
2021.09.27,191.99999999999218,-128.0000000000001,307.0000000000017,-263.99999999999756,-410.99999999998363,329.00000000000153,-102.00000000000387,-325.99999999999295,430.9999999999925,36.999999999998145,-25.00000000000835,-441.0000000000025,134.99999999999625,-556.0000000000009,-92.99999999998754,-121.99999999999989,-307.9999999999927,-354.9999999999942,-240.00000000000688,354.9999999999942,,-1584.9999999999945
2021.09.27,207.99999999999707,-126.00000000000477,312.9999999999966,-263.99999999999756,-468.9999999999861,340.00000000000693,-125.0,-363.99999999999767,439.0000000000005,43.999999999999595,-39.00000000001125,-459.0000000000094,143.00000000000423,-595.9999999999966,-89.99999999999008,-140.00000000000057,-333.999999999989,-363.0000000000022,-230.000000000008,377.0000000000051,,-1734.9999999999836
2021.09.27,244.99999999999523,-103.9999999999992,290.9999999999968,-261.0000000000001,-588.9999999999951,385.99999999999744,-150.99999999999625,-439.0000000000005,454.9999999999943,45.99999999999049,-29.999999999996696,-412.9999999999967,147.99999999999258,-604.0000000000045,-80.99999999999774,-207.00000000000784,-356.9999999999993,-343.9999999999999,-198.00000000000927,375.9999999999986,,-1831.0000000000373
2021.09.27,300.99999999999574,-43.99999999999693,221.99999999999997,-265.0000000000041,-647.9999999999819,434.000000000001,-170.0000000000017,-519.9999999999983,470.9999999999992,22.999999999995246,43.999999999999595,-479.0000000000072,236.99999999999832,-661.0000000000005,-121.99999999999989,-289.0000000000015,-424.99999999999716,-319.0000000000026,-157.00000000000713,388.9999999999949,,-1978.000000000015
2021.09.27,282.99999999999994,-33.00000000000125,192.99999999999872,-214.99999999999852,-613.9999999999812,398.00000000000944,-167.0000000000016,-480.99999999999807,422.00000000000017,-7.0000000000014495,53.999999999998494,-415.0000000000098,207.00000000000162,-544.9999999999955,-103.99999999999298,-262.00000000000045,-316.99999999999307,-236.99999999999832,-123.00000000000644,323.0000000000066,,-1639.9999999999636
2021.09.27,268.0000000000016,-60.000000000002274,200.99999999999562,-272.00000000000557,-709.9999999999884,337.0000000000095,-204.9999999999983,-530.9999999999926,451.9999999999969,88.99999999999464,26.999999999999247,-327.99999999999494,339.99999999998477,-683.0000000000114,-279.99999999999136,-293.00000000000637,-338.99999999999864,-221.99999999999997,-131.99999999999878,317.9999999999961,,-2023.0000000000102
2021.09.27,273.9999999999965,-43.99999999999693,129.00000000000134,-258.9999999999981,-868.000000000002,310.9999999999946,-246.9999999999999,-541.9999999999981,439.99999999999596,170.99999999999892,-170.00000000000347,-215.00000000000963,410.99999999998363,-693.9999999999947,-319.0000000000026,-290.00000000000625,-322.9999999999933,-219.99999999999798,-145.00000000000622,304.00000000001535,,-2296.000000000023
2021.09.27,443.99999999999994,42.00000000000159,112.000000000001,-134.0000000000008,-990.9999999999864,348.9999999999993,-304.00000000000205,-556.9999999999964,446.9999999999974,283.99999999999534,-493.99999999999443,106.99999999999044,297.9999999999983,-592.9999999999991,-190.00000000000128,-239.00000000000432,-314.9999999999977,-258.9999999999981,-152.00000000000767,327.99999999999494,,-1817.00000000001
2021.09.27,461.0000000000003,198.99999999999807,92.99999999999864,-111.00000000000554,-1137.9999999999945,354.0000000000099,-156.0000000000059,-485.0000000000021,442.9999999999934,353.99999999999875,-690.0000000000128,278.00000000000045,285.00000000000193,-612.9999999999969,-170.00000000000347,-278.99999999999636,-369.99999999999034,-275.99999999999847,-173.00000000000094,336.00000000000296,,-1658.0000000000027
2021.09.27,356.00000000000074,203.99999999999352,117.99999999999588,-126.0000000000039,-1021.9999999999895,302.0000000000023,-73.99999999999807,-465.9999999999998,425.99999999999307,348.9999999999993,-675.0000000000034,188.9999999999947,222.99999999999542,-692.0000000000038,-139.9999999999846,-310.0000000000023,-426.9999999999925,-303.9999999999932,-189.00000000000583,351.99999999999676,,-1906.000000000005
2021.09.27,364.9999999999931,242.999999999995,82.99999999999974,-131.00000000000333,-913.9999999999926,303.9999999999932,48.00000000000182,-378.00000000000057,357.99999999999164,289.9999999999903,-693.9999999999947,174.00000000000747,143.00000000000423,-570.0000000000039,-126.99999999998823,-281.0000000000059,-393.0000000000007,-297.9999999999983,-202.0000000000022,322.00000000000006,,-1658.0000000000136
2021.09.27,335.99999999999187,250.0,56.99999999999594,-126.0000000000039,-892.9999999999883,300.99999999999574,61.99999999999761,-376.99999999999403,349.99999999999477,313.99999999999204,-730.0000000000084,286.99999999999284,75.99999999998718,-513.0000000000078,-80.99999999999774,-326.0000000000076,-403.99999999999636,-302.0000000000023,-221.00000000000452,314.00000000001427,,-1626.0000000000489
2021.09.27,249.99999999999466,200.9999999999934,121.00000000000443,-117.00000000000044,-817.9999999999854,242.00000000000887,147.00000000000557,-335.99999999999187,304.9999999999997,296.9999999999917,-612.9999999999969,309.0000000000037,123.99999999999079,-503.000000000009,-42.999999999993044,-308.9999999999975,-402.000000000001,-271.9999999999945,-160.00000000000458,348.00000000001495,,-1228.9999999999663
2021.09.27,285.9999999999974,230.00000000000398,78.99999999999574,-80.99999999999774,-950.9999999999908,300.00000000001137,91.99999999999875,-351.99999999999676,323.99999999999096,280.9999999999979,-720.9999999999939,337.99999999999386,102.00000000000209,-368.9999999999971,80.00000000001339,-329.9999999999983,-387.00000000000045,-244.99999999999523,-139.00000000000023,350.00000000000585,,-1112.999999999959
2021.09.27,408.9999999999927,304.00000000000205,2.999999999997449,-56.0000000000005,-963.999999999987,346.0000000000019,39.99999999999204,-388.9999999999949,353.99999999999875,334.9999999999964,-710.999999999995,446.9999999999974,163.9999999999864,-419.0000000000138,11.00000000000545,-287.9999999999967,-349.9999999999943,-237.99999999999378,-139.00000000000023,331.999999999999,,-809.0000000000065
2021.09.27,381.99999999999346,219.99999999999886,0.0,-68.00000000000139,-946.0000000000024,324.0000000000132,-13.00000000000523,-346.0000000000019,303.9999999999932,288.9999999999948,-751.0000000000127,385.99999999999744,26.999999999999247,-336.00000000000296,36.999999999998145,-259.00000000000034,-295.99999999999227,-268.99999999999704,-216.0000000000051,275.000000000003,,-1256.00000000003
2021.09.27,313.99999999999204,137.00000000000045,4.999999999999449,-175.99999999999838,-1029.9999999999975,334.00000000001205,-19.99999999999602,-346.0000000000019,356.9999999999962,331.999999999999,-974.0000000000082,387.99999999998835,-55.000000000005045,-516.0000000000053,-103.99999999999298,-234.99999999999943,-384.9999999999909,-424.9999999999976,-329.00000000000153,283.000000000011,,-2444.999999999996
2021.09.27,336.9999999999984,192.99999999999784,92.00000000000318,-131.99999999999878,-979.9999999999809,337.99999999999386,-10.000000000005116,-326.9999999999995,366.9999999999951,346.9999999999973,-879.0000000000075,282.9999999999888,-1.0000000000065512,-598.999999999994,-81.9999999999821,-201.00000000000762,-390.99999999999113,-431.99999999999903,-289.0000000000059,320.00000000000915,,-2045.999999999994
2021.09.27,287.9999999999994,152.00000000000102,119.99999999999788,-202.9999999999976,-971.9999999999951,251.00000000000122,-28.000000000005798,-405.9999999999952,429.0000000000016,356.9999999999962,-768.0000000000131,42.999999999993044,75.99999999998718,-835.000000000008,-249.99999999999466,-272.99999999999613,-507.99999999999557,-475.0000000000032,-272.00000000000557,405.9999999999952,,-2868.0000000000373
2021.09.27,149.99999999999457,103.9999999999992,275.000000000003,-236.00000000000287,-922.999999999985,110.99999999999443,87.99999999999386,-287.9999999999994,419.9999999999982,423.9999999999911,-873.999999999997,87.99999999999919,114.99999999999844,-869.0000000000086,-268.9999999999859,-268.0000000000007,-521.0000000000008,-514.9999999999987,-322.00000000000006,434.000000000001,,-2876.000000000006
2021.09.27,139.99999999999568,108.00000000000409,261.99999999999557,-207.99999999999707,-875.999999999988,93.99999999999409,209.99999999999375,-344.99999999999534,395.0000000000009,389.99999999999034,-727.0000000000109,-11.00000000000545,285.00000000000193,-886.000000000009,-241.00000000000233,-382.99999999999557,-586.9999999999891,-424.9999999999976,-216.0000000000051,452.00000000000796,,-2569.000000000011
2021.09.27,164.99999999999292,239.00000000000432,288.9999999999948,-175.99999999999838,-759.999999999983,95.00000000000064,310.99999999999284,-303.9999999999932,434.000000000001,334.00000000000097,-683.9999999999957,-147.99999999999258,204.00000000000418,-940.0000000000075,-220.99999999998232,-397.00000000000557,-622.9999999999905,-512.9999999999968,-241.00000000000233,524.9999999999977,,-2410.999999999958
2021.09.27,168.99999999999693,268.0000000000007,300.0000000000003,-173.00000000000094,-756.9999999999854,89.00000000000574,329.9999999999983,-261.0000000000001,423.9999999999911,395.0000000000009,-703.9999999999935,-53.999999999998494,231.0000000000034,-930.999999999993,-200.99999999998454,-344.0000000000083,-616.9999999999902,-507.9999999999973,-215.00000000000963,531.0000000000148,,-2027.9999999999493
2021.09.27,151.9999999999966,256.0000000000002,314.99999999999864,-200.99999999999562,-756.0000000000011,117.00000000001154,310.0000000000023,-295.99999999999625,441.99999999999795,363.99999999999767,-656.0000000000122,-171.00000000001003,227.99999999998377,-951.000000000013,-200.99999999998454,-414.0000000000015,-640.0000000000006,-473.99999999999665,-206.00000000000617,539.0000000000006,,-2243.0000000000286
2021.09.27,147.99999999999258,245.9999999999951,341.99999999999784,-212.99999999999653,-748.9999999999997,119.00000000000244,340.0000000000034,-387.99999999999943,451.9999999999969,370.9999999999991,-419.9999999999982,-163.00000000000205,370.00000000000364,-963.0000000000027,-215.99999999999397,-496.9999999999999,-652.9999999999916,-429.0000000000016,-150.00000000000568,537.0000000000097,,-1915.9999999999905
2021.09.27,193.99999999999417,280.00000000000114,353.99999999999875,-170.99999999999892,-719.9999999999873,154.99999999999403,328.9999999999935,-405.9999999999952,470.9999999999992,348.9999999999993,-337.0000000000095,-175.99999999999838,421.99999999998903,-951.9999999999973,-160.99999999998892,-516.0000000000053,-658.0000000000013,-383.0,-79.00000000000685,571.9999999999948,,-1433.0000000000248
2021.09.27,182.99999999999983,287.9999999999967,353.99999999999875,-207.00000000000162,-661.9999999999848,140.0000000000068,340.0000000000034,-368.00000000000165,470.9999999999992,347.9999999999928,-306.00000000000625,-184.99999999999073,436.9999999999985,-933.000000000006,-231.99999999998778,-503.0000000000001,-656.9999999999965,-381.99999999999346,-131.99999999999878,514.0000000000144,,-1491.9999999999573
2021.09.27,164.99999999999292,274.9999999999915,375.0000000000031,-236.99999999999832,-748.9999999999997,158.99999999999804,364.0000000000043,-375.9999999999986,471.99999999999466,346.9999999999973,-363.0000000000022,-165.9999999999995,452.99999999999227,-916.0000000000057,-245.99999999999068,-513.0000000000052,-661.0000000000014,-368.00000000000165,-126.0000000000039,492.0000000000035,,-1619.000000000029
2021.09.27,181.9999999999933,275.99999999999625,363.0000000000022,-233.00000000000543,-773.0000000000015,168.99999999999693,332.9999999999984,-407.99999999999727,493.99999999999443,392.9999999999989,-358.00000000001387,-110.00000000001009,468.00000000000176,-968.0000000000133,-350.9999999999902,-519.0000000000055,-661.0000000000014,-364.9999999999931,-131.00000000000333,473.99999999999665,,-1725.0000000000562
2021.09.27,240.99999999999122,316.0000000000025,366.9999999999951,-241.99999999999778,-779.9999999999807,164.00000000000858,322.9999999999933,-429.99999999999704,517.0000000000008,406.9999999999907,-334.00000000001205,-272.00000000000557,515.9999999999832,-1127.9999999999957,-387.99999999998835,-536.0000000000014,-728.9999999999992,-419.00000000000273,-141.00000000000225,489.0000000000061,,-2059.0000000000114
2021.09.27,214.99999999999852,319.9999999999932,385.000000000002,-221.00000000000452,-739.0000000000008,126.0000000000039,329.9999999999983,-396.9999999999918,520.9999999999936,395.99999999999636,-358.00000000001387,-273.0000000000121,470.9999999999992,-1100.000000000012,-349.99999999998363,-506.0000000000002,-717.9999999999893,-441.99999999999795,-165.00000000000404,551.0000000000126,,-1954.0000000000127
2021.09.27,190.99999999999673,316.99999999999307,375.9999999999986,-189.00000000000583,-732.9999999999836,117.99999999999588,323.99999999999807,-373.00000000000114,492.999999999999,401.99999999999125,-390.0000000000015,-221.00000000000452,439.99999999999596,-1042.0000000000095,-283.99999999999534,-471.00000000000364,-679.9999999999926,-434.000000000001,-148.0000000000037,558.9999999999984,,-1745.0000000000352
2021.09.27,212.00000000000108,325.00000000000284,363.99999999999767,-195.9999999999962,-709.9999999999884,107.00000000001265,316.0000000000025,-335.99999999999187,490.00000000000153,404.99999999999983,-384.00000000000654,-268.0000000000016,465.0000000000043,-1056.9999999999968,-388.9999999999949,-475.0000000000085,-688.999999999993,-434.9999999999965,-137.00000000000932,537.0000000000097,,-1854.9999999999513
2021.09.28,200.00000000000017,269.999999999996,293.99999999999426,-182.00000000000438,-657.9999999999808,19.999999999997797,280.9999999999917,-329.999999999997,422.9999999999956,419.9999999999982,-287.9999999999994,-367.99999999999056,492.0000000000035,-1144.999999999996,-400.00000000000034,-445.0000000000074,-629.9999999999955,-376.99999999999403,-86.0000000000083,407.0000000000018,,-2101.999999999994
2021.09.28,154.99999999999403,281.9999999999965,329.00000000000153,-221.99999999999997,-644.0000000000001,90.00000000001229,263.9999999999958,-341.99999999999784,443.99999999999994,404.99999999999983,-337.99999999999386,-339.0000000000004,502.9999999999868,-1093.999999999995,-568.9999999999973,-453.00000000000296,-646.9999999999914,-395.0000000000009,-103.00000000000864,424.00000000000216,,-2249.999999999999
2021.09.28,195.9999999999962,293.99999999999693,351.0000000000013,-158.0000000000026,-676.9999999999943,95.00000000000064,293.99999999999693,-329.999999999997,453.99999999999886,409.99999999999926,-334.9999999999964,-273.9999999999965,492.0000000000035,-1082.0000000000052,-380.00000000000256,-460.9999999999985,-655.0000000000011,-409.99999999999926,-94.00000000000519,463.0000000000134,,-1806.9999999999916
2021.09.28,212.99999999999653,298.9999999999924,344.99999999999534,-165.9999999999995,-668.9999999999862,103.00000000000864,332.9999999999984,-348.9999999999993,454.9999999999943,406.9999999999907,-309.0000000000037,-256.99999999999613,516.9999999999897,-1096.9999999999925,-276.9999999999939,-477.00000000000387,-667.9999999999922,-414.00000000000324,-96.00000000000719,527.0000000000108,,-1580.000000000001
2021.09.28,223.99999999999088,301.00000000000193,315.9999999999941,-143.00000000000423,-692.9999999999881,109.00000000000354,332.9999999999984,-365.99999999999966,457.99999999999176,405.9999999999952,-330.0000000000081,-205.99999999999508,519.9999999999872,-1034.0000000000016,-232.99999999999432,-468.0000000000035,-634.9999999999909,-373.00000000000114,-67.00000000000594,568.9999999999973,,-1312.0000000000323
2021.09.28,218.99999999999142,268.0000000000007,304.00000000000426,-124.99999999999733,-702.9999999999869,109.00000000000354,310.0000000000023,-356.9999999999962,436.9999999999985,402.9999999999978,-354.9999999999942,-85.00000000000173,495.99999999998533,-970.0000000000042,-176.99999999998272,-460.00000000000796,-619.9999999999903,-356.9999999999962,-47.00000000000814,565.9999999999999,,-1143.9999999999823
2021.09.28,219.99999999999798,257.99999999999557,292.00000000000335,-138.00000000000477,-689.9999999999907,97.9999999999981,289.0000000000015,-375.9999999999986,436.9999999999985,387.99999999999943,-297.0000000000139,-201.00000000000674,506.9999999999908,-1036.999999999999,-192.99999999999872,-504.0000000000049,-680.9999999999974,-375.0000000000031,-37.00000000000925,567.0000000000064,,-1473.000000000036
2021.09.28,249.99999999999466,257.99999999999557,187.00000000000384,-85.00000000000173,-702.9999999999869,102.00000000000209,233.0000000000041,-370.9999999999991,381.99999999999346,396.9999999999918,-339.0000000000004,-39.999999999995595,482.999999999989,-883.0000000000116,-157.99999999999147,-450.00000000000284,-557.0000000000022,-309.0000000000037,-28.000000000005798,466.9999999999952,,-1164.0000000000316
2021.09.28,290.00000000000136,328.00000000000296,160.00000000000458,-80.00000000000229,-713.9999999999924,107.00000000001265,260.0000000000051,-387.99999999999943,359.99999999999363,392.9999999999989,-310.9999999999946,55.99999999998939,529.999999999986,-788.0000000000109,-156.99999999998494,-525.9999999999962,-554.000000000002,-237.99999999999378,-26.999999999999247,432.9999999999945,,-865.999999999987
2021.09.28,285.9999999999974,399.9999999999915,202.0000000000022,-156.99999999999602,-700.999999999996,110.99999999999443,355.99999999999454,-426.9999999999996,400.9999999999958,397.99999999999835,-225.00000000000853,-106.00000000000608,573.0000000000013,-991.0000000000085,-356.00000000000074,-575.0000000000028,-653.9999999999964,-280.9999999999979,-59.000000000009045,453.0000000000145,,-1352.0000000000318
2021.09.28,252.99999999999213,379.0000000000049,300.99999999999574,-182.00000000000438,-717.9999999999964,103.99999999999298,370.00000000000455,-456.00000000000085,486.999999999993,419.9999999999982,-170.00000000000347,-234.00000000000088,654.9999999999834,-1110.000000000011,-366.999999999984,-609.0000000000089,-720.9999999999894,-337.99999999999386,-47.00000000000814,497.99999999999847,,-1485.0000000000382
2021.09.28,273.000000000001,402.000000000001,321.0000000000046,-202.9999999999976,-781.9999999999939,116.00000000000499,379.0000000000049,-507.9999999999973,498.9999999999939,410.9999999999947,-133.00000000000534,-441.0000000000025,696.999999999992,-1296.0000000000082,-387.99999999998835,-737.000000000009,-909.9999999999966,-402.9999999999978,-19.00000000000235,539.0000000000006,,-2183.0000000000014
2021.09.28,273.000000000001,475.9999999999991,468.00000000000176,-217.0000000000005,-794.9999999999901,154.99999999999403,435.0000000000023,-531.9999999999991,631.9999999999992,422.9999999999956,-113.00000000000753,-517.0000000000119,727.9999999999953,-1349.0000000000002,-405.9999999999952,-751.0000000000048,-938.0000000000024,-431.0000000000036,-41.000000000002146,656.0000000000122,,-1844.0000000000173
2021.09.28,314.99999999999864,518.0000000000007,482.00000000000466,-251.99999999999667,-855.9999999999901,191.99999999999218,447.00000000000273,-564.9999999999933,686.9999999999932,434.9999999999965,-107.00000000001265,-618.0000000000074,766.9999999999843,-1488.0000000000005,-513.9999999999923,-807.0000000000022,-1034.9999999999966,-461.99999999999574,-43.999999999999595,682.0000000000048,,-2223.00000000001
2021.09.28,323.99999999999096,503.0000000000001,475.99999999999864,-248.99999999999923,-857.999999999981,212.00000000001216,414.0000000000015,-557.9999999999918,683.0000000000002,436.9999999999985,-103.00000000000864,-537.9999999999941,761.999999999996,-1408.9999999999936,-471.9999999999835,-766.0000000000053,-980.9999999999945,-446.00000000000193,-55.000000000005045,635.0000000000077,,-1988.9999999999527
2021.09.28,273.000000000001,478.9999999999992,487.99999999999955,-263.0000000000021,-880.9999999999984,194.0000000000053,423.0000000000018,-563.9999999999978,678.9999999999962,451.9999999999969,-123.00000000000644,-561.0000000000115,747.9999999999931,-1449.9999999999957,-471.9999999999835,-786.0000000000014,-1009.0000000000003,-461.0000000000003,-56.0000000000005,629.9999999999973,,-2260.0000000000077
2021.09.28,253.99999999999866,442.99999999999784,519.0000000000028,-280.9999999999979,-869.999999999993,211.00000000000563,442.99999999999784,-552.9999999999924,688.9999999999952,426.9999999999996,-164.99999999999292,-574.9999999999922,703.9999999999935,-1452.9999999999932,-468.9999999999861,-772.9999999999961,-1013.9999999999958,-476.9999999999941,-69.00000000000794,662.000000000007,,-2346.9999999999436
2021.09.28,292.9999999999988,504.99999999999545,515.9999999999942,-278.00000000000045,-897.9999999999987,229.00000000001253,447.9999999999933,-576.9999999999942,702.9999999999981,434.9999999999965,-139.00000000000023,-636.9999999999986,714.999999999999,-1490.999999999998,-469.99999999999267,-828.000000000003,-1073.9999999999982,-493.99999999999443,-60.99999999999994,683.9999999999957,,-2418.9999999999955
2021.09.28,283.99999999999534,528.9999999999964,431.0000000000036,-302.0000000000023,-969.999999999982,222.00000000001108,373.00000000000466,-600.999999999996,722.0000000000005,430.9999999999925,-164.99999999999292,-617.0000000000009,720.9999999999939,-1485.000000000003,-513.9999999999923,-875.0,-1079.9999999999982,-485.0000000000021,-48.99999999999905,697.0000000000143,,-2732.9999999999573
2021.09.28,427.99999999999505,599.9999999999943,204.99999999999963,-141.99999999999767,-1046.999999999998,253.99999999999866,302.99999999999727,-612.0000000000015,575.9999999999987,442.9999999999934,-248.00000000000378,-422.00000000001125,679.9999999999917,-1327.0000000000116,-331.999999999999,-805.9999999999974,-965.999999999994,-415.99999999999415,8.999999999992347,697.9999999999986,,-2122.0000000000487
2021.09.28,493.99999999999443,584.0000000000032,170.00000000000347,21.999999999999797,-1017.9999999999856,255.00000000000523,277.000000000001,-629.9999999999973,536.9999999999986,354.9999999999942,-242.99999999999324,-143.00000000000423,554.9999999999944,-1038.0000000000057,-48.99999999998794,-769.0000000000055,-813.0000000000024,-282.99999999999994,126.99999999999933,692.0000000000038,,-917.9999999999842
2021.09.28,442.9999999999934,555.9999999999974,139.00000000000023,73.00000000000084,-888.9999999999842,212.99999999999653,224.00000000000375,-542.9999999999935,493.99999999999443,305.99999999999517,-192.00000000001438,-256.99999999999613,554.9999999999944,-954.9999999999948,128.000000000017,-670.0000000000017,-747.9999999999905,-292.00000000000335,162.99999999999093,740.0000000000073,,-511.9999999999875
2021.09.28,412.00000000000125,487.99999999999955,129.9999999999968,102.00000000000209,-792.9999999999993,174.99999999999181,245.9999999999951,-519.9999999999983,429.0000000000016,256.0000000000007,-192.99999999999872,-231.0000000000034,420.9999999999825,-870.9999999999995,235.00000000000742,-626.9999999999953,-703.9999999999935,-283.99999999999534,171.99999999999437,748.9999999999997,,-408.000000000011
2021.09.28,368.9999999999971,551.9999999999925,158.99999999999804,131.99999999999878,-681.9999999999826,163.00000000000205,362.99999999999955,-495.9999999999964,448.9999999999994,267.99999999999045,-107.00000000001265,-317.9999999999961,497.99999999999847,-927.9999999999955,232.00000000000998,-653.0000000000058,-719.9999999999989,-309.99999999999915,181.9999999999933,792.9999999999993,,-54.0000000000083
2021.09.28,332.99999999999443,567.9999999999978,151.9999999999966,180.99999999999784,-698.999999999983,127.99999999999478,382.000000000005,-496.99999999999187,427.99999999999505,292.9999999999988,-45.000000000006146,-229.00000000001253,590.0000000000016,-876.0000000000101,350.00000000000585,-679.000000000002,-692.9999999999978,-239.0000000000003,291.99999999999227,859.0000000000098,,598.9999999999861
