names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['NZDCAD', 'AUDCAD', 'NZDUSD']",100.0,-0.96,B
USDJPY,20,"['AUDJPY', 'EURCAD', 'CADJPY', 'NZDJPY', 'USDJPY', 'CADCHF']",100.0,-0.5599523809523811,B
AUDUSD,50,"['EURNZD', 'EURGBP']",80.0,-0.3124078190471379,B
NZDUSD,10,['CHFJPY'],100.0,1.0,S
GBPCHF,30,"['EURGBP', 'NZDCHF']",80.0,1.0,S
EURCHF,10,['EURGBP'],80.0,-0.6552380952380953,B
CHFJPY,10,"['EURGBP', 'GBPJPY', 'EURAUD']",80.0,-0.36,B
CADCHF,15,"['USDCAD', 'USDJPY']",100.0,0.44206349206349205,S
AUDCHF,10,['EURGBP'],80.0,-0.6567380952380951,B
EURGBP,50,"['AUDCAD', 'EURJPY', 'EURCAD']",80.0,0.04208135328723563,S
GBPCAD,10,"['USDCAD', 'GBPUSD', 'EURUSD', 'EURJPY']",80.0,0.5806666666666664,S
GBPAUD,30,['AUDCAD'],80.0,-0.22995417645649835,B
EURCAD,10,"['NZDJPY', 'AUDJPY', 'AUDUSD', 'GBPAUD', 'CADCHF', 'EURAUD', 'GBPCAD']",80.0,0.8,S
EURAUD,20,['AUDCAD'],80.0,-0.12715384615384612,B
EURNZD,10,"['CHFJPY', 'USDCHF', 'NZDCHF']",80.0,-1.0,B
CADJPY,10,"['NZDCAD', 'AUDCAD', 'GBPCHF', 'CHFJPY']",80.0,1.0,S
AUDJPY,20,['AUDCAD'],80.0,0.34078465978465977,S
AUDCAD,10,['EURAUD'],80.0,0.96,S
NZDCAD,50,"['EURAUD', 'USDJPY']",80.0,0.19406554573737225,S
AUDNZD,20,"['AUDNZD', 'USDCHF']",80.0,-1.0,B
