date,USDCHF,USDCAD,NZDUSD,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,EURJPY,EURAUD,AUDCAD,NZDCAD,empty,sum
2019.12.02,-34.000000000000696,0.0,-29.000000000001247,-6.0000000000060005,-18.999999999991246,-20.999999999993246,-46.999999999997044,-147.99999999999258,-7.999999999995566,-102.00000000000209,-64.99999999999284,-31.999999999998696,,-510.99999999997124
2019.12.02,-32.0000000000098,14.000000000002899,-12.000000000000899,0.0,-2.999999999997449,-4.999999999999449,-47.9999999999925,-188.00000000001037,204.00000000000773,-79.99999999999119,-32.999999999994145,-57.00000000000705,,-239.9999999999922
2019.12.02,-56.99999999999594,69.00000000000794,-9.999999999998899,22.999999999995246,-19.999999999997797,-7.9999999999968985,-46.999999999997044,-235.99999999999176,199.00000000001228,-89.00000000000574,1.0000000000065512,-72.0000000000054,,-246.99999999996749
2019.12.02,-66.99999999999484,144.99999999999514,-26.999999999999247,30.999999999992145,6.0000000000060005,-29.000000000001247,-30.999999999992145,-259.0000000000092,221.00000000000364,-102.99999999998644,35.00000000000725,-102.00000000000209,,-179.99999999998107
2019.12.02,-104.99999999999955,119.00000000000244,-78.99999999999574,-19.00000000000235,-51.000000000001044,-109.99999999999899,-64.99999999999284,-252.99999999999213,226.0000000000133,-38.99999999998904,38.0000000000047,-163.00000000000205,,-500.9999999999533
2019.12.02,-110.99999999999443,69.9999999999923,-93.99999999999409,-42.0000000000087,-58.99999999999794,-126.99999999999933,-49.99999999999449,-215.00000000000963,371.9999999999999,-42.999999999993044,-3.999999999992898,-165.00000000000404,,-467.99999999999636
2019.12.02,-90.99999999999665,68.00000000000139,-152.99999999999204,-38.0000000000047,-76.99999999999375,-179.99999999999127,-31.999999999998696,-177.00000000000495,377.00000000000955,0.0,28.000000000005798,-228.00000000000597,,-502.9999999999713
2019.12.02,-70.99999999999883,69.9999999999923,-159.9999999999935,-21.999999999999797,-85.99999999999719,-170.99999999999892,-41.000000000002146,-200.00000000000017,405.00000000000114,66.99999999999484,87.99999999999919,-240.00000000000688,,-361.00000000001
2019.12.02,-62.000000000006494,120.99999999999334,-166.99999999999494,14.999999999998348,-121.99999999999989,-174.99999999999181,-39.999999999995595,-225.99999999999287,401.00000000001046,124.99999999999733,139.00000000000023,-279.00000000000705,,-269.9999999999889
2019.12.02,-60.99999999999994,129.00000000000134,-178.99999999999582,19.999999999997797,-109.99999999999899,-184.99999999999073,-42.999999999993044,-262.00000000000665,399.0000000000009,134.99999999999625,160.00000000000458,-311.00000000000574,,-307.9999999999901
2019.12.02,-56.99999999999594,167.00000000000603,-145.9999999999906,48.99999999999905,-82.99999999999974,-146.99999999999713,-42.999999999993044,-283.000000000011,390.00000000000057,146.00000000000168,158.99999999999804,-294.00000000000534,,-141.99999999998755
2019.12.02,-52.000000000007596,174.00000000000747,-168.99999999999693,53.999999999998494,-88.99999999999464,-165.9999999999995,-26.999999999999247,-279.00000000000705,389.00000000001,184.00000000000637,202.9999999999976,-324.00000000000205,,-101.99999999998704
2019.12.02,-9.00000000000345,164.00000000000858,-188.9999999999947,75.9999999999983,-85.99999999999719,-158.99999999999804,-27.999999999994696,-278.00000000000045,385.0000000000051,204.00000000000418,202.0000000000022,-345.0000000000064,,-62.99999999997658
2019.12.02,-14.000000000002899,185.99999999999727,-205.99999999999508,88.99999999999464,-88.99999999999464,-183.99999999999528,-41.9999999999976,-330.9999999999924,364.0000000000043,139.00000000000023,207.00000000000162,-375.0000000000031,,-255.99999999998286
2019.12.02,-17.999999999995797,180.0000000000024,-195.00000000000074,84.99999999999064,-87.99999999999919,-173.9999999999964,-47.9999999999925,-339.0000000000004,363.00000000001376,150.00000000000568,206.00000000000617,-362.00000000000676,,-239.9999999999732
2019.12.02,-26.000000000003798,174.00000000000747,-188.9999999999947,71.99999999999429,-86.99999999999264,-174.99999999999181,-63.99999999999739,-373.00000000000114,345.0000000000131,164.00000000000858,204.99999999999963,-353.99999999999875,,-307.99999999995725
2019.12.02,-31.000000000003247,208.00000000000819,-220.99999999999343,87.99999999999919,-85.99999999999719,-208.99999999999253,-65.99999999999939,-407.0000000000018,337.0000000000033,173.00000000000094,218.00000000000708,-424.00000000000216,,-419.99999999997107
2019.12.02,-32.0000000000098,212.99999999999653,-235.99999999999176,93.99999999999409,-80.99999999999774,-218.99999999999142,-73.99999999999629,-411.99999999999017,330.0000000000125,168.99999999999693,218.00000000000708,-431.99999999999903,,-461.9999999999691
2019.12.02,-56.99999999999594,116.00000000000499,-261.0000000000001,18.999999999991246,-107.99999999999699,-251.99999999999667,-114.99999999999844,-380.00000000000256,334.0000000000032,161.99999999999548,180.99999999999784,-416.00000000000523,,-777.0000000000033
2019.12.02,-32.999999999994145,121.99999999999989,-271.9999999999945,39.00000000000014,-65.99999999999939,-236.99999999999832,-68.99999999999685,-357.99999999999164,290.00000000000625,161.99999999999548,157.00000000000713,-436.00000000000307,,-700.999999999969
2019.12.02,-86.0000000000083,52.000000000007596,-286.99999999999284,-16.0000000000049,-151.00000000000114,-288.9999999999948,-88.99999999999464,-330.9999999999924,281.0000000000059,153.00000000000313,163.99999999999747,-443.99999999999994,,-1042.9999999999748
2019.12.02,-46.999999999997044,97.9999999999981,-340.9999999999913,19.999999999997797,-175.99999999999838,-328.9999999999904,-92.99999999999864,-283.000000000011,345.0000000000131,320.00000000000915,224.9999999999974,-526.0000000000042,,-786.9999999999754
2019.12.02,-45.000000000006146,141.99999999999767,-349.99999999999477,49.99999999999449,-195.00000000000074,-344.99999999999534,-70.99999999999883,-259.0000000000092,313.0000000000024,445.0000000000065,319.0000000000026,-555.0000000000055,,-551.0000000000067
2019.12.02,-29.999999999996696,160.99999999998892,-341.99999999999784,68.00000000000139,-178.99999999999582,-331.999999999999,-83.9999999999952,-306.00000000000625,299.0000000000066,402.9999999999978,314.0000000000032,-550.000000000006,,-577.9999999999989
2019.12.02,-35.00000000000725,136.00000000000279,-378.999999999996,48.99999999999905,-215.99999999999397,-370.9999999999991,-39.999999999995595,-209.9999999999991,290.00000000000625,500.00000000001154,343.00000000000443,-578.0000000000007,,-510.99999999996754
2019.12.02,-35.00000000000725,113.00000000000753,-434.9999999999965,53.999999999998494,-213.99999999999199,-396.9999999999918,-14.999999999998348,-116.00000000000499,291.000000000011,536.0000000000032,341.99999999999784,-629.0000000000018,,-504.99999999997453
2019.12.02,24.000000000001798,119.99999999998678,-444.9999999999954,84.99999999999064,-190.00000000000128,-391.9999999999924,-15.999999999993797,-165.9999999999995,236.0000000000042,568.000000000013,358.0000000000028,-677.0000000000053,,-494.9999999999886
