date,GBPUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,empty,sum
2015.08.03,-107.99999999999699,-320.9999999999935,-167.00000000000603,-205.99999999999508,-15.00000000000945,367.00000000000443,-219.99999999999798,-134.00000000001455,-397.0000000000251,-444.00000000002217,-465.0000000000043,-648.9999999999885,-94.99999999999886,-81.00000000000307,-171.99999999999704,-51.000000000001044,,-3158.000000000049
2015.08.03,-77.99999999997809,-297.9999999999983,-155.00000000000514,-183.99999999999528,-31.000000000003247,388.9999999999958,-225.99999999999287,-194.99999999999318,-416.00000000001637,-500.9999999999959,-478.999999999985,-695.0000000000011,-81.00000000000307,-70.00000000000739,-155.9999999999917,-36.0000000000027,,-3211.999999999974
2015.08.03,-42.999999999993044,-315.99999999998295,-202.0000000000022,-197.99999999999818,1.999999999990898,412.9999999999967,-219.99999999999798,-187.00000000001182,-436.00000000001415,-636.9999999999986,-490.999999999997,-724.9999999999978,-91.99999999999875,-130.00000000000966,-170.99999999999227,-38.0000000000047,,-3471.000000000011
2015.08.03,-102.99999999998644,-409.99999999999926,-221.99999999999997,-197.99999999999818,17.999999999984695,410.99999999998715,-265.99999999999955,-167.0000000000016,-505.0000000000221,-614.9999999999877,-516.9999999999897,-662.000000000007,-126.00000000000477,-121.00000000000932,-141.9999999999959,-14.999999999998348,,-3640.000000000027
2015.08.03,-121.99999999999989,-383.0,-235.00000000000742,-161.00000000000003,31.999999999987594,434.0000000000117,-249.99999999999466,-176.00000000001614,-462.0000000000068,-607.9999999999864,-483.99999999999557,-520.0000000000093,-100.99999999999909,-124.00000000000944,-78.00000000000296,49.99999999999449,,-3188.0000000000337
2015.08.03,-109.99999999998789,-448.9999999999883,-234.00000000000088,-193.99999999999417,-8.000000000008,426.00000000000193,-285.00000000000193,-266.9999999999959,-658.0000000000031,-746.0000000000023,-611.9999999999903,-692.0000000000038,-144.00000000000546,-128.0000000000001,-131.00000000000023,37.99999999999359,,-4193.999999999986
2015.08.03,-88.99999999998354,-536.9999999999875,-238.0000000000049,-222.99999999999542,-5.999999999994898,337.0000000000033,-300.99999999999574,-294.00000000001114,-765.0000000000379,-731.9999999999993,-604.0000000000045,-696.999999999992,-198.99999999999807,-134.00000000000034,-161.99999999999193,24.999999999997247,,-4618.999999999996
2015.08.03,-86.99999999999264,-509.99999999998823,-245.0000000000063,-151.9999999999966,-75.00000000000284,316.99999999999307,-292.9999999999988,-399.0000000000009,-804.000000000027,-885.9999999999868,-642.9999999999936,-567.0000000000064,-168.00000000000637,-145.00000000001023,-61.99999999999761,124.00000000000189,,-4595.000000000019
2015.08.03,44.0000000000218,-461.0000000000003,-304.00000000000426,-142.99999999999312,-131.99999999999878,325.00000000000284,-263.99999999999756,-504.0000000000191,-822.0000000000116,-1149.0000000000223,-648.0000000000041,-726.9999999999887,-146.0000000000008,-189.99999999999773,-42.999999999992156,22.999999999995246,,-5141.000000000011
2015.08.03,52.000000000007596,-557.9999999999918,-278.00000000000045,-127.99999999999478,-184.00000000000637,265.00000000000057,-208.99999999999253,-611.9999999999948,-998.00000000001,-1005.0000000000115,-673.9999999999968,-452.99999999999227,-150.00000000000568,-156.99999999999648,-12.000000000000455,160.00000000000458,,-4940.999999999981
2015.08.03,-174.99999999999181,-768.9999999999975,-329.00000000000153,-180.99999999999784,-154.99999999999403,195.0000000000074,-295.0000000000008,-616.0000000000139,-1144.999999999996,-1055.9999999999902,-719.000000000003,-448.000000000004,-284.9999999999966,-142.00000000001012,-24.00000000000091,202.0000000000022,,-5941.999999999988
2015.08.03,-177.99999999998929,-889.9999999999908,-284.0000000000065,-175.99999999999838,-99.00000000000463,265.00000000000057,-368.00000000000165,-442.0000000000073,-1277.000000000017,-841.0000000000028,-872.9999999999905,-411.0000000000058,-377.00000000000955,-111.0000000000042,-30.000000000001137,300.0000000000003,,-5792.000000000027
2015.08.03,-146.99999999998602,-720.9999999999939,-242.00000000000887,-127.99999999999478,-102.00000000000209,289.0000000000015,-378.999999999996,-407.0000000000107,-990.000000000002,-668.9999999999862,-822.9999999999959,-407.0000000000018,-287.9999999999967,-81.00000000000307,25.000000000005684,276.9999999999939,,-4792.999999999976
2015.08.03,-446.9999999999974,-726.9999999999887,-266.0000000000107,-97.9999999999981,-26.999999999999247,416.9999999999874,-404.99999999999983,-266.9999999999959,-900.0000000000341,-588.9999999999951,-852.9999999999926,-387.99999999998835,-277.000000000001,-94.99999999999886,31.00000000000591,336.00000000000296,,-4555.000000000003
2015.08.03,-456.9999999999963,-767.9999999999909,-319.0000000000026,-90.99999999999665,0.0,429.9999999999926,-404.99999999999983,-70.99999999999795,-751.000000000035,-510.00000000001046,-814.0000000000036,-262.00000000000665,-281.0000000000059,-135.00000000000512,76.00000000000762,341.99999999999784,,-4016.000000000054
2015.08.03,-459.99999999999375,-862.9999999999916,-445.0000000000065,-163.99999999999747,28.000000000005798,367.00000000000443,-380.00000000000256,-164.0000000000157,-879.0000000000298,-880.9999999999984,-746.9999999999866,-225.99999999999287,-310.0000000000023,-267.0000000000101,24.00000000000091,309.99999999999915,,-5057.000000000017
2015.08.03,-474.999999999981,-838.9999999999898,-501.000000000007,-154.99999999999403,-8.000000000008,347.999999999999,-353.99999999999875,-139.00000000001,-796.0000000000189,-961.9999999999961,-737.9999999999942,-242.00000000000887,-299.0000000000066,-337.0000000000033,30.000000000001137,326.9999999999995,,-5140.000000000018
2015.08.03,-628.9999999999907,-834.9999999999858,-515.0000000000099,-186.99999999999272,-5.000000000010552,304.9999999999926,-352.9999999999922,33.999999999991815,-559.0000000000206,-922.0000000000006,-719.000000000003,-235.99999999999176,-278.0000000000058,-338.0000000000081,17.000000000010118,285.9999999999974,,-4934.000000000019
2015.08.03,-639.9999999999961,-763.0000000000026,-510.00000000001046,-143.9999999999997,17.999999999984695,301.00000000000193,-246.00000000000176,-73.0000000000075,-436.00000000001415,-944.0000000000115,-503.99999999999335,-130.99999999999224,-200.00000000000284,-316.0000000000025,55.00000000000682,126.99999999999933,,-4406.000000000041
2015.08.03,-568.9999999999973,-814.0000000000036,-534.0000000000011,-197.99999999999818,18.999999999991246,284.000000000006,-331.999999999999,38.99999999998727,-565.0000000000155,-896.000000000008,-619.9999999999983,-232.99999999999432,-268.0000000000007,-350.9999999999991,-12.999999999991019,148.99999999999915,,-4902.000000000023
2015.08.03,-499.9999999999893,-681.9999999999826,-480.0000000000027,-125.99999999999278,-86.0000000000083,275.99999999999625,-269.9999999999925,-34.99999999999659,-632.0000000000103,-871.0000000000217,-687.9999999999998,-157.00000000000713,-246.00000000000932,-313.0000000000024,66.0000000000025,266.999999999995,,-4477.000000000022
2015.08.03,-389.99999999997925,-670.9999999999993,-408.00000000000836,-24.999999999997247,-164.00000000000858,179.9999999999926,-251.00000000000122,-128.00000000001432,-616.0000000000388,-1061.000000000023,-699.9999999999895,-78.00000000000028,-246.00000000000932,-350.0000000000085,114.00000000000432,314.0000000000032,,-4480.000000000076
2015.08.03,-205.99999999999508,-527.9999999999951,-433.0000000000056,-5.999999999994898,-144.99999999999514,192.99999999999784,-249.99999999999466,-118.99999999999977,-607.0000000000242,-1136.000000000026,-621.9999999999892,-192.99999999999872,-239.00000000000432,-382.000000000005,87.0000000000033,309.0000000000037,,-4277.000000000022
2015.08.03,-158.99999999999804,-478.0000000000006,-425.0000000000087,13.00000000000745,-144.0000000000108,96.9999999999942,-198.99999999999363,-87.99999999999386,-545.0000000000177,-1136.999999999988,-628.9999999999907,-156.00000000000057,-186.9999999999976,-414.0000000000015,91.00000000000819,246.99999999999721,,-4112.9999999999945
2015.08.03,-357.99999999999164,-519.0000000000028,-443.0000000000045,-29.999999999996696,-148.00000000001478,28.000000000005798,-134.0000000000008,26.999999999986812,-373.00000000000114,-1129.0000000000243,-422.9999999999956,-15.00000000000945,-225.9999999999991,-445.99999999999795,40.00000000000625,241.00000000000233,,-3908.0000000000377
2015.08.03,-356.9999999999851,-580.0000000000027,-434.000000000001,-36.999999999998145,-151.9999999999966,-43.00000000000637,-163.00000000000205,126.00000000000477,-523.0000000000068,-960.9999999999897,-497.99999999999847,-22.999999999995246,-278.0000000000058,-424.0000000000066,30.000000000001137,304.9999999999997,,-4011.9999999999895
2015.08.03,-443.99999999999994,-675.0000000000034,-507.0000000000019,-79.99999999999119,-124.99999999999733,-90.99999999999397,-166.99999999999494,168.99999999998272,-582.0000000000381,-1047.9999999999823,-523.9999999999911,-31.999999999987594,-384.00000000000034,-549.0000000000066,-54.99999999999261,329.999999999997,,-4764.000000000001
2015.08.03,-495.99999999998533,-743.9999999999891,-561.0000000000003,-115.99999999999389,-53.00000000001415,-111.99999999999477,-241.99999999999778,405.00000000000114,-524.0000000000133,-1097.999999999999,-546.000000000002,-42.0000000000087,-436.9999999999976,-617.0000000000044,-108.99999999999466,339.99999999999585,,-4951.999999999999
2015.08.03,-449.9999999999948,-706.999999999991,-545.0000000000066,-83.9999999999952,-56.000000000011596,-72.99999999999329,-246.00000000000176,415.9999999999968,-534.0000000000344,-1130.9999999999932,-544.9999999999955,-29.999999999996696,-442.99999999999784,-629.0000000000049,-96.9999999999942,304.00000000000426,,-4850.00000000001
2015.08.03,-443.99999999999994,-593.9999999999834,-525.0000000000088,-74.99999999999174,-83.9999999999952,-72.99999999999329,-188.9999999999947,439.9999999999977,-364.000000000031,-1031.000000000004,-456.9999999999963,42.999999999993044,-362.99999999999955,-585.9999999999985,-63.99999999999295,285.9999999999974,,-4080.000000000001
2015.08.03,-446.9999999999974,-665.0000000000044,-530.0000000000082,-100.00000000000009,-141.00000000001333,-260.0000000000051,-163.00000000000205,411.00000000000136,-472.00000000002797,-1051.0000000000018,-435.9999999999919,28.000000000005798,-417.0000000000016,-606.0000000000088,-108.99999999999466,271.9999999999945,,-4686.0000000000555
2015.08.03,-492.9999999999879,-672.9999999999902,-504.00000000000443,-101.99999999999099,-168.0000000000126,-269.999999999996,-120.99999999999334,429.00000000000205,-495.000000000001,-993.9999999999837,-472.9999999999901,-7.0000000000014495,-415.9999999999968,-572.0000000000027,-106.99999999999932,283.99999999999534,,-4681.999999999953
2015.08.03,-482.999999999989,-726.0000000000044,-504.00000000000443,-170.99999999999892,-148.99999999999915,-212.99999999999386,-110.99999999999443,442.99999999998363,-473.0000000000345,-898.9999999999832,-444.9999999999843,-99.00000000000463,-400.0000000000057,-520.0000000000102,-152.9999999999916,261.0000000000001,,-4642.000000000015
2015.08.03,-479.99999999999153,-726.0000000000044,-480.0000000000027,-283.99999999999534,-187.00000000000384,-170.0000000000017,-126.99999999999933,362.99999999999955,-532.0000000000214,-869.0000000000086,-564.9999999999933,-529.0000000000017,-398.00000000001035,-484.99999999999943,-293.99999999999693,100.00000000000009,,-5663.000000000031
2015.08.03,-483.99999999999557,-761.999999999996,-422.00000000000017,-396.9999999999918,-190.00000000000128,-173.00000000000182,-156.00000000000057,370.00000000000455,-557.0000000000075,-668.0000000000241,-554.9999999999944,-751.9999999999972,-421.0000000000065,-406.9999999999965,-432.9999999999927,-39.00000000000014,,-6046.000000000001
2015.08.03,-465.99999999998863,-783.9999999999848,-366.00000000001074,-444.9999999999954,-154.0000000000097,-129.99999999999545,-195.9999999999962,316.0000000000025,-615.0000000000322,-520.9999999999936,-607.0000000000019,-842.0000000000094,-424.0000000000066,-340.0000000000034,-462.0000000000033,-99.00000000000463,,-6135.000000000034
2015.08.04,-463.9999999999977,-722.9999999999848,-362.00000000000676,-522.9999999999957,-102.00000000000209,-72.00000000000273,-217.99999999999596,299.0000000000066,-533.0000000000279,-526.9999999999886,-526.0000000000042,-1065.999999999989,-392.0000000000101,-307.00000000000216,-555.9999999999974,-229.00000000000142,,-6301.0
2015.08.04,-477.99999999997846,-736.0000000000033,-415.0000000000098,-462.9999999999912,-151.9999999999966,-131.00000000000023,-212.00000000000108,313.99999999999295,-552.0000000000191,-703.9999999999935,-575.9999999999987,-882.000000000005,-400.0000000000057,-395.00000000001023,-477.99999999999443,-146.00000000000168,,-6406.0000000000155
2015.08.04,-448.9999999999883,-705.0000000000001,-419.00000000000273,-395.99999999999636,-151.00000000001222,-109.99999999999943,-148.99999999999915,326.9999999999982,-486.00000000003087,-742.0000000000205,-507.9999999999973,-780.000000000003,-374.00000000000944,-418.99999999999693,-414.0000000000015,-68.00000000000139,,-5843.000000000062
2015.08.04,-440.9999999999803,-658.0000000000031,-431.0000000000036,-370.9999999999991,-137.00000000000932,-105.99999999999454,-129.9999999999968,323.99999999998386,-482.00000000000466,-763.0000000000248,-463.9999999999977,-733.0000000000059,-355.000000000004,-430.0000000000068,-393.99999999999125,-75.00000000000284,,-5646.000000000041
2015.08.04,-436.9999999999985,-710.999999999995,-459.0000000000094,-395.0000000000009,-131.99999999999878,-123.99999999999523,-152.99999999999204,344.99999999999886,-529.0000000000017,-842.0000000000094,-526.0000000000042,-780.000000000003,-399.0000000000009,-466.99999999999875,-432.00000000000216,-53.00000000000304,,-6094.000000000014
2015.08.04,-437.99999999998283,-734.9999999999968,-468.00000000000176,-398.9999999999938,-160.00000000000458,-171.00000000000648,-151.9999999999966,376.9999999999811,-602.0000000000358,-899.9999999999897,-551.9999999999969,-785.9999999999978,-436.9999999999976,-503.0000000000001,-453.9999999999935,-34.99999999999615,,-6415.00000000001
2015.08.04,-497.99999999999847,-853.9999999999992,-529.0000000000017,-437.999999999994,-121.00000000001555,-212.99999999999386,-180.99999999999784,382.99999999998136,-701.0000000000183,-944.0000000000115,-573.9999999999857,-720.0000000000095,-500.0,-548.0000000000018,-485.99999999999,-19.00000000000235,,-6943.000000000038
2015.08.04,-582.999999999978,-892.0000000000039,-528.0000000000063,-426.9999999999996,-83.9999999999952,-218.00000000000352,-190.99999999999673,379.99999999999545,-724.9999999999978,-947.9999999999933,-489.99999999999045,-601.000000000007,-509.00000000000034,-534.000000000006,-467.9999999999893,26.000000000003798,,-6791.999999999968
2015.08.04,-558.9999999999984,-889.9999999999908,-520.0000000000093,-489.99999999999045,-58.000000000002494,-197.9999999999933,-178.00000000000037,379.99999999999545,-683.9999999999957,-876.0000000000101,-478.0000000000006,-740.0000000000073,-481.9999999999993,-511.0000000000099,-527.000000000001,-77.00000000000485,,-6888.000000000018
2015.08.04,-519.9999999999872,-882.9999999999893,-499.000000000005,-457.99999999999176,-80.00000000001339,-176.00000000000193,-182.99999999999983,126.00000000000477,-804.000000000027,-756.9999999999854,-499.000000000005,-668.0000000000019,-472.0000000000084,-472.999999999999,-470.9999999999894,-82.99999999999974,,-6900.0
2015.08.04,-375.9999999999986,-827.9999999999843,-270.0000000000036,-417.99999999999613,-114.0000000000141,-123.00000000000466,-200.00000000000017,114.99999999998067,-827.0,-373.00000000000114,-597.0000000000031,-705.0000000000001,-415.9999999999968,-153.0000000000058,-391.9999999999959,-12.000000000000899,,-5689.000000000025
2015.08.04,-385.99999999999744,-848.0000000000043,-287.0000000000039,-447.99999999999284,-89.00000000000574,-67.99999999999784,-214.99999999999852,79.99999999998408,-879.0000000000298,-402.0000000000135,-592.9999999999991,-787.9999999999887,-421.0000000000065,-183.9999999999975,-442.99999999999784,-33.000000000005244,,-6004.0000000000555
2015.08.04,-393.99999999998323,-869.999999999993,-270.0000000000036,-439.99999999999596,-85.00000000000173,-34.99999999999659,-229.00000000000142,73.99999999998386,-900.9999999999962,-421.0000000000047,-611.9999999999903,-788.9999999999952,-424.0000000000066,-153.0000000000058,-415.9999999999968,-26.999999999999247,,-5991.9999999999845
2015.08.04,-435.9999999999919,-848.0000000000043,-265.0000000000041,-418.9999999999916,-85.00000000000173,-57.00000000000216,-195.9999999999962,85.99999999998431,-827.0,-373.00000000000114,-553.0000000000035,-720.9999999999939,-397.00000000000557,-145.00000000001023,-384.00000000000034,7.9999999999968985,,-5612.000000000025
2015.08.04,-402.9999999999978,-868.000000000002,-274.00000000000756,-444.9999999999954,-117.99999999999588,-147.00000000000557,-193.99999999999417,156.0000000000059,-832.0000000000327,-356.00000000002296,-549.9999999999839,-726.0000000000044,-439.9999999999977,-180.00000000000682,-436.9999999999976,0.999999999995449,,-5813.000000000044
2015.08.04,-367.99999999999056,-855.9999999999901,-268.0000000000016,-446.9999999999974,-90.99999999999665,-200.00000000000284,-220.99999999999343,156.0000000000059,-850.0000000000174,-281.0000000000201,-544.9999999999955,-686.0000000000089,-486.0000000000042,-156.99999999999648,-477.99999999999443,-55.000000000005045,,-5833.000000000009
2015.08.04,-366.999999999984,-753.0000000000036,279.99999999999136,-430.9999999999925,-80.99999999999774,-129.99999999999545,-152.99999999999204,194.99999999999318,-692.0000000000038,1232.9999999999952,-424.00000000000216,-707.9999999999975,-394.00000000000546,486.99999999999477,-445.99999999999795,-72.0000000000054,,-2456.000000000003
2015.08.04,-351.99999999999676,-695.9999999999856,305.99999999999517,-392.9999999999989,-137.00000000000932,-159.00000000000603,-122.99999999999534,205.99999999998886,-609.9999999999994,1270.0000000000155,-469.99999999999267,-622.9999999999958,-358.0000000000041,506.9999999999908,-402.9999999999916,-68.00000000000139,,-2102.999999999987
2015.08.04,-273.9999999999965,-590.999999999986,518.9999999999917,-208.99999999999253,-114.99999999999844,-87.99999999999386,-163.99999999999747,73.99999999998386,-651.0000000000016,1688.0000000000007,-452.99999999999227,-360.0000000000048,-323.99999999999807,722.999999999999,-223.99999999998954,97.00000000000264,,-351.9999999999733
2015.08.04,-329.99999999998585,-509.00000000000387,574.9999999999922,-154.99999999999403,-69.00000000000794,13.999999999995794,-129.9999999999968,74.99999999998863,-461.0000000000003,1847.999999999983,-375.9999999999986,-269.9999999999925,-239.00000000000432,811.9999999999976,-111.99999999999477,129.9999999999968,,802.999999999975
2015.08.04,-419.9999999999982,-556.9999999999853,519.9999999999983,-197.99999999999818,-80.99999999999774,43.99999999999693,-161.99999999999548,100.99999999999909,-411.000000000028,1844.0000000000011,-348.9999999999993,-346.0000000000019,-225.00000000000853,783.0000000000013,-146.0000000000008,54.999999999993946,,451.99999999997726
2015.08.04,-304.9999999999997,-400.9999999999847,624.9999999999977,-62.99999999999084,-144.0000000000108,-63.00000000000239,-85.99999999999719,176.9999999999925,-319.0000000000026,2085.9999999999877,-384.9999999999909,-163.00000000000205,-228.00000000000864,780.0000000000011,-102.99999999999443,129.00000000000134,,1536.999999999996
2015.08.04,-543.999999999989,-350.9999999999902,628.9999999999907,-65.99999999999939,-164.00000000000858,1.0000000000047748,-90.99999999999665,55.999999999983174,-321.0000000000157,2038.999999999991,-418.9999999999916,-280.9999999999979,-218.00000000000352,857.9999999999899,-48.00000000000182,104.99999999999955,,1184.9999999999645
2015.08.04,-592.9999999999991,-304.9999999999997,614.9999999999989,-67.9999999999903,-190.00000000000128,11.999999999986244,-42.999999999993044,149.0000000000009,-22.0000000000109,2234.999999999987,-299.00000000000483,-170.99999999998784,-91.00000000000819,899.0000000000009,8.000000000009777,102.99999999999754,,2238.999999999986
2015.08.04,-476.9999999999941,-424.00000000000216,584.9999999999911,-86.99999999999264,-124.00000000001299,83.00000000001262,-100.99999999999554,237.99999999999955,-144.0000000000108,2129.000000000003,-343.99999999998875,-127.99999999999478,-154.00000000001057,859.9999999999994,-12.999999999991019,165.00000000000404,,2064.000000000017
2015.08.04,-495.99999999998533,-458.9999999999872,644.9999999999956,-58.99999999999794,-144.0000000000108,59.99999999998806,-154.99999999999403,216.00000000000819,-184.00000000000637,2368.0000000000146,-519.9999999999872,-228.99999999999034,-180.00000000000682,923.9999999999924,2.0000000000095497,180.0000000000024,,1969.0000000000446
2015.08.04,-467.99999999997954,-558.9999999999984,678.9999999999962,-35.999999999991594,-209.9999999999991,88.00000000000807,-180.99999999999784,275.0000000000057,-353.0000000000033,2400.0000000000023,-675.9999999999877,-248.00000000000378,-278.0000000000058,950.0000000000028,22.00000000000557,265.99999999999955,,1671.0000000000532
2015.08.04,-414.9999999999876,-583.0000000000002,689.9999999999907,-36.999999999998145,-289.0000000000059,-82.99999999999841,-158.99999999999804,231.99999999999932,-475.0000000000032,2441.000000000004,-702.0000000000026,-238.99999999998923,-308.00000000000693,959.0000000000032,18.000000000000682,295.0000000000008,,1345.0000000000086
2015.08.04,-350.9999999999902,-580.999999999987,753.9999999999991,32.0000000000098,-475.0000000000032,-230.00000000000398,-158.0000000000026,200.9999999999934,-561.9999999999958,2449.0000000000123,-705.9999999999844,-85.00000000000173,-326.9999999999982,1004.9999999999955,73.0000000000075,387.99999999999943,,1427.00000000005
2015.08.04,-334.9999999999964,-429.99999999999704,793.9999999999947,7.0000000000014495,-469.0000000000083,-201.99999999999818,9.999999999998899,-38.000000000010914,-559.0000000000206,2334.0000000000136,-621.0000000000049,-198.00000000000927,-204.9999999999983,1073.9999999999982,54.000000000002046,268.99999999999704,,1484.999999999962
2015.08.04,-193.99999999998306,-498.9999999999828,759.999999999994,-78.99999999999574,-404.0000000000044,-182.00000000000216,-9.999999999998899,-58.9999999999975,-608.0000000000307,2321.9999999999795,-585.9999999999976,-236.99999999999832,-246.00000000000932,1073.9999999999982,-12.000000000000455,212.99999999999653,,1252.9999999999673
2015.08.04,-238.99999999998923,-495.000000000001,784.9999999999912,-164.99999999999292,-391.000000000008,-222.99999999999898,1.0000000000065512,-16.999999999995907,-617.0000000000009,2349.9999999999854,-566.9999999999842,-412.9999999999967,-258.0000000000098,1046.999999999997,-128.0000000000001,83.9999999999952,,753.9999999999978
2015.08.04,-283.99999999999534,-532.9999999999835,759.999999999994,-182.99999999999983,-497.0000000000141,-368.9999999999998,36.999999999998145,55.00000000000682,-553.0000000000257,2436.999999999978,-475.99999999998755,-438.9999999999894,-237.99999999999955,1063.0000000000023,-156.99999999999648,53.00000000000304,,675.9999999999911
2015.08.04,-305.9999999999841,-542.9999999999824,776.9999999999943,-200.00000000000017,-461.0000000000003,-322.00000000000273,70.0000000000034,-27.000000000015234,-546.0000000000242,2461.0000000000023,-526.0000000000042,-455.0000000000054,-248.00000000000466,1085.9999999999986,-164.00000000000148,63.00000000000195,,658.9999999999757
2015.08.04,-668.9999999999862,-600.0000000000006,793.9999999999947,-204.99999999999963,-565.9999999999999,-454.9999999999983,104.99999999999955,-6.000000000000227,-498.00000000002063,2525.9999999999836,-541.9999999999981,-617.0000000000009,-267.0000000000101,1135.9999999999957,-170.99999999999227,-12.999999999996348,,-48.00000000002977
2015.08.04,-690.9999999999972,-612.9999999999969,799.9999999999897,-256.99999999999613,-683.9999999999957,-739.0000000000043,148.99999999999915,329.00000000000773,-206.00000000001728,3066.9999999999754,-421.99999999998903,-443.99999999999994,-270.00000000001023,1161.9999999999918,-253.0000000000001,-19.999999999997797,,907.9999999999586
2015.08.04,-326.9999999999884,-420.9999999999825,998.9999999999943,-214.99999999999852,-683.9999999999957,-742.0000000000044,297.00000000000284,-24.00000000000091,-451.0000000000236,2952.9999999999836,-302.9999999999866,-432.9999999999945,-218.00000000000352,1304.000000000002,-233.99999999999466,10.999999999994348,,1512.0000000000039
2015.08.04,-209.9999999999991,-383.0,979.999999999992,-156.00000000000057,-578.9999999999961,-618.9999999999998,300.0000000000003,-4.000000000019099,-434.000000000001,2878.9999999999873,-241.99999999998667,-248.99999999998812,-165.99999999999682,1298.9999999999923,-146.0000000000008,26.999999999999247,,2296.9999999999827
2015.08.04,-240.9999999999801,-412.9999999999967,954.9999999999948,-214.99999999999852,-611.000000000006,-650.9999999999962,311.00000000000574,-63.99999999999295,-401.00000000000693,2863.0000000000155,-227.99999999998377,-297.9999999999983,-144.00000000000546,1337.0000000000032,-161.99999999999193,-14.000000000002899,,2024.0000000000593
