date,USDCHF,EURUSD,USDCAD,GBPCHF,EURCHF,CADCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2021.04.05,-156.00000000000057,-127.99999999999478,39.00000000001125,-373.00000000000114,-9.000000000014552,-121.00000000000443,-328.00000000000296,-374.0000000000077,438.9999999999894,-125.0,-42.999999999993044,-205.00000000001074,182.99999999999983,-136.0000000000099,-109.99999999999943,-253.99999999999866,-330.0000000000081,,-2031.0000000000455
2021.04.05,-153.99999999999858,-133.99999999998968,-88.99999999998354,-574.9999999999922,-4.000000000004,-167.00000000000603,-518.0000000000007,-452.00000000000796,411.99999999999017,-140.00000000001478,-78.99999999998464,-263.00000000001324,35.00000000000725,-189.00000000000716,-212.0000000000033,-290.00000000000136,-330.0000000000081,,-3149.0000000000177
2021.04.05,-125.99999999999278,-97.9999999999981,-112.99999999998533,-583.9999999999845,1.999999999990898,-186.00000000000838,-557.9999999999927,-488.00000000002177,522.9999999999845,-117.00000000001864,-161.99999999999548,-341.00000000001353,-119.99999999998678,-210.00000000000796,-250.0,-268.99999999999704,-239.00000000001143,,-3336.0000000000396
2021.04.05,-151.9999999999966,-133.99999999998968,-102.99999999998644,-594.99999999999,7.999999999985796,-206.00000000000617,-527.9999999999916,-412.00000000001234,526.0000000000042,-156.0000000000059,-187.99999999998818,-338.0000000000161,-167.9999999999904,-207.00000000000784,-251.99999999999534,-260.00000000000466,-234.00000000000088,,-3398.9999999999923
2021.04.05,-161.00000000000003,-139.00000000000023,-96.99999999999153,-571.9999999999948,38.0000000000047,-211.00000000000563,-484.9999999999852,-370.00000000000364,526.9999999999886,-174.0000000000066,-224.99999999998633,-348.9999999999993,-251.00000000000122,-216.00000000000819,-274.0000000000009,-238.0000000000049,-197.00000000000273,,-3393.999999999998
2021.04.05,-197.99999999999818,-160.99999999998892,-144.99999999999514,-597.9999999999874,14.999999999987246,-242.00000000000887,-477.00000000000387,-344.00000000001097,500.9999999999959,-197.00000000000273,-251.99999999998556,-381.0000000000091,-279.99999999999136,-221.00000000000364,-293.00000000000637,-238.0000000000049,-185.00000000001293,,-3696.0000000000264
2021.04.05,-136.00000000000279,-96.99999999999153,-205.99999999999508,-597.0000000000031,24.999999999986144,-243.00000000000432,-514.9999999999864,-335.00000000001864,514.9999999999987,-169.00000000001114,-265.99999999998846,-367.0000000000062,-280.9999999999979,-258.0000000000098,-293.00000000000637,-226.99999999999943,-192.99999999999872,,-3643.0000000000346
2021.04.05,-102.00000000000209,-56.99999999999594,-210.99999999998343,-584.9999999999911,-17.000000000000348,-236.00000000000287,-497.99999999999045,-363.0000000000022,487.99999999999955,-147.00000000001978,-254.999999999983,-336.00000000000296,-217.0000000000005,-250.0,-278.99999999999636,-239.99999999999577,-202.9999999999976,,-3507.999999999965
2021.04.05,-95.99999999999609,12.999999999996348,-209.9999999999991,-585.9999999999976,-36.999999999998145,-224.000000000002,-485.99999999999,-359.0000000000204,461.0000000000003,-164.99999999999204,-164.99999999999292,-303.0000000000088,-139.9999999999846,-219.99999999999886,-257.99999999999557,-243.00000000000432,-211.00000000000563,,-3228.999999999989
2021.04.05,-102.00000000000209,18.0000000000069,-273.9999999999965,-568.9999999999973,-76.0000000000094,-263.0000000000021,-451.9999999999982,-308.0000000000194,453.99999999999886,-122.0000000000141,-176.99999999998272,-277.00000000001614,-117.99999999999588,-256.0000000000002,-271.0000000000008,-233.00000000000543,-208.00000000000819,,-3234.0000000000427
2021.04.05,-86.99999999999264,59.000000000009045,-422.9999999999956,-539.999999999985,-63.99999999999739,-261.0000000000001,-531.0000000000059,-223.00000000001762,344.99999999999534,-84.00000000000318,-192.99999999999872,-259.0000000000092,-102.00000000000209,-320.0000000000074,-322.9999999999933,-216.0000000000051,-211.00000000000563,,-3433.000000000014
2021.04.05,114.00000000000298,235.00000000000742,-428.9999999999905,-359.99999999998255,8.999999999992347,-172.00000000000549,-526.9999999999868,-368.00000000001273,395.99999999999636,58.9999999999975,-130.99999999999224,-208.00000000000819,-31.999999999987594,-335.00000000000796,-329.9999999999983,-251.99999999999667,-241.00000000000233,,-2571.999999999975
2021.04.05,184.00000000000637,270.99999999999903,-503.99999999999335,-349.99999999998363,34.99999999998504,-108.00000000000809,-519.9999999999818,-388.0000000000106,394.9999999999898,34.99999999999659,-38.99999999998904,-235.00000000000742,29.00000000001235,-255.00000000000966,-286.00000000000136,-300.99999999999574,-270.00000000001467,,-2307.0000000000064
2021.04.05,309.99999999999915,421.0000000000047,-576.9999999999831,-275.000000000003,65.99999999998829,-60.99999999999994,-436.00000000000705,-333.0000000000055,238.99999999998923,-158.99999999999181,12.000000000012001,-195.00000000001182,49.00000000001015,-213.00000000000807,-225.9999999999991,-334.00000000000097,-323.0000000000066,,-2035.0000000000134
2021.04.05,472.00000000000574,439.99999999999596,-615.9999999999943,-58.99999999998684,238.0000000000049,34.000000000000696,-237.99999999999955,-307.00000000001285,182.99999999999983,-116.00000000001387,-7.0000000000014495,-219.00000000001364,124.00000000001299,-125.0,-147.00000000000557,-339.99999999999585,-317.9999999999961,,-1001.0
2021.04.05,446.00000000000193,414.00000000000324,-669.9999999999928,-130.99999999999224,201.99999999999108,0.0,-360.99999999999,-329.00000000000153,385.99999999999744,-100.99999999999909,-25.999999999992696,-168.99999999999693,90.99999999999665,-199.00000000001228,-206.00000000000307,-287.9999999999994,-268.0000000000016,,-1208.9999999999911
2021.04.05,568.9999999999973,551.0000000000126,-649.999999999995,-22.999999999995246,238.99999999998923,42.999999999993044,-337.99999999999386,-286.00000000000847,312.9999999999855,-31.00000000000591,3.0000000000196536,-170.00000000000347,121.99999999999989,-200.00000000000284,-203.00000000000296,-317.0000000000006,-266.999999999995,,-645.000000000006
2021.04.05,539.0000000000006,551.0000000000126,-574.9999999999922,-29.999999999996696,183.99999999998417,80.99999999999774,-300.9999999999877,-398.00000000000944,248.00000000000378,-26.00000000001046,70.99999999999883,-175.00000000001404,121.99999999999989,-125.0,-197.9999999999933,-390.99999999999693,-290.9999999999968,,-714.0
2021.04.05,543.0000000000045,591.0000000000082,-471.9999999999835,-41.000000000002146,163.9999999999864,135.99999999999167,-282.99999999998704,-547.0000000000086,299.00000000000483,42.00000000000159,263.00000000001324,-114.99999999999844,207.00000000000162,-63.00000000000239,-191.0000000000025,-456.00000000000085,-307.99999999999716,,-230.9999999999706
2021.04.05,514.9999999999987,601.9999999999915,-426.9999999999996,-99.99999999998899,120.99999999999334,140.99999999999113,-306.99999999998795,-567.0000000000064,329.00000000000153,52.99999999999727,334.00000000001205,-66.00000000001049,285.00000000000193,-22.00000000000557,-156.99999999999648,-458.00000000000284,-324.9999999999975,,-49.000000000008185
2021.04.05,512.0000000000014,578.9999999999961,-461.99999999998465,-109.99999999998789,146.00000000000168,108.99999999999244,-346.99999999998,-523.0000000000068,364.9999999999931,48.00000000000182,241.00000000000233,-100.0000000000112,265.0000000000041,-82.00000000000784,-173.00000000000182,-395.99999999999636,-324.0000000000132,,-251.9999999999967
2021.04.05,507.0000000000019,560.0000000000049,-471.9999999999835,-103.99999999999298,165.9999999999995,98.99999999999353,-391.9999999999959,-470.00000000001484,317.9999999999961,56.99999999998795,212.00000000001216,-121.99999999999989,246.99999999999721,-120.00000000000455,-197.9999999999933,-373.99999999999653,-330.0000000000081,,-415.9999999999963
2021.04.05,509.9999999999993,551.0000000000126,-462.9999999999912,-85.00000000000173,175.99999999999838,103.99999999999298,-393.0000000000007,-446.0000000000131,361.9999999999957,74.99999999998863,207.00000000000162,-107.99999999999699,266.0000000000107,-115.99999999999966,-188.0000000000024,-370.00000000000364,-367.0000000000062,,-285.00000000001575
2021.04.05,518.0000000000074,541.9999999999981,-459.99999999999375,-69.9999999999923,192.99999999999872,123.99999999999079,-471.00000000000364,-487.0000000000152,377.0000000000051,82.99999999999841,225.00000000000853,-100.99999999999554,255.00000000000523,-146.0000000000008,-185.00000000000227,-370.00000000000364,-385.99999999999744,,-358.9999999999922
2021.04.05,519.9999999999983,534.0000000000123,-466.9999999999952,-78.99999999998464,180.99999999998673,113.99999999999189,-463.99999999999864,-499.000000000005,421.0000000000047,121.99999999998568,208.00000000000819,-80.00000000001339,323.0000000000066,-139.00000000001,-186.00000000000705,-368.9999999999971,-341.99999999999784,,-202.00000000001472
2021.04.05,517.0000000000008,551.0000000000126,-481.99999999998244,-99.99999999998899,180.0000000000024,96.99999999999153,-463.99999999999864,-481.0000000000203,418.9999999999916,112.99999999999955,189.00000000001694,-79.00000000000685,269.00000000000813,-164.00000000000148,-200.00000000000284,-350.00000000000585,-336.00000000000296,,-320.99999999998676
2021.04.05,529.0000000000017,553.0000000000035,-501.9999999999802,-68.99999999998573,190.00000000000128,103.99999999999298,-459.0000000000032,-461.0000000000003,295.99999999998516,102.99999999998022,182.99999999999983,-102.00000000000209,270.99999999999903,-165.00000000000625,-186.9999999999976,-345.0000000000064,-326.0000000000041,,-387.0000000000221
2021.04.06,524.9999999999977,558.9999999999984,-519.9999999999872,-31.999999999987594,192.99999999999872,143.9999999999997,-399.0000000000009,-382.0000000000157,12.999999999996348,19.99999999998181,104.00000000001519,-251.00000000000122,90.99999999999665,-111.0000000000042,-159.00000000000603,-326.9999999999995,-314.99999999999864,,-847.0000000000164
2021.04.06,565.9999999999999,574.9999999999922,-488.9999999999839,-17.000000000000348,209.9999999999991,197.99999999999818,-418.00000000000637,-479.0000000000072,248.99999999998812,62.99999999998818,178.00000000001148,-143.00000000000423,266.999999999995,-73.0000000000075,-120.99999999999511,-339.0000000000004,-346.0000000000019,,-119.0000000000349
2021.04.06,528.0000000000063,575.9999999999987,-498.9999999999828,-106.99999999999044,175.99999999999838,100.99999999999554,-456.99999999999363,-470.00000000001484,367.99999999999056,72.00000000000273,204.00000000000418,-89.00000000000574,259.0000000000092,-138.00000000000523,-183.9999999999975,-346.0000000000019,-341.00000000001353,,-346.99999999999994
2021.04.06,518.0000000000074,571.9999999999948,-498.9999999999828,-163.00000000000205,153.9999999999875,88.99999999999464,-558.9999999999975,-501.0000000000181,388.9999999999949,120.9999999999809,213.00000000001873,-146.00000000000168,268.0000000000016,-182.00000000000216,-240.99999999999966,-382.00000000000455,-351.99999999999676,,-701.0000000000246
2021.04.06,524.0000000000023,598.0000000000097,-519.9999999999872,-153.00000000000313,147.99999999999258,81.9999999999932,-546.999999999997,-501.0000000000181,367.99999999999056,157.99999999998704,209.00000000001472,-155.00000000001623,216.00000000001617,-181.0000000000116,-257.99999999999557,-392.00000000000347,-348.9999999999993,,-753.0000000000255
2021.04.06,531.9999999999991,604.0000000000045,-515.9999999999832,-131.99999999999878,156.00000000000057,92.99999999999864,-509.9999999999909,-489.0000000000061,343.00000000000443,135.99999999999568,222.00000000001108,-163.00000000000205,225.00000000000853,-166.00000000001103,-245.9999999999951,-397.0000000000029,-331.999999999999,,-639.9999999999663
2021.04.06,487.99999999999955,622.0000000000115,-522.9999999999845,-160.99999999998892,89.00000000000574,70.99999999999883,-503.9999999999907,-485.0000000000021,320.9999999999935,140.99999999999113,260.0000000000158,-113.00000000000753,218.00000000000708,-165.00000000000625,-275.99999999999625,-397.99999999999835,-327.00000000001063,,-741.9999999999623
2021.04.06,456.00000000000085,588.0000000000107,-497.99999999999847,-151.9999999999966,78.00000000000028,57.99999999999139,-531.0000000000059,-460.000000000016,334.9999999999964,180.99999999998317,235.00000000000742,-87.00000000001484,242.00000000000887,-209.00000000000318,-287.00000000000614,-395.99999999999636,-321.0000000000157,,-768.0000000000539
2021.04.06,439.0000000000005,574.9999999999922,-493.99999999999443,-200.99999999998454,58.000000000002494,39.999999999995595,-608.0000000000041,-447.0000000000196,276.9999999999939,185.00000000000227,235.00000000000742,-137.00000000000932,226.00000000001506,-234.00000000000887,-313.99999999999295,-407.99999999999727,-321.0000000000157,,-1129.0000000000173
2021.04.06,430.00000000000813,544.9999999999955,-469.99999999999267,-166.99999999998383,82.99999999998863,43.999999999999595,-483.0000000000041,-439.0000000000116,375.9999999999986,131.00000000000023,216.00000000001617,-78.00000000000028,278.00000000000045,-180.00000000000682,-230.99999999999454,-353.0000000000033,-356.00000000000074,,-653.9999999999906
2021.04.06,360.0000000000048,490.999999999997,-436.9999999999985,-177.99999999998929,61.99999999998429,37.99999999999359,-477.00000000000387,-428.00000000000614,377.9999999999894,173.00000000000182,238.0000000000049,-33.00000000001635,326.0000000000041,-173.00000000000182,-215.0000000000034,-334.00000000000097,-348.9999999999993,,-558.0000000000398
2021.04.06,350.00000000000585,493.0000000000101,-411.99999999999017,-191.99999999999218,34.000000000000696,12.999999999996348,-510.9999999999957,-405.0000000000109,455.0000000000054,185.00000000000227,220.00000000002018,-1.0000000000065512,424.00000000000216,-206.00000000000307,-186.00000000000705,-307.0000000000017,-347.0000000000084,,-392.9999999999727
2021.04.06,348.00000000000387,473.99999999999665,-378.999999999996,-220.99999999998232,48.000000000003595,51.000000000001044,-587.9999999999939,-518.0000000000184,536.9999999999875,227.99999999998022,265.0000000000041,102.00000000000209,494.00000000001666,-203.00000000000296,-177.0000000000067,-261.0000000000001,-336.00000000000296,,-136.00000000000773
2021.04.06,336.9999999999984,455.0000000000054,-302.9999999999866,-203.99999999998198,60.99999999999994,66.99999999999484,-567.0000000000073,-525.0000000000199,641.0000000000027,207.9999999999984,298.00000000002046,131.99999999999878,483.99999999999557,-177.0000000000067,-173.00000000000182,-261.0000000000001,-336.00000000000296,,137.00000000000728
2021.04.06,345.0000000000064,476.0000000000098,-337.99999999999386,-239.99999999999577,58.000000000002494,67.9999999999903,-548.0000000000018,-565.9999999999999,594.0000000000057,161.00000000000136,304.00000000001535,72.0000000000054,348.9999999999993,-160.0000000000108,-183.9999999999975,-299.00000000000483,-280.9999999999979,,-188.99999999996646
2021.04.06,377.0000000000051,509.00000000000387,-365.99999999999966,-258.99999999998704,59.99999999999339,65.99999999999939,-536.0000000000014,-682.0000000000048,517.9999999999962,114.00000000000432,301.0000000000179,-39.999999999995595,344.99999999999534,-120.00000000000455,-180.99999999999739,-378.00000000000057,-364.00000000000875,,-635.9999999999842
2021.04.06,426.00000000000415,510.99999999999477,-359.99999999998255,-254.999999999983,116.99999999998934,112.000000000001,-525.0000000000057,-702.0000000000026,595.9999999999966,31.999999999982265,303.0000000000088,-43.999999999999595,367.0000000000062,-68.00000000001205,-150.00000000000568,-383.99999999999545,-334.9999999999964,,-358.99999999999983
2021.04.06,428.00000000000614,520.0000000000093,-379.99999999998033,-316.99999999998954,86.99999999999264,93.99999999999409,-576.9999999999982,-733.0000000000059,612.9999999999969,74.99999999998863,319.0000000000026,-24.000000000001798,371.99999999999454,-75.00000000000284,-156.99999999999648,-375.0000000000031,-331.999999999999,,-461.9999999999923
2021.04.06,409.99999999999926,561.9999999999958,-434.9999999999854,-287.9999999999994,44.99999999998394,47.9999999999925,-552.9999999999973,-676.0000000000099,407.99999999998613,73.99999999998386,269.00000000000813,-109.00000000000354,286.00000000000847,-142.00000000001012,-225.9999999999991,-411.0000000000058,-348.9999999999993,,-1087.0000000000518
2021.04.06,324.00000000000205,480.99999999999807,-414.9999999999876,-241.99999999998667,24.000000000001798,56.0000000000005,-536.0000000000014,-541.0000000000136,428.9999999999905,165.99999999999682,287.000000000015,-83.00000000001084,323.0000000000066,-145.00000000001023,-215.99999999999397,-395.0000000000009,-358.00000000001387,,-841.0000000000077
2021.04.06,287.0000000000039,426.9999999999996,-280.9999999999979,-165.9999999999995,-9.999999999998899,56.0000000000005,-387.00000000000045,-471.0000000000214,517.9999999999962,158.99999999999181,333.0000000000055,184.99999999999073,649.999999999995,-131.00000000000023,-73.99999999999807,-261.99999999999557,-517.9999999999962,,314.999999999975
2021.04.06,328.0000000000061,500.00000000001154,-322.00000000000006,-87.99999999999919,-9.000000000014552,88.99999999999464,-396.99999999999136,-414.00000000000324,482.00000000000466,262.00000000000045,418.0000000000073,316.99999999998954,958.0000000000144,-150.00000000000568,-4.9999999999954525,-243.99999999999977,-534.0000000000123,,1191.0000000000073
2021.04.06,316.0000000000052,499.000000000005,-329.99999999998585,59.000000000009045,-32.0000000000098,80.99999999999774,-302.99999999999727,-327.00000000001063,348.9999999999993,228.999999999985,408.00000000000836,371.99999999999454,985.0000000000136,-146.0000000000008,1.0000000000047748,-234.99999999999633,-502.00000000000244,,1424.0000000000193
2021.04.06,211.00000000000563,408.00000000000836,-287.9999999999994,29.999999999996696,-78.00000000000028,10.999999999994348,-188.99999999999295,-138.0000000000159,280.9999999999979,217.9999999999893,331.0000000000146,333.0000000000055,1021.0000000000052,-189.00000000000716,9.000000000000341,-204.99999999999963,-527.9999999999951,,1238.0000000000077
2021.04.06,345.0000000000064,570.0000000000039,-284.9999999999797,194.0000000000053,-32.0000000000098,118.99999999999133,-243.99999999999977,-112.000000000001,268.9999999999859,390.99999999999113,495.000000000001,466.9999999999952,1129.0000000000023,-193.00000000001205,-1.0000000000047748,-207.00000000000162,-510.00000000001046,,2394.999999999963
2021.04.06,258.9999999999981,522.0000000000002,-218.99999999999142,273.9999999999965,-85.00000000000173,61.999999999995396,-54.000000000002046,52.99999999999194,252.99999999999213,425.9999999999877,483.0000000000112,648.9999999999885,1293.9999999999952,-191.0000000000025,69.99999999999318,-100.99999999999554,-483.99999999999557,,3210.9999999999613
2021.04.06,309.99999999999915,530.9999999999926,-184.99999999999073,302.0000000000023,-49.99999999999449,131.99999999999878,-106.99999999999932,-12.000000000012001,316.0000000000052,462.99999999999386,559.0000000000206,719.9999999999873,1415.0000000000107,-180.00000000000682,97.99999999999898,-106.00000000000608,-493.99999999999443,,3712.0000000000055
2021.04.06,275.99999999999847,479.99999999999153,-134.99999999999625,225.00000000000853,-70.99999999999883,113.99999999999189,-143.00000000000068,-76.0000000000094,356.9999999999851,431.99999999998795,530.0000000000082,635.9999999999922,1341.0000000000143,-175.00000000001137,78.99999999999352,-155.00000000000514,-543.0000000000045,,3171.9999999999454
2021.04.06,253.99999999999866,493.0000000000101,-97.9999999999981,221.00000000000452,-73.00000000001194,117.99999999999588,-93.99999999999409,-154.0000000000097,202.9999999999976,384.9999999999909,575.0000000000144,490.999999999997,1287.000000000016,-145.00000000001023,99.00000000000375,-282.0000000000045,-558.9999999999984,,2721.000000000002
2021.04.06,301.0000000000068,482.00000000000466,-38.99999999998904,309.0000000000037,-36.0000000000138,195.9999999999962,-6.000000000000227,-205.00000000001074,-9.999999999998899,215.0000000000034,662.000000000007,394.9999999999898,1208.000000000009,-48.00000000000182,105.99999999999454,-348.00000000000387,-614.0000000000034,,2567.9999999999936
2021.04.06,352.00000000000784,496.99999999999187,-133.99999999998968,392.9999999999989,39.999999999995595,243.99999999999977,150.00000000000568,-201.00000000000674,4.999999999988347,94.99999999999886,664.0000000000201,336.9999999999873,1073.9999999999973,57.999999999992724,132.99999999999557,-394.00000000000546,-585.9999999999976,,2726.9999999999804
2021.04.06,504.00000000000443,587.0000000000042,-187.99999999998818,455.0000000000054,93.99999999999409,312.9999999999966,242.999999999995,-336.00000000000296,-66.00000000001049,-54.000000000002046,685.0000000000023,306.9999999999906,1028.0000000000066,128.0000000000001,150.00000000000568,-512.0000000000014,-543.0000000000045,,2794.999999999995
2021.04.06,577.0000000000052,719.000000000003,-150.99999999999002,656.0000000000122,100.99999999999554,385.99999999999744,609.0000000000089,-186.0000000000195,-185.00000000001293,-182.99999999999272,848.0000000000043,414.00000000000324,1076.0000000000102,306.99999999998795,251.99999999999534,-465.9999999999998,-536.0000000000032,,4238.0000000000055
2021.04.06,670.000000000004,785.0000000000134,-210.99999999998343,666.000000000011,150.00000000000568,411.99999999999017,621.0000000000093,-240.00000000001796,-170.00000000000347,-219.99999999999886,847.00000000002,419.9999999999982,1244.0000000000007,313.99999999999295,326.9999999999982,-468.00000000000176,-612.0000000000125,,4535.000000000025
2021.04.06,734.0000000000014,815.0000000000101,-255.99999999998957,756.0000000000011,180.99999999998673,423.9999999999911,569.0000000000168,-199.00000000001583,-202.9999999999976,-80.0000000000125,825.0000000000091,431.99999999998795,1215.9999999999948,275.99999999999625,263.00000000000523,-473.99999999999665,-575.0000000000144,,4703.999999999974
2021.04.06,772.000000000006,836.9999999999989,-251.99999999998556,707.9999999999975,198.99999999999363,463.9999999999977,578.000000000003,-270.00000000001467,-334.00000000001205,-117.00000000001864,819.0000000000142,104.99999999999955,954.0000000000103,271.0000000000008,228.9999999999992,-614.9999999999989,-619.9999999999983,,3727.9999999999936
