date,GBPUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,AUDCHF,EURAUD,CADJPY,NZDJPY,AUDCAD,empty,sum
2018.08.13,-144.99999999999514,-36.999999999998145,-75.00000000000284,-113.99999999999189,-262.00000000000665,0.0,-153.00000000000313,-108.00000000001918,0.0,-126.99999999999534,-107.99999999999699,,-1129.0000000000093
2018.08.13,-194.0000000000053,-33.00000000001635,-100.00000000000009,-164.99999999999292,-204.00000000000418,170.0000000000017,-153.99999999999858,-108.00000000001918,108.00000000000409,-216.99999999999875,-119.99999999999788,,-1017.0000000000274
2018.08.13,-289.0000000000059,73.99999999999629,-156.00000000000057,-170.99999999999892,-371.00000000001023,69.00000000000261,-243.00000000000432,-96.00000000000719,148.00000000001035,-322.00000000000273,-119.00000000000244,,-1476.000000000023
2018.08.13,-282.9999999999888,102.00000000000209,-182.00000000000438,-269.9999999999925,-323.0000000000066,301.00000000000193,-208.00000000000819,10.999999999983245,217.00000000001296,-370.00000000000455,-125.99999999999278,,-1130.9999999999975
2018.08.13,-391.000000000008,163.00000000000205,-248.99999999999923,-285.9999999999974,-446.9999999999974,308.00000000000693,-306.00000000000625,-30.0000000000189,291.000000000011,-393.99999999999125,-175.99999999999838,,-1516.9999999999968
2018.08.13,-323.0000000000066,96.99999999999153,-233.00000000000543,-265.99999999999955,-480.00000000001376,240.0000000000091,-307.0000000000017,-12.000000000012001,262.00000000000045,-379.0000000000049,-166.99999999999494,,-1568.0000000000377
2018.08.13,-214.00000000000307,31.000000000003247,-148.99999999999915,-207.99999999999707,-449.0000000000105,214.00000000001285,-253.0000000000032,66.99999999999484,233.0000000000041,-320.99999999999795,-117.99999999999588,,-1166.9999999999918
2018.08.13,-164.00000000000858,25.999999999992696,-76.0000000000094,-206.99999999999054,-421.0000000000047,124.00000000000944,-190.00000000000128,126.99999999998823,126.00000000000477,-246.9999999999999,-19.00000000000235,,-921.0000000000216
2018.08.13,-157.00000000000713,21.999999999988695,-57.00000000000705,-243.99999999999977,-297.0000000000139,17.000000000010118,-153.99999999999858,46.999999999997044,59.00000000001171,-240.99999999999966,-24.999999999997247,,-1030.0000000000157
2018.08.13,-126.99999999998823,-6.000000000017103,-4.000000000004,-226.99999999999943,-251.00000000000122,-144.99999999999602,-97.9999999999981,108.99999999998133,-125.0,-134.00000000000034,35.00000000000725,,-973.0000000000158
2018.08.13,-158.99999999999804,-5.000000000010552,-31.000000000003247,-240.99999999999122,-173.00000000000094,-147.99999999999613,-74.00000000000739,80.99999999999774,-137.99999999999102,-102.00000000000387,9.999999999998899,,-980.0000000000058
2018.08.13,-157.99999999999147,-57.00000000001815,-23.00000000000635,-226.99999999999943,-137.9999999999937,-40.99999999999682,-38.0000000000047,123.99999999999079,-179.9999999999926,-78.00000000000296,-5.999999999994898,,-822.0000000000102
2018.08.13,-170.99999999998784,-48.000000000003595,8.999999999992347,-219.99999999999798,-116.00000000000499,-56.99999999998795,8.999999999992347,176.99999999998272,-181.99999999998795,-18.999999999991246,23.00000000000635,,-594.9999999999877
2018.08.13,-222.99999999999542,12.999999999996348,-87.00000000000374,-208.99999999999253,-191.00000000000784,-33.999999999991815,-108.00000000000809,34.000000000000696,-109.99999999999943,-60.000000000002274,-57.99999999999139,,-1032.9999999999955
2018.08.13,-201.99999999999108,-6.000000000017103,-57.00000000000705,-200.99999999999562,-161.99999999999548,-119.99999999999034,-84.0000000000063,43.999999999999595,-141.9999999999959,-25.99999999999625,-26.999999999999247,,-982.9999999999948
2018.08.13,-164.99999999999292,-60.000000000015596,23.999999999990695,-128.99999999999022,-96.00000000000719,-91.99999999999875,-16.0000000000049,92.99999999998754,-210.99999999999852,73.99999999999807,26.999999999999247,,-551.0000000000325
2018.08.13,-292.00000000000335,-42.0000000000087,-134.0000000000008,-205.99999999999508,-191.00000000000784,-49.99999999999716,-90.0000000000012,69.9999999999923,-173.99999999999238,-128.0000000000001,-88.99999999999464,,-1326.0000000000086
2018.08.13,-204.00000000000418,17.999999999984695,-54.00000000000959,-179.99999999999127,-192.00000000001438,-19.99999999999602,-70.99999999999883,129.99999999998568,-77.99999999998875,-48.99999999999238,-4.999999999999449,,-705.0000000000246
2018.08.13,-262.00000000000665,53.999999999998494,-148.0000000000037,-185.99999999999727,-422.9999999999956,-17.99999999998647,-204.00000000000418,80.99999999999774,-29.999999999986926,-88.99999999999864,-117.99999999999588,,-1342.999999999979
2018.08.13,-258.0000000000027,52.99999999999194,-174.00000000000747,-209.9999999999991,-513.0000000000078,-102.99999999999443,-270.0000000000036,103.99999999999298,-6.000000000000227,-129.99999999999545,-114.99999999999844,,-1622.0000000000243
2018.08.13,-133.99999999998968,58.000000000002494,-135.00000000000733,-214.99999999999852,-384.00000000000654,-121.99999999999989,-218.00000000000708,19.999999999997797,-37.9999999999967,-90.99999999999397,-65.99999999999939,,-1324.9999999999989
2018.08.13,-95.00000000000064,-17.000000000000348,-35.00000000000725,-180.99999999999784,-296.0000000000074,-257.99999999999557,-157.00000000000713,48.99999999998794,-126.99999999999534,-9.000000000000341,-4.999999999999449,,-1131.0000000000236
2018.08.13,-310.9999999999946,-102.00000000000209,-46.00000000000159,-168.99999999999693,-317.9999999999961,-259.00000000000034,-163.00000000000205,32.999999999994145,-202.99999999998875,-58.9999999999975,-51.99999999999649,,-1648.9999999999827
2018.08.13,-255.00000000000523,-9.000000000014552,-24.000000000001798,-193.99999999999417,-350.00000000000585,-125.0,-156.00000000000057,136.99999999998712,-60.99999999999284,-114.99999999999488,-24.000000000001798,,-1176.0000000000246
2018.08.13,-197.00000000000273,-28.000000000005798,-4.000000000004,-185.99999999999727,-375.0000000000142,-73.99999999999807,-147.00000000000824,201.99999999999108,17.000000000010118,-125.0,48.000000000003595,,-869.0000000000254
2018.08.13,-143.00000000000423,89.99999999999008,-36.0000000000027,-176.99999999999383,-400.00000000000034,-46.999999999997044,-165.9999999999995,194.99999999998963,67.00000000000728,-111.99999999999477,58.000000000002494,,-671.0000000000028
2018.08.13,-136.00000000000279,79.99999999999119,-21.00000000000435,-153.99999999999858,-351.99999999999676,-50.99999999998772,-148.99999999999915,163.9999999999864,60.000000000002274,-63.99999999999295,41.000000000002146,,-582.0000000000003
