date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,NZDCHF,GBPAUD,EURJPY,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2020.08.10,-43.999999999999595,-28.000000000005798,-148.99999999999915,-49.99999999999449,-50.99999999998994,-11.999999999989797,-201.99999999999818,-59.99999999999339,-211.00000000000563,-115.0000000000091,-46.999999999997044,-99.00000000000375,-66.99999999999307,-29.000000000001247,0.0,-51.000000000001044,,-1214.9999999999814
2020.08.10,-48.99999999998794,-6.000000000017103,-269.00000000000813,-3.999999999992898,-35.999999999991594,-31.000000000003247,-222.99999999999898,-37.99999999999359,-245.0000000000063,-109.00000000000887,72.00000000000273,-73.99999999999807,-58.9999999999975,24.000000000001798,44.99999999999504,58.000000000002494,,-944.000000000002
2020.08.10,2.0000000000131024,-20.000000000020002,-160.00000000000458,-12.999999999996348,2.000000000002,-93.99999999999409,-272.00000000000557,-10.999999999994348,-211.99999999998997,-134.00000000000034,52.00000000000671,-61.99999999999761,-36.99999999999193,60.99999999999994,91.99999999999208,100.0000000000112,,-705.9999999999698
2020.08.10,92.00000000000318,43.999999999999595,-39.999999999995595,60.00000000000449,74.00000000000739,-69.9999999999923,-192.99999999999784,54.00000000000959,-212.99999999999653,-23.000000000010346,53.00000000001148,18.999999999991246,69.00000000000261,92.99999999999864,148.99999999999915,154.0000000000097,,322.00000000004445
2020.08.10,85.00000000000173,35.999999999991594,-32.999999999994145,27.00000000001035,64.0000000000085,-51.000000000001044,-204.00000000000773,55.000000000005045,-143.00000000000423,-28.000000000005798,18.000000000000682,-4.0000000000048885,66.0000000000025,55.000000000005045,146.99999999999713,219.00000000001364,,309.00000000001836
2020.08.10,65.00000000000395,29.999999999996696,-26.0000000000149,-6.999999999990347,27.00000000001035,-49.00000000001015,-179.00000000000205,20.0000000000089,-113.99999999999189,3.9999999999906777,28.000000000005798,-11.00000000000989,37.00000000000614,21.999999999999797,83.9999999999952,192.99999999999872,,123.99999999999702
2020.08.10,-69.9999999999923,-58.000000000002494,-153.00000000000313,-94.99999999998954,-33.9999999999896,-26.999999999999247,-192.00000000000728,-1.999999999990898,-96.99999999999153,-44.00000000001114,38.000000000010914,-67.99999999999784,20.000000000010232,-14.000000000002899,86.99999999999264,205.00000000001074,,-503.99999999995345
2020.08.10,-80.99999999999774,-89.00000000000574,-168.0000000000126,-97.9999999999981,-24.999999999997247,43.999999999999595,-141.00000000000534,-3.999999999992898,-109.00000000000354,-29.000000000010573,38.000000000010914,-58.9999999999975,38.000000000010914,-26.000000000003798,91.99999999999208,234.00000000000088,,-383.0000000000106
2020.08.10,-117.99999999999588,-104.99999999999955,-153.00000000000313,-104.99999999999955,9.00000000000345,52.99999999999194,-79.9999999999983,30.000000000007798,-197.99999999998707,9.000000000000341,-3.0000000000001137,-27.000000000001023,109.00000000000887,-21.999999999999797,132.99999999999423,273.0000000000121,,-194.9999999999656
2020.08.10,-107.99999999999699,-93.00000000000975,-136.00000000000279,-89.99999999999008,5.000000000010552,82.00000000000429,-100.00000000000853,1.0000000000065512,-151.9999999999966,-23.000000000010346,21.000000000000796,-37.00000000000614,81.00000000000307,-12.999999999996348,128.99999999999022,277.00000000001614,,-155.99999999998602
2020.08.10,-148.99999999999915,-116.00000000000499,-170.00000000000347,-137.9999999999937,-31.999999999998696,143.00000000000423,-73.0000000000075,-44.99999999999504,-140.99999999999113,-44.00000000001114,46.00000000000648,-90.00000000000341,41.00000000001103,-49.99999999999449,104.99999999999955,255.00000000000523,,-457.99999999997635
2020.08.10,-164.99999999999292,-119.00000000000244,-168.99999999999693,-103.99999999999298,-42.999999999993044,192.99999999999872,-69.00000000000261,-64.99999999999284,-182.99999999999983,-64.00000000000716,61.00000000000705,-64.00000000000716,21.000000000000796,-9.00000000000345,95.99999999999609,220.00000000002018,,-462.99999999996834
2020.08.10,-146.00000000000168,-81.00000000001995,-139.00000000000023,-74.99999999999174,-21.999999999999797,190.00000000000128,-37.00000000000614,-59.99999999999339,-187.99999999998818,-34.000000000006025,46.00000000000648,-34.000000000006025,35.0000000000108,4.999999999999449,91.99999999999208,221.00000000000452,,-226.9999999999985
2020.08.10,-150.99999999999002,-87.99999999999919,-148.00000000001478,-76.99999999999375,-37.99999999999359,218.99999999999142,-43.00000000000637,-67.9999999999903,-207.00000000000162,-46.00000000000648,75.00000000000284,-40.99999999999682,16.000000000005343,12.000000000000899,80.99999999999774,195.00000000001182,,-308.99999999998283
2020.08.10,-166.99999999998383,-97.00000000001374,-140.0000000000068,-78.99999999999574,-47.9999999999925,218.99999999999142,-49.99999999999716,-78.00000000000028,-231.0000000000034,-51.00000000000193,58.000000000006935,-45.000000000001705,10.000000000005116,2.000000000002,67.9999999999903,184.00000000000637,,-444.99999999999477
2020.08.10,-160.00000000000458,-82.00000000000429,-131.00000000001444,-65.99999999999939,-45.99999999999049,200.00000000000017,-27.000000000001023,-78.00000000000028,-218.99999999999142,-13.00000000000523,39.00000000000148,-12.000000000000455,26.00000000001046,14.999999999998348,62.99999999999084,167.00000000000603,,-324.00000000000426
2020.08.10,-126.99999999998823,-77.00000000001594,-133.00000000000534,-78.99999999999574,-57.99999999999139,191.00000000000784,-4.0000000000048885,-92.99999999999864,-188.9999999999947,9.000000000000341,33.00000000000125,-16.000000000005343,27.000000000001023,5.999999999994898,57.99999999999139,165.00000000001512,,-286.9999999999884
2020.08.10,-129.00000000000134,-77.00000000001594,-133.00000000000534,-64.99999999999284,-52.99999999999194,215.99999999999397,-4.0000000000048885,-102.99999999999754,-211.00000000000563,-7.000000000005002,32.00000000001069,-15.000000000000568,20.000000000010232,4.999999999999449,52.99999999999194,171.00000000001003,,-300.0000000000048
2020.08.10,-156.00000000000057,-142.0000000000199,-198.99999999999363,-126.99999999999933,-74.99999999999174,147.00000000000824,-37.9999999999967,-102.99999999999754,-127.99999999999478,-62.00000000001182,40.00000000000625,-70.99999999999795,2.0000000000095497,-12.000000000000899,50.99999999998994,174.00000000000747,,-698.9999999999832
2020.08.10,-38.99999999998904,-43.00000000001525,-124.99999999999733,-48.99999999999905,15.00000000000945,129.00000000000134,-15.000000000000568,-51.99999999999649,-185.99999999999727,31.999999999996476,48.00000000000182,-15.000000000000568,80.0000000000125,22.999999999995246,144.99999999999514,234.00000000000088,,182.00000000001725
2020.08.10,-61.99999999998429,120.99999999999334,-42.0000000000087,12.000000000000899,77.00000000000485,195.9999999999962,-150.99999999999625,-21.999999999999797,-404.9999999999887,-46.00000000000648,88.99999999999864,-76.99999999999818,30.000000000001137,46.00000000000159,162.99999999999093,245.0000000000063,,174.00000000001145
2020.08.10,-112.99999999998533,108.99999999998133,-32.999999999994145,21.00000000000435,138.00000000000477,177.99999999998929,-188.0000000000024,34.000000000000696,-411.99999999999017,-67.00000000000728,129.0000000000049,-82.00000000000784,65.00000000001194,51.99999999999649,244.99999999999523,325.0000000000197,,401.0000000000215
2020.08.10,-7.999999999985796,107.99999999999699,-18.0000000000069,33.000000000005244,148.0000000000037,129.00000000000134,-194.00000000000261,5.000000000010552,-331.999999999999,-24.00000000000091,103.9999999999992,-64.00000000000716,92.00000000001296,48.99999999999905,220.99999999999343,314.00000000001427,,563.0000000000343
2020.08.10,-195.9999999999962,127.99999999999478,-96.00000000000719,-17.999999999995797,66.00000000001049,272.99999999998994,-43.00000000000637,-135.99999999999167,-377.9999999999894,6.999999999990791,121.99999999999989,-85.00000000000796,30.000000000001137,50.0000000000056,187.9999999999993,270.00000000001467,,182.00000000001202
