names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['NZDJPY', 'GBPJPY', 'EURJPY', 'NZDUSD']",80.0,-0.62,S
GBPUSD,10,"['AUDNZD', 'CHFJPY', 'NZDUSD', 'NZDJPY']",100.0,0.92,B
EURUSD,10,"['NZDUSD', 'NZDJPY', 'AUDNZD', 'CHFJPY', 'NZDCAD', 'AUDUSD', 'EURUSD', 'AUDJPY']",100.0,0.98,B
USDJPY,10,"['NZDJPY', 'GBPJPY', 'EURJPY', 'NZDUSD']",80.0,-0.58,S
AUDUSD,10,"['AUDJPY', 'NZDCHF', 'NZDJPY', 'EURCAD']",80.0,1.0,B
AUDCHF,30,"['NZDJPY', 'USDCAD', 'EURJPY', 'GBPJPY', 'GBPUSD', 'GBPCAD']",80.0,0.7346666666666667,B
EURGBP,15,['GBPCHF'],100.0,0.2499047619047619,B
GBPJPY,10,"['GBPAUD', 'EURCAD', 'NZDCHF']",100.0,0.8333333333333333,B
GBPCAD,15,"['EURCAD', 'NZDCHF', 'EURNZD']",80.0,-1.0,S
EURJPY,15,"['EURCHF', 'GBPAUD']",80.0,-0.52,S
EURAUD,15,"['NZDUSD', 'CADJPY']",80.0,-0.5347301587301587,S
CADJPY,20,"['EURUSD', 'GBPCHF']",80.0,-0.4789761904761907,S
AUDCAD,50,"['EURNZD', 'GBPCAD']",80.0,0.2678408316082297,B
