date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURAUD,CADJPY,AUDCAD,empty,sum
2019.07.29,-148.99999999999915,-9.999999999998899,-34.000000000000696,-66.0000000000025,-2.999999999997449,-7.0000000000014495,-45.000000000006146,-6.000000000000227,-129.00000000000134,-108.00000000000409,-28.999999999990145,-106.00000000000875,-4.000000000004,,-696.0000000000148
2019.07.29,-148.99999999999915,32.999999999994145,1.0000000000065512,-63.00000000000239,12.999999999996348,36.999999999998145,-30.000000000007798,43.99999999998272,-123.00000000000644,-108.00000000000409,-10.999999999983245,-117.00000000000443,24.999999999997247,,-448.00000000003234
2019.07.29,-92.99999999999864,35.999999999991594,21.00000000000435,-67.00000000000728,39.999999999995595,43.00000000000415,-4.000000000004,64.99999999999773,-179.00000000001802,-134.00000000000034,7.0000000000014495,-109.99999999999943,65.00000000000395,,-310.0000000000289
2019.07.29,-87.00000000000374,21.999999999988695,53.999999999998494,-40.00000000000625,56.99999999999594,73.99999999999629,17.000000000000348,52.99999999999727,-143.00000000000423,-121.99999999999989,6.000000000017103,-100.00000000000853,82.00000000000429,,-127.00000000002419
2019.07.29,-82.99999999999974,15.999999999993797,55.99999999998939,-31.999999999996476,46.999999999997044,60.00000000000449,25.999999999992696,27.999999999991587,-145.00000000001734,-126.99999999999534,-17.999999999984695,-88.00000000000807,90.99999999999665,,-169.00000000003598
2019.07.29,-90.0000000000012,2.999999999997449,39.999999999995595,-19.000000000005457,5.999999999994898,46.999999999997044,23.999999999990695,-21.000000000015007,-148.00000000001478,-90.99999999999397,-88.99999999998354,-60.000000000002274,54.999999999993946,,-343.0000000000466
2019.07.29,-91.00000000000774,-6.000000000017103,32.999999999994145,-27.000000000001023,-16.0000000000049,17.999999999995797,40.99999999999105,-85.00000000000796,-126.0000000000039,-97.99999999999898,-140.99999999999113,-67.99999999999784,29.999999999996696,,-536.0000000000529
2019.07.29,-30.000000000007798,5.999999999994898,86.99999999999264,81.99999999999363,39.00000000000014,4.000000000004,65.99999999999939,-211.00000000001273,-100.0000000000112,-36.99999999999193,-109.99999999998789,-7.000000000005002,61.999999999995396,,-149.00000000003644
2019.07.29,7.9999999999968985,24.999999999986144,109.00000000000354,144.99999999999602,29.000000000001247,-26.999999999999247,75.9999999999983,-209.00000000000318,-82.00000000000429,5.000000000009663,-139.00000000000023,1.9999999999953388,32.999999999994145,,-25.000000000025665
2019.07.29,41.9999999999976,23.999999999979593,99.99999999998899,141.00000000000534,71.99999999999429,4.999999999999449,73.99999999999629,-180.00000000000682,-36.0000000000138,5.000000000009663,-31.999999999987594,-3.0000000000001137,73.00000000000084,,284.9999999999637
2019.07.29,2.999999999997449,-111.00000000001664,56.99999999999594,120.99999999999511,43.999999999999595,4.000000000004,73.00000000000084,-290.9999999999968,-32.0000000000098,22.999999999996135,-53.999999999998494,3.9999999999906777,68.99999999999685,,-90.00000000004516
2019.07.29,-12.000000000000899,-60.99999999999994,49.99999999999449,100.99999999999909,17.999999999995797,-21.999999999999797,82.99999999999974,-231.99999999999932,-28.000000000005798,21.000000000000796,-85.99999999998609,12.999999999991019,46.00000000000159,,-109.00000000000932
2019.07.29,-45.000000000006146,-75.00000000000284,41.000000000002146,66.0000000000025,-17.999999999995797,-22.999999999995246,91.99999999999208,-189.99999999999773,-18.0000000000069,6.000000000000227,-151.9999999999966,-9.000000000000341,10.999999999994348,,-314.0000000000103
2019.07.29,-47.00000000000814,-115.00000000002063,31.999999999987594,46.00000000000648,-12.999999999996348,-29.000000000001247,86.99999999999264,-213.00000000002228,-17.000000000000348,-10.99999999999568,-140.99999999999113,-24.00000000000091,12.999999999996348,,-432.0000000000536
2019.07.29,-84.0000000000063,-127.00000000001043,21.999999999988695,25.000000000005684,7.9999999999968985,-2.000000000002,90.0000000000012,-213.99999999999864,17.000000000000348,-18.999999999991246,-72.99999999998974,-34.000000000006025,38.0000000000047,,-353.0000000000069
2019.07.29,-86.0000000000083,-126.0000000000039,4.000000000004,16.000000000005343,7.0000000000014495,19.999999999997797,90.0000000000012,-185.00000000000227,-14.000000000002899,-9.999999999990905,-49.99999999999449,-24.00000000000091,71.99999999999429,,-285.99999999999955
2019.07.29,-80.00000000000229,-91.00000000001884,14.000000000002899,18.000000000000682,-2.000000000002,12.000000000000899,86.99999999999264,-162.00000000000614,-59.000000000009045,-16.999999999995907,-68.99999999998573,-5.000000000009663,60.99999999999994,,-293.00000000003257
2019.07.29,-75.00000000000284,-117.00000000001154,4.000000000004,3.0000000000001137,7.0000000000014495,24.000000000001798,95.00000000000064,-153.00000000002,-45.000000000006146,-39.00000000000148,-38.99999999998904,-6.000000000000227,95.99999999999609,,-245.00000000002717
2019.07.29,-89.00000000000574,-117.00000000001154,-17.000000000000348,-48.00000000000182,15.999999999993797,34.000000000000696,42.999999999993044,-137.00000000000045,-117.00000000001154,-90.99999999999397,-19.999999999997797,-55.999999999997385,104.00000000000409,,-495.0000000000291
2019.07.29,-95.00000000000064,-209.9999999999991,-35.999999999991594,-52.00000000000671,15.999999999993797,41.9999999999976,52.99999999999194,-213.00000000002228,-104.00000000001519,-87.0000000000033,-4.999999999988347,-67.99999999999784,92.00000000000318,,-667.0000000000385
2019.07.29,-67.00000000000594,-395.000000000012,-73.00000000001194,-43.99999999999693,-0.999999999995449,-21.00000000000435,100.99999999999554,-439.9999999999977,-28.000000000005798,-18.999999999991246,17.000000000000348,-16.999999999995907,121.00000000000443,,-866.0000000000169
2019.07.29,-38.0000000000047,-405.0000000000109,-60.99999999999994,-54.000000000002046,4.000000000004,-29.000000000001247,186.99999999999272,-390.0000000000148,154.99999999999403,-33.999999999991815,17.000000000000348,-36.000000000001364,119.00000000000244,,-565.0000000000334
2019.07.29,-47.00000000000814,-483.0000000000112,-83.9999999999952,-58.000000000006935,0.0,-39.00000000000014,232.99999999999432,-469.0000000000225,272.99999999998994,-22.999999999996135,45.000000000006146,-28.999999999996362,119.00000000000244,,-562.0000000000437
2019.07.29,-13.00000000000745,-537.0000000000097,-79.99999999999119,-52.99999999999727,-9.999999999998899,-70.0000000000034,227.99999999999488,-564.0000000000214,237.99999999998266,-31.999999999996476,-9.999999999998899,-42.00000000000159,95.00000000000064,,-850.0000000000481
2019.07.29,64.99999999999284,-546.000000000002,-46.0000000000127,-28.000000000005798,-0.999999999995449,-95.00000000000064,332.99999999999443,-574.0000000000123,424.99999999998647,-36.000000000001364,-5.999999999994898,-40.99999999999682,85.00000000000173,,-465.0000000000466
2019.07.29,86.99999999999264,-466.00000000001086,-26.999999999999247,-13.999999999995794,-2.000000000002,-114.99999999999844,275.99999999999847,-501.0000000000048,285.99999999998624,-52.99999999999727,-32.999999999994145,-22.999999999996135,77.00000000000485,,-508.00000000001654
2019.07.29,68.00000000000139,-497.99999999999847,-29.999999999996696,-46.999999999997044,-4.000000000004,-126.99999999999933,270.99999999999903,-484.00000000000887,314.99999999999864,-66.99999999999307,-58.000000000002494,-57.00000000000216,58.99999999999794,,-659.000000000005
2019.07.29,37.99999999999359,-634.0000000000013,-42.0000000000087,-46.00000000000648,-0.999999999995449,-92.00000000000318,342.9999999999933,-671.0000000000207,470.9999999999992,-73.99999999999807,-58.000000000002494,-63.00000000000239,63.99999999999739,,-765.0000000000553
