date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,CHFJPY,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,AUDJPY,NZDJPY,empty,sum
2021.08.16,87.00000000000374,56.99999999999594,-29.999999999996696,-131.9999999999908,-229.00000000001253,168.00000000000148,40.00000000000625,161.00000000000003,-165.99999999999682,-331.999999999999,783.0000000000003,-212.99999999999386,-266.0000000000107,439.99999999999596,-331.99999999999363,176.9999999999925,,213.00000000000222
2021.08.16,85.99999999999719,-12.999999999996348,-35.00000000000725,-123.99999999999523,-253.99999999999866,178.99999999999582,29.000000000010573,178.99999999999582,-241.99999999999022,-306.9999999999906,785.9999999999978,-212.99999999999386,-270.00000000001467,473.99999999999665,-345.9999999999894,180.99999999999739,,110.000000000015
2021.08.16,97.9999999999981,-39.999999999995595,-76.0000000000094,-125.99999999999056,-290.00000000001245,232.99999999999432,22.00000000000557,182.99999999999983,-274.99999999997726,-304.9999999999997,835.000000000008,-262.00000000000045,-279.00000000000705,466.9999999999952,-399.9999999999915,221.9999999999942,,7.000000000011255
2021.08.16,46.999999999997044,-42.0000000000087,-73.99999999999629,-191.0000000000025,-294.0000000000165,193.99999999999417,12.000000000000455,163.99999999999747,-294.9999999999875,-339.99999999998477,815.9999999999945,-295.99999999999227,-293.0000000000099,367.99999999999056,-396.99999999999136,192.99999999999784,,-428.0000000000176
2021.08.16,53.999999999998494,-100.99999999999554,-114.99999999999844,-191.0000000000025,-337.0000000000095,170.99999999999892,-66.0000000000025,159.9999999999935,-428.9999999999736,-350.9999999999902,767.0000000000066,-371.0000000000093,-286.00000000000847,346.9999999999862,-449.99999999998863,186.9999999999976,,-1010.9999999999974
2021.08.16,21.00000000000435,-82.00000000000429,-97.9999999999981,-235.99999999999,-406.00000000001745,187.9999999999993,-78.00000000000296,114.99999999999844,-465.99999999997976,-475.99999999998755,861.0000000000007,-389.00000000001,-411.0000000000058,384.9999999999909,-494.99999999999034,214.9999999999892,,-1352.0000000000036
2021.08.16,16.0000000000049,17.000000000000348,-153.00000000000313,-237.99999999999955,-392.9999999999989,209.00000000000364,8.000000000009777,83.9999999999952,-277.9999999999916,-561.9999999999958,922.0000000000006,-377.00000000000955,-364.00000000000875,357.99999999999164,-429.00000000000205,239.99999999999488,,-940.0000000000083
2021.08.16,-114.99999999999844,42.999999999993044,-140.0000000000068,-185.99999999999284,-375.0000000000142,212.99999999999653,126.00000000000477,49.99999999999449,-188.99999999999295,-592.9999999999991,960.9999999999897,-342.9999999999893,-303.0000000000088,313.99999999999204,-399.9999999999915,207.9999999999984,,-729.0000000000249
2021.08.16,-212.99999999999653,112.000000000001,-93.00000000000975,-230.99999999999454,-323.0000000000066,177.00000000000495,192.99999999999784,61.999999999995396,-252.9999999999859,-574.9999999999922,920.0000000000097,-375.0,-315.0000000000208,221.99999999998886,-414.0000000000015,165.99999999999682,,-940.0000000000132
2021.08.16,-217.0000000000005,72.0000000000054,-130.0000000000079,-229.99999999998977,-344.00000000001097,205.99999999999508,222.0000000000084,69.9999999999923,-253.99999999999068,-525.999999999982,929.000000000002,-379.99999999999545,-283.000000000011,246.99999999999721,-411.9999999999919,191.99999999999307,,-837.9999999999869
2021.08.16,-110.99999999999443,-2.999999999997449,-162.00000000001768,-207.9999999999984,-395.000000000012,224.9999999999974,215.0000000000034,75.9999999999983,-303.9999999999736,-557.9999999999918,936.0000000000035,-407.0000000000107,-308.0000000000194,262.999999999991,-449.99999999998863,225.9999999999991,,-965.0000000000114
2021.08.16,-144.99999999999514,26.999999999999247,-143.00000000000423,-280.00000000000114,-461.0000000000003,219.00000000000253,186.9999999999976,75.9999999999983,-410.99999999997294,-632.9999999999947,914.9999999999991,-472.99999999998477,-415.0000000000098,241.99999999998667,-490.99999999999966,224.99999999999432,,-1560.9999999999852
2021.08.16,-158.0000000000026,48.000000000003595,-154.0000000000097,-259.9999999999909,-422.00000000001125,195.00000000000074,177.0000000000067,23.999999999990695,-358.99999999998045,-635.9999999999922,939.0000000000009,-481.9999999999993,-384.00000000000654,160.99999999998892,-468.9999999999941,205.99999999998886,,-1574.0000000000066
2021.08.16,-143.9999999999997,24.999999999986144,-212.99999999999653,-215.0000000000034,-453.99999999999886,207.00000000000162,228.00000000000864,-100.00000000000009,-262.9999999999768,-829.9999999999974,923.0000000000072,-463.99999999999864,-317.0000000000117,187.99999999998818,-457.9999999999984,208.99999999998897,,-1678.000000000001
2021.08.16,-105.99999999999498,146.00000000000168,-266.0000000000107,-183.9999999999975,-490.999999999997,280.9999999999979,222.0000000000084,-77.00000000000485,-95.99999999997522,-805.9999999999956,1262.9999999999918,-497.99999999999045,-300.00000000001137,123.00000000000644,-479.99999999998977,214.9999999999892,,-1053.9999999999718
2021.08.16,-127.99999999999478,129.99999999998568,-260.0000000000158,-197.00000000000273,-531.9999999999991,302.0000000000023,221.00000000000364,-81.00000000000884,-178.99999999997362,-871.9999999999839,1262.0000000000075,-532.0000000000107,-359.0000000000204,131.99999999999878,-521.9999999999914,226.99999999998965,,-1388.0000000000136
2021.08.16,-166.99999999999494,116.99999999998934,-238.0000000000049,-265.99999999999113,-526.0000000000042,305.99999999999517,228.9999999999992,-41.000000000002146,-234.99999999998522,-848.9999999999886,1279.9999999999923,-539.999999999992,-388.0000000000106,278.00000000000045,-560.9999999999928,287.9999999999967,,-1312.9999999999932
2021.08.16,-351.99999999999676,86.99999999999264,-175.99999999999838,-378.0000000000001,-483.0000000000112,251.00000000000122,254.0000000000049,-1.0000000000065512,-409.9999999999966,-847.9999999999822,1109.0000000000043,-594.9999999999989,-463.0000000000134,146.99999999998602,-588.9999999999986,271.99999999999136,,-2175.0000000000223
2021.08.16,-353.99999999999875,-205.99999999999508,-218.00000000000708,-421.99999999999704,-635.0000000000077,271.9999999999945,227.00000000000387,64.99999999999284,-837.9999999999939,-744.9999999999957,998.00000000001,-722.0000000000084,-503.000000000009,177.99999999998929,-742.999999999995,286.9999999999919,,-3359.000000000025
2021.08.16,-307.99999999999716,-209.00000000001472,-209.9999999999991,-408.00000000000125,-628.0000000000064,253.99999999999866,240.99999999999966,147.99999999999258,-780.9999999999775,-614.9999999999877,798.9999999999942,-681.999999999988,-554.00000000001,331.999999999999,-695.999999999998,331.99999999999363,,-2985.0000000000027
2021.08.16,-390.99999999999693,-139.00000000000023,-160.00000000000458,-415.9999999999968,-660.0000000000161,202.9999999999976,242.00000000000443,109.99999999999899,-750.9999999999764,-975.9999999999991,795.9999999999967,-657.999999999987,-714.0000000000147,411.99999999999017,-643.0000000000007,396.0000000000008,,-3349.0000000000036
2021.08.16,-400.9999999999958,-38.0000000000047,-148.99999999999915,-399.0000000000009,-717.9999999999964,212.99999999999653,308.9999999999975,106.99999999999044,-587.9999999999939,-988.9999999999955,839.9999999999964,-611.9999999999948,-730.0000000000084,336.00000000000296,-588.9999999999986,339.9999999999892,,-3068.000000000015
2021.08.16,-283.99999999999534,-29.00000000001235,-190.00000000000128,-326.9999999999982,-665.0000000000044,192.00000000000327,268.0000000000007,79.99999999999119,-542.999999999978,-824.9999999999868,815.9999999999945,-573.0000000000075,-622.0000000000115,324.9999999999975,-519.999999999996,341.99999999999875,,-2555.0000000000055
2021.08.16,-283.99999999999534,-35.00000000000725,-200.00000000000017,-287.9999999999967,-652.0000000000082,222.99999999999542,341.0000000000082,85.99999999999719,-478.999999999985,-822.9999999999959,811.9999999999905,-564.9999999999977,-567.0000000000064,327.99999999999494,-484.99999999999943,356.9999999999993,,-2231.0000000000064
2021.08.16,-298.9999999999937,-42.0000000000087,-201.00000000000674,-305.9999999999974,-666.000000000011,229.99999999999687,307.00000000000216,97.9999999999981,-522.9999999999961,-839.9999999999964,882.000000000005,-593.9999999999941,-589.0000000000173,446.9999999999974,-516.9999999999959,405.9999999999917,,-2207.000000000026
2021.08.16,-278.00000000000045,-87.99999999999919,-194.0000000000053,-313.99999999999295,-634.0000000000013,266.999999999995,302.99999999999727,106.99999999999044,-578.9999999999793,-751.9999999999972,846.9999999999977,-600.9999999999991,-524.0000000000133,583.0000000000002,-545.9999999999923,495.9999999999951,,-1907.000000000004
2021.08.16,-276.9999999999939,-80.99999999999774,-191.00000000000784,-325.9999999999934,-622.9999999999958,236.00000000000287,301.00000000000193,123.99999999999079,-589.999999999975,-697.9999999999986,794.0000000000058,-615.9999999999854,-516.0000000000053,510.99999999999477,-539.0000000000015,468.9999999999941,,-2021.999999999964
2021.08.16,-281.99999999999335,-89.00000000000574,-182.99999999999983,-337.0000000000033,-646.0000000000132,238.0000000000049,295.0000000000017,131.99999999999878,-621.9999999999857,-715.9999999999833,777.9999999999898,-622.9999999999905,-548.0000000000151,526.9999999999886,-548.0000000000018,467.9999999999893,,-2156.000000000019
2021.08.16,-282.99999999999994,-126.0000000000039,-194.0000000000053,-331.99999999999363,-641.0000000000027,251.00000000000122,302.0000000000067,142.99999999999312,-627.9999999999859,-699.9999999999895,730.0000000000084,-611.9999999999948,-559.0000000000206,503.99999999999335,-548.9999999999924,456.99999999999363,,-2236.9999999999923
2021.08.16,-278.9999999999959,-120.00000000000898,-189.00000000001694,-310.0000000000023,-629.9999999999973,229.00000000000142,322.00000000000273,153.99999999999858,-615.9999999999854,-652.9999999999925,686.9999999999932,-594.9999999999989,-531.0000000000148,259.9999999999936,-512.999999999991,422.9999999999876,,-2361.0000000000264
2021.08.16,-286.99999999999284,-120.00000000000898,-171.00000000001003,-308.9999999999975,-619.000000000014,202.0000000000022,326.9999999999982,149.99999999999457,-608.9999999999804,-641.999999999987,673.9999999999968,-576.9999999999982,-527.0000000000108,383.0,-478.9999999999992,384.9999999999909,,-2219.000000000016
2021.08.16,-275.000000000003,-129.00000000000134,-185.99999999999727,-302.99999999999727,-616.0000000000165,219.00000000000253,308.00000000000693,156.99999999999602,-625.0,-641.0000000000027,672.0000000000059,-580.9999999999889,-519.0000000000028,360.0000000000048,-498.9999999999952,381.0000000000002,,-2276.999999999989
2021.08.16,-278.00000000000045,-110.99999999999443,-188.00000000001037,-292.0000000000016,-634.0000000000013,239.0000000000003,290.9999999999968,111.99999999998988,-567.9999999999836,-714.999999999999,703.0000000000092,-574.9999999999886,-532.0000000000214,392.9999999999989,-533.0000000000013,391.9999999999959,,-2296.0000000000114
2021.08.17,-351.0000000000013,-131.00000000001444,-226.99999999999943,-295.0000000000017,-622.9999999999958,248.00000000000378,280.00000000000114,73.99999999999629,-584.9999999999795,-676.9999999999943,652.9999999999925,-609.9999999999852,-511.000000000017,126.99999999998823,-548.0000000000018,402.000000000001,,-2774.0000000000077
2021.08.17,-268.99999999999704,-136.00000000000279,-201.00000000000674,-289.0000000000015,-622.9999999999958,224.000000000002,243.99999999999977,105.99999999999498,-589.999999999975,-674.9999999999811,661.0000000000005,-588.9999999999986,-521.0000000000159,217.99999999998488,-504.99999999999545,405.00000000000114,,-2539.9999999999864
2021.08.17,-295.0000000000008,-85.00000000000173,-175.00000000001404,-286.00000000000136,-606.0000000000176,219.99999999999798,249.00000000000944,117.99999999999588,-548.9999999999782,-710.999999999995,686.0000000000089,-582.9999999999984,-527.0000000000108,309.99999999998806,-492.999999999995,353.9999999999992,,-2373.0000000000136
2021.08.17,-269.9999999999925,-80.00000000001339,-175.00000000001404,-305.9999999999974,-606.0000000000176,216.0000000000051,299.0000000000066,139.00000000000023,-571.9999999999743,-670.9999999999993,705.0000000000001,-573.0000000000075,-517.0000000000119,268.9999999999859,-482.9999999999899,340.999999999994,,-2284.0000000000264
2021.08.17,-278.00000000000045,-87.00000000001484,-158.99999999999804,-307.00000000000216,-594.0000000000057,205.99999999999508,317.99999999999784,153.99999999999858,-567.9999999999836,-651.9999999999859,683.9999999999957,-545.9999999999923,-525.0000000000199,306.00000000000625,-467.9999999999893,308.9999999999975,,-2207.000000000002
2021.08.17,-251.99999999999667,-97.9999999999981,-168.0000000000126,-250.0,-600.0000000000006,202.0000000000022,347.999999999999,142.99999999999312,-502.9999999999859,-652.9999999999925,695.0000000000011,-508.0000000000098,-516.0000000000053,232.99999999999432,-444.0000000000026,268.0000000000007,,-2103.0000000000136
2021.08.17,-236.99999999999832,-129.00000000000134,-202.9999999999976,-313.99999999999295,-693.0000000000102,224.000000000002,253.0000000000001,142.99999999999312,-618.9999999999998,-757.999999999992,683.9999999999957,-603.0000000000086,-601.000000000007,229.99999999999687,-551.0000000000019,293.99999999999693,,-2880.0000000000255
2021.08.17,-226.99999999999943,-151.00000000001222,-218.00000000000708,-314.9999999999977,-711.0000000000172,278.00000000000045,218.00000000000352,145.9999999999906,-664.999999999992,-739.9999999999851,808.0000000000088,-639.9999999999864,-602.0000000000136,255.99999999998957,-625.9999999999906,340.999999999994,,-2848.000000000014
2021.08.17,-214.99999999999852,-160.00000000000458,-209.9999999999991,-332.9999999999984,-724.9999999999978,343.9999999999999,222.99999999999898,152.99999999999204,-692.9999999999836,-741.9999999999982,940.9999999999918,-623.9999999999952,-635.0000000000077,296.9999999999917,-661.0000000000014,369.99999999999034,,-2670.000000000019
2021.08.17,-207.00000000000162,-253.00000000001432,-246.99999999999721,-319.9999999999932,-821.000000000005,344.99999999999534,177.99999999999727,176.99999999999383,-772.9999999999961,-763.9999999999869,913.9999999999926,-670.9999999999923,-689.0000000000063,343.00000000000443,-861.9999999999948,385.9999999999957,,-3264.000000000008
2021.08.17,-225.99999999999287,-208.00000000000819,-222.00000000001108,-328.00000000000296,-797.0000000000033,463.0000000000023,222.0000000000084,184.99999999999073,-729.9999999999898,-776.9999999999833,1174.0000000000084,-643.0000000000007,-687.0000000000153,469.99999999999267,-796.999999999997,440.9999999999883,,-2460.0000000000136
2021.08.17,-219.00000000000253,-280.9999999999979,-248.00000000000378,-271.0000000000008,-825.0000000000091,453.0000000000034,250.0,195.9999999999962,-707.9999999999984,-749.999999999984,1150.0000000000066,-585.000000000008,-711.0000000000172,466.9999999999952,-807.0000000000022,426.9999999999925,,-2462.00000000003
2021.08.17,-190.99999999999673,-340.00000000000693,-273.0000000000121,-271.0000000000008,-863.9999999999981,510.99999999999477,245.00000000000455,203.99999999999307,-751.9999999999811,-764.9999999999934,1147.9999999999934,-599.9999999999943,-719.000000000003,1512.0000000000023,-807.0000000000022,911.0000000000014,,-1050.9999999999986
2021.08.17,-163.99999999999747,-340.00000000000693,-266.0000000000107,-259.9999999999909,-856.0000000000123,517.0000000000008,231.00000000000875,230.99999999999233,-771.9999999999914,-699.9999999999895,1143.0000000000052,-615.0000000000091,-696.0000000000077,1741.999999999999,-792.9999999999922,1012.0000000000005,,-586.0000000000018
2021.08.17,-156.00000000000057,-343.00000000000443,-259.0000000000092,-234.99999999999943,-852.0000000000083,505.99999999999534,253.0000000000001,227.99999999999488,-758.9999999999861,-686.9999999999932,1127.0000000000114,-591.0000000000082,-698.0000000000208,1757.999999999993,-769.999999999996,1006.0000000000002,,-472.0000000000316
2021.08.17,-153.99999999999858,-339.0000000000004,-269.00000000000813,-206.99999999999363,-792.0000000000149,517.0000000000008,267.0000000000101,219.99999999999798,-701.9999999999982,-624.9999999999867,1177.9999999999902,-556.999999999988,-621.0000000000049,1960.9999999999905,-769.999999999996,1089.999999999989,,196.99999999998943
2021.08.17,-158.99999999999804,-320.00000000000915,-256.00000000001177,-245.9999999999951,-775.9999999999989,497.000000000003,230.00000000000398,206.99999999999054,-726.9999999999754,-651.0000000000016,1134.999999999997,-587.9999999999939,-623.000000000018,1947.999999999994,-765.0000000000006,1088.9999999999986,,-5.000000000015007
2021.08.17,-173.00000000000094,-261.0000000000001,-246.00000000001288,-246.9999999999999,-783.0000000000003,475.99999999999864,231.99999999999932,179.99999999999127,-691.9999999999789,-748.9999999999997,1195.999999999997,-582.9999999999984,-640.0000000000183,1940.9999999999927,-743.9999999999998,1082.9999999999984,,-10.000000000031378
2021.08.17,-229.00000000000142,-398.9999999999938,-307.99999999999716,-253.99999999999068,-907.0000000000133,507.0000000000019,266.00000000000534,178.99999999999582,-793.9999999999827,-747.9999999999931,1208.000000000009,-623.9999999999952,-725.0000000000201,2004.9999999999902,-873.9999999999952,1113.99999999999,,-582.9999999999905
2021.08.17,-276.9999999999939,-499.000000000005,-339.0000000000004,-292.99999999999216,-1078.0000000000011,624.9999999999977,317.99999999999784,211.99999999998997,-982.9999999999757,-868.9999999999865,1347.9999999999936,-728.0000000000086,-893.0000000000105,2302.000000000004,-1051.0000000000018,1268.0000000000007,,-936.9999999999916
2021.08.17,-385.99999999999744,-608.0000000000085,-337.0000000000095,-417.0000000000016,-1175.9999999999993,709.0000000000041,284.9999999999966,288.9999999999948,-1309.9999999999739,-897.9999999999987,1370.0000000000045,-860.99999999999,-1049.0000000000111,2682.999999999991,-1197.9999999999932,1472.999999999999,,-1430.9999999999932
2021.08.17,-429.0000000000016,-523.0000000000068,-258.0000000000027,-341.99999999999875,-1143.0000000000052,695.9999999999966,389.00000000001,271.9999999999945,-988.9999999999759,-949.9999999999842,1405.9999999999961,-693.9999999999884,-1059.00000000001,2611.9999999999923,-1064.9999999999977,1390.9999999999911,,-685.9999999999907
2021.08.17,-485.0000000000021,-507.9999999999973,-242.00000000000887,-241.99999999999022,-1100.9999999999964,629.9999999999973,591.9999999999987,335.99999999999187,-918.9999999999827,-880.9999999999984,1263.9999999999984,-522.9999999999961,-1112.0000000000018,2627.999999999986,-950.9999999999934,1314.9999999999977,,-198.9999999999975
2021.08.17,-471.99999999999466,-449.0000000000105,-205.00000000001074,-250.0,-1075.0000000000036,636.0000000000032,587.0000000000033,339.99999999999585,-870.9999999999809,-891.9999999999817,1368.999999999998,-526.9999999999868,-1088.0,2605.9999999999973,-944.9999999999932,1308.9999999999975,,73.00000000003251
2021.08.17,-436.00000000000307,-487.99999999999955,-299.00000000000483,-235.99999999999,-1114.000000000015,648.9999999999995,543.0000000000064,296.9999999999917,-896.9999999999914,-885.9999999999868,1385.9999999999984,-582.9999999999984,-1030.0000000000198,2587.000000000006,-997.9999999999905,1355.9999999999945,,-149.00000000000273
2021.08.17,-414.9999999999987,-482.00000000000466,-269.00000000000813,-245.9999999999951,-1062.0000000000073,697.9999999999986,526.0000000000105,312.9999999999966,-914.999999999992,-828.9999999999909,1404.9999999999895,-576.9999999999982,-1028.0000000000066,2591.999999999994,-992.999999999995,1376.9999999999955,,94.99999999998818
2021.08.17,-412.9999999999967,-632.9999999999947,-277.00000000001614,-280.9999999999917,-1053.000000000015,658.0000000000031,448.0000000000075,351.99999999999676,-1136.999999999972,-734.9999999999968,1280.9999999999989,-650.0000000000057,-976.0000000000213,2610.0000000000014,-1049.9999999999973,1384.999999999991,,-471.00000000000864
2021.08.17,-374.999999999992,-626.0000000000155,-294.0000000000165,-274.0000000000009,-1028.0000000000066,709.0000000000041,433.00000000000693,354.9999999999942,-1116.9999999999902,-626.9999999999998,1314.9999999999995,-651.0000000000105,-895.0000000000014,2564.999999999995,-1040.9999999999968,1409.9999999999966,,-141.0000000000348
2021.08.17,-448.9999999999994,-622.9999999999958,-287.9999999999994,-328.00000000000296,-1100.000000000012,668.0000000000019,475.0000000000085,364.9999999999931,-1186.9999999999834,-699.9999999999895,1195.999999999997,-705.9999999999889,-981.0000000000097,2498.0,-1004.9999999999955,1381.999999999991,,-782.9999999999845
2021.08.17,-483.99999999999557,-624.0000000000023,-326.0000000000041,-322.9999999999933,-1068.0000000000023,644.0000000000001,549.0000000000066,359.99999999999363,-1145.9999999999866,-680.9999999999983,1185.9999999999982,-675.0000000000114,-961.0000000000118,2421.0000000000064,-992.999999999995,1352.9999999999945,,-768.0000000000009
2021.08.17,-493.99999999999443,-683.0000000000114,-328.00000000001717,-304.9999999999926,-1061.000000000001,680.9999999999983,561.000000000007,365.99999999999966,-1158.9999999999918,-651.9999999999859,1202.9999999999984,-694.9999999999932,-908.0000000000199,2422.9999999999973,-1009.0000000000003,1360.99999999999,,-699.0000000000177
2021.08.17,-500.00000000000045,-818.0000000000076,-527.0000000000108,-363.9999999999901,-1180.0000000000032,671.9999999999948,463.0000000000081,306.9999999999906,-1207.9999999999984,-624.9999999999867,1066.0000000000114,-742.999999999995,-908.0000000000199,2371.9999999999964,-1022.9999999999961,1280.9999999999918,,-1735.0000000000155
2021.08.17,-314.99999999999864,-923.0000000000072,-618.0000000000074,-58.9999999999975,-1144.999999999996,790.0000000000018,573.9999999999981,314.99999999999864,-1156.9999999999823,-431.99999999998795,1276.9999999999948,-740.9999999999854,-620.0000000000206,2400.9999999999864,-1043.9999999999968,1315.9999999999882,,-381.0000000000118
2021.08.17,-324.00000000000205,-961.9999999999961,-623.000000000018,-122.99999999999045,-1114.9999999999993,844.0000000000003,549.0000000000066,313.99999999999204,-1269.9999999999818,-302.9999999999866,1269.000000000009,-811.000000000007,-554.00000000001,2350.999999999992,-1137.999999999991,1379.9999999999955,,-515.9999999999873
2021.08.17,-319.99999999999807,-977.0000000000057,-702.0000000000026,-109.99999999999943,-1073.9999999999973,897.9999999999987,530.0000000000011,291.99999999999227,-1238.999999999976,-208.99999999999253,1344.9999999999961,-799.0000000000066,-497.0000000000141,2045.9999999999923,-1113.99999999999,1262.999999999991,,-667.0000000000114
2021.08.17,-197.99999999999818,-1134.0000000000127,-799.0000000000164,-3.9999999999906777,-1222.000000000012,914.9999999999991,426.00000000000193,283.99999999999534,-1219.9999999999989,-214.99999999998744,1266.999999999996,-835.000000000008,-462.0000000000068,1981.9999999999948,-1112.9999999999995,1228.999999999999,,-1099.0000000000446
2021.08.17,-107.99999999999699,-1149.0,-821.000000000005,37.00000000000614,-1178.9999999999968,993.9999999999949,407.0000000000107,286.99999999999284,-1238.999999999976,-168.99999999999693,1354.0000000000107,-849.9999999999943,-408.00000000000836,1968.9999999999986,-1125.9999999999905,1240.9999999999995,,-759.9999999999509
2021.08.17,-48.99999999999905,-1140.0000000000077,-839.9999999999964,64.99999999999773,-1133.0000000000061,1017.9999999999967,423.0000000000018,268.99999999999704,-1210.9999999999843,-156.99999999998494,1431.0000000000045,-853.999999999985,-335.00000000001864,1961.999999999997,-1143.0000000000007,1229.9999999999898,,-463.9999999999984
2021.08.17,-91.99999999999208,-1130.0000000000089,-817.000000000001,15.000000000000568,-1147.000000000009,1039.0000000000011,406.0000000000059,303.9999999999932,-1256.9999999999766,-106.99999999999044,1473.9999999999975,-878.9999999999907,-367.0000000000062,2099.999999999991,-1179.9999999999927,1323.9999999999982,,-313.99999999998
2021.08.17,-73.99999999999629,-1225.9999999999939,-855.0000000000058,-3.0000000000001137,-1361.0000000000123,1068.0000000000023,341.99999999999875,326.9999999999995,-1408.9999999999918,-275.9999999999874,1516.0000000000061,-962.9999999999939,-546.000000000002,2168.9999999999986,-1301.0000000000018,1368.9999999999998,,-1222.9999999999798
2021.08.17,-105.99999999999498,-1219.0000000000146,-856.0000000000123,-27.000000000001023,-1367.000000000007,1082.0000000000052,347.999999999999,343.9999999999999,-1396.9999999999914,-324.9999999999975,1489.9999999999914,-968.9999999999941,-599.0000000000161,2271.999999999985,-1295.0000000000018,1436.9999999999977,,-1187.0000000000528
