date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,EURNZD,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.01.25,-107.99999999999699,235.99999999999176,52.000000000007596,-40.00000000000625,-248.99999999999923,-362.00000000000676,-424.00000000000216,-126.0000000000039,200.9999999999934,-197.00000000000273,-292.00000000000335,-379.0000000000071,-25.00000000000835,-275.0000000000057,-297.9999999999983,39.999999999995595,5.999999999994898,-306.00000000000625,-502.00000000000244,-346.00000000000364,-280.00000000000244,-381.99999999999346,65.00000000000395,,-3991.000000000062
2021.01.25,-107.99999999999699,237.99999999998266,45.000000000006146,-70.00000000000739,-282.0000000000045,-375.0000000000031,-456.00000000001194,-121.99999999999989,180.00000000000682,-209.9999999999991,-322.00000000000006,-395.0000000000009,-52.000000000007596,-286.00000000000136,-298.9999999999826,66.99999999999484,-8.000000000008,-364.9999999999931,-527.9999999999951,-338.0000000000081,-294.00000000000534,-383.0,53.00000000001415,,-4310.00000000002
2021.01.25,-106.99999999999044,275.9999999999874,63.000000000013046,-88.00000000000807,-281.00000000000904,-391.000000000008,-470.9999999999992,-129.00000000000134,161.00000000000136,-214.99999999999852,-319.99999999999807,-409.0000000000038,-62.000000000006494,-302.99999999999727,-322.9999999999844,17.000000000000348,-22.0000000000109,-356.00000000000074,-557.9999999999918,-348.0000000000132,-291.0000000000079,-400.00000000000034,69.00000000000794,,-4488.000000000019
2021.01.25,-110.99999999999443,336.9999999999873,55.000000000005045,-84.00000000000318,-316.0000000000052,-406.00000000000637,-522.0000000000002,-143.99999999998857,156.0000000000059,-256.0000000000007,-346.0000000000019,-416.00000000000523,-99.00000000000463,-373.9999999999952,-320.9999999999935,0.9999999999843467,-119.00000000000244,-408.9999999999927,-571.9999999999948,-362.000000000009,-296.0000000000074,-378.00000000000057,65.00000000000395,,-4917.00000000002
2021.01.25,-133.99999999998968,341.99999999999784,34.000000000000696,-90.00000000000341,-285.00000000000193,-426.00000000000415,-544.9999999999955,-149.9999999999835,105.00000000000398,-265.0000000000041,-339.0000000000004,-454.00000000000995,-99.00000000000463,-325.9999999999934,-320.9999999999935,-68.00000000000139,-102.00000000000209,-360.9999999999891,-626.9999999999998,-374.00000000000944,-244.00000000001089,-395.0000000000009,92.00000000000318,,-5031.999999999993
2021.01.25,-140.99999999999113,248.99999999998812,14.000000000002899,-102.00000000000387,-251.00000000000122,-404.99999999999983,-551.0000000000126,-146.00000000000168,106.99999999999932,-263.99999999999756,-314.99999999999864,-440.00000000000705,-121.99999999999989,-318.00000000001205,-351.99999999999676,-130.0000000000079,-137.9999999999937,-346.9999999999862,-642.9999999999936,-355.000000000004,-241.00000000000233,-407.99999999999727,120.00000000000898,,-5179.000000000008
2021.01.25,-111.99999999998988,285.99999999998624,48.000000000003595,-91.00000000000819,-252.0000000000078,-404.99999999999983,-519.0000000000028,-126.0000000000039,146.0000000000008,-255.00000000000523,-292.00000000000335,-415.0000000000098,-90.0000000000012,-337.99999999999386,-310.9999999999946,-107.00000000001265,-106.99999999999044,-296.0000000000074,-580.0000000000027,-362.000000000009,-214.00000000000307,-386.9999999999929,110.00000000001009,,-4669.000000000037
2021.01.25,-216.99999999998943,139.00000000000023,-19.999999999997797,-70.00000000000739,-235.00000000000742,-389.000000000006,-553.0000000000035,-207.00000000000162,31.999999999996476,-268.99999999999704,-317.9999999999961,-455.0000000000054,-111.00000000000554,-382.000000000005,-343.99999999998875,-125.00000000001954,-73.99999999999629,-289.9999999999903,-587.9999999999885,-359.99999999999943,-208.00000000000819,-390.0000000000015,143.00000000000423,,-5291.000000000014
2021.01.25,-196.99999999999162,161.99999999999548,-18.999999999991246,-71.00000000001216,-209.9999999999991,-398.00000000000944,-520.0000000000093,-183.99999999998417,66.0000000000025,-256.0000000000007,-312.00000000000114,-467.0000000000063,-54.00000000000959,-260.9999999999957,-312.9999999999855,-94.00000000001629,-41.000000000002146,-272.00000000000557,-645.999999999991,-367.00000000000443,-239.0000000000003,-445.99999999999085,187.00000000000384,,-4952.000000000004
2021.01.25,-316.99999999998954,-73.00000000001194,-221.99999999998886,-39.00000000000148,-172.00000000000549,-366.00000000001074,-492.0000000000035,-171.99999999999437,-10.99999999999568,-295.0000000000008,-329.00000000000153,-480.0000000000027,-64.0000000000085,-212.99999999999386,-290.9999999999968,-78.00000000000028,-153.00000000000313,-319.0000000000026,-739.0000000000008,-354.0000000000134,-225.00000000000853,-452.99999999999227,168.99999999999693,,-5688.00000000003
2021.01.25,-304.9999999999997,-136.00000000000279,-263.99999999999756,-1.0000000000047748,-116.00000000000499,-361.0000000000002,-414.00000000000324,-129.99999999998568,-13.00000000000523,-280.00000000000244,-305.99999999999517,-492.999999999999,-42.0000000000087,-37.00000000000614,-93.99999999999409,42.999999999993044,-198.00000000000927,-358.9999999999982,-818.9999999999919,-365.0000000000091,-198.00000000000927,-474.9999999999921,212.00000000001216,,-5151.000000000014
2021.01.25,-345.99999999999073,-117.00000000001154,-301.99999999998005,-1.0000000000047748,-118.00000000000699,-343.00000000000443,-490.999999999997,-133.99999999998968,-66.0000000000025,-322.9999999999955,-353.99999999999875,-547.0000000000086,-79.00000000000685,-120.00000000000455,-85.99999999998609,107.99999999999699,-258.0000000000027,-426.9999999999996,-931.9999999999995,-391.00000000000534,-195.00000000000074,-466.9999999999952,202.00000000001327,,-5786.999999999981
2021.01.25,-318.99999999999153,-48.000000000003595,-222.99999999999542,25.99999999999625,-196.00000000000728,-402.00000000000233,-537.0000000000097,-139.00000000000023,22.00000000000557,-329.999999999997,-365.0000000000042,-539.0000000000006,-123.00000000000644,-245.00000000000455,-150.99999999999002,75.99999999998718,-279.99999999999136,-492.9999999999879,-927.9999999999955,-442.0000000000073,-208.00000000000819,-446.9999999999974,221.00000000000452,,-6070.000000000006
2021.01.25,-250.9999999999901,83.9999999999952,-158.99999999999804,18.999999999991246,-202.0000000000022,-413.0000000000078,-544.0000000000111,-113.99999999999189,69.00000000000261,-343.00000000000443,-368.9999999999971,-536.0000000000032,-123.00000000000644,-250.0,-136.00000000000279,32.999999999994145,-319.0000000000026,-487.99999999999955,-912.999999999986,-438.0000000000024,-212.00000000000108,-439.99999999999596,197.00000000000273,,-5848.000000000017
2021.01.25,-243.99999999999977,58.99999999998684,-140.99999999999113,21.000000000000796,-165.9999999999995,-415.0000000000098,-461.0000000000003,-119.00000000000244,112.99999999999955,-304.9999999999997,-324.00000000000205,-509.9999999999993,-80.00000000000229,-235.99999999999,-180.99999999998673,-6.000000000017103,-243.99999999999977,-409.99999999999926,-872.9999999999905,-447.00000000000273,-198.00000000000927,-468.9999999999972,209.9999999999991,,-5426.000000000012
2021.01.25,-242.99999999999324,-35.00000000000725,-174.99999999999181,36.000000000001364,-148.99999999999915,-413.0000000000078,-446.9999999999974,-109.00000000000354,99.99999999999432,-261.99999999999557,-300.99999999999574,-521.0000000000048,-82.00000000000429,-193.9999999999884,-161.99999999999548,41.99999999998649,-195.00000000001182,-370.00000000000364,-899.9999999999897,-449.0000000000123,-225.00000000000853,-539.0000000000006,275.000000000003,,-5318.000000000026
2021.01.25,-254.99999999999412,-72.0000000000054,-205.99999999999508,-21.000000000000796,-107.00000000000153,-389.000000000006,-414.00000000000324,-88.99999999998354,28.000000000005798,-217.99999999999596,-275.99999999999847,-509.9999999999993,-54.00000000000959,-84.00000000000318,-349.99999999998363,-15.00000000000945,-109.00000000000354,-336.00000000000296,-913.9999999999926,-425.00000000001137,-286.00000000000847,-576.9999999999942,287.000000000015,,-5391.999999999982
2021.01.25,-272.99999999998994,-42.0000000000087,-202.9999999999976,-61.00000000000705,-168.00000000000148,-416.00000000000523,-483.99999999999557,-95.00000000000064,-3.0000000000001137,-217.0000000000005,-334.00000000000097,-533.0000000000057,-146.00000000000168,-120.00000000000455,-324.9999999999975,22.999999999995246,-150.00000000000568,-499.9999999999893,-1011.9999999999907,-390.00000000000057,-317.0000000000006,-579.9999999999916,259.0000000000092,,-6086.999999999992
2021.01.25,-322.9999999999955,-49.00000000001015,-267.99999999997937,-75.00000000000284,-167.00000000000603,-408.00000000000836,-499.000000000005,-116.99999999998934,-70.99999999999795,-263.99999999999756,-353.99999999999875,-526.9999999999997,-128.00000000000588,-80.99999999998886,-327.99999999999494,-47.00000000001925,-158.99999999999804,-497.99999999999847,-983.9999999999849,-373.00000000000466,-296.0000000000074,-544.0,215.00000000000963,,-6344.999999999983
2021.01.25,-353.99999999999875,-29.00000000001235,-297.9999999999983,-38.000000000010914,-163.00000000000205,-406.00000000000637,-540.0000000000072,-143.99999999998857,-78.99999999999352,-282.99999999999994,-378.999999999996,-572.0000000000058,-116.00000000000499,-91.00000000000819,-273.9999999999965,89.99999999999008,-194.0000000000053,-523.9999999999911,-1007.0000000000024,-398.00000000001035,-308.00000000000824,-585.9999999999976,208.00000000000819,,-6485.000000000046
2021.01.25,-472.9999999999901,-240.00000000001796,-504.9999999999999,-16.000000000005343,-179.00000000000693,-400.00000000000034,-527.9999999999951,-116.00000000000499,-103.9999999999992,-312.00000000000114,-392.9999999999989,-561.0000000000003,-135.00000000000733,-84.00000000000318,-212.99999999999653,-14.000000000002899,-289.0000000000059,-573.0000000000013,-1020.9999999999831,-394.00000000000546,-294.00000000000534,-529.9999999999972,226.99999999999943,,-7147.000000000029
2021.01.25,-505.99999999999534,-272.00000000000557,-543.999999999989,58.9999999999975,-43.999999999999595,-273.000000000001,-539.0000000000006,-78.00000000000028,-159.00000000000603,-312.9999999999966,-368.9999999999971,-558.000000000003,-153.00000000000313,-28.999999999996362,-242.99999999999324,-15.00000000000945,-330.9999999999924,-560.0000000000049,-1022.9999999999961,-343.0000000000035,-280.00000000000244,-513.9999999999923,215.00000000000963,,-6871.999999999981
2021.01.25,-468.9999999999972,-240.00000000001796,-517.9999999999962,-8.000000000009777,-1.0000000000065512,-229.00000000000142,-624.0000000000023,-137.9999999999937,-253.0000000000001,-300.0000000000003,-339.99999999999585,-521.0000000000048,-184.00000000000637,30.000000000001137,-498.9999999999828,-261.0000000000001,-296.9999999999917,-509.00000000000387,-953.9999999999882,-264.00000000001,-233.00000000000543,-463.9999999999977,212.00000000001216,,-7063.999999999999
2021.01.25,-503.99999999999335,-306.00000000000625,-507.9999999999973,-5.000000000009663,93.99999999999409,-149.00000000001023,-594.0000000000057,-163.9999999999864,-260.9999999999957,-224.000000000002,-268.99999999999704,-452.00000000000796,-143.00000000000423,46.999999999997044,-628.9999999999907,-478.0000000000006,-32.999999999994145,-234.00000000000088,-665.9999999999889,-151.00000000001046,-210.00000000001017,-490.999999999997,236.99999999999832,,-6093.00000000002
2021.01.25,-474.9999999999921,-304.9999999999997,-421.99999999998903,-28.000000000005798,109.99999999999899,-193.00000000000983,-537.9999999999941,-166.99999999998383,-251.99999999999534,-194.0000000000053,-227.99999999999488,-465.0000000000043,-81.00000000000884,104.99999999998977,-563.9999999999867,-486.00000000000864,79.99999999999119,-119.99999999998678,-678.0000000000008,-185.00000000000227,-221.99999999999997,-536.9999999999986,330.0000000000081,,-5514.999999999979
2021.01.25,-416.9999999999896,-152.0000000000188,-341.99999999999784,-20.000000000010232,92.99999999999864,-220.00000000000907,-523.9999999999911,-165.9999999999995,-174.99999999999716,-192.99999999999872,-234.00000000000088,-474.00000000000773,-72.0000000000054,44.999999999987494,-500.9999999999959,-320.00000000000915,79.99999999999119,-103.99999999999298,-685.9999999999866,-221.00000000000364,-201.00000000000674,-542.9999999999935,312.00000000000114,,-5035.000000000036
2021.01.25,-386.9999999999929,-96.00000000000719,-297.9999999999983,-25.000000000005684,44.99999999999504,-260.00000000000466,-590.0000000000016,-183.99999999998417,-168.00000000000637,-231.99999999999886,-260.00000000000466,-503.000000000009,-99.00000000000463,-24.00000000000091,-480.99999999999807,-308.0000000000194,28.999999999990145,-133.99999999998968,-732.9999999999836,-245.00000000000455,-192.00000000000327,-545.9999999999909,319.0000000000026,,-5372.000000000021
2021.01.25,-395.99999999999636,-123.00000000000644,-284.9999999999797,-6.000000000000227,17.999999999995797,-312.00000000000114,-512.0000000000014,-190.99999999998562,-156.99999999999648,-251.00000000000122,-290.9999999999968,-570.9999999999993,-57.00000000000705,42.00000000000159,-376.9999999999829,-177.00000000000495,-32.999999999994145,-214.00000000000307,-949.9999999999842,-345.0000000000131,-208.00000000000819,-637.9999999999941,182.0000000000155,,-5851.999999999943
2021.01.25,-411.99999999999017,-95.00000000000064,-301.99999999998005,-16.000000000005343,18.999999999991246,-261.0000000000001,-556.0000000000009,-177.00000000000495,-168.00000000000637,-265.99999999999955,-300.0000000000003,-519.0000000000028,-82.00000000000429,22.999999999996135,-418.9999999999916,-164.00000000000858,-52.000000000007596,-231.0000000000034,-764.9999999999934,-266.00000000000534,-226.00000000000398,-502.9999999999979,282.0000000000045,,-5456.000000000016
2021.01.25,-406.9999999999907,-164.00000000000858,-331.999999999999,-30.000000000001137,27.999999999994696,-233.00000000000543,-530.9999999999926,-154.99999999999403,-165.99999999999682,-217.99999999999596,-273.000000000001,-473.0000000000012,-79.00000000000685,31.00000000000591,-461.0000000000003,-182.0000000000155,19.999999999997797,-204.99999999998852,-682.9999999999892,-217.00000000001296,-239.0000000000003,-508.9999999999928,265.0000000000041,,-5212.999999999991
2021.01.25,-420.9999999999936,-201.00000000000674,-334.9999999999964,-2.0000000000095497,87.99999999999919,-174.00000000000747,-492.0000000000035,-165.9999999999995,-185.00000000000227,-205.99999999999508,-251.00000000000122,-451.0000000000014,-49.00000000001015,109.00000000000887,-422.9999999999956,-194.0000000000053,49.99999999999449,-161.99999999999548,-611.9999999999903,-174.0000000000066,-215.00000000000963,-479.99999999999153,253.00000000001432,,-4693.0000000000055
2021.01.25,-420.9999999999936,-199.00000000001583,-339.99999999998477,3.9999999999906777,100.00000000000009,-171.00000000001003,-483.99999999999557,-166.99999999998383,-183.9999999999975,-185.99999999999727,-241.99999999999778,-452.00000000000796,-39.00000000000014,100.99999999999909,-442.9999999999934,-191.00000000000784,112.000000000001,-119.99999999998678,-603.9999999999824,-182.00000000000216,-238.0000000000049,-493.99999999999443,260.0000000000158,,-4579.99999999995
2021.01.25,-418.9999999999916,-175.99999999999838,-343.99999999998875,-19.000000000005457,25.999999999992696,-233.00000000000543,-503.99999999999335,-160.00000000000458,-183.9999999999975,-209.00000000000364,-285.00000000000193,-489.0000000000061,-59.000000000009045,88.99999999999864,-461.99999999998465,-175.00000000001404,41.000000000002146,-235.00000000000742,-723.9999999999914,-223.0000000000132,-260.00000000000466,-535.999999999992,249.00000000001032,,-5291.000000000008
2021.01.25,-404.99999999999983,-168.0000000000126,-318.9999999999804,-16.000000000005343,34.000000000000696,-220.00000000000907,-527.9999999999951,-165.9999999999995,-182.99999999999272,-231.0000000000034,-287.0000000000039,-487.99999999999955,-66.00000000001049,74.99999999998863,-397.0000000000029,-108.00000000001918,7.0000000000014495,-221.00000000000452,-712.0000000000015,-213.00000000000807,-257.0000000000072,-526.9999999999997,276.9999999999939,,-5119.000000000071
2021.01.25,-397.99999999999835,-121.99999999999989,-305.9999999999841,-30.000000000001137,21.999999999999797,-256.0000000000007,-591.0000000000082,-168.99999999999693,-182.99999999999272,-195.00000000000074,-299.00000000000483,-525.0000000000088,-128.00000000000588,21.99999999999136,-472.9999999999901,-137.00000000000932,-103.00000000000864,-314.99999999999864,-773.0000000000015,-248.00000000000466,-279.00000000000705,-561.9999999999958,273.0000000000121,,-5775.0000000000155
2021.01.26,-416.9999999999896,-191.00000000000784,-351.99999999999676,-54.000000000002046,3.999999999992898,-264.0000000000087,-563.0000000000024,-153.9999999999875,-387.00000000000045,-221.00000000000452,-295.99999999999625,-511.0000000000059,-130.0000000000079,61.00000000000705,-405.9999999999952,-212.00000000001216,-178.00000000001148,-377.9999999999894,-1120.9999999999943,-240.0000000000091,-276.00000000000955,-566.9999999999953,304.00000000001535,,-6549.000000000011
2021.01.26,-376.99999999999403,-93.00000000000975,-344.99999999999534,-21.000000000000796,6.999999999990347,-239.0000000000003,-517.9999999999962,-167.9999999999904,-224.00000000000375,-197.99999999999818,-287.9999999999994,-496.00000000000756,-115.00000000000954,44.00000000001114,-422.9999999999956,-121.00000000001555,-41.000000000002146,-361.9999999999957,-939.0000000000009,-237.99999999999955,-289.0000000000059,-559.9999999999939,273.9999999999965,,-5730.0000000000155
2021.01.26,-387.99999999999943,-93.00000000000975,-291.9999999999812,-24.00000000000091,-41.000000000002146,-270.0000000000036,-557.0000000000075,-170.00000000000347,-180.00000000000682,-210.99999999999451,-336.00000000000296,-519.0000000000028,-104.00000000000409,9.999999999990905,-479.99999999999153,-148.99999999999915,35.00000000000725,-337.99999999999386,-788.9999999999952,-267.0000000000101,-302.0000000000023,-553.999999999999,266.999999999995,,-5752.000000000016
2021.01.26,-387.99999999999943,-57.00000000001815,-284.9999999999797,-22.00000000000557,-1.0000000000065512,-253.0000000000032,-554.9999999999944,-163.00000000000205,-162.00000000000614,-217.99999999999596,-310.9999999999946,-507.0000000000019,-98.0000000000092,14.999999999986358,-471.9999999999835,-137.00000000000932,35.00000000000725,-272.99999999998994,-759.999999999983,-246.9999999999999,-270.0000000000036,-535.999999999992,276.9999999999939,,-5387.999999999991
2021.01.26,-424.9999999999976,-99.00000000000463,-339.0000000000004,-20.000000000010232,8.999999999992347,-251.00000000000122,-554.9999999999944,-170.99999999998784,-212.0000000000033,-227.99999999999488,-304.00000000000426,-504.9999999999999,-85.00000000000173,27.999999999991587,-425.99999999999307,-155.00000000001623,9.999999999998899,-259.9999999999936,-744.9999999999957,-243.0000000000092,-260.00000000000466,-528.9999999999906,278.00000000000045,,-5487.00000000002
2021.01.26,-433.99999999998994,-157.00000000000713,-372.9999999999789,-39.00000000000148,58.99999999999794,-211.00000000000563,-561.0000000000115,-160.00000000000458,-239.99999999999488,-221.00000000000452,-287.0000000000039,-492.999999999999,-98.0000000000092,61.00000000000705,-432.9999999999945,-223.00000000001762,15.00000000000945,-229.99999999999687,-737.9999999999942,-216.00000000000819,-230.000000000008,-509.9999999999993,287.000000000015,,-5432.0
2021.01.26,-438.9999999999894,-190.00000000000128,-373.99999999998545,-39.00000000000148,82.99999999999974,-170.00000000000347,-534.9999999999966,-160.99999999998892,-248.00000000000466,-221.99999999999997,-270.0000000000036,-461.0000000000003,-79.00000000000685,90.00000000000341,-400.9999999999847,-209.9999999999991,25.00000000000835,-184.99999999999073,-638.9999999999895,-170.0000000000017,-221.99999999999997,-466.9999999999952,241.00000000000233,,-5042.999999999929
2021.01.26,-433.99999999998994,-190.00000000000128,-368.9999999999971,-80.0000000000125,6.999999999990347,-226.00000000000398,-517.0000000000119,-163.00000000000205,-248.99999999999523,-197.00000000000273,-292.9999999999988,-468.00000000000176,-67.00000000000594,121.99999999998568,-431.99999999998795,-182.0000000000155,68.00000000000139,-238.99999999998923,-663.999999999998,-172.00000000001125,-288.00000000001046,-512.9999999999968,221.00000000000452,,-5325.00000000005
2021.01.26,-383.99999999999545,-92.00000000000318,-280.9999999999979,-117.00000000000443,-14.000000000002899,-249.00000000001032,-526.0000000000042,-171.99999999999437,-234.99999999999943,-202.9999999999976,-307.0000000000017,-484.00000000000665,-65.00000000000395,109.99999999998522,-442.9999999999934,-121.00000000001555,69.9999999999923,-265.99999999998846,-696.999999999992,-190.00000000001194,-296.0000000000074,-530.9999999999926,222.99999999999542,,-5270.000000000051
2021.01.26,-396.9999999999918,-99.00000000000463,-280.9999999999979,-91.00000000000819,27.999999999994696,-235.00000000000742,-543.0000000000045,-184.99999999999073,-248.99999999999523,-202.0000000000022,-277.000000000005,-491.0000000000081,-64.0000000000085,121.00000000000932,-449.9999999999948,-189.00000000001694,76.99999999999375,-211.00000000000563,-689.9999999999907,-175.00000000001137,-254.00000000000978,-539.0000000000006,248.00000000000378,,-5148.000000000053
2021.01.26,-412.9999999999967,-145.00000000001734,-297.9999999999983,-81.00000000000307,69.9999999999923,-223.00000000000654,-529.0000000000017,-194.0000000000053,-257.000000000005,-200.00000000000017,-261.99999999999557,-487.99999999999955,-55.000000000005045,161.00000000000136,-448.000000000004,-213.00000000001873,104.99999999999955,-130.99999999999224,-683.9999999999957,-171.00000000000648,-246.00000000000176,-545.9999999999909,312.00000000000114,,-4936.00000000005
2021.01.26,-412.9999999999967,-192.00000000001438,-328.9999999999793,-77.00000000001239,98.99999999999353,-186.00000000000838,-500.00000000001154,-173.00000000000094,-242.00000000000443,-182.00000000000438,-231.0000000000034,-451.0000000000014,-34.000000000000696,181.99999999998795,-426.9999999999996,-293.0000000000099,133.99999999998968,-72.0000000000054,-595.9999999999966,-140.00000000000057,-203.00000000000873,-513.9999999999923,313.00000000000773,,-4527.000000000075
2021.01.26,-412.9999999999967,-165.9999999999995,-333.9999999999899,-77.00000000001239,129.9999999999968,-185.00000000000182,-495.000000000001,-157.99999999999147,-262.00000000000045,-173.9999999999964,-209.9999999999991,-462.0000000000068,-49.00000000001015,193.9999999999884,-439.99999999999596,-320.00000000000915,123.99999999999079,-45.000000000006146,-642.9999999999936,-136.0000000000099,-191.00000000000784,-523.9999999999911,347.0000000000084,,-4489.000000000035
2021.01.26,-463.9999999999977,-331.999999999999,-430.9999999999814,-56.000000000011596,181.9999999999933,-146.00000000000168,-470.9999999999992,-153.00000000000313,-290.9999999999968,-160.00000000000458,-168.00000000000148,-433.0000000000056,-41.000000000002146,217.9999999999893,-492.9999999999879,-389.0000000000171,137.9999999999937,31.000000000003247,-592.9999999999991,-109.99999999999943,-168.00000000000148,-517.9999999999962,368.00000000001273,,-4480.000000000014
