date,USDCHF,GBPUSD,USDCAD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPCAD,AUDNZD,empty,sum
2021.06.28,36.999999999998145,-702.0000000000026,4.000000000004,276.00000000000955,123.00000000000644,-111.0000000000042,392.9999999999989,-56.99999999999594,-439.9999999999977,-1184.0000000000073,137.00000000000932,,-1523.9999999999814
2021.06.28,51.000000000001044,-651.0000000000016,19.999999999997797,265.0000000000041,130.0000000000079,-108.00000000000409,329.999999999997,-18.999999999991246,-399.0000000000009,-1160.0000000000055,137.9999999999937,,-1403.0000000000018
2021.06.28,58.99999999999794,-574.0000000000078,46.999999999997044,211.00000000000563,136.00000000000279,-88.00000000000807,324.00000000000205,21.999999999999797,-305.0000000000068,-1072.0000000000064,161.99999999999548,,-1078.0000000000284
2021.06.28,89.00000000000574,-570.0000000000039,68.00000000000139,180.0000000000024,161.99999999999548,-125.0,297.9999999999983,20.0000000000089,-419.00000000001114,-1103.0000000000095,207.00000000000162,,-1193.0000000000107
2021.06.28,85.00000000000173,-592.9999999999991,55.000000000005045,248.00000000000378,167.00000000000603,-127.00000000000955,312.00000000000114,18.0000000000069,-426.9999999999925,-1120.0000000000098,249.00000000001032,,-1132.9999999999761
2021.06.28,119.99999999999788,-514.9999999999987,144.0000000000108,218.00000000000708,200.00000000000017,-94.0000000000083,310.9999999999946,46.00000000000159,-342.9999999999893,-1253.9999999999995,286.00000000000847,,-880.9999999999752
2021.06.28,89.00000000000574,-571.0000000000103,177.00000000000495,208.00000000000819,167.00000000000603,-108.00000000000409,335.99999999999187,17.000000000000348,-384.00000000001455,-1310.0000000000111,354.9999999999942,,-1024.0000000000286
2021.06.28,84.0000000000063,-463.0000000000134,235.00000000000742,96.99999999999153,136.00000000000279,-121.00000000000932,293.99999999999426,79.00000000000685,-274.0000000000009,-1215.0000000000105,351.99999999999676,,-796.0000000000282
2021.06.28,121.99999999999989,-451.0000000000014,242.00000000000887,194.99999999998963,168.0000000000126,-109.99999999999943,337.99999999999386,41.000000000002146,-319.9999999999932,-1215.0000000000105,339.0000000000004,,-650.999999999997
2021.06.28,226.99999999999943,-302.0000000000023,331.999999999999,238.0000000000049,204.00000000000418,-64.00000000000716,315.9999999999941,-9.999999999998899,-313.99999999999295,-1167.0000000000068,319.0000000000026,,-221.00000000000387
2021.06.28,373.99999999999653,-363.0000000000022,432.9999999999945,421.0000000000047,235.00000000000742,28.999999999996362,313.99999999999204,-37.99999999999359,-420.0000000000159,-1368.0000000000136,319.0000000000026,,-64.00000000003126
2021.06.28,292.00000000000335,-405.0000000000109,412.9999999999967,381.0000000000091,241.00000000000233,9.000000000000341,275.99999999999847,-44.99999999999504,-442.0000000000073,-1423.0000000000186,329.00000000000153,,-374.00000000002007
2021.06.28,241.99999999999778,-409.99999999999926,395.000000000012,312.00000000000114,212.00000000001216,-67.00000000000728,251.00000000000122,-1.999999999990898,-421.99999999999704,-1457.0000000000193,351.0000000000124,,-594.9999999999771
2021.06.28,217.99999999999596,-473.0000000000123,371.99999999999454,262.999999999991,185.00000000001293,-33.00000000000125,212.99999999999653,-32.999999999994145,-336.00000000001273,-1411.0000000000066,307.99999999999716,,-727.0000000000388
2021.06.28,182.00000000000438,-574.0000000000078,360.0000000000048,364.9999999999931,194.0000000000053,-36.000000000001364,220.99999999999343,-44.99999999999504,-402.9999999999916,-1528.0000000000182,297.9999999999983,,-966.0000000000147
2021.06.28,172.00000000000549,-462.0000000000068,336.00000000000296,124.99999999999733,195.00000000001182,-10.000000000005116,252.99999999999213,-37.99999999999359,-283.9999999999918,-1413.0000000000198,317.9999999999961,,-808.0000000000114
2021.06.28,141.00000000000225,-307.99999999999716,334.00000000001205,65.00000000000395,191.00000000000784,103.9999999999992,241.00000000000233,116.00000000000499,86.99999999998909,-1269.000000000009,280.9999999999979,,-16.999999999986642
2021.06.28,163.99999999999747,-258.0000000000027,358.00000000001387,52.000000000007596,198.00000000000927,186.9999999999976,239.99999999999577,161.00000000000003,209.00000000000318,-1140.0000000000077,273.9999999999965,,445.0000000000108
2021.06.28,163.00000000000205,-256.00000000001177,373.00000000000114,93.99999999999409,211.00000000000563,194.99999999999318,208.99999999999253,158.0000000000026,210.9999999999843,-1263.000000000014,282.0000000000045,,376.999999999954
2021.06.28,200.99999999999562,-177.00000000000495,503.000000000009,86.99999999999264,191.99999999999218,198.99999999999807,205.99999999999508,129.00000000000134,263.00000000000523,-1275.0000000000039,280.0000000000136,,607.9999999999939
2021.06.28,239.99999999999577,-181.00000000000892,500.9999999999959,140.0000000000068,195.00000000001182,246.9999999999999,235.99999999999176,147.00000000000824,274.0000000000009,-1255.0000000000061,290.9999999999968,,834.999999999993
2021.06.28,233.00000000000543,-190.00000000000128,475.0000000000032,112.000000000001,208.99999999999253,272.99999999999613,242.99999999999324,158.0000000000026,292.0000000000016,-1213.0000000000196,297.9999999999983,,889.9999999999728
2021.06.28,239.99999999999577,-150.00000000000568,476.9999999999941,109.99999999998789,209.9999999999991,268.0000000000007,246.99999999999721,153.00000000000313,301.9999999999925,-1189.0000000000177,295.0000000000008,,962.9999999999478
2021.06.28,224.000000000002,-173.00000000000094,438.00000000000506,106.99999999999044,212.00000000001216,247.99999999999045,249.99999999999466,175.00000000000293,277.9999999999916,-1170.0000000000043,285.00000000000193,,873.9999999999858
2021.06.28,263.99999999999756,-96.00000000000719,530.0000000000082,106.99999999999044,235.00000000000742,263.9999999999958,261.99999999999557,189.00000000000583,320.99999999999795,-1174.0000000000084,286.99999999999284,,1188.9999999999764
2021.06.28,260.00000000000466,-97.00000000001374,531.9999999999991,89.99999999999008,218.99999999999142,227.99999999999443,256.0000000000007,191.00000000000784,287.00000000000614,-1202.000000000014,324.9999999999975,,1088.999999999964
2021.06.28,270.99999999999903,-77.00000000001594,517.9999999999962,70.99999999999883,239.00000000001143,233.99999999999466,266.999999999995,198.00000000000927,277.9999999999916,-1137.0000000000102,323.0000000000066,,1184.9999999999764
2021.06.28,253.0000000000032,-131.00000000001444,493.99999999999443,93.00000000000975,190.00000000000128,235.99999999999,193.99999999999417,148.99999999999915,224.99999999999432,-1166.0000000000005,326.0000000000041,,862.9999999999752
2021.06.29,223.00000000000654,-154.0000000000097,390.0000000000015,-12.000000000012001,174.00000000000747,194.00000000000261,187.9999999999993,126.0000000000039,198.0000000000075,-1152.0000000000198,232.99999999999432,,407.9999999999816
2021.06.29,223.00000000000654,-133.00000000000534,480.99999999999807,8.999999999992347,181.00000000000892,259.9999999999909,239.0000000000003,142.00000000000878,246.99999999998568,-1138.0000000000168,313.99999999999204,,824.9999999999616
2021.06.29,246.99999999999721,-117.00000000001154,490.999999999997,68.00000000000139,234.00000000000088,262.999999999991,257.9999999999916,173.00000000000094,258.0000000000098,-1144.0000000000116,324.9999999999975,,1055.999999999964
2021.06.29,280.00000000000244,-124.99999999999733,493.0000000000101,147.99999999999258,255.00000000000523,268.0000000000007,268.0000000000016,179.00000000000693,247.99999999999045,-1129.0000000000023,313.99999999999204,,1199.0000000000025
2021.06.29,278.00000000000045,-107.99999999999699,489.0000000000061,124.99999999999733,258.0000000000027,253.99999999999068,271.9999999999945,196.00000000000728,274.0000000000009,-1127.0000000000114,306.00000000000625,,1216.9999999999977
2021.06.29,267.00000000000614,-103.00000000000864,461.0000000000003,121.99999999999989,262.999999999991,239.99999999999488,285.00000000000193,201.00000000000674,278.99999999999636,-1085.0000000000027,263.99999999999756,,1193.9999999999834
2021.06.29,256.99999999999613,-114.99999999999844,445.0000000000065,87.99999999999919,269.9999999999925,227.99999999999443,248.99999999999923,213.00000000000762,264.99999999998636,-1060.0000000000164,242.99999999999324,,1082.9999999999604
2021.06.29,316.0000000000052,12.999999999996348,476.0000000000098,69.9999999999923,262.999999999991,313.99999999999295,258.9999999999981,235.00000000000742,389.00000000001,-998.00000000001,221.00000000000452,,1557.9999999999977
2021.06.29,290.00000000000136,-19.00000000001345,442.9999999999934,66.99999999999484,251.00000000000122,384.9999999999909,263.0000000000021,233.00000000000543,530.0000000000011,-941.0000000000141,191.00000000000784,,1692.999999999971
2021.06.29,292.00000000000335,-14.000000000002899,446.9999999999974,68.00000000000139,231.0000000000034,379.99999999999545,247.99999999999267,206.00000000000617,510.9999999999957,-957.0000000000078,198.00000000000927,,1609.9999999999943
2021.06.29,324.9999999999975,15.999999999993797,497.0000000000141,56.99999999999594,229.00000000001253,418.99999999999693,207.00000000000162,204.99999999999963,544.9999999999875,-994.000000000006,225.00000000000853,,1731.0000000000023
2021.06.29,324.00000000000205,0.9999999999843467,533.0000000000057,82.99999999998863,212.99999999999653,417.0000000000016,210.99999999999451,181.00000000000892,526.0000000000105,-1077.0000000000168,354.0000000000099,,1765.999999999986
2021.06.29,324.00000000000205,10.999999999983245,573.0000000000013,96.00000000000719,207.00000000000162,405.00000000000114,178.99999999999582,182.00000000000438,521.9999999999914,-1084.0000000000182,296.9999999999917,,1711.9999999999618
2021.06.29,334.00000000000097,24.000000000001798,578.0000000000118,82.99999999998863,197.00000000000273,406.9999999999965,197.99999999999818,168.00000000000148,526.0000000000105,-1068.0000000000023,341.00000000001353,,1788.0000000000236
2021.06.29,353.99999999999875,15.999999999993797,563.0000000000024,107.99999999999699,219.99999999999798,393.0000000000007,235.99999999999176,180.0000000000024,468.9999999999941,-1059.00000000001,371.99999999999454,,1851.9999999999636
2021.06.29,319.0000000000026,-9.000000000014552,539.0000000000006,99.99999999998899,195.9999999999962,339.9999999999892,196.99999999999162,173.00000000000094,418.9999999999827,-1053.9999999999993,341.00000000001353,,1560.9999999999523
2021.06.29,322.00000000000006,-40.0000000000178,512.0000000000014,96.00000000000719,198.00000000000927,350.9999999999991,185.00000000000182,165.9999999999995,407.0000000000107,-1048.0000000000045,371.99999999999454,,1521.000000000001
2021.06.29,272.00000000000557,-102.00000000000209,490.0000000000126,76.99999999999375,195.9999999999962,281.9999999999965,217.0000000000005,156.00000000000057,338.99999999999864,-1118.0000000000189,407.0000000000018,,1215.9999999999852
2021.06.29,268.99999999999704,-78.00000000000028,486.999999999993,65.00000000000395,205.00000000001074,221.9999999999942,239.0000000000003,178.00000000000037,292.0000000000016,-1091.0000000000198,381.99999999999346,,1169.9999999999745
2021.06.29,211.00000000000563,-52.000000000007596,493.0000000000101,-26.999999999999247,144.99999999999514,165.99999999999682,161.99999999999548,191.00000000000784,316.0000000000025,-1090.0000000000132,395.000000000012,,910.0000000000055
2021.06.29,234.99999999999633,-9.999999999998899,533.0000000000057,-32.999999999994145,147.00000000000824,192.99999999999784,137.9999999999937,196.00000000000728,341.99999999998454,-1091.0000000000198,408.00000000000836,,1057.999999999989
2021.06.29,295.99999999999625,41.99999999998649,666.000000000011,5.999999999994898,170.00000000000347,207.9999999999984,119.99999999999788,197.00000000000273,329.9999999999841,-1166.0000000000005,473.99999999999665,,1342.9999999999714
2021.06.29,297.9999999999983,73.99999999999629,686.9999999999932,-14.000000000002899,156.00000000000057,189.99999999999773,64.99999999999284,192.00000000000327,317.0000000000073,-1227.0000000000002,453.99999999999886,,1191.999999999985
2021.06.29,365.99999999999966,201.99999999999108,824.0000000000025,-89.00000000000574,158.99999999999804,241.99999999999022,7.0000000000014495,239.0000000000003,435.0000000000023,-1243.0000000000164,438.00000000000506,,1579.9999999999682
2021.06.29,331.999999999999,147.99999999999258,819.9999999999985,-140.99999999999113,154.0000000000097,298.0000000000018,0.0,225.00000000000853,528.9999999999964,-1260.0000000000166,451.0000000000014,,1556.0000000000002
2021.06.29,314.0000000000032,43.999999999999595,768.0000000000131,-51.000000000001044,147.00000000000824,299.99999999999716,12.999999999996348,177.00000000000495,522.9999999999961,-1314.9999999999995,463.0000000000134,,1383.0000000000312
2021.06.29,316.0000000000052,73.99999999999629,750.0000000000063,-59.99999999999339,158.99999999999804,353.9999999999992,-28.000000000005798,206.00000000000617,554.000000000002,-1248.0000000000045,452.99999999999227,,1530.0000000000014
2021.06.29,387.99999999999943,200.00000000000017,811.0000000000061,-49.99999999999449,188.9999999999947,405.00000000000114,-7.0000000000014495,204.99999999999963,617.999999999995,-1233.0000000000175,439.0000000000116,,1964.9999999999945
2021.06.29,383.0,263.99999999999756,814.0000000000036,-161.99999999999548,195.9999999999962,417.0000000000016,-26.000000000003798,277.000000000005,733.0000000000041,-1097.999999999999,452.99999999999227,,2251.000000000002
2021.06.29,383.0,293.99999999999426,808.9999999999931,-110.00000000001009,208.99999999999253,465.999999999994,-43.00000000000415,267.00000000000614,795.9999999999923,-1135.0000000000193,449.0000000000105,,2384.999999999949
2021.06.29,490.00000000000153,333.9999999999899,824.0000000000025,-12.999999999996348,218.00000000000708,486.99999999999477,0.999999999995449,219.00000000000253,664.999999999992,-1131.0000000000152,408.00000000000836,,2501.999999999982
2021.06.29,546.9999999999975,381.99999999999346,842.0000000000094,-18.0000000000069,224.000000000002,486.99999999999477,-14.999999999998348,219.00000000000253,659.9999999999966,-992.9999999999994,432.9999999999945,,2767.999999999987
2021.06.29,500.9999999999959,322.9999999999844,778.000000000012,42.0000000000087,215.99999999999397,548.0000000000018,22.999999999995246,177.00000000000495,729.9999999999898,-1039.000000000012,408.9999999999927,,2707.999999999968
2021.06.29,429.0000000000016,256.99999999999613,774.9999999999924,-32.0000000000098,173.00000000000094,503.0000000000001,-24.000000000001798,212.00000000000108,739.0000000000043,-1124.0000000000139,455.0000000000054,,2362.999999999976
2021.06.29,429.99999999999704,317.9999999999961,862.0000000000072,-137.9999999999937,136.00000000000279,497.99999999999045,-36.999999999998145,192.00000000000327,751.0000000000048,-1255.0000000000061,466.00000000001086,,2223.0000000000146
2021.06.29,351.0000000000013,299.99999999998914,873.0000000000126,-188.00000000001037,163.00000000000205,456.99999999999363,-133.00000000000534,270.0000000000036,894.0000000000055,-1297.0000000000148,354.0000000000099,,2043.9999999999873
2021.06.29,302.9999999999977,234.00000000000088,931.9999999999995,-161.99999999999548,148.99999999999915,423.0000000000018,-148.0000000000037,281.00000000000904,841.9999999999845,-1327.0000000000116,374.999999999992,,1901.999999999974
2021.06.29,294.00000000000534,207.00000000000162,880.0000000000141,-170.00000000000347,124.99999999999733,357.9999999999899,-153.00000000000313,253.99999999999866,715.0000000000034,-1369.0000000000202,347.0000000000084,,1487.9999999999918
2021.06.29,321.0000000000046,170.99999999998784,876.0000000000101,-116.00000000000499,126.0000000000039,370.9999999999951,-146.00000000000168,228.00000000000597,691.0000000000025,-1390.0000000000023,347.9999999999928,,1479.9999999999936
2021.06.29,336.00000000000296,207.99999999998596,973.0000000000016,-79.99999999999119,106.00000000000608,400.99999999999625,-158.0000000000026,214.00000000000307,722.9999999999848,-1441.0000000000034,337.99999999999386,,1619.9999999999777
2021.06.29,383.0,244.9999999999841,1039.000000000012,-55.000000000005045,123.00000000000644,457.9999999999984,-119.00000000000244,199.00000000000472,764.9999999999864,-1469.000000000009,344.00000000001097,,1912.9999999999864
2021.06.29,422.00000000000017,231.99999999998778,1021.0000000000052,4.000000000004,144.99999999999514,515.0000000000006,-119.00000000000244,198.00000000000927,746.9999999999857,-1484.0000000000186,344.99999999999534,,2025.9999999999623
2021.06.29,367.0000000000062,176.99999999998272,964.9999999999936,1.999999999990898,147.00000000000824,472.999999999999,-108.00000000000809,194.0000000000053,731.9999999999993,-1468.0000000000027,360.0000000000048,,1840.9999999999793
2021.06.29,373.00000000000114,168.99999999999693,957.0000000000078,5.999999999994898,177.00000000000495,478.9999999999992,-112.000000000001,204.00000000000418,716.9999999999845,-1518.0000000000193,344.99999999999534,,1796.9999999999686
2021.06.29,417.99999999999613,187.00000000000384,1046.0000000000136,45.000000000006146,185.00000000001293,518.0000000000007,-119.99999999999788,195.00000000000074,712.9999999999939,-1548.000000000016,334.9999999999964,,1974.0000000000114
2021.06.29,383.0,158.99999999999804,1041.000000000003,35.00000000000725,151.00000000001222,458.999999999989,-136.99999999999824,180.0000000000024,639.9999999999864,-1570.0000000000048,329.00000000000153,,1669.9999999999968
2021.06.29,365.0000000000042,173.99999999998528,1022.9999999999961,-7.0000000000014495,144.99999999999514,427.99999999999727,-146.00000000000168,190.00000000000128,664.999999999992,-1580.0000000000036,312.00000000000114,,1568.9999999999657
2021.06.29,387.99999999999943,197.99999999998707,1072.0000000000064,-140.0000000000068,127.99999999999478,458.999999999989,-163.00000000000205,207.00000000000162,686.9999999999834,-1588.0000000000116,289.0000000000059,,1536.999999999947
2021.06.30,368.9999999999971,258.0000000000027,1061.000000000001,-218.00000000000708,97.9999999999981,466.99999999999875,-190.00000000000128,153.00000000000313,756.0000000000002,-1499.000000000006,286.00000000000847,,1540.9999999999952
2021.06.30,329.00000000000153,261.9999999999845,1092.000000000004,-140.99999999999113,97.9999999999981,480.99999999999454,-199.00000000000472,189.00000000000583,772.9999999999961,-1497.000000000015,190.00000000000128,,1576.9999999999754
2021.06.30,385.000000000002,245.99999999999068,1092.000000000004,-43.999999999999595,151.00000000001222,476.99999999998965,-162.0000000000066,204.00000000000418,735.99999999999,-1510.0000000000114,252.99999999999213,,1827.9999999999675
2021.06.30,399.0000000000049,251.00000000000122,1096.9999999999925,-29.999999999996696,164.99999999999292,487.99999999999955,-150.00000000000568,231.0000000000034,769.0000000000055,-1532.0,293.99999999999426,,1981.9999999999925
2021.06.30,407.99999999999727,259.9999999999936,1109.0000000000043,-39.00000000001125,163.00000000000205,479.99999999998977,-130.0000000000079,226.99999999999943,770.0000000000102,-1538.000000000017,344.00000000001097,,2053.9999999999723
2021.06.30,400.00000000000034,266.999999999995,1092.000000000004,-32.999999999994145,174.00000000000747,481.9999999999993,-124.00000000000189,240.00000000000688,771.9999999999914,-1487.0000000000161,353.0000000000033,,2135.999999999996
2021.06.30,397.99999999999835,163.00000000000205,1055.000000000006,-48.000000000003595,175.99999999999838,474.9999999999943,-109.00000000000354,220.00000000000907,661.0000000000014,-1560.000000000006,385.99999999999744,,1816.9999999999939
2021.06.30,392.00000000000347,144.99999999999514,1056.0000000000125,55.000000000005045,187.00000000000384,426.9999999999925,-75.9999999999983,175.99999999999838,578.000000000003,-1650.0000000000182,351.99999999999676,,1641.999999999994
2021.06.30,406.00000000000637,153.9999999999875,1092.000000000004,65.99999999998829,185.00000000001293,473.99999999998954,-113.00000000000753,169.00000000000804,604.9999999999898,-1674.00000000002,303.0000000000088,,1666.999999999968
2021.06.30,377.0000000000051,85.99999999998609,1041.000000000003,79.00000000000685,198.00000000000927,510.9999999999957,-100.00000000000009,168.00000000000148,651.0000000000105,-1678.0000000000018,296.0000000000074,,1629.0000000000232
2021.06.30,375.9999999999986,85.00000000000173,1041.000000000003,76.99999999999375,205.99999999999508,500.99999999999056,-109.99999999999899,190.00000000000128,643.0000000000007,-1660.000000000017,297.9999999999983,,1646.9999999999668
2021.06.30,380.00000000000256,109.00000000000354,1048.0000000000045,75.00000000000284,198.00000000000927,498.9999999999952,-57.00000000000705,192.00000000000327,663.9999999999873,-1619.9999999999993,303.9999999999932,,1791.9999999999952
2021.06.30,414.9999999999987,156.99999999998494,1085.0000000000027,60.99999999999994,211.00000000000563,536.0000000000014,-36.0000000000027,187.00000000000384,693.9999999999884,-1597.0000000000039,331.999999999999,,2044.9999999999777
2021.06.30,434.000000000001,163.00000000000205,1079.999999999992,63.99999999999739,224.000000000002,545.0000000000017,-31.999999999998696,187.00000000000384,685.0000000000023,-1578.0000000000127,348.9999999999993,,2120.99999999999
2021.06.30,429.99999999999704,131.99999999999878,1036.999999999999,116.99999999998934,228.00000000000597,572.9999999999933,-8.000000000008,184.00000000000637,712.9999999999939,-1584.0000000000077,350.00000000000585,,2171.9999999999736
2021.06.30,431.0000000000036,129.99999999998568,1034.0000000000016,93.00000000000975,225.99999999999287,572.9999999999933,-39.00000000000014,185.00000000000182,709.0000000000032,-1567.0000000000073,344.00000000001097,,2118.9999999999955
2021.06.30,424.9999999999976,126.99999999998823,1005.0000000000115,93.00000000000975,228.00000000000597,581.9999999999936,-9.00000000000345,191.00000000000784,723.9999999999895,-1523.0000000000077,330.9999999999924,,2173.9999999999845
2021.06.30,451.9999999999969,151.9999999999966,1005.9999999999958,133.99999999998968,258.0000000000027,614.9999999999949,-6.0000000000060005,187.9999999999993,733.0000000000041,-1519.0000000000036,317.9999999999961,,2330.999999999966
2021.06.30,458.00000000000284,202.9999999999976,990.000000000002,86.99999999999264,232.00000000000998,595.9999999999894,-30.000000000007798,181.00000000000892,766.9999999999959,-1497.000000000015,303.9999999999932,,2290.99999999997
2021.06.30,397.0000000000029,158.99999999999804,947.9999999999933,-29.999999999996696,212.99999999999653,504.99999999999545,-26.999999999999247,207.00000000000162,707.9999999999984,-1411.0000000000066,286.99999999999284,,1955.9999999999773
2021.06.30,414.00000000000324,295.99999999998516,964.9999999999936,-117.99999999999588,229.00000000001253,513.9999999999958,-41.000000000002146,296.0000000000074,816.0000000000025,-1299.0000000000057,307.99999999999716,,2379.9999999999936
2021.06.30,482.00000000000466,300.99999999999574,1046.0000000000136,-42.0000000000087,273.9999999999965,604.9999999999898,-1.0000000000065512,291.0000000000079,853.0000000000086,-1371.0000000000111,346.0000000000019,,2783.9999999999927
2021.06.30,500.9999999999959,310.9999999999946,1100.000000000012,-12.999999999996348,261.0000000000001,596.9999999999942,-85.00000000000173,223.00000000000654,868.9999999999998,-1616.0000000000175,339.0000000000004,,2486.9999999999877
2021.06.30,528.0000000000063,258.99999999998704,1235.0000000000084,72.0000000000054,273.9999999999965,738.9999999999901,-123.00000000000644,155.00000000000514,868.9999999999998,-1767.0000000000075,336.00000000000296,,2576.9999999999873
2021.06.30,546.000000000002,282.9999999999888,1231.0000000000043,89.00000000000574,259.9999999999936,697.0000000000027,-143.9999999999997,186.00000000000838,853.999999999985,-1758.9999999999995,330.0000000000081,,2573.0
2021.06.30,524.9999999999977,113.99999999999189,1171.000000000011,114.99999999999844,246.00000000001288,686.9999999999976,-111.00000000000554,86.0000000000083,612.9999999999995,-1783.0000000000014,330.9999999999924,,1994.0000000000027
2021.06.30,546.9999999999975,103.99999999999298,1110.9999999999952,286.00000000000847,256.00000000001177,686.9999999999976,-102.00000000000209,38.0000000000047,621.0000000000093,-1763.0000000000034,313.00000000000773,,2098.00000000002
2021.06.30,548.9999999999995,-36.0000000000138,1041.000000000003,378.999999999996,269.00000000000813,724.9999999999943,-82.99999999999974,-12.000000000000899,514.9999999999864,-1799.0000000000173,286.00000000000847,,1833.9999999999643
2021.06.30,589.0000000000061,-11.00000000000545,985.0000000000136,419.9999999999982,295.0000000000008,777.9999999999916,-55.000000000005045,-31.999999999998696,527.9999999999916,-1746.0000000000032,307.00000000001285,,2058.0000000000023
2021.06.30,585.0000000000022,0.9999999999843467,946.0000000000024,421.99999999998903,324.9999999999975,736.9999999999948,-40.00000000000669,-8.999999999992347,490.99999999998545,-1675.0000000000043,246.99999999999721,,2029.9999999999493
2021.06.30,597.0000000000031,15.999999999993797,814.0000000000036,350.00000000000585,330.9999999999924,716.9999999999987,-53.999999999998494,43.999999999999595,514.9999999999864,-1595.0000000000132,242.99999999999324,,1977.9999999999645
2021.06.30,695.9999999999966,195.9999999999962,873.0000000000126,418.9999999999916,354.0000000000099,743.9999999999998,-35.00000000000725,39.00000000000014,525.0000000000057,-1379.000000000019,336.00000000000296,,2767.999999999989
