date,GBPUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,AUDCHF,EURNZD,CADJPY,NZDJPY,NZDCAD,empty,sum
2018.08.06,-81.9999999999821,-19.999999999997797,-69.9999999999923,-43.999999999999595,-66.00000000001049,-64.99999999999773,-75.00000000000284,-265.0000000000041,-57.999999999992724,-5.000000000009663,-180.99999999999784,,-930.9999999999872
2018.08.06,-32.999999999994145,-7.0000000000014495,-92.99999999999864,-57.00000000000705,-92.00000000000318,-83.99999999998897,-102.00000000000209,-181.9999999999933,-24.999999999991473,-14.000000000010004,6.0000000000060005,,-682.9999999999843
2018.08.06,-46.999999999997044,-263.99999999999756,-95.00000000000064,-51.000000000001044,-82.00000000000429,-26.999999999986812,-94.00000000000519,-170.99999999998784,-143.99999999999125,-25.000000000005684,4.999999999999449,,-994.999999999978
2018.08.06,-37.99999999998249,-250.00000000001688,-69.9999999999923,-35.00000000000725,-80.00000000001339,2.0000000000095497,-81.00000000000884,-190.00000000000128,-120.99999999999511,-9.000000000000341,94.00000000000519,,-778.0000000000032
2018.08.06,-61.99999999998429,-229.00000000001253,-57.99999999999139,-36.0000000000027,-70.99999999999883,0.0,-78.00000000000028,-185.99999999999727,-117.00000000000443,-2.0000000000095497,101.00000000000664,,-737.9999999999947
2018.08.06,-51.99999999998539,-219.99999999999798,-63.99999999999739,-35.00000000000725,-62.000000000006494,-10.99999999999568,-90.0000000000012,-140.99999999999113,-114.99999999999488,-9.000000000000341,114.99999999999844,,-683.9999999999793
2018.08.06,-17.999999999984695,-222.99999999999542,-74.99999999999174,-45.000000000006146,-76.0000000000094,-28.999999999996362,-102.00000000000209,-119.99999999998678,-121.99999999999989,-22.00000000000557,106.00000000000608,,-725.999999999972
2018.08.06,-37.99999999998249,-182.99999999999983,-69.9999999999923,-89.00000000000574,-76.0000000000094,-30.9999999999917,-91.00000000000774,-151.9999999999966,-72.00000000000273,-58.000000000006935,95.00000000000064,,-764.9999999999948
2018.08.06,-24.999999999986144,-155.00000000001623,-68.99999999999685,-87.00000000000374,-62.000000000006494,-70.99999999999795,-99.00000000000463,-96.99999999999153,-109.99999999999943,-36.000000000001364,97.00000000000264,,-714.0000000000018
2018.08.06,-49.99999999999449,-146.00000000000168,-125.99999999999278,-107.00000000000153,-96.00000000000719,-29.999999999986926,-140.0000000000068,-103.99999999999298,-84.00000000000318,-91.99999999999875,82.00000000000429,,-892.999999999982
