,Unnamed: 0,names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
0,0,USDCHF,10,"['USDJPY', 'CADJPY', 'NZDCAD', 'EURCAD']",80.0,0.230248373015871,B
1,1,GBPUSD,20,"['EURGBP', 'CADCHF', 'EURNZD', 'NZDCHF', 'GBPAUD']",80.0,-0.37,S
2,2,USDJPY,10,['AUDCAD'],80.0,-0.990570000000001,S
3,3,AUDUSD,10,['USDCAD'],80.0,0.42778119047618357,B
4,4,NZDUSD,15,"['CADCHF', 'EURJPY', 'EURCAD']",80.0,1.0,B
5,5,EURCHF,10,['EURJPY'],100.0,0.33856436507936416,B
6,6,CHFJPY,10,"['CADCHF', 'NZDCAD', 'EURCAD']",80.0,0.9999299999999999,B
7,7,CADCHF,10,"['NZDCAD', 'EURCAD', 'USDJPY', 'CADJPY', 'CADCHF']",80.0,-0.33788408730158914,S
8,8,NZDCHF,10,"['AUDUSD', 'USDCHF', 'EURUSD', 'GBPCAD', 'AUDCAD', 'GBPJPY', 'GBPUSD']",80.0,0.8369,B
9,9,GBPAUD,15,['AUDNZD'],100.0,-0.4984174544899462,S
10,10,EURJPY,10,['EURJPY'],100.0,0.32859992063492105,B
11,11,EURCAD,10,['AUDCAD'],80.0,0.9913900000000003,B
12,12,EURNZD,10,"['CADCHF', 'EURCAD', 'NZDCAD', 'AUDUSD']",80.0,-1.0,S
13,13,CADJPY,10,['AUDCAD'],80.0,-0.9903800000000008,S
14,14,NZDJPY,10,"['CADCHF', 'NZDCAD', 'EURCAD']",80.0,0.99992,B
15,15,AUDCAD,10,"['USDCAD', 'GBPAUD']",80.0,0.9958785714285717,B
16,16,NZDCAD,10,['AUDCAD'],80.0,0.9896700000000006,B
