names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,['EURCHF'],80.0,1.0,S
EURUSD,10,['EURUSD'],80.0,0.36717460317460326,S
USDJPY,50,"['EURUSD', 'NZDUSD']",100.0,-0.4829423608727014,B
USDCAD,30,"['EURGBP', 'AUDUSD', 'GBPCHF', 'AUDNZD', 'GBPAUD', 'GBPJPY']",80.0,-1.0,B
NZDUSD,10,"['AUDNZD', 'AUDUSD']",100.0,-0.36,B
GBPCHF,50,"['GBPJPY', 'AUDNZD']",80.0,-0.3769956709956709,B
EURCHF,15,['EURCAD'],100.0,-0.35644083694083695,B
CHFJPY,15,"['CADJPY', 'NZDUSD']",80.0,-1.0,B
NZDCHF,10,"['EURGBP', 'AUDUSD', 'GBPCHF', 'AUDNZD']",80.0,0.38,S
EURGBP,50,"['GBPJPY', 'NZDCAD', 'EURGBP']",80.0,0.36144949494949485,S
GBPJPY,20,"['AUDNZD', 'EURAUD', 'USDJPY', 'USDCHF']",80.0,-0.68,B
GBPCAD,15,['AUDUSD'],80.0,-0.49044305694305707,B
GBPAUD,10,['NZDCAD'],80.0,-0.968,B
EURAUD,10,['AUDNZD'],80.0,0.902,S
EURNZD,30,"['EURGBP', 'AUDUSD', 'GBPCHF', 'AUDNZD', 'AUDCHF']",80.0,-0.66,B
AUDCAD,10,['AUDNZD'],80.0,0.948,S
AUDNZD,20,['AUDUSD'],80.0,-0.5632650960150961,B
