date,USDCHF,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,EURNZD,AUDCAD,AUDNZD,empty,sum
2018.04.23,-151.9999999999966,-151.9999999999966,-19.99999999999602,0.0,-72.0000000000054,-113.99999999999189,-2.999999999997449,-51.00000000000193,-136.99999999999824,-108.99999999999244,-74.00000000001228,-29.00000000001235,-80.99999999999774,-305.9999999999841,0.0,-173.00000000000094,-7.0000000000014495,,-1479.9999999999854
2018.04.23,-127.99999999999478,-156.00000000000057,-27.999999999991587,134.99999999999625,13.999999999991797,-4.999999999988347,5.000000000010552,-37.9999999999967,-139.00000000000023,-100.00000000000009,-20.000000000010232,248.99999999998812,35.999999999991594,-322.00000000000006,219.99999999999798,-192.99999999999872,71.99999999998319,,-398.00000000002194
2018.04.23,-146.99999999999713,-184.00000000000637,-103.9999999999992,143.99999999998857,-2.000000000002,5.000000000010552,74.0000000000185,-99.99999999999432,-159.9999999999935,-146.99999999999713,-133.00000000000978,148.99999999999915,123.99999999999079,-476.9999999999941,173.00000000000094,-187.9999999999993,22.999999999995246,,-949.9999999999892
2018.04.23,-169.99999999999238,-147.99999999999258,-30.9999999999917,157.99999999999147,-60.00000000000449,133.00000000000534,130.0000000000079,-21.000000000000796,-153.99999999999858,-108.99999999999244,2.999999999985903,299.00000000000483,282.0000000000045,-447.99999999998175,289.0000000000059,-182.00000000000438,68.99999999998573,,40.00000000003246
2018.04.23,-178.00000000000037,-131.99999999999878,-13.999999999995794,176.99999999998272,-60.00000000000449,177.00000000000495,148.00000000001478,15.000000000000568,-117.99999999999588,-84.99999999999064,48.00000000000182,319.0000000000026,312.00000000000114,-443.99999999999994,361.9999999999957,-163.00000000000205,137.9999999999937,,502.00000000001006
2018.04.23,-232.99999999999432,-112.000000000001,11.00000000000989,209.9999999999991,-115.00000000000954,175.00000000001404,140.0000000000068,40.99999999999682,-97.9999999999981,-90.99999999999665,73.99999999998386,319.999999999987,336.00000000000296,-500.9999999999959,441.0000000000025,-168.99999999999693,139.9999999999846,,568.999999999995
2018.04.23,-249.99999999999466,-95.00000000000064,-16.999999999995907,160.99999999998892,-146.00000000000168,219.00000000001364,131.00000000001444,-18.999999999991246,-92.99999999999864,-52.99999999999194,93.99999999999409,394.00000000000546,455.99999999998977,-491.99999999998136,425.99999999999307,-119.99999999999788,145.99999999997948,,742.000000000025
2018.04.23,-227.99999999999488,-73.99999999999629,-30.9999999999917,143.00000000000423,-116.00000000000499,253.00000000001432,76.0000000000094,-27.000000000001023,-86.99999999999264,8.000000000008,112.99999999999955,390.0000000000015,411.0000000000058,-391.9999999999924,392.9999999999989,-163.00000000000205,218.99999999999142,,888.0000000000571
2018.04.23,-248.99999999999923,-15.00000000000945,31.00000000000591,158.99999999999804,-115.00000000000954,282.0000000000045,85.00000000000173,6.000000000000227,-117.00000000000044,25.00000000000835,159.9999999999966,364.9999999999931,374.999999999992,-325.99999999998187,297.9999999999983,-153.00000000000313,200.99999999998454,,1011.9999999999798
2018.04.23,-241.99999999999778,-100.99999999999554,15.000000000000568,95.999999999985,-99.00000000000463,331.0000000000146,110.00000000001009,48.00000000000182,-117.99999999999588,38.0000000000047,262.00000000000045,380.00000000000256,418.9999999999916,-285.00000000000193,331.999999999999,-151.9999999999966,217.0000000000005,,1251.0000000000184
2018.04.23,-183.99999999999528,-90.99999999999665,-22.999999999996135,97.9999999999981,-98.0000000000092,309.0000000000037,100.0000000000112,0.0,-97.9999999999981,31.999999999998696,162.9999999999825,409.99999999999926,424.00000000000216,-300.99999999999574,357.99999999999164,-163.99999999999747,208.99999999999253,,1143.9999999999911
2018.04.23,-173.9999999999964,-78.00000000000028,15.000000000000568,122.99999999998423,-97.00000000000264,307.00000000001285,85.00000000000173,51.00000000000193,-76.99999999999375,40.00000000000669,234.99999999998522,452.99999999999227,361.9999999999957,-258.99999999998704,397.99999999998727,-207.00000000000162,270.99999999999903,,1447.999999999986
2018.04.23,-186.99999999999272,-59.99999999999339,45.000000000001705,123.99999999999079,-129.00000000000134,311.0000000000168,86.0000000000083,61.99999999999761,-63.00000000000195,46.00000000000159,269.00000000000546,414.00000000000324,255.00000000000523,-149.9999999999835,425.99999999999307,-238.0000000000049,357.99999999999164,,1569.0000000000375
2018.04.23,-168.00000000000148,-48.000000000003595,43.00000000000637,130.99999999999224,-133.00000000000534,295.0000000000008,65.00000000000395,75.00000000000284,-46.00000000000159,48.99999999999905,246.00000000000932,438.9999999999894,279.99999999999136,-132.99999999998312,421.99999999998903,-236.00000000000287,366.999999999984,,1647.9999999999704
2018.04.23,-168.00000000000148,-32.0000000000098,24.00000000000091,130.99999999999224,-116.00000000000499,263.00000000001324,33.00000000001635,79.00000000000773,-46.999999999997044,54.00000000000959,227.00000000000387,415.99999999999415,275.000000000003,-102.99999999998644,368.9999999999971,-231.99999999999886,360.9999999999891,,1534.0000000000286
2018.04.23,-192.99999999999872,-32.0000000000098,29.000000000010573,114.99999999999844,-112.000000000001,287.9999999999994,55.000000000005045,46.999999999997044,-65.99999999999939,43.999999999999595,212.99999999999386,380.9999999999869,205.99999999999508,-107.99999999999699,388.9999999999949,-246.00000000000176,386.9999999999818,,1396.999999999955
2018.04.23,-178.00000000000037,-56.000000000011596,17.000000000010118,95.999999999985,-86.0000000000083,289.0000000000059,67.00000000001705,57.00000000000216,-80.00000000000229,41.000000000002146,215.0000000000034,367.0000000000062,160.99999999998892,-61.99999999998429,361.9999999999957,-262.00000000000665,371.99999999999454,,1319.9999999999977
2018.04.23,-202.9999999999976,-52.000000000007596,4.0000000000048885,102.99999999998644,-130.0000000000079,285.00000000000193,47.00000000001925,19.000000000005457,-71.99999999999429,52.000000000007596,176.9999999999925,367.0000000000062,226.99999999999943,-171.99999999999437,348.9999999999993,-245.0000000000063,336.9999999999873,,1093.000000000002
