date,USDCHF,EURUSD,USDJPY,USDCAD,NZDUSD,GBPCHF,EURCHF,CHFJPY,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,EURNZD,AUDCAD,AUDNZD,empty,sum
2018.04.23,-39.999999999995595,-120.99999999999334,37.00000000000614,165.9999999999995,24.999999999997247,1.0000000000065512,56.000000000011596,3.0000000000001137,-88.99999999999464,-82.99999999999974,81.99999999999363,299.99999999998914,41.99999999998649,-254.999999999983,234.99999999998522,-153.99999999999858,96.99999999999153,,302.0000000000022
2018.04.23,-113.99999999999189,-130.0000000000079,3.0000000000001137,147.99999999999258,29.999999999996696,106.00000000000608,114.0000000000141,31.999999999996476,-132.99999999999423,-93.99999999999409,43.00000000000637,262.00000000000665,204.99999999998852,-299.99999999998914,265.99999999998846,-136.99999999999824,96.99999999999153,,398.0000000000121
2018.04.23,-140.99999999999113,-144.0000000000108,-22.999999999996135,178.99999999999582,16.999999999989246,148.99999999999915,163.00000000000205,7.000000000005002,-139.00000000000023,-108.99999999999244,1.0000000000047748,319.0000000000026,333.0000000000055,-427.99999999998397,316.99999999998954,-133.00000000000534,82.99999999998863,,451.0000000000023
2018.04.23,-163.99999999999747,-102.00000000000209,20.000000000010232,187.99999999998818,-57.00000000000705,178.00000000001148,150.00000000000568,40.99999999999682,-71.99999999999429,-71.99999999999429,74.99999999998863,336.00000000000296,330.9999999999924,-353.99999999998766,443.99999999999994,-148.0000000000037,212.99999999999653,,1007.0000000000064
2018.04.23,-164.99999999999292,-112.000000000001,11.00000000000989,209.9999999999991,-52.000000000007596,190.00000000000128,161.00000000001114,42.00000000000159,-85.00000000000173,-78.99999999999574,73.99999999998386,374.0000000000077,354.9999999999942,-386.9999999999818,448.9999999999883,-155.00000000000514,197.99999999998707,,1028.9999999999982
2018.04.23,-210.99999999999451,-43.999999999999595,114.00000000000432,263.99999999999756,-112.000000000001,219.00000000001364,146.00000000000168,97.99999999999898,-56.0000000000005,-51.99999999999649,183.9999999999975,408.00000000000836,533.99999999999,-489.99999999999045,506.9999999999908,-78.00000000000028,165.9999999999995,,1597.0000000000198
2018.04.23,-175.99999999999838,-73.99999999999629,4.0000000000048885,176.99999999998272,-92.00000000000318,317.0000000000117,136.00000000000279,24.00000000000091,-51.99999999999649,21.999999999999797,187.99999999998818,479.0000000000072,547.999999999993,-370.999999999988,490.999999999997,-112.000000000001,241.99999999998667,,1750.9999999999916
2018.04.23,-195.00000000000074,-12.000000000012001,55.999999999997385,181.9999999999933,-87.00000000000374,282.0000000000045,98.0000000000203,52.99999999999727,-71.99999999999429,25.00000000000835,193.9999999999884,407.0000000000018,461.0000000000003,-279.99999999999136,394.00000000000546,-117.00000000000044,231.99999999998778,,1621.000000000002
2018.04.23,-241.99999999999778,26.999999999999247,109.99999999999943,158.99999999999804,-97.00000000000264,363.0000000000022,114.99999999999844,55.00000000000682,-95.00000000000064,64.0000000000085,282.99999999998704,394.00000000000546,465.0000000000043,-221.99999999998886,363.0000000000022,-106.00000000000608,255.99999999998957,,1892.0000000000052
2018.04.23,-156.00000000000057,-90.99999999999665,30.000000000001137,97.9999999999981,-45.000000000006146,341.00000000001353,125.00000000001954,73.99999999999807,-82.99999999999974,42.0000000000087,280.00000000000114,436.9999999999985,432.9999999999945,-231.99999999998778,401.99999999999125,-148.0000000000037,271.99999999998334,,1779.0000000000134
2018.04.23,-173.9999999999964,-48.000000000003595,30.000000000001137,157.99999999999147,-73.00000000000084,336.00000000000296,104.99999999999955,54.000000000002046,-68.99999999999685,54.00000000000959,246.99999999998568,476.9999999999941,446.9999999999974,-221.99999999998886,415.99999999999415,-163.00000000000205,283.99999999999534,,1858.999999999985
2018.04.23,-166.99999999999494,-58.000000000002494,51.00000000000193,123.99999999999079,-77.00000000000485,355.0000000000164,104.99999999999955,82.99999999999841,-58.99999999999794,65.00000000000395,311.00000000000705,469.0000000000083,361.9999999999957,-127.99999999999478,431.99999999998795,-204.00000000000418,360.9999999999891,,2025.0
2018.04.23,-166.99999999999494,-38.0000000000047,79.00000000000773,139.9999999999846,-107.00000000000153,317.0000000000117,91.00000000001884,109.99999999999943,-32.999999999994145,53.00000000000304,305.0000000000068,441.0000000000025,279.99999999999136,-75.00000000000284,478.999999999985,-233.00000000000543,420.9999999999825,,2062.99999999999
2018.04.23,-158.99999999999804,-22.0000000000109,46.00000000000648,150.99999999999002,-109.00000000000354,295.0000000000008,65.00000000000395,84.00000000000318,-22.999999999995246,59.000000000009045,246.00000000000932,442.9999999999934,319.999999999987,-102.99999999998644,459.99999999999375,-212.00000000000108,392.9999999999989,,1934.0000000000005
2018.04.23,-154.99999999999403,-24.000000000001798,38.000000000010914,137.9999999999937,-91.00000000000774,299.00000000000483,60.000000000015596,81.00000000000307,-39.00000000000014,62.000000000006494,246.99999999998568,436.9999999999985,289.9999999999903,-68.00000000000139,419.9999999999982,-223.00000000000654,389.99999999997925,,1861.9999999999748
2018.04.23,-174.99999999999181,-22.0000000000109,44.00000000001114,116.99999999998934,-78.00000000000028,307.00000000001285,82.00000000000429,64.00000000000716,-64.99999999999284,52.000000000007596,234.00000000000887,384.00000000000654,217.0000000000005,-22.999999999995246,390.0000000000015,-236.00000000000287,400.9999999999847,,1693.0000000000405
2018.04.23,-156.00000000000057,-42.999999999993044,27.000000000001023,103.99999999999298,-55.000000000005045,314.00000000001427,79.00000000000685,67.00000000000728,-70.99999999999883,57.00000000000705,247.99999999999045,408.9999999999927,231.0000000000034,-22.999999999995246,365.99999999999966,-241.99999999999778,387.99999999998835,,1700.0000000000139
2018.04.23,-165.9999999999995,-12.999999999996348,39.00000000000148,126.99999999998823,-109.00000000000354,334.9999999999964,60.99999999999994,70.00000000000739,-29.000000000001247,84.0000000000063,269.9999999999818,446.9999999999974,428.00000000000614,-148.99999999999915,445.99999999999085,-155.00000000000514,353.99999999998766,,2039.9999999999586
2018.04.23,-158.99999999999804,-49.00000000001015,91.00000000000819,114.99999999999844,-52.000000000007596,417.0000000000007,87.99999999999919,133.00000000000978,-80.00000000000229,118.00000000000699,448.99999999998386,554.9999999999944,539.0000000000006,-181.9999999999933,361.9999999999957,-156.00000000000057,279.99999999999136,,2468.9999999999773
2018.04.23,-135.99999999999167,-42.999999999993044,79.9999999999983,109.00000000000354,-97.00000000000264,316.0000000000052,52.000000000007596,144.99999999999602,-19.999999999997797,76.0000000000094,347.99999999998477,452.99999999999227,533.99999999999,-252.99999999999213,458.9999999999872,-102.99999999999754,292.9999999999877,,2212.9999999999873
2018.04.23,-218.99999999999142,-32.0000000000098,129.0000000000049,295.0000000000008,-216.0000000000051,279.00000000000705,143.00000000000423,103.9999999999992,35.00000000000725,-12.999999999996348,243.99999999999977,506.9999999999908,736.9999999999877,-598.999999999994,717.9999999999964,-21.00000000000435,225.99999999999287,,2316.9999999999895
2018.04.23,-230.99999999999233,49.99999999999449,144.00000000000546,347.9999999999928,-159.00000000000912,198.00000000000927,80.00000000001339,109.00000000000887,-29.999999999996696,-14.999999999998348,168.00000000000637,461.0000000000003,536.9999999999875,-426.9999999999996,473.99999999999665,-104.00000000000409,190.99999999998562,,1794.0000000000005
2018.04.23,-273.000000000001,154.99999999999403,103.9999999999992,354.9999999999942,-186.00000000000838,361.0000000000113,28.000000000005798,18.000000000000682,-34.000000000000696,126.0000000000039,228.00000000000864,609.9999999999994,713.0000000000081,-323.99999999999096,394.00000000000546,-92.99999999999864,206.99999999997942,,2389.0000000000105
2018.04.23,-342.9999999999933,310.9999999999946,237.00000000000898,455.99999999998977,-237.00000000000944,297.9999999999983,-38.99999999998904,75.00000000000284,-31.000000000003247,133.00000000000534,231.99999999999932,536.9999999999875,695.0000000000011,-291.9999999999812,300.99999999999574,-60.99999999999994,167.9999999999904,,2439.9999999999977
2018.04.23,-342.9999999999933,360.0000000000048,340.0000000000034,536.0000000000032,-388.0000000000106,121.00000000001555,-85.99999999998609,180.99999999999739,116.00000000000499,53.00000000000304,181.99999999998795,417.0000000000007,666.9999999999953,-409.99999999999926,597.9999999999874,-12.000000000000899,271.99999999998334,,2603.999999999997
2018.04.23,-268.99999999999704,373.00000000000114,436.9999999999976,565.9999999999999,-437.0000000000096,-53.999999999998494,-188.9999999999947,362.99999999999955,216.0000000000051,19.00000000000235,240.0000000000091,367.99999999999056,612.9999999999969,-426.9999999999996,686.9999999999932,-16.0000000000049,319.999999999987,,2809.9999999999777
2018.04.23,-221.99999999999997,340.9999999999913,430.9999999999974,455.99999999998977,-365.0000000000042,-103.99999999999298,-212.99999999999653,411.00000000000136,179.00000000000693,6.0000000000060005,246.99999999998568,235.99999999999176,469.99999999999267,-325.99999999998187,563.0000000000024,-19.00000000000235,306.9999999999906,,2397.999999999978
2018.04.23,-187.9999999999993,407.0000000000018,457.00000000000784,493.99999999999443,-363.0000000000022,-272.99999999998994,-322.00000000000006,478.00000000000864,202.9999999999976,-25.999999999992696,149.0000000000009,127.99999999999478,278.00000000000045,-217.99999999998488,469.99999999999267,-60.99999999999994,322.9999999999844,,1936.0000000000146
2018.04.23,-198.99999999999363,378.999999999996,465.0000000000034,504.9999999999999,-377.0000000000051,-312.9999999999855,-281.99999999998226,471.00000000000364,207.00000000000162,-80.99999999999774,97.00000000000841,69.00000000000794,224.99999999998633,-269.9999999999925,543.0000000000045,-56.99999999999594,330.9999999999924,,1713.0000000000514
2018.04.23,-198.99999999999363,333.9999999999899,408.00000000000125,333.9999999999899,-345.0000000000064,-205.99999999999508,-234.99999999998522,411.00000000000136,175.99999999999838,-45.99999999999049,134.9999999999909,-31.000000000003247,282.9999999999888,-255.99999999998957,524.9999999999977,26.999999999999247,330.9999999999924,,1645.9999999999864
2018.04.23,-182.99999999999983,326.9999999999884,409.000000000006,478.999999999985,-378.00000000000057,-221.00000000000452,-244.9999999999841,430.9999999999974,219.99999999999798,-45.99999999999049,144.9999999999818,182.99999999999983,377.9999999999894,-342.9999999999822,611.000000000006,-36.0000000000027,324.9999999999975,,2055.9999999999845
2018.04.23,-178.99999999999582,289.9999999999903,448.99999999999807,653.999999999999,-383.0,-168.99999999999693,-215.99999999999397,475.9999999999991,226.99999999999943,-34.99999999999615,265.99999999999113,497.99999999999847,595.9999999999966,-512.9999999999857,682.0000000000048,-95.00000000000064,257.99999999998045,,2805.999999999988
