date,USDCHF,EURUSD,AUDUSD,NZDUSD,CHFJPY,EURGBP,GBPJPY,GBPAUD,EURJPY,EURCAD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.07.13,-14.000000000002899,-713.0000000000081,-353.0000000000033,-180.0000000000024,-527.000000000001,-838.0000000000055,-324.0000000000123,-648.0000000000041,-1160.000000000011,-822.0000000000116,-361.0000000000042,-380.999999999998,-96.99999999999153,,-6418.000000000056
2020.07.13,9.00000000000345,-659.0000000000095,-322.00000000000006,-153.00000000000313,-474.9999999999943,-797.0000000000033,-293.00000000000637,-570.9999999999882,-1076.9999999999982,-755.0000000000168,-314.9999999999977,-348.00000000000387,-60.99999999999994,,-5817.000000000018
2020.07.13,14.999999999998348,-679.0000000000074,-336.00000000000296,-153.00000000000313,-492.00000000000443,-847.0000000000089,-269.00000000000546,-676.9999999999943,-1125.0,-733.0000000000059,-328.9999999999935,-334.00000000000097,-29.000000000001247,,-5988.00000000003
2020.07.13,43.999999999999595,-679.0000000000074,-314.99999999999864,-117.99999999999588,-503.0000000000001,-955.0000000000058,-164.99999999999204,-858.0000000000032,-1176.0000000000018,-761.999999999996,-319.0000000000026,-327.99999999999494,1.0000000000065512,,-6132.999999999993
2020.07.13,114.99999999999844,-557.9999999999918,-131.99999999999878,36.0000000000027,-451.0000000000076,-982.0000000000051,-21.000000000015007,-614.0000000000034,-1082.0000000000077,-816.0000000000167,-179.00000000000205,-214.00000000000307,75.9999999999983,,-4822.000000000052
2020.07.13,133.00000000000534,-510.00000000001046,-153.00000000000313,26.999999999999247,-439.00000000000716,-987.0000000000045,33.999999999991815,-744.9999999999957,-1038.000000000011,-763.0000000000026,-174.99999999999716,-246.00000000000176,80.00000000000229,,-4782.000000000035
2020.07.13,119.99999999999788,-480.99999999999807,9.999999999998899,185.00000000000182,-460.00000000000796,-1014.0000000000038,103.00000000000864,-431.99999999998795,-1014.00000000001,-885.0000000000025,-25.99999999999625,-126.99999999999933,184.00000000000637,,-3836.9999999999923
2020.07.13,107.00000000000153,-479.99999999999153,36.0000000000027,163.99999999999747,-421.0000000000065,-1065.0000000000048,241.99999999999022,-462.9999999999912,-954.0000000000077,-951.000000000013,-15.000000000000568,-129.9999999999968,116.00000000000499,,-3814.000000000015
2020.07.13,92.00000000000318,-463.9999999999977,51.000000000001044,179.00000000000693,-430.9999999999974,-1060.0000000000055,268.0000000000007,-449.9999999999948,-930.0000000000068,-906.0000000000068,6.000000000000227,-97.00000000000264,152.00000000000767,,-3589.9999999999923
2020.07.13,119.99999999999788,-419.9999999999982,87.99999999999919,219.99999999999798,-460.00000000000796,-1035.0000000000082,198.0000000000075,-388.9999999999949,-954.9999999999983,-873.999999999997,-4.0000000000048885,-70.0000000000034,189.00000000000583,,-3392.000000000004
2020.07.14,131.99999999999878,-439.0000000000116,77.00000000000485,209.9999999999991,-367.999999999995,-991.0000000000085,198.0000000000075,-375.9999999999986,-972.999999999999,-800.0000000000007,40.00000000000625,-46.00000000000159,224.000000000002,,-3111.9999999999973
2020.07.14,104.00000000000409,-434.000000000001,70.0000000000034,194.0000000000053,-400.0000000000057,-1019.0000000000032,222.0000000000084,-434.9999999999854,-969.0000000000083,-855.0000000000058,19.000000000005457,-66.99999999999484,190.00000000000128,,-3379.9999999999764
2020.07.14,133.00000000000534,-462.9999999999912,28.000000000005798,185.99999999999727,-454.00000000000773,-1019.0000000000032,123.99999999999523,-448.000000000004,-1004.0000000000049,-851.0000000000017,-28.999999999996362,-87.00000000000374,197.99999999999818,,-3686.000000000011
2020.07.14,146.99999999999713,-432.0000000000102,58.99999999999794,206.00000000000617,-438.0000000000024,-1024.0000000000027,163.99999999998727,-427.99999999998397,-984.0000000000089,-879.0000000000075,-7.000000000005002,-90.99999999999665,178.00000000000037,,-3529.0000000000286
2020.07.14,143.9999999999997,-451.0000000000014,38.0000000000047,180.99999999999784,-421.99999999999704,-1029.000000000002,168.99999999998272,-449.9999999999948,-975.0000000000085,-892.0000000000039,-22.00000000000557,-117.00000000000044,153.00000000000313,,-3673.0000000000255
2020.07.14,146.99999999999713,-431.0000000000036,119.99999999999788,257.0000000000072,-420.0000000000017,-1065.0000000000048,240.99999999998545,-327.99999999999494,-959.0000000000032,-914.9999999999991,54.000000000002046,-36.0000000000027,229.00000000000142,,-3106.0000000000186
2020.07.14,197.99999999999818,-408.00000000000836,153.00000000000313,319.99999999999807,-406.9999999999965,-1082.0000000000052,246.99999999998568,-309.99999999998806,-978.0000000000086,-926.0000000000045,94.99999999999886,-7.0000000000014495,287.0000000000039,,-2818.0000000000246
2020.07.14,178.00000000000037,-432.9999999999945,136.99999999999824,326.9999999999995,-352.00000000000387,-1097.0000000000036,329.9999999999841,-346.0000000000019,-920.0000000000017,-955.0000000000169,150.99999999999625,-26.999999999999247,300.0000000000003,,-2707.0000000000423
2020.07.14,197.99999999999818,-364.9999999999931,173.9999999999964,351.0000000000013,-305.0000000000068,-1098.00000000001,437.9999999999882,-392.9999999999989,-826.9999999999982,-970.0000000000042,195.0000000000074,-34.000000000000696,300.0000000000003,,-2336.0000000000205
2020.07.14,161.00000000000003,-417.0000000000007,74.00000000000739,299.00000000000483,-319.0000000000026,-1067.0000000000068,359.9999999999852,-480.99999999999807,-849.0000000000038,-936.0000000000035,153.99999999999636,-120.99999999999334,262.00000000000665,,-2880.000000000008
2020.07.14,180.0000000000024,-383.0,117.00000000000044,304.9999999999997,-317.99999999999784,-1083.0000000000007,401.9999999999868,-438.9999999999894,-831.0000000000031,-966.0000000000002,144.99999999999602,-109.00000000000354,225.00000000000853,,-2755.000000000001
2020.07.14,178.00000000000037,-371.00000000001023,106.00000000000608,314.99999999999864,-293.99999999999693,-1067.0000000000068,426.9999999999925,-465.99999999998863,-788.0000000000109,-944.9999999999958,177.0000000000067,-122.99999999999534,243.99999999999977,,-2607.000000000001
2020.07.14,168.00000000000148,-388.0000000000106,82.00000000000429,272.00000000000557,-251.00000000000477,-1037.0000000000102,429.00000000000205,-437.99999999998283,-749.0000000000094,-950.0000000000064,161.00000000000136,-141.99999999999767,194.0000000000053,,-2649.000000000002
2020.07.14,167.00000000000603,-405.0000000000109,85.00000000000173,267.00000000000614,-266.9999999999959,-1035.0000000000082,381.0000000000002,-398.9999999999938,-789.0000000000015,-960.0000000000053,146.0000000000008,-124.99999999999733,196.00000000000728,,-2737.999999999991
2020.07.14,146.00000000000168,-412.9999999999967,65.99999999999939,265.99999999999955,-314.9999999999977,-1044.0000000000005,362.99999999999955,-461.99999999998465,-816.0000000000025,-963.0000000000027,128.0000000000001,-148.99999999999915,197.00000000000273,,-2995.999999999981
2020.07.14,146.00000000000168,-432.9999999999945,-7.9999999999968985,214.00000000000307,-378.0000000000001,-1040.0000000000075,258.0000000000098,-619.9999999999983,-910.0000000000108,-955.0000000000169,37.9999999999967,-231.99999999999886,150.00000000000568,,-3770.0000000000073
2020.07.14,158.0000000000026,-421.0000000000047,21.00000000000435,235.00000000000742,-367.999999999995,-1047.000000000009,276.9999999999868,-564.9999999999933,-902.000000000001,-951.9999999999973,55.999999999997385,-192.99999999999872,165.9999999999995,,-3535.000000000001
2020.07.14,173.00000000000094,-365.99999999999966,63.00000000000195,290.00000000000136,-343.9999999999941,-1043.000000000005,355.99999999999454,-571.9999999999948,-831.0000000000031,-958.9999999999987,120.00000000000455,-190.99999999999673,194.0000000000053,,-3109.999999999983
2020.07.14,101.00000000000664,-434.000000000001,-24.000000000001798,246.99999999999721,-489.9999999999949,-1100.000000000001,271.99999999999136,-768.9999999999975,-975.9999999999991,-900.0000000000119,34.99999999999659,-217.99999999999596,225.00000000000853,,-4031.000000000003
2020.07.14,70.99999999999883,-412.9999999999967,17.000000000000348,262.00000000000665,-549.9999999999972,-1155.000000000006,364.0000000000043,-810.999999999984,-969.0000000000083,-977.0000000000057,40.99999999999682,-229.99999999999687,184.00000000000637,,-4165.999999999982
2020.07.14,89.00000000000574,-317.0000000000117,114.99999999999844,353.0000000000033,-522.9999999999961,-1174.0000000000084,510.9999999999957,-756.9999999999854,-862.000000000009,-941.9999999999984,141.00000000000534,-154.99999999999403,251.00000000000122,,-3269.9999999999927
2020.07.14,9.999999999998899,-295.0000000000008,162.0000000000066,470.9999999999992,-582.0000000000078,-1180.0000000000032,586.9999999999891,-671.9999999999837,-802.0000000000067,-1026.0000000000157,287.9999999999967,-156.99999999999602,347.0000000000084,,-2849.0000000000155
2020.07.14,9.00000000000345,-360.0000000000048,124.00000000000189,428.00000000000614,-602.9999999999944,-1314.000000000004,680.0000000000068,-929.000000000002,-893.0000000000007,-1045.000000000007,228.9999999999992,-168.99999999999693,325.00000000000864,,-3517.9999999999836
2020.07.14,-81.9999999999932,-493.99999999999443,41.9999999999976,363.99999999999767,-736.9999999999948,-1285.0000000000027,454.00000000000773,-885.0000000000025,-1055.0000000000068,-1185.9999999999982,146.0000000000008,-256.99999999999613,264.0000000000087,,-4710.999999999975
2020.07.14,-104.99999999999955,-561.9999999999958,2.000000000002,338.00000000000495,-790.0000000000063,-1444.000000000001,585.000000000008,-1183.0000000000007,-1160.000000000011,-1234.0000000000018,105.99999999999454,-280.00000000000244,256.0000000000007,,-5471.000000000008
2020.07.14,-43.999999999999595,-588.9999999999951,-10.999999999994348,346.9999999999973,-704.9999999999983,-1422.0000000000011,531.0000000000059,-1129.0000000000023,-1180.0000000000068,-1338.000000000017,118.99999999999977,-341.0000000000024,229.00000000000142,,-5533.000000000013
2020.07.14,-7.0000000000014495,-556.0000000000009,-10.999999999994348,385.99999999999744,-715.0000000000034,-1438.000000000006,522.9999999999961,-1211.999999999991,-1203.000000000003,-1266.999999999996,123.99999999999523,-326.0000000000041,295.0000000000008,,-5407.00000000001
2020.07.14,-54.999999999993946,-689.0000000000063,-73.00000000000084,282.99999999999994,-798.0000000000018,-1477.0000000000061,407.99999999998704,-1245.9999999999916,-1367.0000000000045,-1402.0000000000143,4.0000000000048885,-380.00000000000256,187.00000000000384,,-6605.000000000027
2020.07.14,-31.000000000003247,-744.9999999999957,-119.00000000000244,261.0000000000001,-748.9999999999952,-1485.000000000003,364.0000000000043,-1290.9999999999977,-1411.0000000000014,-1415.0000000000107,-13.00000000000523,-407.0000000000018,186.00000000000838,,-6855.000000000004
2020.07.14,-90.0000000000012,-761.999999999996,-141.99999999999767,277.000000000005,-802.9999999999973,-1484.0000000000075,366.9999999999902,-1319.999999999988,-1410.000000000011,-1366.0000000000005,16.999999999995907,-385.99999999999744,251.00000000000122,,-6851.000000000004
2020.07.14,-47.9999999999925,-727.9999999999953,-81.9999999999932,324.00000000000205,-701.0000000000076,-1427.0000000000005,348.99999999998954,-1282.9999999999898,-1388.0000000000052,-1343.0000000000052,102.99999999999443,-309.0000000000037,362.00000000000676,,-6171.000000000001
2020.07.14,-80.99999999999774,-702.0000000000026,-9.00000000000345,406.00000000000637,-778.0000000000058,-1553.9999999999998,558.9999999999975,-1208.9999999999934,-1329.0000000000077,-1436.9999999999993,165.00000000000625,-300.99999999999574,341.99999999999784,,-5927.999999999997
2020.07.14,-31.999999999998696,-648.0000000000041,90.99999999999665,536.0000000000032,-721.0000000000036,-1701.000000000008,835.000000000008,-1323.9999999999918,-1272.0000000000055,-1402.0000000000143,304.00000000000205,-190.99999999999673,492.0000000000035,,-5033.000000000009
2020.07.14,-110.99999999999443,-883.0000000000116,-32.999999999994145,423.0000000000067,-763.9999999999958,-1728.0000000000073,661.0000000000014,-1333.9999999999907,-1468.0000000000036,-1450.000000000018,213.99999999999864,-197.00000000000273,494.00000000000557,,-6176.000000000006
2020.07.14,-210.99999999999451,-991.0000000000085,-156.00000000000057,243.00000000000432,-801.0000000000019,-1647.0000000000095,509.9999999999909,-1317.999999999997,-1498.0000000000045,-1636.9999999999995,72.00000000000273,-387.000000000004,226.99999999999943,,-7594.000000000024
2020.07.14,-144.99999999999514,-975.9999999999991,-187.9999999999993,243.00000000000432,-731.9999999999993,-1661.0000000000014,533.9999999999918,-1452.9999999999932,-1490.9999999999995,-1699.0000000000061,67.00000000000728,-481.9999999999935,180.0000000000024,,-7802.999999999981
2020.07.14,-120.99999999999334,-929.000000000002,-149.99999999999457,355.0000000000053,-692.9999999999978,-1587.000000000005,490.0000000000091,-1276.9999999999948,-1432.0000000000023,-1670.000000000016,192.99999999999784,-453.0000000000034,316.0000000000052,,-6957.999999999993
2020.07.14,-173.00000000000094,-1041.000000000003,-207.99999999999707,304.9999999999997,-730.000000000004,-1602.0000000000034,414.99999999999204,-1280.9999999999989,-1523.0000000000105,-1687.0000000000164,155.00000000000114,-446.9999999999974,324.00000000000205,,-7493.000000000036
2020.07.14,-186.99999999999272,-1004.0000000000049,-176.99999999999383,365.0000000000042,-772.9999999999961,-1562.0000000000077,368.9999999999998,-1178.9999999999968,-1511.00000000001,-1743.0000000000057,204.00000000000773,-466.9999999999952,343.9999999999999,,-7320.999999999992
2020.07.14,-183.99999999999528,-1015.9999999999947,-187.9999999999993,324.00000000000205,-740.9999999999997,-1560.000000000006,393.0000000000007,-1180.9999999999877,-1487.000000000009,-1841.0000000000036,179.00000000000205,-536.0000000000032,243.00000000000432,,-7594.99999999999
2020.07.14,-148.99999999999915,-964.0000000000093,-205.99999999999508,346.0000000000019,-692.0000000000073,-1497.9999999999993,358.0000000000041,-1184.9999999999916,-1432.0000000000023,-1748.0000000000161,203.00000000000296,-544.0,284.0000000000065,,-7227.0000000000055
2020.07.14,-142.99999999999312,-951.9999999999973,-226.99999999999943,297.00000000000284,-700.0000000000028,-1447.0000000000093,281.99999999998226,-1156.999999999986,-1434.0000000000118,-1721.000000000017,144.00000000000546,-563.0000000000024,225.00000000000853,,-7396.000000000021
2020.07.14,-168.00000000000148,-984.000000000007,-275.99999999999847,285.9999999999974,-682.0000000000022,-1435.0000000000084,281.99999999998226,-1217.0000000000014,-1421.0000000000064,-1672.0000000000068,161.00000000000136,-578.9999999999961,275.99999999999847,,-7429.000000000049
2020.07.14,-117.99999999999588,-917.0000000000123,-195.00000000000074,355.0000000000053,-659.000000000006,-1421.0000000000057,293.00000000000637,-1068.0000000000023,-1388.0000000000052,-1697.0000000000152,209.00000000000318,-532.9999999999945,286.00000000000847,,-6853.0000000000155
2020.07.14,-63.00000000000195,-913.0000000000083,-182.99999999999983,353.99999999999875,-623.9999999999952,-1436.0000000000039,287.00000000000614,-1080.9999999999986,-1414.0000000000014,-1697.0000000000152,192.99999999999784,-519.0000000000028,289.0000000000059,,-6807.000000000018
2020.07.14,9.999999999998899,-872.0000000000061,-229.99999999999687,353.99999999999875,-581.0000000000031,-1420.0000000000102,264.99999999998636,-1244.0000000000007,-1419.0000000000111,-1553.0000000000043,156.0000000000059,-532.9999999999945,328.0000000000061,,-6739.00000000003
2020.07.14,33.000000000005244,-900.9999999999962,-232.99999999999432,343.9999999999999,-557.0000000000022,-1442.00000000001,252.9999999999859,-1259.9999999999945,-1454.9999999999982,-1638.0000000000061,150.00000000000568,-568.9999999999973,296.0000000000074,,-6978.999999999995
2020.07.14,-43.999999999999595,-978.0000000000122,-265.99999999999955,307.99999999999716,-593.0000000000035,-1474.0000000000086,288.99999999998727,-1325.9999999999827,-1480.000000000004,-1709.000000000005,128.0000000000001,-592.9999999999991,264.0000000000087,,-7474.000000000021
2020.07.15,-31.000000000003247,-951.9999999999973,-285.00000000000193,297.00000000000284,-575.0000000000028,-1411.0000000000066,205.99999999998886,-1319.999999999988,-1433.0000000000068,-1685.0000000000032,117.999999999995,-602.0000000000025,273.000000000001,,-7400.0000000000255
2020.07.15,-76.99999999999375,-1005.9999999999958,-273.000000000001,274.00000000000756,-638.9999999999958,-1460.0000000000057,252.9999999999859,-1312.000000000002,-1493.000000000009,-1672.0000000000068,100.99999999999909,-578.9999999999961,265.0000000000041,,-7618.000000000009
2020.07.15,-110.99999999999443,-1086.000000000009,-425.99999999999307,190.00000000000128,-734.9999999999994,-1449.0000000000002,44.999999999987494,-1497.9999999999993,-1660.000000000011,-1663.0000000000146,-22.00000000000557,-690.0000000000017,216.0000000000051,,-8889.000000000035
2020.07.15,-82.99999999999974,-1070.9999999999998,-383.0,195.00000000000074,-686.000000000007,-1427.0000000000005,51.9999999999925,-1363.9999999999875,-1626.0000000000048,-1663.0000000000146,-1.9999999999953388,-637.9999999999941,214.99999999999852,,-8481.000000000011
2020.07.15,-85.99999999999719,-1079.0000000000077,-364.9999999999931,184.00000000000637,-686.9999999999976,-1448.0000000000048,74.99999999998863,-1333.9999999999907,-1630.0000000000095,-1687.0000000000164,-10.99999999999568,-619.9999999999983,204.00000000000418,,-8484.000000000013
2020.07.15,-86.99999999999264,-1083.9999999999961,-393.9999999999944,177.00000000000495,-671.0000000000065,-1458.999999999999,103.00000000000864,-1429.999999999998,-1618.000000000009,-1666.0000000000118,-10.000000000005116,-648.9999999999995,195.00000000000074,,-8592.999999999998
2020.07.15,-53.999999999998494,-1113.0000000000084,-392.00000000000347,170.99999999999892,-617.0000000000044,-1442.00000000001,55.999999999983174,-1329.0000000000025,-1637.0000000000005,-1726.0000000000052,-10.000000000005116,-634.0000000000013,192.00000000000327,,-8535.000000000055
2020.07.15,-4.999999999999449,-1112.0000000000018,-447.99999999999284,124.00000000000189,-623.9999999999952,-1453.0000000000043,-7.000000000005002,-1503.9999999999943,-1707.0000000000077,-1724.9999999999989,-102.00000000000387,-731.0000000000039,118.00000000000699,,-9175.999999999996
