date,USDJPY,AUDUSD,GBPCHF,CHFJPY,EURGBP,GBPJPY,GBPCAD,EURJPY,CADJPY,AUDCAD,empty,sum
2016.10.24,-4.0000000000048885,-25.999999999992696,-28.999999999990145,-4.9999999999954525,-43.999999999999595,-78.99999999999352,-72.0000000000054,-28.999999999996362,-57.00000000000216,-75.00000000000284,,-419.99999999998306
2016.10.24,-7.000000000005002,-17.999999999995797,-35.00000000000725,28.000000000005798,-36.999999999998145,-57.999999999992724,97.9999999999981,-60.99999999999284,-98.99999999998954,-94.00000000001629,,-282.9999999999937
2016.10.24,18.000000000000682,-4.999999999999449,-24.999999999986144,67.99999999999784,-44.99999999999504,-12.000000000000455,124.00000000001299,7.000000000005002,-71.99999999998852,-82.00000000000429,,-23.999999999957396
2016.10.24,75.9999999999934,-8.999999999992347,-41.000000000002146,182.00000000000216,-70.0000000000034,81.00000000000307,204.00000000000418,99.00000000000375,-43.99999999999693,-141.00000000001333,,336.9999999999984
2016.10.24,88.99999999999864,-21.999999999999797,-45.000000000006146,177.0000000000067,-78.00000000000028,63.00000000000239,167.00000000000603,79.9999999999983,-13.999999999995794,-131.99999999999878,,285.00000000001125
2016.10.24,87.0000000000033,-24.000000000001798,-49.99999999999449,135.99999999999568,-100.99999999999554,12.000000000000455,147.99999999999258,67.99999999999784,-86.99999999998909,-141.99999999999767,,47.000000000011255
2016.10.24,21.000000000000796,-10.999999999994348,-95.00000000000064,103.9999999999992,-112.000000000001,-60.000000000002274,134.00000000001188,7.999999999995566,-106.99999999999932,-158.0000000000137,,-276.0000000000038
2016.10.24,7.999999999995566,-90.99999999999665,-123.00000000000644,93.00000000000352,-126.0000000000039,-99.99999999999432,80.99999999999774,-3.0000000000001137,-87.99999999999386,-219.00000000001364,,-568.000000000012
2016.10.24,39.00000000000148,-58.000000000002494,-126.0000000000039,48.00000000000182,-114.00000000000298,-134.00000000000034,52.000000000007596,-49.99999999999716,-97.99999999999898,-246.99999999999721,,-687.9999999999922
2016.10.24,69.99999999999318,13.00000000000745,-177.00000000000495,-1.9999999999953388,-143.9999999999997,-280.00000000000114,-72.0000000000054,-140.00000000000057,-113.99999999999011,-182.99999999999983,,-1028.9999999999964
2016.10.24,106.99999999999932,31.999999999998696,-174.00000000000747,55.00000000000682,-126.0000000000039,-210.99999999999852,-41.000000000002146,-97.99999999999898,-85.99999999999852,-151.9999999999966,,-694.0000000000014
2016.10.24,105.00000000000398,4.999999999999449,-194.99999999998963,88.00000000000807,-114.00000000000298,-171.99999999999704,-34.000000000000696,-81.99999999999363,-80.99999999998886,-194.0000000000053,,-673.9999999999666
2016.10.24,87.0000000000033,-26.999999999999247,-187.99999999998818,108.99999999999466,-104.99999999999955,-146.99999999999136,31.000000000003247,-84.00000000000318,-83.99999999998897,-214.00000000000307,,-621.9999999999724
2016.10.24,58.9999999999975,-74.99999999999174,-214.99999999998744,97.99999999999898,-136.99999999999824,-186.9999999999976,-18.999999999991246,-78.99999999999352,-91.99999999999875,-253.00000000001432,,-899.9999999999765
2016.10.24,66.99999999999307,-107.00000000000153,-177.99999999998929,109.99999999999943,-117.99999999999588,-164.99999999999204,-2.999999999997449,-54.99999999999261,-81.99999999999363,-304.9999999999997,,-835.9999999999698
2016.10.24,70.99999999999795,-85.99999999999719,-167.00000000000603,91.99999999999875,-112.000000000001,-137.99999999999102,26.999999999999247,-73.99999999999807,-82.99999999999841,-290.00000000001245,,-760.0000000000082
2016.10.24,69.99999999999318,-108.99999999999244,-143.00000000000423,87.0000000000033,-93.99999999999409,-149.99999999999147,36.999999999998145,-84.99999999999375,-85.99999999999852,-306.00000000000625,,-778.9999999999861
2016.10.24,4.9999999999954525,-190.00000000000128,-157.00000000000713,72.00000000000273,-139.00000000000023,-164.00000000000148,0.0,-48.99999999999238,-96.9999999999942,-382.0000000000157,,-1101.000000000014
2016.10.24,-9.000000000000341,-217.0000000000005,-160.00000000000458,94.99999999999886,-139.00000000000023,-143.99999999999125,8.999999999992347,-28.999999999996362,-88.99999999999864,-382.0000000000157,,-1065.0000000000164
2016.10.24,-99.00000000000375,-278.00000000000045,-160.99999999998892,60.000000000002274,-156.99999999999602,-191.99999999999307,-73.99999999999629,-78.00000000000296,-100.99999999999909,-377.0000000000051,,-1456.9999999999832
2016.10.24,-25.99999999999625,-258.9999999999981,-24.000000000001798,61.00000000000705,-73.99999999999629,-33.999999999991815,59.99999999999339,-67.99999999999784,-37.9999999999967,-344.00000000001097,,-745.9999999999893
2016.10.24,18.999999999991246,-307.99999999999716,70.99999999999883,106.99999999999932,-22.999999999995246,123.00000000000466,160.00000000000458,-3.0000000000001137,-13.999999999995794,-429.00000000001273,,-297.0000000000024
2016.10.24,54.99999999999261,-337.99999999999386,51.000000000001044,141.00000000000534,-83.9999999999952,133.00000000000978,290.9999999999968,135.00000000000512,-34.99999999999659,-490.0000000000126,,-140.99999999998755
2016.10.24,64.99999999999773,-317.9999999999961,41.000000000002146,143.00000000000068,-87.99999999999919,123.00000000000466,273.9999999999965,152.00000000000102,-52.99999999999727,-524.0000000000133,,-185.00000000000313
2016.10.24,34.99999999999659,-339.99999999999585,114.99999999999844,120.99999999999511,-34.99999999999615,224.00000000000375,334.00000000001205,132.000000000005,-15.999999999991132,-493.0000000000101,,77.00000000001762
2016.10.24,63.99999999999295,-308.9999999999926,177.00000000000495,108.99999999999466,9.999999999998899,254.0000000000049,357.99999999999164,132.99999999999557,-6.999999999990791,-446.0000000000131,,342.99999999998715
2016.10.24,64.99999999999773,-269.9999999999925,121.99999999999989,150.00000000000568,-4.999999999999449,243.0000000000092,286.00000000000847,134.00000000000034,13.00000000000523,-414.00000000000324,,324.00000000003143
2016.10.24,61.99999999999761,-268.0000000000016,52.000000000007596,153.0000000000058,-68.00000000000139,192.00000000000728,266.0000000000107,123.99999999999523,-21.99999999999136,-417.0000000000007,,74.0000000000291
2016.10.24,60.99999999999284,-259.9999999999936,45.000000000006146,207.00000000000784,-65.00000000000395,210.99999999999852,365.99999999999966,185.00000000000227,-45.000000000001705,-433.0000000000167,,271.99999999999136
2016.10.24,102.99999999999443,-205.99999999999508,-28.000000000005798,259.00000000000034,-83.9999999999952,276.00000000001046,350.00000000000585,277.000000000001,13.00000000000523,-405.0000000000109,,555.0000000000103
2016.10.24,156.99999999999648,-221.99999999999997,25.999999999992696,295.0000000000017,-59.99999999999339,338.0000000000081,429.99999999999704,277.000000000001,-21.000000000000796,-470.9999999999992,,749.0000000000035
