date,AUDUSD,NZDUSD,empty,sum
2019.06.17,207.00000000000162,-29.000000000001247,,178.00000000000037
2019.06.17,203.00000000000873,-47.9999999999925,,155.00000000001623
2019.06.18,187.00000000000384,-53.00000000000304,,134.0000000000008
2019.06.18,186.00000000000838,-65.99999999999939,,120.000000000009
2019.06.18,187.9999999999993,-58.000000000002494,,129.9999999999968
2019.06.18,182.00000000000438,-73.00000000000084,,109.00000000000354
2019.06.18,170.00000000000347,-86.99999999999264,,83.00000000001083
2019.06.18,190.00000000000128,-73.00000000000084,,117.00000000000044
2019.06.18,182.99999999999983,-85.99999999999719,,97.00000000000264
2019.06.18,163.00000000000205,-76.99999999999375,,86.0000000000083
2019.06.18,164.00000000000858,-87.99999999999919,,76.0000000000094
2019.06.18,171.00000000001003,-73.99999999999629,,97.00000000001374
2019.06.18,272.00000000000557,-75.9999999999983,,196.00000000000728
2019.06.18,278.00000000000045,-70.0000000000034,,207.99999999999704
2019.06.18,289.0000000000059,-44.99999999999504,,244.00000000001086
2019.06.18,298.0000000000094,-47.9999999999925,,250.00000000001688
2019.06.18,364.00000000000875,-41.9999999999976,,322.00000000001114
2019.06.18,341.0000000000024,-39.999999999995595,,301.0000000000068
2019.06.18,326.9999999999995,-46.00000000000159,,280.9999999999979
2019.06.18,314.0000000000032,-70.99999999999883,,243.00000000000435
2019.06.18,336.00000000000296,-64.99999999999284,,271.0000000000101
2019.06.18,321.0000000000046,-70.0000000000034,,251.0000000000012
2019.06.18,314.0000000000032,-63.99999999999739,,250.0000000000058
2019.06.18,360.0000000000048,-53.999999999998494,,306.00000000000625
2019.06.18,352.00000000000784,-147.99999999999258,,204.00000000001526
2019.06.18,286.00000000000847,-181.9999999999933,,104.00000000001518
2019.06.18,282.99999999999994,-214.00000000000307,,68.99999999999687
2019.06.18,299.00000000000483,-207.00000000000162,,92.00000000000321
2019.06.18,258.0000000000027,-237.99999999999378,,20.000000000008896
2019.06.18,265.0000000000041,-221.99999999999997,,43.00000000000412
2019.06.18,275.000000000003,-207.99999999999707,,67.00000000000594
2019.06.18,265.99999999999955,-202.9999999999976,,63.00000000000193
2019.06.18,258.0000000000027,-200.99999999999562,,57.00000000000705
2019.06.18,242.00000000000887,-212.99999999999653,,29.000000000012335
2019.06.18,206.00000000000617,-220.99999999999343,,-14.999999999987267
2019.06.18,57.00000000000705,-280.9999999999979,,-223.99999999999085
2019.06.18,32.0000000000098,-361.0000000000002,,-328.99999999999045
2019.06.18,-7.9999999999968985,-383.0,,-390.9999999999969
2019.06.18,-84.99999999999064,-461.99999999999574,,-546.9999999999864
2019.06.18,-24.999999999997247,-415.99999999999415,,-440.9999999999914
2019.06.18,2.000000000002,-358.9999999999982,,-356.9999999999962
2019.06.18,-0.999999999995449,-347.9999999999928,,-348.99999999998823
2019.06.18,-2.999999999997449,-358.9999999999982,,-361.9999999999956
2019.06.18,19.00000000000235,-317.9999999999961,,-298.99999999999375
2019.06.18,-6.999999999990347,-336.00000000000296,,-342.9999999999933
2019.06.18,-24.999999999997247,-358.9999999999982,,-383.99999999999545
2019.06.18,-24.999999999997247,-356.9999999999962,,-381.99999999999346
2019.06.18,-29.999999999996696,-354.9999999999942,,-384.9999999999909
2019.06.18,-42.999999999993044,-354.9999999999942,,-397.99999999998727
2019.06.18,-37.99999999999359,-388.9999999999949,,-426.99999999998846
2019.06.19,-35.999999999991594,-397.0000000000029,,-432.9999999999945
2019.06.19,-37.99999999999359,-390.0000000000015,,-427.99999999999505
2019.06.19,-28.999999999990145,-380.00000000000256,,-408.9999999999927
2019.06.19,-39.00000000000014,-404.99999999999983,,-444.0
2019.06.19,-43.999999999999595,-426.9999999999996,,-470.9999999999992
2019.06.19,-78.00000000000028,-446.9999999999974,,-524.9999999999977
2019.06.19,-115.99999999999389,-475.99999999999864,,-591.9999999999925
2019.06.19,-123.99999999999079,-453.99999999999886,,-577.9999999999897
2019.06.19,-85.99999999999719,-429.0000000000016,,-514.9999999999987
2019.06.19,-68.99999999999685,-400.00000000000034,,-468.99999999999716
2019.06.19,-34.000000000000696,-376.99999999999403,,-410.9999999999947
2019.06.19,-57.99999999999139,-388.9999999999949,,-446.99999999998624
2019.06.19,-51.99999999999649,-386.9999999999929,,-438.99999999998937
2019.06.19,-48.99999999999905,-392.9999999999989,,-441.99999999999795
2019.06.19,-28.999999999990145,-400.00000000000034,,-428.9999999999905
2019.06.19,-14.999999999998348,-390.0000000000015,,-404.99999999999983
2019.06.19,-32.999999999994145,-391.9999999999924,,-424.9999999999865
2019.06.19,-56.0000000000005,-392.9999999999989,,-448.99999999999943
2019.06.19,-51.99999999999649,-395.99999999999636,,-447.99999999999284
2019.06.19,-52.99999999999194,-408.9999999999927,,-461.99999999998465
2019.06.19,-45.99999999999049,-383.0,,-428.9999999999905
2019.06.19,-1.999999999990898,-366.9999999999951,,-368.999999999986
2019.06.19,-1.999999999990898,-341.0000000000024,,-342.9999999999933
2019.06.19,32.0000000000098,-314.0000000000032,,-281.9999999999934
2019.06.19,-17.999999999995797,-353.99999999999875,,-371.99999999999454
2019.06.19,-23.999999999990695,-368.00000000000165,,-391.9999999999923
2019.06.19,-22.999999999995246,-361.0000000000002,,-383.99999999999545
2019.06.19,-2.999999999997449,-346.9999999999973,,-349.99999999999477
2019.06.19,-12.999999999996348,-353.99999999999875,,-366.9999999999951
2019.06.19,-21.999999999999797,-359.99999999999363,,-381.9999999999934
2019.06.19,-11.999999999989797,-358.0000000000028,,-369.9999999999926
2019.06.19,16.0000000000049,-348.9999999999993,,-332.99999999999443
2019.06.19,56.0000000000005,-305.99999999999517,,-249.99999999999466
2019.06.19,102.00000000000209,-273.000000000001,,-170.99999999999892
2019.06.19,102.00000000000209,-293.99999999999426,,-191.99999999999216
2019.06.19,40.00000000000669,-325.99999999999295,,-285.99999999998624
2019.06.19,35.00000000000725,-349.99999999999477,,-314.9999999999875
2019.06.19,13.00000000000745,-349.99999999999477,,-336.9999999999873
2019.06.19,7.0000000000014495,-365.99999999999966,,-358.9999999999982
2019.06.19,2.000000000002,-385.99999999999744,,-383.99999999999545
2019.06.19,-3.999999999992898,-395.0000000000009,,-398.9999999999938
2019.06.19,-13.999999999991797,-395.0000000000009,,-408.9999999999927
2019.06.19,-357.99999999999164,-713.9999999999924,,-1071.999999999984
2019.06.19,-287.9999999999994,-656.000000000001,,-944.0000000000005
2019.06.19,-171.99999999999437,-525.9999999999932,,-697.9999999999875
2019.06.19,-82.99999999999974,-500.00000000000045,,-583.0000000000002
2019.06.19,-109.99999999999899,-512.0000000000014,,-622.0000000000003
2019.06.19,-117.00000000000044,-492.999999999999,,-609.9999999999994
2019.06.20,-93.99999999999409,-468.9999999999972,,-562.9999999999914
2019.06.20,-91.99999999999208,-478.9999999999961,,-570.9999999999882
2019.06.20,-113.99999999999189,-476.9999999999941,,-590.999999999986
2019.06.20,-154.99999999999403,-700.999999999996,,-855.99999999999
2019.06.20,-178.00000000000037,-685.9999999999977,,-863.9999999999981
2019.06.20,-163.99999999999747,-669.9999999999928,,-833.9999999999903
2019.06.20,-204.99999999999963,-783.0000000000003,,-988.0
2019.06.20,-283.99999999999534,-861.9999999999961,,-1145.9999999999914
2019.06.20,-333.9999999999899,-898.9999999999942,,-1232.999999999984
2019.06.20,-272.99999999998994,-836.0000000000034,,-1108.9999999999934
2019.06.20,-210.99999999999451,-797.9999999999987,,-1008.9999999999933
2019.06.20,-221.99999999999997,-859.9999999999941,,-1081.999999999994
2019.06.20,-232.99999999999432,-858.0000000000032,,-1090.9999999999975
2019.06.20,-222.99999999999542,-846.0000000000023,,-1068.9999999999977
2019.06.20,-230.99999999999233,-844.0000000000003,,-1074.9999999999927
2019.06.20,-188.9999999999947,-812.999999999997,,-1001.9999999999918
2019.06.20,-203.99999999999307,-800.0000000000007,,-1003.9999999999937
2019.06.20,-245.99999999999068,-824.0000000000025,,-1069.9999999999932
2019.06.20,-356.00000000000074,-929.000000000002,,-1285.0000000000027
2019.06.20,-334.9999999999964,-922.999999999996,,-1257.9999999999925
2019.06.20,-351.99999999999676,-897.9999999999987,,-1249.9999999999955
2019.06.20,-430.9999999999925,-974.9999999999925,,-1405.999999999985
2019.06.20,-497.99999999999847,-996.9999999999924,,-1494.999999999991
2019.06.20,-484.999999999991,-970.9999999999997,,-1455.9999999999907
2019.06.20,-498.9999999999939,-1005.9999999999958,,-1504.9999999999898
2019.06.20,-520.9999999999936,-1035.9999999999925,,-1556.9999999999861
2019.06.20,-537.9999999999941,-1042.9999999999939,,-1580.999999999988
2019.06.20,-476.9999999999941,-983.999999999996,,-1460.99999999999
2019.06.20,-535.999999999992,-1002.9999999999983,,-1538.9999999999905
2019.06.20,-549.9999999999949,-1005.0000000000003,,-1554.9999999999952
2019.06.20,-581.9999999999936,-1030.999999999993,,-1612.9999999999866
2019.06.20,-583.0000000000002,-1036.999999999999,,-1619.9999999999993
2019.06.20,-622.0000000000003,-1014.9999999999992,,-1636.9999999999995
2019.06.20,-581.9999999999936,-985.0000000000025,,-1566.9999999999961
2019.06.20,-613.9999999999924,-993.9999999999949,,-1607.9999999999873
2019.06.20,-514.9999999999987,-898.9999999999942,,-1413.999999999993
2019.06.20,-474.9999999999921,-890.9999999999974,,-1365.9999999999895
2019.06.20,-442.9999999999934,-927.0,,-1369.9999999999934
2019.06.20,-484.999999999991,-974.9999999999925,,-1459.9999999999836
2019.06.20,-471.99999999999466,-983.999999999996,,-1455.9999999999907
2019.06.20,-491.99999999999244,-1005.9999999999958,,-1497.9999999999882
2019.06.20,-527.9999999999951,-1022.0000000000007,,-1549.999999999996
2019.06.20,-530.9999999999926,-1027.9999999999957,,-1558.9999999999882
2019.06.20,-524.9999999999977,-1037.9999999999945,,-1562.9999999999923
2019.06.20,-505.99999999999534,-995.0000000000015,,-1500.9999999999968
2019.06.20,-508.9999999999928,-993.9999999999949,,-1502.9999999999877
2019.06.20,-487.99999999999955,-983.0000000000006,,-1471.0
2019.06.20,-503.99999999999335,-947.9999999999933,,-1451.9999999999866
2019.06.21,-503.99999999999335,-942.9999999999939,,-1446.9999999999873
2019.06.21,-504.9999999999999,-941.9999999999984,,-1446.9999999999982
2019.06.21,-527.9999999999951,-973.999999999997,,-1501.9999999999923
2019.06.21,-501.99999999999136,-961.0000000000008,,-1462.9999999999923
2019.06.21,-480.99999999999807,-944.0000000000003,,-1424.9999999999984
2019.06.21,-502.9999999999979,-974.9999999999925,,-1477.9999999999905
2019.06.21,-517.9999999999962,-1013.9999999999927,,-1531.999999999989
2019.06.21,-546.9999999999975,-1009.9999999999998,,-1556.9999999999973
2019.06.21,-532.9999999999945,-997.9999999999989,,-1530.9999999999934
2019.06.21,-633.9999999999901,-1107.0000000000025,,-1740.9999999999927
2019.06.21,-644.0000000000001,-1125.9999999999936,,-1769.9999999999936
2019.06.21,-603.9999999999934,-1114.9999999999993,,-1718.9999999999927
2019.06.21,-590.999999999997,-1090.000000000002,,-1680.999999999999
2019.06.21,-569.9999999999927,-1063.9999999999982,,-1633.999999999991
2019.06.21,-583.0000000000002,-1083.0000000000007,,-1666.000000000001
2019.06.21,-571.9999999999948,-1061.000000000001,,-1632.9999999999957
2019.06.21,-603.9999999999934,-1069.9999999999932,,-1673.9999999999866
2019.06.21,-611.9999999999903,-1066.9999999999957,,-1678.999999999986
2019.06.21,-597.9999999999985,-1022.0000000000007,,-1619.999999999999
2019.06.21,-504.9999999999999,-912.9999999999972,,-1417.999999999997
2019.06.21,-541.9999999999981,-888.9999999999953,,-1430.9999999999934
2019.06.21,-517.9999999999962,-841.9999999999983,,-1359.9999999999945
2019.06.21,-473.99999999999665,-800.9999999999961,,-1274.9999999999927
2019.06.21,-454.9999999999943,-793.9999999999947,,-1248.999999999989
2019.06.21,-418.9999999999916,-773.9999999999969,,-1192.9999999999886
2019.06.21,-429.99999999999704,-766.0,,-1195.999999999997
2019.06.21,-422.00000000000017,-766.9999999999955,,-1188.9999999999957
2019.06.21,-450.9999999999903,-802.0000000000027,,-1252.999999999993
2019.06.21,-436.9999999999985,-749.9999999999951,,-1186.9999999999936
2019.06.21,-351.99999999999676,-687.9999999999998,,-1039.9999999999966
2019.06.21,-352.9999999999922,-705.0000000000001,,-1057.9999999999923
2019.06.21,-359.99999999999363,-697.9999999999986,,-1057.9999999999923
2019.06.21,-363.99999999999767,-713.9999999999924,,-1077.99999999999
2019.06.21,-415.99999999999415,-786.9999999999933,,-1202.9999999999875
2019.06.21,-406.9999999999907,-747.9999999999931,,-1154.9999999999836
2019.06.21,-451.9999999999969,-778.9999999999964,,-1230.9999999999932
2019.06.21,-504.9999999999999,-827.0,,-1332.0
2019.06.21,-500.00000000000045,-847.9999999999932,,-1347.9999999999936
2019.06.21,-528.9999999999906,-883.0000000000005,,-1411.999999999991
2019.06.21,-527.9999999999951,-846.0000000000023,,-1373.9999999999973
2019.06.21,-575.9999999999987,-913.9999999999926,,-1489.9999999999914
2019.06.21,-598.999999999994,-941.9999999999984,,-1540.9999999999923
2019.06.21,-581.9999999999936,-917.9999999999966,,-1499.9999999999902
2019.06.21,-572.9999999999902,-954.9999999999948,,-1527.999999999985
2019.06.21,-606.9999999999909,-998.9999999999943,,-1605.9999999999852
2019.06.21,-591.9999999999925,-1002.0000000000028,,-1593.9999999999955
2019.06.21,-550.9999999999903,-961.9999999999961,,-1512.9999999999864
2019.06.21,-573.9999999999967,-975.9999999999991,,-1549.999999999996
