names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['EURJPY', 'GBPAUD']",100.0,-0.9666666666666667,B
GBPUSD,50,"['EURCHF', 'USDJPY']",80.0,-0.471701710827872,B
EURUSD,10,"['EURJPY', 'GBPAUD']",100.0,1.0,S
USDCAD,10,"['CHFJPY', 'EURJPY']",100.0,-0.98,B
NZDUSD,50,"['USDCAD', 'CHFJPY', 'NZDCAD', 'AUDUSD', 'NZDUSD', 'GBPUSD', 'GBPJPY', 'EURJPY', 'CADCHF', 'USDCHF']",100.0,-0.268,B
CHFJPY,10,['EURJPY'],100.0,0.982,S
NZDCHF,10,"['USDCHF', 'EURUSD', 'USDCAD', 'CHFJPY']",80.0,0.94,S
EURGBP,50,"['USDCHF', 'GBPCHF', 'EURGBP', 'AUDCHF', 'USDCAD']",80.0,-1.0,B
GBPJPY,50,"['USDCHF', 'EURUSD', 'CHFJPY', 'EURJPY']",100.0,0.641514147273435,S
GBPCAD,10,['EURCHF'],80.0,-0.3927460317460318,B
EURJPY,10,['EURJPY'],100.0,1.0,S
EURCAD,30,"['AUDCAD', 'EURNZD', 'CADCHF', 'EURAUD', 'AUDCHF', 'NZDCAD', 'AUDUSD']",100.0,-1.0,B
EURNZD,10,"['USDCAD', 'CHFJPY', 'NZDCAD', 'AUDUSD', 'NZDUSD', 'GBPUSD', 'GBPJPY']",80.0,-0.7,B
CADJPY,10,['AUDNZD'],80.0,0.2741825396825397,S
AUDJPY,10,"['CHFJPY', 'EURJPY']",100.0,1.0,S
NZDJPY,10,"['CHFJPY', 'EURJPY']",100.0,1.0,S
AUDNZD,10,"['EURGBP', 'EURCHF', 'NZDCHF', 'AUDCHF', 'GBPCHF']",100.0,0.66,S
