date,USDCHF,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,EURAUD,EURNZD,AUDJPY,AUDCAD,NZDCAD,empty,sum
2021.10.11,0.0,0.0,-29.999999999996696,-1.999999999990898,-22.0000000000109,-58.000000000002494,-250.99999999999056,0.0,-73.00000000000084,-130.99999999999224,-129.00000000000134,-211.99999999998997,-29.999999999996696,-60.99999999999994,-19.99999999999602,-131.99999999999878,-39.999999999995595,,-1190.9999999999632
2021.10.11,2.999999999997449,97.00000000000841,-60.00000000000449,-24.999999999997247,45.99999999999049,-55.000000000005045,-278.99999999999636,83.9999999999952,-78.00000000000028,-132.99999999999423,-135.00000000000733,-170.99999999998784,48.99999999998794,-170.99999999998784,0.0,-53.999999999998494,-51.000000000001044,,-933.0000000000007
2021.10.11,55.99999999998939,123.00000000000466,-58.99999999999794,-24.999999999997247,106.99999999999044,-117.99999999999588,-330.99999999998886,69.9999999999923,-4.000000000004,-131.99999999999878,-140.0000000000068,-118.99999999998023,-7.0000000000014495,-148.99999999999915,57.00000000000216,-58.99999999999794,-63.00000000000195,,-792.9999999999914
2021.10.11,101.99999999999099,158.00000000000125,-48.000000000003595,-13.999999999991797,153.9999999999875,-111.00000000001664,-341.99999999999875,78.00000000000028,2.000000000002,-119.99999999999788,-142.00000000000878,-191.99999999999218,78.00000000000028,-198.99999999999363,61.00000000000705,-14.000000000002899,-73.99999999999629,,-623.0000000000131
2021.10.11,114.99999999999844,140.00000000000057,-92.99999999999864,-12.999999999996348,148.99999999999915,-96.00000000000719,-305.9999999999974,112.000000000001,2.000000000002,-127.99999999999478,-138.00000000000477,-134.99999999999625,170.00000000000347,-190.99999999998562,16.000000000005343,-55.000000000005045,-78.00000000000028,,-528.9999999999764
2021.10.11,139.99999999999568,139.00000000001,-158.0000000000026,3.0000000000085514,192.99999999999872,-117.99999999999588,-301.00000000000193,119.99999999999788,-28.000000000005798,-148.99999999999915,-126.0000000000039,-207.99999999998596,256.99999999999613,-100.99999999999554,-72.99999999999329,-84.0000000000063,-117.99999999999588,,-611.9999999999792
2021.10.11,55.99999999998939,72.00000000000273,-138.00000000000477,19.00000000000235,177.99999999998929,-120.00000000000898,-318.9999999999884,95.99999999999609,-30.000000000007798,-210.99999999999451,-109.00000000000354,-301.99999999998005,124.99999999999733,-69.9999999999923,-40.99999999999682,-58.000000000002494,-197.99999999999818,,-1050.0000000000007
2021.10.11,65.99999999999939,88.00000000000807,19.999999999997797,174.00000000000747,286.00000000000847,-154.0000000000097,-328.9999999999935,156.99999999999602,68.00000000000139,-292.9999999999988,-67.00000000000594,-261.9999999999845,-72.0000000000054,148.00000000001478,87.0000000000033,22.999999999995246,-241.99999999999778,,-301.9999999999638
2021.10.11,121.99999999999989,192.00000000000728,65.99999999999939,187.9999999999993,395.99999999999636,-173.00000000000094,-376.99999999999534,205.99999999999508,149.99999999999457,-319.99999999999807,-36.0000000000027,-311.99999999997897,-170.00000000000347,224.000000000002,216.00000000000819,60.99999999999994,-234.99999999999633,,198.00000000002612
2021.10.11,110.99999999999443,240.99999999999966,146.00000000000168,211.00000000000563,451.0000000000014,-192.99999999999872,-424.99999999999716,251.00000000000122,239.0000000000003,-357.99999999999164,-12.000000000000899,-295.99999999998516,-276.00000000000955,258.0000000000027,359.00000000000887,124.00000000000189,-229.00000000000142,,602.0000000000332
2021.10.11,139.99999999999568,267.0000000000101,173.9999999999964,194.0000000000053,448.9999999999883,-214.00000000000307,-408.9999999999918,236.00000000000287,261.0000000000001,-326.9999999999995,-6.0000000000060005,-342.9999999999822,-320.9999999999935,248.00000000000378,387.00000000000045,159.9999999999935,-219.00000000000253,,677.0000000000181
2021.10.11,199.9999999999891,322.00000000000273,148.99999999999915,164.00000000000858,522.0000000000002,-236.99999999999832,-458.999999999989,282.99999999999994,300.0000000000003,-342.9999999999933,1.999999999990898,-270.99999999999903,-327.00000000001063,189.00000000001694,448.0000000000075,144.99999999999514,-185.00000000000182,,902.0000000000184
2021.10.11,222.99999999999542,423.0000000000018,129.9999999999968,135.00000000000733,541.9999999999981,-267.0000000000172,-603.9999999999992,270.99999999999903,283.99999999999534,-316.99999999998954,-3.0000000000085514,-327.99999999999494,-239.00000000001143,131.00000000001444,474.00000000000375,129.9999999999968,-163.00000000000205,,821.9999999999858
2021.10.11,224.9999999999974,539.0000000000015,75.00000000000284,104.99999999999955,482.00000000000466,-253.00000000001432,-616.9999999999902,290.00000000000136,229.00000000000142,-298.9999999999937,-44.0000000000107,-258.99999999998704,-219.99999999999798,82.00000000000429,499.00000000000944,71.99999999999429,-124.00000000000189,,782.0000000000208
2021.10.11,197.99999999999818,513.0000000000052,80.00000000000229,126.99999999999933,452.00000000000796,-243.99999999999977,-623.9999999999952,269.9999999999925,212.99999999999653,-296.9999999999917,-40.00000000000669,-209.9999999999991,-124.99999999999733,99.00000000000463,463.99999999999864,71.99999999999429,-131.99999999999878,,816.000000000011
2021.10.11,203.99999999999307,522.0000000000056,78.99999999999574,104.99999999999955,466.9999999999952,-231.0000000000034,-626.9999999999953,274.9999999999919,226.99999999999943,-274.9999999999919,-33.000000000005244,-215.99999999999397,-120.99999999999334,49.00000000001015,466.0000000000082,60.99999999999994,-124.00000000000189,,828.0000000000135
