date,USDCHF,GBPUSD,USDCAD,NZDUSD,EURCHF,AUDCHF,GBPJPY,GBPAUD,EURJPY,EURCAD,EURAUD,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2018.01.08,-9.999999999998899,-198.00000000000927,-13.000000000018552,-49.99999999999449,-99.00000000000463,-58.99999999999794,-155.00000000000114,-19.999999999997797,-60.000000000002274,-121.99999999999989,-28.999999999990145,-110.99999999999,-34.99999999999659,-9.999999999998899,-68.99999999998573,,-1039.9999999999861
2018.01.08,-5.999999999994898,-46.999999999997044,-19.00000000001345,99.00000000000463,-56.99999999999594,-73.00000000000084,21.99999999999136,103.00000000000864,-1.0000000000047748,-100.99999999999554,46.0000000000127,-28.999999999996362,67.99999999999784,-51.99999999999649,-55.99999999998939,,-102.99999999996957
2018.01.08,-7.9999999999968985,-7.0000000000014495,-6.000000000017103,100.00000000000009,9.999999999998899,-114.00000000000298,52.99999999999727,133.00000000000534,40.99999999999682,-140.0000000000068,76.0000000000094,-9.999999999990905,85.99999999999852,-63.99999999999739,-72.99999999998974,,77.0000000000031
2018.01.08,-13.999999999991797,24.999999999986144,97.9999999999981,118.00000000000699,46.999999999997044,-70.99999999999883,185.00000000000227,230.00000000001907,129.0000000000191,-29.999999999996696,157.00000000000713,-32.99999999998704,114.99999999999488,50.0000000000056,-38.99999999998904,,967.0000000000729
2018.01.08,-27.999999999994696,14.999999999987246,105.99999999998388,113.00000000000753,71.99999999998319,-37.99999999999359,121.99999999998568,347.0000000000084,75.9999999999934,4.000000000004,259.0000000000092,-85.99999999999852,90.99999999999397,145.00000000000622,38.0000000000047,,1235.9999999999807
2018.01.08,-13.999999999991797,5.999999999994898,129.99999999998568,87.99999999999919,79.99999999999119,-34.99999999999615,102.00000000000387,284.00000000001756,97.00000000000841,15.999999999993797,285.00000000000193,-67.99999999999784,67.99999999999784,155.00000000000514,9.999999999998899,,1204.0000000000127
2018.01.08,-0.999999999995449,14.000000000002899,202.9999999999976,158.0000000000026,110.99999999999443,-102.99999999999754,90.00000000000341,168.0000000000126,131.00000000000023,-2.999999999997449,211.00000000000563,-29.999999999986926,119.99999999999034,104.00000000000409,43.00000000001525,,1216.0000000000516
2018.01.08,-15.999999999993797,75.99999999998718,189.99999999997908,216.0000000000051,154.99999999999403,-85.00000000000173,205.99999999998886,291.00000000001904,186.00000000000705,-7.0000000000014495,253.00000000001432,-43.99999999999693,222.99999999999898,151.00000000000114,130.0000000000079,,1925.000000000009
2018.01.08,-31.999999999998696,65.99999999998829,135.9999999999806,236.00000000000287,109.00000000000354,-58.000000000002494,203.9999999999793,356.00000000000074,120.00000000000455,-14.000000000002899,284.00000000001756,-117.999999999995,237.99999999999955,146.00000000000168,207.00000000000162,,1879.999999999981
2018.01.08,-66.99999999999484,-12.999999999996348,65.99999999998829,156.00000000000057,92.00000000000318,31.000000000003247,174.99999999998295,564.000000000009,112.99999999999955,-5.999999999994898,426.00000000001523,-187.99999999998818,173.00000000000182,229.00000000000142,273.0000000000121,,2024.0000000000427
2018.01.08,-52.99999999999194,-36.0000000000138,93.99999999999409,187.9999999999993,59.99999999999339,23.00000000000635,134.9999999999909,457.00000000001853,111.99999999999477,7.0000000000014495,385.00000000001313,-151.9999999999868,212.99999999999386,228.00000000000597,311.0000000000168,,1972.000000000036
2018.01.08,-49.99999999999449,-60.99999999999994,81.9999999999821,185.00000000000182,44.99999999998394,56.0000000000005,116.99999999999022,478.0000000000006,86.00000000001273,56.99999999999594,394.00000000000546,-137.99999999999102,222.99999999999898,251.00000000000122,310.0000000000103,,2034.9999999999982
2018.01.08,-71.99999999999429,-123.00000000000644,67.9999999999792,155.00000000000514,24.000000000001798,60.00000000000449,56.99999999998795,511.000000000017,30.000000000001137,49.99999999999449,404.0000000000044,-223.99999999998954,182.99999999999272,252.0000000000078,338.0000000000161,,1713.0000000000218
2018.01.08,-84.99999999999064,-119.00000000000244,74.99999999998064,177.00000000000495,38.99999999998904,106.00000000000608,60.000000000002274,576.0000000000209,34.000000000020236,83.9999999999952,485.0000000000021,-231.99999999999932,206.00000000000307,331.0000000000035,375.9999999999986,,2113.0000000000346
2018.01.08,-75.9999999999983,-116.00000000000499,76.99999999999375,189.00000000000583,31.999999999987594,90.99999999999665,92.99999999998931,567.0000000000064,61.00000000000705,69.00000000000794,436.00000000001415,-202.99999999998875,234.99999999999943,306.00000000000625,363.0000000000022,,2124.0000000000246
2018.01.08,-123.99999999999079,-170.00000000000347,19.999999999997797,108.00000000000809,-14.000000000002899,89.00000000000574,72.99999999997908,582.0000000000158,-15.999999999991132,106.99999999999044,400.00000000000034,-221.9999999999942,179.00000000000205,304.9999999999997,341.99999999999784,,1659.0000000000146
2018.01.08,-96.99999999999153,-151.9999999999966,38.99999999998904,125.00000000000844,2.999999999997449,62.000000000006494,67.99999999998363,466.00000000001086,21.000000000015007,123.99999999999079,344.00000000001097,-201.99999999999818,170.0000000000017,287.0000000000039,321.0000000000157,,1579.0000000000477
2018.01.08,-114.99999999999844,-232.00000000000998,25.999999999992696,174.00000000000747,-49.00000000001015,48.000000000003595,-33.00000000001546,339.0000000000004,-58.9999999999975,157.00000000000713,259.0000000000092,-186.9999999999976,223.99999999998954,234.00000000000088,335.00000000001864,,1121.0000000000005
