date,USDCHF,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDCAD,AUDNZD,empty,sum
2015.06.15,0.0,-15.00000000000945,0.0,-114.99999999999844,-97.9999999999981,-270.00000000001023,-60.00000000000449,-108.99999999999244,-60.99999999999994,0.0,-40.99999999999682,-213.00000000001873,-262.9999999999768,-109.00000000000354,-22.0000000000109,-107.99999999998988,-139.00000000000023,0.0,,-1623.0000000000102
2015.06.15,14.999999999998348,-29.999999999996696,32.999999999994145,-104.00000000000409,-42.0000000000087,-269.00000000000546,-36.0000000000027,-102.00000000000209,-87.99999999999919,-46.999999999997044,97.00000000000841,-65.99999999998829,-198.99999999998386,-137.9999999999937,-5.000000000010552,-132.99999999999557,-121.99999999999989,65.99999999998829,,-1169.9999999999986
2015.06.15,-7.9999999999968985,-73.99999999999629,-73.00000000000084,-55.000000000005045,13.999999999980695,-313.0000000000166,0.999999999995449,-41.9999999999976,-58.000000000002494,-19.00000000000235,176.00000000001614,204.00000000000418,-207.9999999999984,-347.0000000000084,69.9999999999923,-159.9999999999966,-193.99999999999417,4.000000000004,,-1082.000000000023
2015.06.15,17.999999999995797,-59.000000000009045,-92.00000000000318,-35.00000000000725,43.999999999999595,-355.99999999999454,15.999999999993797,2.999999999997449,-46.00000000000159,2.999999999997449,326.0000000000218,402.0000000000135,-295.99999999999227,-479.0000000000072,245.99999999999068,-192.99999999999784,-234.00000000000088,5.999999999994898,,-726.0000000000089
2015.06.15,-2.999999999997449,-43.999999999999595,-126.0000000000039,-36.0000000000027,24.000000000001798,-346.00000000000364,24.999999999997247,36.0000000000027,-39.00000000000014,9.00000000000345,332.9999999999984,479.99999999999153,-281.99999999998226,-469.0000000000083,248.99999999998812,-171.99999999999704,-254.99999999999412,-29.00000000001235,,-645.0000000000182
2015.06.15,-34.99999999999615,-56.99999999999594,-96.00000000000719,-31.999999999998696,102.99999999998644,-260.0000000000193,51.99999999999649,12.000000000000899,-70.0000000000034,-7.0000000000014495,306.0000000000116,502.00000000000244,-219.99999999999886,-468.00000000000176,203.99999999998198,-149.0000000000009,-246.99999999999721,-49.00000000001015,,-511.00000000005116
2015.06.15,-307.99999999999716,-103.00000000000864,-255.00000000000523,-16.0000000000049,143.99999999998857,-240.0000000000091,75.9999999999983,-97.9999999999981,-200.99999999999562,14.000000000002899,377.00000000000955,644.0000000000001,-366.9999999999902,-730.9999999999927,265.99999999998846,-218.00000000000352,-391.9999999999924,-150.00000000000568,,-1558.0000000000155
2015.06.15,-307.99999999999716,-96.99999999999153,-247.00000000000833,10.999999999994348,300.99999999999574,-197.00000000000273,173.9999999999964,-97.9999999999981,-207.99999999999707,36.0000000000027,412.00000000000614,672.0000000000059,-424.99999999998295,-703.0000000000092,333.9999999999899,-248.99999999999523,-358.9999999999982,-70.99999999999883,,-1021.9999999999883
2015.06.15,-277.000000000005,-151.9999999999966,-260.00000000000466,61.999999999995396,274.9999999999808,-206.99999999999363,159.9999999999935,-39.999999999995595,-112.000000000001,43.999999999999595,385.9999999999957,574.9999999999922,-423.9999999999782,-729.0000000000018,458.9999999999872,-253.99999999999068,-359.99999999999363,-73.00000000001194,,-927.0000000000283
2015.06.15,-419.00000000000273,-221.00000000000452,-275.99999999999847,114.99999999999844,313.99999999999204,-126.00000000000477,190.99999999999673,-175.00000000000293,-187.9999999999993,-17.999999999995797,319.0000000000168,546.9999999999864,-377.9999999999859,-571.9999999999948,376.9999999999829,-234.99999999999943,-297.9999999999983,58.99999999998684,,-984.0000000000268
2015.06.15,-412.9999999999967,-215.00000000000963,-233.00000000000543,98.99999999999353,371.99999999999454,-25.000000000005684,185.00000000000182,-195.9999999999962,-207.00000000000162,-14.999999999998348,311.00000000000705,551.9999999999748,-251.99999999998113,-502.00000000000244,354.9999999999942,-170.99999999999227,-249.99999999999466,35.999999999991594,,-569.0000000000266
2015.06.15,-307.99999999999716,-184.00000000000637,-223.00000000000654,75.9999999999983,350.9999999999902,-49.000000000006594,195.00000000000074,-100.00000000000009,-156.99999999999602,13.00000000000745,308.00000000002115,580.999999999987,-262.00000000000045,-503.000000000009,296.9999999999917,-173.00000000000182,-276.9999999999939,-9.000000000014552,,-424.0000000000358
2015.06.15,-290.9999999999968,-194.99999999998963,-262.00000000000665,53.00000000000304,280.9999999999979,-129.99999999999545,151.9999999999966,-53.999999999998494,-138.00000000000477,31.000000000003247,295.0000000000159,598.0000000000097,-337.99999999999386,-583.0000000000002,353.99999999998766,-182.99999999999272,-298.9999999999937,-39.00000000001125,,-747.9999999999696
2015.06.15,-219.00000000000253,-200.00000000000017,-208.00000000000819,30.999999999992145,276.9999999999939,-116.00000000001387,130.99999999999224,-30.999999999992145,-144.99999999999514,62.000000000006494,284.00000000002024,591.0000000000082,-326.9999999999982,-597.0000000000031,324.9999999999975,-153.99999999999636,-241.99999999999778,-60.000000000015596,,-598.0000000000124
2015.06.15,-226.00000000000398,-187.00000000000384,-204.99999999999963,68.99999999999685,254.999999999983,-105.99999999999454,124.00000000000189,-29.999999999996696,-100.00000000000009,70.99999999999883,290.00000000002046,567.9999999999907,-342.9999999999893,-611.9999999999903,475.0000000000032,-134.00000000000034,-239.99999999999577,-2.999999999997449,,-333.9999999999772
2015.06.15,-270.99999999999903,-236.99999999999832,-275.99999999999847,129.00000000000134,224.000000000002,-138.00000000000523,105.99999999999498,-19.999999999997797,-73.00000000000084,58.000000000002494,216.00000000000819,588.9999999999951,-349.9999999999943,-692.0000000000038,488.9999999999839,-140.00000000000057,-300.99999999999574,14.999999999987246,,-672.0000000000188
2015.06.15,-307.99999999999716,-249.00000000001032,-319.99999999999807,124.99999999999733,208.99999999999253,-145.00000000001023,117.00000000000044,7.9999999999968985,-70.99999999999883,-19.999999999997797,277.00000000001523,629.9999999999973,-319.9999999999932,-676.0000000000099,397.99999999998727,-150.99999999999625,-334.00000000000097,-8.000000000008,,-838.0000000000337
2015.06.15,-343.00000000000443,-263.99999999999756,-339.0000000000004,141.99999999999767,269.9999999999925,-109.00000000000887,154.99999999999403,-31.999999999998696,-102.99999999999754,-29.999999999996696,278.99999999999636,695.9999999999856,-201.99999999999818,-604.0000000000045,333.9999999999899,-168.99999999999693,-363.99999999999767,-46.999999999997044,,-730.0000000000425
