date,EURCHF,AUDJPY,empty,sum
2016.05.23,0.0,-183.00000000000693,,-183.00000000000693
2016.05.23,217.0000000000005,-182.00000000000216,,34.99999999999835
2016.05.23,215.99999999999397,-189.00000000000716,,26.999999999986812
2016.05.23,241.99999999998667,-203.00000000000296,,38.999999999983714
2016.05.23,255.99999999998957,-184.0000000000117,,71.99999999997786
2016.05.23,278.9999999999848,-137.00000000000045,,141.99999999998437
2016.05.23,292.9999999999877,-60.000000000002274,,232.99999999998545
2016.05.23,286.99999999999284,-54.000000000002046,,232.9999999999908
2016.05.23,238.99999999998923,0.999999999990564,,239.9999999999798
2016.05.23,239.99999999999577,39.99999999999204,,279.99999999998784
2016.05.23,295.99999999998516,10.99999999999568,,306.99999999998084
2016.05.23,278.9999999999848,-5.000000000009663,,273.99999999997516
2016.05.23,270.99999999999903,-124.00000000000944,,146.9999999999896
2016.05.23,208.99999999999253,-194.00000000000261,,14.99999999998991
2016.05.23,234.99999999998522,-268.0000000000007,,-33.00000000001546
2016.05.23,255.00000000000523,-252.00000000000955,,2.99999999999568
2016.05.23,228.99999999999034,-231.99999999999932,,-3.0000000000089813
2016.05.23,234.99999999998522,-181.0000000000116,,53.999999999973625
2016.05.23,209.9999999999991,-90.00000000000341,,119.99999999999568
2016.05.23,194.0000000000053,-90.00000000000341,,104.00000000000188
2016.05.23,200.00000000000017,63.99999999999295,,263.9999999999931
2016.05.23,178.99999999999582,320.99999999999795,,499.99999999999375
2016.05.23,136.99999999998712,206.99999999999363,,343.9999999999808
2016.05.23,184.99999999999073,260.9999999999957,,445.9999999999864
2016.05.23,185.99999999999727,284.9999999999966,,470.99999999999386
2016.05.23,80.99999999999774,375.99999999999056,,456.9999999999883
2016.05.23,60.99999999999994,524.0000000000009,,585.0000000000009
2016.05.23,55.99999999998939,489.9999999999949,,545.9999999999843
2016.05.23,66.99999999999484,521.0000000000008,,587.9999999999957
2016.05.23,104.99999999999955,432.9999999999927,,537.9999999999923
2016.05.23,106.00000000000608,447.9999999999933,,553.9999999999993
2016.05.23,107.99999999999699,547.9999999999876,,655.9999999999845
2016.05.23,49.99999999999449,583.999999999989,,633.9999999999835
2016.05.23,48.99999999998794,485.99999999999,,534.999999999978
2016.05.23,68.00000000000139,448.99999999999807,,516.9999999999994
2016.05.23,116.99999999998934,480.99999999999454,,597.9999999999839
2016.05.23,173.00000000000094,469.99999999999886,,642.9999999999998
2016.05.23,131.99999999999878,468.9999999999941,,600.9999999999928
2016.05.23,85.00000000000173,558.9999999999975,,643.9999999999992
2016.05.23,38.0000000000047,561.9999999999976,,600.0000000000023
2016.05.23,75.99999999998718,544.9999999999875,,620.9999999999746
2016.05.23,112.99999999998533,602.9999999999944,,715.9999999999798
2016.05.23,112.000000000001,584.9999999999937,,696.9999999999948
2016.05.23,122.99999999998423,590.999999999994,,713.9999999999782
2016.05.23,112.99999999998533,591.9999999999987,,704.9999999999841
2016.05.23,76.99999999999375,551.9999999999925,,628.9999999999862
2016.05.23,78.99999999998464,537.9999999999967,,616.9999999999814
2016.05.23,106.00000000000608,545.9999999999923,,651.9999999999984
2016.05.24,38.0000000000047,556.999999999988,,594.9999999999926
2016.05.24,60.99999999999994,546.999999999997,,607.999999999997
2016.05.24,78.99999999998464,552.9999999999973,,631.9999999999819
2016.05.24,89.99999999999008,487.99999999999955,,577.9999999999897
2016.05.24,79.99999999999119,513.9999999999958,,593.999999999987
2016.05.24,79.99999999999119,481.9999999999993,,561.9999999999905
2016.05.24,76.99999999999375,521.9999999999914,,598.9999999999851
2016.05.24,87.99999999999919,614.9999999999949,,702.9999999999941
2016.05.24,89.00000000000574,450.9999999999934,,539.9999999999991
2016.05.24,119.99999999998678,444.9999999999932,,564.99999999998
2016.05.24,112.99999999998533,524.9999999999915,,637.9999999999768
