date,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2021.08.02,-448.000000000004,-283.99999999999534,-181.9999999999933,-245.99999999999068,-479.99999999999153,-332.99999999999443,-395.99999999999636,-187.00000000000384,-773.0000000000015,-155.00000000000114,-477.0000000000163,232.00000000000998,-174.99999999999716,-393.0000000000007,-204.9999999999983,-212.99999999999653,-546.000000000002,,-5260.999999999973
2021.08.02,-366.9999999999951,-219.00000000000253,-164.99999999999292,-230.9999999999812,-458.9999999999983,-322.9999999999955,-376.99999999999403,-123.00000000000644,-693.9999999999947,-56.99999999998795,-418.0000000000073,256.99999999999613,-138.00000000000523,-329.9999999999983,-165.99999999999682,-198.99999999999363,-551.9999999999969,,-4560.99999999995
2021.08.02,-460.00000000000483,-336.9999999999984,-148.99999999999915,-159.99999999998238,-444.9999999999954,-331.0000000000035,-353.99999999999875,-126.0000000000039,-716.0000000000056,-115.99999999998545,-547.0000000000086,56.99999999999594,-207.9999999999984,-402.000000000001,-257.99999999999557,-280.9999999999979,-558.0000000000141,,-5390.999999999996
2021.08.02,-493.99999999999443,-375.9999999999986,-140.0000000000068,-129.00000000000134,-448.9999999999994,-338.00000000000495,-335.99999999999187,-66.00000000001049,-876.0000000000101,-52.99999999999727,-659.0000000000095,-2.999999999997449,-117.999999999995,-389.00000000001,-246.9999999999999,-363.0000000000022,-504.9999999999999,,-5541.000000000029
2021.08.02,-515.9999999999942,-387.000000000004,-79.00000000000685,-66.99999999999484,-451.0000000000014,-334.9999999999964,-356.9999999999962,36.999999999998145,-863.9999999999981,197.00000000000273,-661.0000000000005,-39.00000000001125,87.0000000000033,-280.00000000000114,-137.99999999999102,-434.9999999999965,-551.9999999999969,,-4839.999999999985
2021.08.02,-456.00000000000085,-292.9999999999988,45.000000000006146,-41.000000000002146,-380.999999999998,-248.00000000000378,-363.99999999999767,184.00000000000637,-832.9999999999949,189.99999999999773,-550.000000000006,157.00000000000713,203.99999999999352,-225.00000000000853,-54.99999999999261,-415.99999999999415,-547.999999999993,,-3629.999999999979
2021.08.02,-412.00000000000125,-265.99999999999955,34.000000000000696,-83.9999999999952,-378.00000000000057,-232.99999999999432,-387.99999999999943,243.99999999999977,-761.999999999996,240.0000000000091,-453.0000000000145,226.99999999999943,287.00000000000614,-147.00000000000557,7.000000000005002,-417.99999999999613,-540.0000000000072,,-3041.99999999999
2021.08.02,-339.0000000000004,-177.00000000000495,49.99999999999449,-76.99999999999375,-353.99999999999875,-209.00000000000364,-398.9999999999938,208.99999999999253,-722.0000000000005,341.0000000000082,-414.00000000000324,320.00000000000915,341.99999999999875,-82.99999999999841,90.00000000000341,-385.99999999999744,-561.0000000000115,,-2369.0
2021.08.02,-370.9999999999991,-216.0000000000051,-36.0000000000138,-58.99999999998684,-378.999999999996,-236.99999999999832,-341.99999999999784,299.99999999998914,-682.0000000000048,353.00000000000864,-516.0000000000053,198.99999999999363,328.9999999999935,-102.00000000000387,63.00000000000239,-403.99999999999324,-539.0000000000006,,-2639.0000000000173
2021.08.02,-382.00000000000455,-231.99999999999886,-56.000000000011596,-65.99999999998829,-408.9999999999927,-273.000000000001,-291.99999999999227,354.9999999999942,-695.0000000000011,328.00000000000296,-539.0000000000006,147.00000000000824,305.9999999999974,-151.00000000001046,13.00000000000523,-432.9999999999945,-529.0000000000017,,-2907.99999999999
2021.08.02,-356.00000000000074,-216.0000000000051,-38.0000000000047,-71.99999999998319,-390.0000000000015,-263.99999999999756,-324.9999999999975,346.0000000000019,-702.0000000000026,335.00000000000796,-492.0000000000035,177.99999999998929,319.0000000000026,-123.00000000000466,28.000000000005798,-444.9999999999954,-527.0000000000108,,-2743.9999999999995
2021.08.02,-365.99999999999966,-200.99999999999562,-24.000000000001798,-70.99999999999883,-402.9999999999978,-253.0000000000032,-310.9999999999946,398.00000000000944,-703.9999999999935,311.00000000000705,-509.00000000000387,211.00000000000563,337.0000000000033,-147.00000000000557,29.000000000010573,-452.99999999999227,-548.9999999999995,,-2704.99999999995
2021.08.02,-351.99999999999676,-207.00000000000162,-19.999999999997797,-68.00000000000139,-374.999999999992,-227.99999999999488,-332.99999999999443,442.00000000000904,-668.0000000000019,290.9999999999968,-456.00000000001194,246.99999999999721,358.0000000000041,-120.00000000000455,44.00000000001114,-478.9999999999961,-544.9999999999955,,-2468.9999999999704
2021.08.02,-366.9999999999951,-248.99999999999923,18.0000000000069,-73.99999999999629,-362.99999999999113,-239.0000000000003,-336.9999999999984,394.9999999999898,-690.9999999999972,239.00000000000432,-442.00000000000904,42.999999999993044,326.9999999999982,-130.00000000000966,15.000000000000568,-487.99999999999955,-527.0000000000108,,-2870.0000000000136
2021.08.02,-304.9999999999997,-148.0000000000037,8.999999999992347,-81.9999999999821,-345.99999999999073,-207.99999999999707,-347.9999999999928,398.00000000000944,-618.0000000000074,218.00000000001774,-382.0000000000157,326.9999999999884,310.0000000000023,-140.00000000000057,28.000000000005798,-415.99999999999415,-540.0000000000072,,-2242.9999999999745
2021.08.02,-317.0000000000006,-170.00000000000347,24.999999999986144,-54.99999999998284,-331.999999999999,-200.99999999999562,-368.9999999999971,313.99999999999204,-689.0000000000063,223.0000000000132,-375.9999999999986,316.99999999998954,307.9999999999927,-141.00000000000534,21.000000000000796,-412.9999999999967,-540.0000000000072,,-2395.0000000000186
2021.08.02,-344.99999999999534,-195.9999999999962,56.99999999999594,-55.99999999998939,-354.9999999999942,-222.99999999999542,-351.99999999999676,279.00000000000705,-792.9999999999993,219.99999999999886,-459.0000000000094,248.00000000000378,296.99999999999704,-156.0000000000059,11.00000000000989,-417.99999999999613,-536.0000000000032,,-2776.9999999999686
2021.08.03,-360.0000000000048,-239.0000000000003,85.99999999998609,-64.99999999998174,-385.99999999999744,-200.99999999999562,-352.9999999999922,157.00000000000713,-1127.9999999999957,246.00000000000932,-699.0000000000052,-449.0000000000105,328.00000000000296,-184.0000000000117,0.0,-378.999999999996,-577.0000000000052,,-4202.999999999991
2021.08.03,-354.9999999999942,-283.99999999999534,102.00000000000209,-55.99999999998939,-329.999999999997,-207.00000000000162,-354.9999999999942,164.99999999999292,-963.0000000000027,254.0000000000191,-539.0000000000006,-109.00000000000354,305.9999999999974,-136.0000000000099,21.000000000000796,-373.99999999999653,-513.0000000000078,,-3372.99999999998
2021.08.03,-370.00000000000364,-260.00000000000466,46.999999999997044,-63.99999999999739,-383.0,-248.00000000000378,-351.0000000000013,226.99999999999943,-798.0000000000098,211.00000000001273,-490.0000000000126,-73.00000000001194,269.00000000000546,-188.0000000000024,-36.99999999999193,-447.99999999999284,-510.00000000001046,,-3466.000000000028
2021.08.03,-378.999999999996,-258.0000000000027,19.999999999997797,-76.99999999999375,-380.999999999998,-273.9999999999965,-337.99999999999386,316.99999999998954,-748.0000000000153,205.0000000000125,-470.9999999999992,126.99999999998823,260.0000000000051,-191.0000000000025,-61.99999999999761,-471.99999999999466,-517.9999999999962,,-3239.999999999993
2021.08.03,-363.99999999999767,-319.99999999999807,8.999999999992347,-91.99999999998099,-381.99999999999346,-341.0000000000024,-343.9999999999999,323.99999999999096,-714.0000000000147,213.99999999999864,-446.0000000000131,-12.999999999996348,275.99999999999625,-179.00000000000205,-113.99999999999011,-549.9999999999949,-472.00000000000574,,-3508.000000000011
2021.08.03,-349.99999999999477,-348.9999999999993,7.999999999985796,-95.00000000000064,-369.99999999999255,-373.00000000000114,-343.9999999999999,309.99999999998806,-670.9999999999993,245.00000000000455,-419.0000000000138,-86.0000000000083,292.0000000000016,-148.00000000001035,-141.9999999999959,-586.9999999999931,-398.9999999999938,,-3478.0000000000223
2021.08.03,-405.9999999999952,-429.99999999999704,-60.99999999999994,-106.99999999999044,-405.9999999999952,-431.0000000000036,-339.99999999999585,310.9999999999946,-673.9999999999968,230.99999999999454,-475.0000000000032,-208.99999999999253,245.9999999999951,-184.0000000000117,-209.99999999999375,-613.9999999999924,-293.99999999999426,,-4052.9999999999777
2021.08.03,-402.9999999999978,-426.9999999999996,-69.00000000000794,-99.99999999998899,-420.9999999999936,-446.9999999999974,-298.9999999999937,285.00000000000193,-713.0000000000081,259.00000000001455,-528.0000000000174,-261.0000000000001,227.99999999999443,-193.00000000001205,-198.99999999999807,-619.9999999999983,-282.0000000000045,,-4190.000000000006
2021.08.03,-404.99999999999983,-419.00000000000273,-55.000000000005045,-95.999999999985,-427.99999999999505,-441.99999999999795,-312.9999999999966,303.9999999999932,-741.0000000000139,250.0,-553.0000000000035,-270.99999999999903,246.9999999999999,-204.00000000000773,-217.9999999999893,-626.9999999999998,-300.99999999999574,,-4271.999999999998
2021.08.03,-378.999999999996,-443.0000000000045,-49.99999999999449,-93.99999999999409,-392.9999999999989,-458.9999999999983,-317.0000000000006,343.00000000000443,-669.0000000000085,266.00000000001955,-468.00000000000176,-324.9999999999975,284.9999999999966,-152.00000000000102,-235.99999999999,-717.000000000001,-304.9999999999997,,-4112.999999999966
2021.08.03,-375.9999999999986,-414.9999999999987,-26.0000000000149,-78.00000000000028,-373.99999999999653,-421.0000000000047,-335.99999999999187,469.99999999999267,-690.0000000000128,296.99999999999704,-440.00000000001813,-219.99999999999798,364.0000000000043,-127.00000000000955,-182.00000000000216,-712.9999999999969,-273.0000000000121,,-3540.000000000062
2021.08.03,-370.00000000000364,-395.99999999999636,-29.00000000001235,-95.999999999985,-393.9999999999944,-409.99999999999926,-329.999999999997,523.0000000000068,-685.0000000000023,304.00000000000205,-464.00000000001995,-175.99999999999838,427.99999999999727,-118.00000000000921,-152.00000000000102,-730.9999999999927,-307.00000000001285,,-3403.0000000000177
2021.08.03,-390.0000000000015,-397.0000000000029,-49.99999999999449,-106.99999999999044,-409.99999999999926,-422.9999999999956,-315.9999999999941,537.9999999999941,-717.9999999999964,292.0000000000016,-491.0000000000192,-197.00000000000273,405.00000000000114,-147.00000000000557,-162.9999999999967,-734.0000000000014,-286.00000000000847,,-3594.0000000000123
2021.08.03,-388.9999999999949,-419.9999999999982,-60.99999999999994,-119.00000000000244,-432.9999999999945,-460.00000000000483,-322.9999999999955,526.9999999999886,-740.0000000000073,274.0000000000009,-525.0000000000199,-279.00000000000705,399.0000000000009,-167.0000000000016,-200.9999999999934,-779.9999999999918,-286.99999999999284,,-3984.0000000000146
2021.08.03,-414.9999999999987,-444.9999999999954,-38.0000000000047,-113.99999999999189,-419.9999999999982,-456.00000000000085,-334.00000000000097,575.9999999999987,-737.0000000000099,302.99999999999727,-497.0000000000141,-278.00000000000045,439.9999999999977,-126.00000000000477,-176.00000000000193,-820.999999999994,-249.99999999999466,,-3788.000000000017
2021.08.03,-776.9999999999943,-580.0000000000027,-68.00000000000139,-125.99999999998168,-728.9999999999908,-554.9999999999944,-348.9999999999993,567.0000000000064,-1624.0000000000032,313.99999999999295,-1233.0000000000175,-557.9999999999918,454.9999999999983,-505.00000000000966,-305.9999999999974,-971.9999999999951,-561.0000000000115,,-7606.9999999999945
2021.08.03,-782.0000000000049,-626.0000000000043,-22.999999999995246,-117.99999999999588,-749.9999999999951,-614.0000000000034,-361.0000000000002,591.0000000000082,-1692.0000000000045,286.00000000000136,-1280.0000000000146,-685.0000000000023,454.9999999999983,-553.0000000000115,-391.9999999999959,-1057.9999999999923,-517.0000000000119,,-8119.000000000025
2021.08.03,-737.9999999999942,-597.0000000000031,-68.00000000000139,-129.99999999998568,-715.9999999999944,-593.9999999999945,-349.99999999999477,645.0000000000067,-1636.9999999999995,334.0000000000032,-1204.000000000005,-639.0000000000118,515.0000000000006,-483.0000000000041,-338.99999999999864,-1053.9999999999993,-497.0000000000141,,-7551.999999999989
2021.08.03,-688.9999999999952,-599.0000000000051,-83.00000000001084,-131.99999999999878,-683.9999999999957,-597.0000000000031,-342.9999999999933,577.0000000000052,-1488.0000000000005,356.9999999999993,-1119.0000000000034,-661.0000000000005,512.0000000000005,-415.00000000000625,-310.0000000000023,-1017.9999999999967,-434.000000000001,,-7126.000000000008
2021.08.03,-682.0000000000048,-597.0000000000031,-103.00000000000864,-120.99999999999334,-668.9999999999974,-600.999999999996,-341.99999999999784,591.0000000000082,-1479.0000000000082,418.00000000000637,-1106.000000000007,-659.999999999994,519.0000000000055,-370.00000000000455,-287.9999999999967,-1017.9999999999967,-400.00000000000034,,-6907.999999999987
2021.08.03,-714.0000000000035,-643.0000000000047,-151.9999999999966,-129.00000000000134,-671.9999999999948,-634.9999999999967,-296.9999999999917,558.9999999999984,-1353.000000000004,373.9999999999952,-1111.0000000000175,-774.000000000008,460.9999999999985,-403.0000000000058,-358.99999999999466,-1032.999999999995,-426.9999999999996,,-7308.000000000022
2021.08.03,-736.9999999999987,-617.0000000000009,-168.99999999999693,-97.9999999999981,-683.0000000000002,-578.0000000000007,-262.999999999991,635.0000000000077,-1330.0000000000089,262.00000000000045,-1153.000000000004,-622.9999999999958,358.99999999999466,-501.0000000000048,-376.99999999999534,-968.0000000000022,-461.0000000000003,,-7301.999999999994
2021.08.03,-678.0000000000008,-568.0000000000018,-185.00000000001293,-85.99999999998609,-626.9999999999998,-538.0000000000051,-224.9999999999974,740.0000000000073,-1175.9999999999993,266.00000000001955,-1073.0000000000127,-554.9999999999944,381.0000000000002,-453.00000000000296,-337.99999999999386,-915.9999999999945,-432.9999999999945,,-6463.999999999969
2021.08.03,-646.9999999999976,-551.0000000000015,-197.00000000000273,-98.99999999998244,-581.9999999999936,-507.9999999999973,-275.99999999999847,787.9999999999887,-1004.0000000000049,258.0000000000098,-925.0000000000202,-428.00000000000614,423.0000000000018,-384.00000000000034,-286.00000000000136,-905.0000000000002,-425.99999999999307,,-5749.0
2021.08.03,-595.0000000000011,-505.99999999999534,-78.00000000000028,-72.99999999998974,-529.9999999999972,-453.0000000000034,-295.0000000000008,768.9999999999975,-1021.0000000000052,284.9999999999966,-830.0000000000196,-327.99999999999494,496.9999999999999,-303.0000000000115,-211.9999999999891,-883.0000000000005,-480.99999999999807,,-5037.000000000013
2021.08.03,-639.9999999999961,-511.0000000000059,-117.99999999999588,-62.99999999999084,-558.9999999999984,-448.000000000004,-278.9999999999959,767.0000000000066,-1096.0000000000082,243.99999999999977,-914.0000000000148,-344.99999999999534,450.00000000000284,-376.0000000000048,-240.99999999999966,-874.9999999999925,-480.99999999999807,,-5484.999999999992
2021.08.03,-656.9999999999965,-570.0000000000039,-45.000000000006146,-18.999999999991246,-535.999999999992,-444.9999999999954,-264.999999999993,754.9999999999945,-1100.9999999999964,258.0000000000098,-918.0000000000188,-401.99999999999125,423.0000000000018,-387.00000000000045,-277.000000000001,-939.0000000000009,-449.0000000000105,,-5573.999999999992
2021.08.03,-685.9999999999977,-619.9999999999983,-26.999999999999247,34.000000000000696,-495.9999999999964,-449.9999999999948,-241.99999999999778,873.999999999997,-1002.9999999999983,200.9999999999934,-944.0000000000115,-529.0000000000017,414.0000000000015,-425.00000000001137,-355.99999999999454,-992.9999999999994,-384.00000000000654,,-5632.000000000015
2021.08.03,-680.0000000000028,-638.0000000000052,-46.0000000000127,86.0000000000083,-452.99999999999227,-431.0000000000036,-195.9999999999962,870.9999999999995,-897.9999999999987,163.0000000000109,-895.0000000000014,-533.99999999999,362.99999999999955,-427.0000000000067,-385.9999999999957,-968.0000000000022,-378.00000000001165,,-5447.000000000001
2021.08.03,-683.0000000000002,-634.9999999999967,-49.00000000001015,45.000000000006146,-481.9999999999935,-458.00000000000284,-212.99999999999653,821.9999999999894,-947.000000000009,192.00000000000728,-887.9999999999999,-533.0000000000057,387.00000000000045,-411.00000000000136,-366.9999999999902,-966.0000000000002,-351.99999999999676,,-5537.999999999999
2021.08.03,-680.0000000000028,-639.0000000000007,-38.0000000000047,39.00000000001125,-490.999999999997,-468.9999999999972,-235.99999999999176,900.9999999999962,-961.9999999999961,194.99999999999318,-917.0000000000123,-563.0000000000024,415.9999999999968,-408.00000000000125,-368.9999999999998,-1005.9999999999958,-343.00000000000443,,-5570.000000000008
2021.08.03,-565.9999999999999,-560.0000000000049,15.999999999993797,70.99999999999883,-395.0000000000009,-397.99999999999835,-251.00000000000122,1072.9999999999907,-807.0000000000022,358.0000000000041,-740.0000000000073,-425.99999999999307,625.0,-233.0000000000041,-235.99999999999,-1037.9999999999945,-337.99999999999386,,-3845.0000000000027
2021.08.03,-565.9999999999999,-538.0000000000051,24.999999999986144,63.99999999999739,-386.9999999999929,-373.00000000000114,-256.0000000000007,1090.9999999999975,-792.9999999999993,431.0000000000116,-724.0000000000135,-353.0000000000033,688.0000000000024,-183.00000000000693,-161.99999999999193,-1083.9999999999961,-346.0000000000019,,-3466.0000000000173
2021.08.03,-490.999999999997,-473.99999999999665,18.999999999991246,53.999999999998494,-395.99999999999636,-378.00000000000057,-322.00000000000006,1127.9999999999957,-791.0000000000084,582.9999999999984,-699.0000000000052,-348.9999999999993,810.0000000000023,-70.00000000000739,-57.00000000000216,-1068.0000000000023,-348.9999999999993,,-2850.000000000029
