date,USDCHF,GBPUSD,EURUSD,USDJPY,GBPCHF,EURCHF,NZDCHF,EURGBP,EURNZD,CADJPY,AUDCAD,empty,sum
2015.04.27,22.999999999995246,-31.999999999987594,9.000000000014552,-3.0000000000001137,73.00000000001194,22.999999999995246,78.00000000000028,45.000000000006146,46.999999999997044,-11.00000000000989,19.00000000000235,,271.0000000000252
2015.04.27,9.999999999998899,-20.999999999982144,-25.999999999992696,3.0000000000001137,32.0000000000098,-9.999999999998899,210.99999999999451,12.000000000000899,222.99999999999542,13.999999999995794,-17.999999999995797,,430.0000000000259
2015.04.27,39.00000000000014,39.00000000001125,11.00000000000545,60.000000000002274,15.00000000000945,3.999999999981796,139.99999999999568,4.000000000004,-26.0000000000149,33.999999999991815,-26.999999999999247,,292.9999999999877
2015.04.27,-1.0000000000065512,9.999999999998899,-22.999999999995246,-7.999999999995566,-1.999999999990898,15.999999999993797,152.99999999999204,-8.999999999992347,-38.0000000000047,30.000000000001137,1.0000000000065512,,129.0000000000071
2015.04.27,6.999999999990347,5.000000000010552,-17.000000000000348,51.00000000000193,7.0000000000014495,20.999999999982144,200.00000000000017,-3.999999999992898,57.99999999998029,103.9999999999992,-30.999999999992145,,400.9999999999807
2015.04.27,-26.000000000003798,17.000000000000348,-24.000000000001798,42.00000000000159,-55.99999999998939,39.999999999995595,220.99999999999343,-17.000000000000348,136.99999999998712,143.99999999999125,9.00000000000345,,486.9999999999775
2015.04.27,-94.00000000000519,-81.9999999999821,-133.99999999998968,-65.99999999998829,-63.99999999999739,15.999999999993797,257.9999999999916,-41.9999999999976,167.9999999999904,131.9999999999908,33.000000000005244,,125.00000000001161
2015.04.27,-13.00000000000745,-20.999999999982144,-31.999999999987594,67.99999999999784,2.0000000000131024,17.000000000000348,239.0000000000003,-2.999999999997449,141.99999999999767,240.99999999999966,140.0000000000068,,780.0000000000412
2015.04.27,-70.0000000000034,-65.99999999998829,-59.99999999999339,49.000000000006594,-43.999999999999595,55.99999999998939,246.99999999999721,1.0000000000065512,207.99999999998596,257.99999999999557,84.0000000000063,,663.0000000000028
2015.04.27,-2.000000000002,16.000000000016,17.000000000000348,59.00000000001171,-19.999999999997797,41.99999999998649,324.9999999999975,13.00000000000745,354.9999999999942,299.99999999999716,180.0000000000024,,1285.0000000000132
