date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2018.10.29,-86.0000000000083,-24.000000000001798,-22.999999999995246,-7.999999999995566,-21.999999999988695,-4.999999999999449,-14.000000000002899,-74.99999999998064,0.0,-7.0000000000014495,-14.999999999998348,-24.000000000001798,-22.0000000000109,-74.00000000001228,-60.000000000015596,-11.00000000000545,-93.99999999999409,-7.999999999995566,-33.999999999991815,-70.99999999999883,,-676.9999999999987
2018.10.29,-89.00000000000574,60.99999999999994,0.0,-1.0000000000047748,-37.99999999998249,26.000000000003798,-11.00000000000545,-89.99999999999008,120.99999999999511,43.00000000000415,63.99999999999739,-21.999999999999797,73.99999999999629,-42.00000000000159,-76.0000000000094,-62.99999999999084,-112.99999999998533,17.000000000010118,-40.99999999999682,-104.00000000000409,,-283.9999999999696
2018.10.29,-86.0000000000083,65.00000000000395,25.00000000000835,-13.999999999995794,-2.999999999997449,53.999999999998494,25.999999999992696,-103.99999999999298,152.00000000000102,43.999999999999595,85.00000000000173,-19.00000000000235,29.999999999996696,-15.000000000000568,-75.00000000000284,-116.99999999998934,-65.99999999998829,46.00000000000648,-61.99999999999761,-106.00000000000608,,-139.9999999999726
2018.10.29,-99.00000000000463,48.99999999998794,-9.999999999998899,-51.00000000000193,-11.999999999989797,45.000000000006146,0.0,-114.99999999999844,156.99999999999648,74.00000000000739,95.00000000000064,-24.000000000001798,30.999999999981043,-25.000000000005684,-45.000000000006146,-85.00000000000173,-99.99999999998899,61.00000000000705,-61.99999999999761,-96.00000000000719,,-212.00000000001614
2018.10.29,-138.00000000000477,28.999999999990145,-38.0000000000047,-120.00000000000455,-41.99999999998649,2.000000000002,-4.000000000004,-101.99999999997988,171.99999999999704,75.9999999999983,70.99999999999883,-41.000000000002146,35.999999999991594,12.000000000000455,-32.0000000000098,-82.00000000000429,-45.99999999999049,60.000000000002274,-120.99999999999511,-101.00000000000664,,-409.0000000000122
2018.10.29,-158.99999999999804,-15.00000000000945,-85.00000000000173,-152.00000000000102,-75.99999999998718,-51.000000000001044,0.999999999995449,-89.99999999999008,162.9999999999967,58.000000000002494,24.000000000001798,-90.99999999999665,33.99999999997849,-40.00000000000625,-19.999999999997797,2.999999999997449,20.000000000020002,-9.999999999990905,-134.00000000000034,-43.00000000000415,,-662.999999999992
2018.10.29,-180.99999999999784,-11.00000000000545,-103.99999999999298,-114.00000000000432,-112.99999999998533,-58.99999999999794,-9.00000000000345,-86.99999999999264,131.00000000000023,62.000000000006494,27.999999999994696,-75.00000000000284,94.99999999997843,-85.00000000000796,-19.999999999997797,-38.99999999998904,74.0000000000185,-11.999999999986244,-105.00000000000398,-55.000000000005045,,-678.9999999999745
2018.10.29,-180.0000000000024,2.999999999997449,-119.00000000000244,-81.00000000000307,-110.99999999999443,-64.99999999999284,-21.00000000000435,-84.99999999997954,-6.000000000000227,75.00000000000284,46.999999999997044,-82.99999999999974,113.99999999999189,-219.0000000000083,-9.999999999998899,0.0,24.000000000001798,-121.99999999999989,-85.99999999999852,-42.0000000000087,,-967.0000000000023
2018.10.29,-187.00000000000384,35.00000000000725,-86.99999999999264,31.999999999996476,-112.99999999998533,-60.99999999999994,-43.00000000000415,-93.99999999999409,-16.999999999995907,68.00000000000139,46.999999999997044,-75.00000000000284,129.99999999998568,-195.0000000000074,-46.0000000000127,1.0000000000065512,-72.99999999998974,-119.99999999999034,-9.999999999990905,-48.000000000003595,,-855.9999999999791
2018.10.29,-200.00000000000017,15.999999999993797,-90.99999999999665,6.000000000000227,-125.99999999998168,-57.99999999999139,-72.0000000000054,-124.99999999999733,-12.000000000000455,70.99999999999883,46.999999999997044,-75.00000000000284,135.9999999999806,-186.00000000000705,-50.0000000000167,-95.00000000000064,-120.99999999999334,-122.99999999999045,-64.99999999999773,-91.00000000000774,,-1214.000000000019
