date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,NZDCHF,EURGBP,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2017.03.06,-56.000000000011596,-89.99999999999008,32.999999999994145,55.00000000000682,-139.00000000000023,-41.9999999999976,18.0000000000069,-100.99999999999554,-28.000000000005798,55.99999999998939,-353.0000000000033,-415.99999999999415,97.99999999999898,-210.99999999999852,54.99999999999261,119.99999999999788,-15.00000000000945,,-1016.0000000000193
2017.03.06,-60.99999999999994,-79.00000000000685,-1.999999999990898,27.000000000001023,-119.00000000000244,-79.99999999999119,18.0000000000069,-96.99999999999153,-60.00000000000449,45.99999999999049,-333.9999999999899,-374.999999999992,102.99999999999443,-206.00000000000307,105.99999999999454,80.00000000000229,69.00000000000794,,-963.9999999999748
2017.03.06,-68.00000000000139,-87.99999999999919,-7.0000000000014495,28.000000000005798,-114.99999999999844,-107.99999999999699,5.000000000010552,-75.00000000000284,-77.00000000000485,34.99999999999615,-306.9999999999906,-339.99999999998477,94.99999999999886,-173.00000000000182,109.99999999999943,46.00000000000159,116.99999999998934,,-921.9999999999804
2017.03.06,-97.00000000001374,-60.99999999999994,-32.0000000000098,4.0000000000048885,-135.00000000000733,-117.99999999999588,-1.999999999990898,-79.99999999999119,-80.00000000000229,34.99999999999615,-289.0000000000059,-351.99999999999676,76.99999999999818,-200.9999999999934,115.99999999999966,34.000000000000696,99.99999999998899,,-1081.0000000000184
2017.03.06,-110.00000000001009,-92.00000000000318,-35.999999999991594,-37.9999999999967,-116.00000000000499,-109.99999999999899,-67.9999999999792,-92.99999999998754,-48.99999999999905,-4.000000000004,-259.9999999999936,-304.9999999999997,34.99999999999659,-149.0000000000009,105.99999999999454,26.999999999999247,110.99999999999443,,-1150.9999999999845
2017.03.06,-92.00000000000318,-103.99999999999298,-26.999999999999247,-21.99999999999136,-70.99999999999883,-88.99999999999464,-41.99999999998649,-82.99999999998863,-47.00000000000814,6.999999999990347,-283.99999999999534,-217.99999999998488,51.00000000000193,-97.99999999999898,102.00000000000387,56.0000000000005,192.99999999999872,,-767.9999999999474
2017.03.06,-80.99999999999774,-92.00000000000318,-21.00000000000435,-6.999999999990791,-45.000000000006146,-100.00000000000009,-22.999999999995246,-73.99999999999629,-60.99999999999994,13.999999999991797,-280.9999999999979,-181.9999999999933,63.00000000000239,-99.99999999999432,82.99999999999841,53.00000000000304,211.99999999998997,,-641.9999999999935
2017.03.06,-140.0000000000068,-112.000000000001,-114.99999999999844,59.00000000001171,-21.00000000000435,-65.99999999999939,-57.99999999998029,-68.99999999998573,-31.000000000003247,-17.000000000000348,-263.99999999999756,-126.0000000000039,112.99999999999955,-111.0000000000042,123.99999999999523,87.99999999999919,207.00000000000162,,-538.999999999978
2017.03.06,-117.99999999999588,-136.00000000000279,-60.99999999999994,121.99999999999989,9.999999999998899,-36.999999999998145,-74.99999999998064,-82.00000000000429,3.999999999992898,-11.00000000000545,-241.00000000000233,-61.99999999998429,141.00000000000534,-108.00000000000409,75.00000000000284,104.99999999999955,133.99999999998968,,-339.99999999998886
2017.03.06,-131.99999999999878,22.999999999995246,-72.0000000000054,59.00000000001171,-48.99999999999905,-7.0000000000014495,76.0000000000094,-89.00000000000574,52.99999999999194,80.99999999999774,-340.00000000000693,-139.00000000000023,123.00000000000466,-121.99999999999989,12.000000000000455,178.99999999999582,65.99999999998829,,-278.0000000000223
2017.03.06,-121.00000000001555,-11.999999999989797,-70.99999999999883,85.00000000000796,-64.0000000000085,-5.999999999994898,45.000000000006146,-331.999999999999,46.999999999997044,53.999999999998494,-628.0000000000064,-458.00000000000284,186.9999999999976,-182.00000000000216,21.000000000000796,226.99999999999943,14.000000000002899,,-1194.0000000000075
2017.03.06,-87.99999999999919,4.000000000004,191.00000000000784,184.0000000000117,29.999999999996696,73.00000000000084,158.0000000000137,-316.0000000000052,41.9999999999976,301.9999999999912,-537.0000000000097,-407.0000000000018,135.99999999999568,-150.00000000000568,21.99999999999136,195.9999999999962,2.999999999997449,,-157.00000000001728
2017.03.06,-48.000000000003595,28.000000000005798,178.00000000001148,213.99999999999864,97.9999999999981,95.00000000000064,199.00000000001583,-272.99999999998994,65.99999999999939,306.9999999999906,-462.9999999999912,-243.99999999999977,106.99999999999932,-63.00000000000239,-105.00000000000398,197.99999999999818,55.000000000005045,,349.0000000000323
2017.03.06,-184.00000000000637,90.00000000001229,-131.99999999999878,135.00000000000512,152.99999999999204,104.00000000000409,79.00000000000685,-234.99999999998522,151.9999999999966,91.99999999999208,-307.99999999999716,9.000000000014552,76.99999999999818,-31.00000000000591,-72.00000000000273,223.00000000000654,157.00000000000713,,309.00000000003934
2017.03.06,-222.99999999999542,106.00000000000608,-188.9999999999947,118.00000000000921,51.99999999999649,25.00000000000835,65.00000000000395,-102.00000000000209,156.00000000000057,37.99999999999359,-163.00000000000205,175.00000000001404,114.00000000000432,-43.00000000000637,-46.00000000000648,214.00000000000307,148.99999999999915,,446.00000000003166
2017.03.06,-219.00000000001364,178.99999999999582,-178.99999999999582,109.99999999999943,46.00000000000159,-5.999999999994898,98.0000000000203,-93.99999999999409,110.99999999999443,86.99999999999264,-90.99999999999665,175.99999999999838,135.00000000000512,-57.999999999992724,63.99999999999295,163.00000000000205,182.99999999999983,,705.0000000000148
2017.03.06,-229.99999999999687,150.00000000000568,-224.000000000002,18.000000000000682,66.99999999999484,-7.0000000000014495,45.000000000006146,-96.99999999999153,119.99999999999788,49.99999999999449,-90.99999999999665,173.00000000000094,76.99999999999818,-13.00000000000523,13.00000000000523,136.99999999999824,229.99999999999687,,418.00000000000546
2017.03.06,-239.00000000001143,157.99999999999147,-235.00000000000742,31.00000000000591,49.99999999999449,-12.999999999996348,60.99999999999994,-65.00000000000395,95.99999999999609,30.999999999992145,-100.0000000000112,235.00000000000742,102.00000000000387,16.000000000005343,36.99999999999193,175.99999999999838,241.99999999998667,,582.9999999999433
2017.03.06,-239.99999999999577,168.99999999999693,-269.00000000000813,17.000000000010118,26.999999999999247,-23.999999999990695,49.00000000001015,-21.999999999988695,105.99999999999498,3.999999999992898,-66.00000000001049,231.0000000000034,123.00000000000466,-10.000000000005116,45.99999999999227,187.00000000000384,225.99999999999287,,554.0000000000026
2017.03.06,-229.00000000001253,110.99999999999443,-225.00000000000853,45.000000000001705,85.99999999999719,-1.999999999990898,70.0000000000145,-39.999999999995595,117.00000000000044,42.999999999993044,-90.99999999999665,269.00000000000813,87.0000000000033,24.00000000000091,30.9999999999917,185.99999999999727,243.99999999999977,,725.9999999999982
2017.03.06,-200.00000000000017,-1.0000000000065512,-171.99999999999437,65.00000000001194,120.99999999999334,20.0000000000089,-29.999999999996696,-113.99999999999189,104.99999999999955,3.999999999992898,-192.99999999999872,270.00000000001467,69.00000000000261,70.99999999999795,-21.000000000000796,168.00000000000148,272.00000000000557,,434.0000000000397
2017.03.06,-114.0000000000141,5.999999999994898,-69.9999999999923,138.00000000000523,163.99999999999747,51.000000000001044,52.000000000007596,-109.99999999998789,105.99999999999498,57.99999999999139,-245.0000000000063,229.99999999999687,137.00000000000045,45.000000000001705,31.999999999996476,187.00000000000384,272.00000000000557,,938.9999999999969
2017.03.06,-160.00000000000458,58.000000000002494,-110.99999999999443,85.00000000000796,137.9999999999937,-27.999999999994696,45.000000000006146,-133.00000000000534,47.9999999999925,57.99999999999139,-165.9999999999995,238.0000000000049,63.99999999999295,54.000000000002046,49.99999999999716,39.00000000000014,292.9999999999877,,571.9999999999806
2017.03.06,-238.0000000000049,62.99999999999084,-86.0000000000083,30.000000000001137,60.99999999999994,-168.99999999999693,13.000000000018552,-211.99999999998997,-48.99999999999905,106.99999999999044,-272.99999999998994,41.000000000002146,57.999999999992724,7.000000000005002,146.99999999999136,-43.999999999999595,456.9999999999963,,-87.00000000000017
2017.03.06,-231.0000000000034,157.99999999999147,-90.99999999999665,-30.9999999999917,52.99999999999194,-145.9999999999906,82.00000000000429,-168.99999999999693,-21.00000000000435,158.99999999999804,-262.999999999991,99.00000000000463,12.000000000000455,43.00000000000637,117.00000000000443,-29.999999999996696,426.9999999999996,,168.00000000002996
2017.03.06,-365.99999999999966,197.00000000000273,-80.99999999999774,19.000000000005457,43.999999999999595,-148.99999999999915,-30.999999999981043,-319.999999999987,3.999999999992898,178.99999999999582,-351.99999999999676,31.000000000003247,112.99999999999955,-37.9999999999967,132.99999999999557,-21.999999999999797,392.9999999999989,,-245.9999999999639
2017.03.06,-392.9999999999989,222.00000000001108,-188.00000000001037,-57.999999999992724,-16.0000000000049,-197.99999999999818,-42.999999999993044,-307.99999999999716,25.999999999992696,167.9999999999904,-242.00000000000887,33.00000000001635,79.9999999999983,-54.99999999999261,167.99999999999216,-19.00000000000235,414.00000000000324,,-408.99999999999494
2017.03.06,-392.9999999999989,309.0000000000037,-225.99999999999287,-115.99999999999966,-63.00000000000195,-220.99999999999343,29.00000000001235,-221.00000000000452,19.999999999997797,156.99999999999602,-259.0000000000092,41.000000000002146,91.99999999999875,-30.000000000001137,191.99999999999307,-21.00000000000435,407.0000000000018,,-303.0000000000002
2017.03.06,-404.0000000000044,358.9999999999982,-208.99999999999253,-102.99999999999443,-65.99999999999939,-236.99999999999832,60.000000000015596,-259.9999999999936,12.000000000000899,196.99999999999162,-266.0000000000107,-1.999999999990898,108.00000000000409,-31.999999999996476,206.99999999999363,-7.0000000000014495,407.99999999998613,,-234.99999999999204
2017.03.06,-458.00000000000284,435.9999999999919,-269.9999999999925,-176.00000000000193,-97.9999999999981,-269.9999999999925,96.00000000000719,-238.99999999998923,10.999999999994348,217.99999999999596,-272.99999999998994,26.0000000000149,118.99999999999977,-21.000000000000796,192.99999999999784,-0.999999999995449,395.99999999999636,,-310.9999999999651
2017.03.06,-480.00000000001376,436.9999999999985,-265.0000000000041,-219.99999999999886,-90.0000000000012,-275.99999999999847,37.00000000002035,-251.99999999998556,7.9999999999968985,200.99999999999562,-259.0000000000092,49.00000000001015,69.99999999999318,15.000000000000568,183.9999999999975,-24.000000000001798,439.99999999999596,,-425.0000000000038
2017.03.06,-490.999999999997,432.9999999999945,-287.9999999999994,-202.99999999998875,-60.99999999999994,-274.9999999999919,19.00000000001345,-246.99999999999721,26.999999999999247,183.99999999999528,-205.99999999999508,100.0000000000112,67.99999999999784,33.00000000000125,176.9999999999925,-29.000000000001247,455.0000000000054,,-303.9999999999599
2017.03.06,-425.0000000000087,388.0000000000106,-214.00000000000307,-103.9999999999992,-19.00000000000235,-222.99999999999542,71.00000000002105,-242.99999999999324,34.000000000000696,221.99999999999997,-235.99999999999176,106.00000000000608,79.9999999999983,31.999999999996476,197.9999999999933,-19.999999999997797,458.9999999999872,,106.00000000002206
2017.03.06,-419.9999999999982,381.99999999999346,-208.99999999999253,-78.99999999999352,-23.00000000000635,-256.99999999999613,83.00000000001084,-241.00000000000233,-9.999999999998899,217.99999999999596,-241.00000000000233,99.00000000000463,126.99999999999534,3.0000000000001137,215.99999999999397,-32.999999999994145,478.0000000000006,,93.00000000001057
2017.03.06,-398.00000000000944,390.0000000000015,-207.00000000000162,-69.99999999999318,-23.00000000000635,-251.00000000000122,99.00000000000463,-234.00000000000088,-6.0000000000060005,215.99999999999397,-243.99999999999977,89.00000000000574,132.000000000005,-12.000000000000455,251.99999999999534,-41.9999999999976,475.0000000000032,,165.99999999999272
2017.03.06,-415.0000000000098,412.9999999999967,-232.00000000000998,-76.99999999999818,-43.999999999999595,-278.00000000000045,104.99999999999955,-221.99999999998886,-12.000000000000899,214.99999999999852,-185.99999999999727,107.00000000001265,123.00000000000466,-31.999999999996476,269.999999999996,-80.00000000000229,489.99999999999045,,144.99999999999466
2017.03.06,-422.00000000001125,409.99999999999926,-225.99999999999287,-25.99999999999625,-31.999999999998696,-249.99999999999466,79.00000000000685,-219.99999999999798,-2.000000000002,198.99999999999363,-146.00000000000168,124.00000000001299,111.99999999999477,-36.000000000001364,278.99999999999636,-92.99999999999864,487.99999999999955,,238.00000000000784
2017.03.06,-426.9999999999996,378.999999999996,-235.00000000000742,-12.999999999991019,-51.000000000001044,-261.99999999999557,60.99999999999994,-234.99999999998522,-18.0000000000069,175.99999999999838,-157.00000000000713,84.0000000000174,125.0,-63.00000000000239,286.00000000000136,-97.00000000000264,475.0000000000032,,28.000000000017394
2017.03.07,-441.0000000000025,418.0000000000073,-259.9999999999936,-27.000000000001023,-111.00000000000554,-317.9999999999961,45.000000000006146,-236.99999999999832,-87.99999999999919,176.99999999999383,-158.99999999999804,50.0000000000167,129.0000000000049,-141.9999999999959,310.99999999999284,-192.00000000000327,408.9999999999927,,-435.99999999997897
2017.03.07,-435.0000000000076,373.00000000000114,-262.00000000000665,-80.99999999998886,-70.99999999999883,-303.9999999999932,13.000000000018552,-222.99999999999542,-77.00000000000485,151.9999999999966,-123.99999999999079,66.00000000001049,93.99999999999409,-69.99999999999318,290.9999999999968,-158.0000000000026,503.99999999999335,,-311.99999999997107
2017.03.07,-443.99999999999994,371.99999999999454,-276.9999999999939,-119.99999999999034,-58.000000000002494,-278.00000000000045,25.00000000000835,-217.0000000000005,-2.999999999997449,148.99999999999915,-97.9999999999981,85.00000000000173,46.999999999997044,-30.000000000001137,227.99999999999443,-122.99999999999534,492.9999999999879,,-248.99999999999665
2017.03.07,-435.0000000000076,346.0000000000019,-268.0000000000016,-113.99999999999011,-26.000000000003798,-273.000000000001,16.000000000016,-197.00000000000273,5.999999999994898,136.99999999999824,-35.999999999991594,199.00000000001583,43.99999999999693,43.00000000000637,227.00000000000387,-131.00000000000333,530.9999999999926,,69.00000000002478
2017.03.07,-415.0000000000098,378.00000000001165,-261.0000000000001,-77.99999999998875,52.99999999999194,-261.99999999999557,57.00000000001815,-191.99999999999218,7.9999999999968985,159.9999999999935,-25.00000000000835,307.99999999999716,42.999999999992156,78.00000000000296,195.99999999999795,-127.99999999999478,543.0000000000045,,463.0000000000175
2017.03.07,-455.0000000000054,417.0000000000007,-309.0000000000037,-152.9999999999916,27.999999999994696,-325.99999999999295,43.999999999999595,-184.99999999999073,-21.999999999999797,149.99999999999457,-17.000000000000348,340.00000000000693,24.999999999991473,111.99999999999477,168.99999999999693,-182.99999999999983,546.000000000002,,180.99999999999744
2017.03.07,-463.0000000000134,351.0000000000124,-306.9999999999906,-192.99999999999784,31.999999999998696,-362.99999999999113,-1.999999999990898,-190.99999999998562,-60.00000000000449,124.99999999999733,4.000000000004,329.00000000000153,-46.00000000000648,147.99999999999613,141.9999999999959,-226.99999999999943,631.9999999999882,,-88.99999999998568
2017.03.07,-412.9999999999967,339.0000000000004,-251.00000000000122,-165.99999999999682,74.99999999999174,-274.9999999999919,11.00000000000545,-198.99999999999363,-1.0000000000065512,132.99999999999423,-25.00000000000835,323.0000000000066,-33.00000000000125,137.00000000000045,146.99999999999136,-148.99999999999915,584.9999999999911,,237.99999999998573
2017.03.07,-374.0000000000077,303.0000000000088,-215.00000000000963,-101.99999999998965,75.9999999999983,-245.99999999999068,18.0000000000069,-190.99999999998562,3.999999999992898,137.9999999999937,-35.999999999991594,302.0000000000023,1.0000000000047748,144.00000000000546,143.00000000000068,-124.00000000000189,529.0000000000017,,370.0000000000387
2017.03.07,-374.0000000000077,339.0000000000004,-207.00000000000162,-111.99999999999477,79.99999999999119,-257.9999999999916,51.000000000001044,-197.00000000000273,-18.0000000000069,166.99999999999494,-59.000000000009045,295.0000000000008,-6.000000000000227,161.00000000000136,146.0000000000008,-136.00000000000279,568.9999999999973,,440.9999999999704
2017.03.07,-378.00000000001165,263.99999999999756,-198.99999999999363,-102.99999999999443,130.99999999999224,-230.99999999999233,38.0000000000047,-211.00000000000563,10.999999999994348,163.99999999999747,-59.99999999999339,375.0000000000142,-22.00000000000557,215.99999999999397,108.99999999999466,-136.99999999999824,644.0000000000001,,610.9999999999943
2017.03.07,-334.9999999999964,300.00000000001137,-174.00000000000747,-70.99999999999795,91.99999999999208,-214.99999999999852,77.00000000001594,-194.99999999998963,10.999999999994348,181.9999999999933,-85.00000000000173,278.00000000000045,0.0,141.9999999999959,93.99999999999409,-85.00000000000173,563.9999999999867,,579.9999999999908
2017.03.07,-323.0000000000066,297.9999999999983,-163.00000000000205,-59.99999999998806,182.99999999999983,-130.99999999999224,99.00000000000463,-195.9999999999962,63.00000000000195,193.99999999999417,-32.0000000000098,439.0000000000116,-16.000000000005343,242.999999999995,25.99999999999625,-56.99999999999594,587.9999999999885,,1154.999999999994
2017.03.07,-381.0000000000091,306.9999999999906,-221.99999999998886,-59.99999999998806,324.00000000000205,-169.99999999999238,71.00000000002105,-198.99999999999363,39.999999999995595,164.99999999999292,-42.999999999993044,645.0000000000067,-10.99999999999568,353.9999999999992,111.99999999999477,-70.99999999999883,834.0000000000014,,1695.0000000000446
2017.03.07,-392.9999999999989,391.9999999999924,-235.00000000000742,-71.99999999998852,312.9999999999966,-200.00000000000017,85.00000000000173,-205.99999999999508,59.99999999999339,178.99999999999582,-5.000000000010552,745.0000000000178,6.000000000000227,385.9999999999957,88.99999999999864,-73.00000000000084,770.9999999999884,,1841.999999999979
2017.03.07,-390.0000000000015,378.999999999996,-215.00000000000963,-63.99999999999295,315.9999999999941,-161.00000000000003,80.00000000001339,-226.99999999999943,93.99999999999409,205.99999999999508,-19.999999999997797,705.0000000000001,13.00000000000523,373.00000000000466,67.99999999999784,-53.999999999998494,766.0,,1869.0000000000007
2017.03.07,-380.00000000000256,385.99999999999744,-185.99999999999727,-66.99999999999307,315.9999999999941,-161.99999999999548,90.00000000001229,-234.00000000000088,71.99999999999429,214.99999999999852,-34.000000000000696,673.9999999999968,-19.000000000005457,385.0000000000051,120.99999999999511,-82.00000000000429,824.9999999999868,,1919.9999999999807
2017.03.07,-411.0000000000058,435.9999999999919,-204.99999999998852,-125.0,263.0000000000021,-215.99999999999397,148.00000000001478,-238.0000000000049,49.99999999999449,261.0000000000001,-45.99999999999049,623.000000000018,-19.000000000005457,362.99999999999955,120.99999999999511,-97.00000000000264,841.9999999999872,,1750.0000000000114
2017.03.07,-409.0000000000149,455.0000000000054,-212.99999999999653,-80.99999999998886,254.99999999999412,-242.99999999999324,172.0000000000166,-266.999999999995,-4.000000000004,276.9999999999939,-133.00000000000534,475.0000000000032,19.000000000005457,302.99999999999727,170.0000000000017,-168.00000000000148,831.9999999999883,,1440.0000000000068
2017.03.07,-358.9999999999982,408.00000000000836,-117.99999999999588,-54.99999999999261,237.99999999999378,-281.99999999999335,173.00000000000094,-295.0000000000008,-60.99999999999994,315.9999999999941,-150.00000000000568,429.99999999999704,-7.999999999995566,230.00000000000398,129.99999999999545,-232.99999999999432,787.9999999999887,,1152.000000000006
2017.03.07,-387.000000000004,527.0000000000108,-123.99999999999079,31.00000000000591,156.00000000000057,-356.00000000000074,253.00000000001432,-304.9999999999997,-102.99999999999754,392.9999999999989,-269.00000000000813,344.00000000001097,63.99999999999295,150.00000000000568,358.99999999999466,-220.99999999999343,906.0000000000068,,1418.0000000000473
2017.03.07,-455.0000000000054,617.0000000000009,-194.0000000000053,-55.999999999997385,156.00000000000057,-404.99999999999983,287.000000000015,-292.00000000000335,-152.00000000000767,391.9999999999924,-225.99999999999287,345.0000000000175,72.00000000000273,141.00000000000534,358.99999999999466,-319.0000000000026,923.0000000000072,,1193.0000000000218
2017.03.07,-585.9999999999976,634.0000000000013,-280.9999999999979,-126.99999999999534,85.00000000000173,-420.9999999999936,137.00000000000932,-350.00000000000585,-82.00000000000429,347.9999999999928,-181.9999999999933,383.0,51.9999999999925,162.00000000000614,326.9999999999982,-295.99999999999625,869.999999999993,,673.0000000000107
2017.03.07,-707.0000000000132,676.9999999999943,-404.0000000000044,-134.9999999999909,12.000000000000899,-458.9999999999983,57.00000000001815,-354.9999999999942,-72.0000000000054,289.9999999999903,-39.00000000001125,336.00000000000296,25.99999999999625,90.99999999999397,382.99999999999557,-361.9999999999957,829.9999999999974,,168.99999999997658
2017.03.07,-754.0000000000102,751.0000000000127,-452.99999999999227,-180.99999999999739,-1.0000000000065512,-436.9999999999985,60.000000000015596,-350.00000000000585,51.99999999999649,289.9999999999903,62.000000000006494,436.00000000001415,4.9999999999954525,91.99999999999875,301.00000000000193,-314.0000000000032,720.9999999999939,,280.0000000000118
2017.03.07,-677.0000000000165,737.9999999999942,-371.99999999999454,-102.99999999999443,59.99999999999339,-359.99999999999363,193.00000000002092,-363.9999999999866,88.99999999999464,380.999999999998,28.999999999990145,435.0000000000076,24.00000000000091,123.99999999999523,271.99999999999136,-210.99999999999451,706.0000000000066,,964.0000000000128
2017.03.07,-618.0000000000074,730.0000000000084,-320.00000000000915,-54.99999999999261,85.99999999999719,-312.9999999999966,182.0000000000155,-356.00000000000074,90.99999999999665,377.9999999999894,-18.999999999991246,412.9999999999967,72.99999999999329,105.00000000000398,281.9999999999965,-176.99999999999383,702.9999999999869,,1184.9999999999927
2017.03.07,-662.000000000007,836.9999999999989,-323.99999999999096,-76.99999999999818,85.99999999999719,-351.99999999999676,246.00000000001288,-390.0000000000015,86.99999999999264,440.9999999999914,-22.0000000000109,438.00000000000506,84.00000000000318,131.00000000000023,319.9999999999932,-195.00000000000074,764.9999999999934,,1412.9999999999818
2017.03.07,-680.0000000000139,846.9999999999977,-330.0000000000081,-57.999999999992724,114.99999999999844,-354.9999999999942,216.00000000001617,-397.99999999998727,70.99999999999883,430.9999999999925,-46.999999999997044,492.0000000000035,103.9999999999992,137.00000000000045,325.9999999999934,-190.00000000000128,818.9999999999919,,1499.9999999999977
2017.03.07,-719.000000000003,804.0000000000047,-365.99999999999966,-112.99999999999955,95.99999999999609,-374.999999999992,149.00000000002134,-407.99999999998613,87.99999999999919,389.99999999999034,-22.0000000000109,500.00000000001154,84.00000000000318,171.00000000000648,310.99999999999284,-209.9999999999991,807.0000000000022,,1187.0000000000377
2017.03.07,-699.0000000000052,763.0000000000026,-344.99999999999534,-162.9999999999967,112.000000000001,-401.99999999999125,102.00000000000209,-436.9999999999985,27.999999999994696,395.99999999999636,-195.9999999999962,453.99999999999886,69.99999999999318,215.0000000000034,310.0000000000023,-214.99999999999852,879.9999999999919,,873.0000000000048
2017.03.07,-849.9999999999952,747.9999999999931,-402.9999999999978,-272.99999999999613,100.99999999999554,-439.99999999999596,-3.999999999981796,-502.9999999999868,73.99999999999629,374.999999999992,-113.99999999999189,511.000000000017,-33.00000000000125,272.99999999999613,227.00000000000387,-292.9999999999988,882.000000000005,,278.00000000005343
2017.03.07,-900.0000000000119,805.0000000000113,-407.0000000000018,-232.99999999998988,174.99999999999181,-352.9999999999922,-113.99999999999189,-580.999999999987,236.99999999999832,358.9999999999982,-22.999999999995246,728.0000000000175,-6.000000000000227,367.00000000000443,194.00000000000261,-141.00000000000225,926.0000000000045,,1033.0000000000564
2017.03.07,-900.9999999999962,883.9999999999959,-426.9999999999996,-256.0000000000002,41.9999999999976,-451.0000000000014,4.000000000004,-553.9999999999878,136.99999999999824,402.9999999999978,-76.0000000000094,461.0000000000003,-4.0000000000048885,155.00000000000114,254.0000000000049,-246.99999999999721,889.0000000000065,,313.00000000000944
2017.03.07,-887.9999999999999,887.9999999999999,-425.0000000000087,-253.99999999999068,2.999999999997449,-476.9999999999941,75.00000000000284,-540.0000000000072,44.99999999999504,436.9999999999985,-205.00000000001074,383.0,93.99999999999409,126.00000000000477,307.00000000000216,-224.9999999999974,875.0000000000035,,218.99999999998965
2017.03.07,-722.0000000000005,787.0000000000043,-343.99999999998875,-230.99999999999454,53.999999999998494,-467.9999999999906,111.00000000001664,-442.9999999999934,-34.000000000000696,405.9999999999952,-165.9999999999995,385.99999999999744,45.000000000001705,186.9999999999976,329.9999999999983,-280.00000000000244,897.9999999999987,,516.000000000038
2017.03.07,-626.9999999999998,781.0000000000094,-327.99999999999494,-186.9999999999976,105.99999999999498,-417.0000000000007,252.0000000000078,-353.99999999998766,-30.000000000007798,419.9999999999982,-164.99999999999292,405.0000000000109,48.99999999999238,219.99999999999886,310.0000000000023,-231.99999999999886,892.0000000000039,,1095.0000000000382
