date,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPCAD,EURCAD,CADJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.01.19,60.99999999999994,89.00000000000574,-87.99999999999386,18.999999999991246,-106.00000000000608,-31.000000000003247,26.999999999999247,-112.99999999999955,-7.9999999999968985,36.999999999998145,-136.00000000000279,95.999999999985,-24.00000000000091,121.00000000000932,104.99999999999955,-68.99999999999685,-144.99999999999514,,-165.00000000000713
2015.01.19,42.999999999993044,110.99999999999443,-55.999999999997385,38.0000000000047,-34.000000000000696,-21.00000000000435,27.999999999994696,-81.99999999999363,51.000000000001044,58.000000000002494,-78.00000000000028,95.999999999985,33.00000000000125,39.00000000000148,-7.0000000000014495,-35.999999999991594,-25.999999999992696,,156.99999999999605
2015.01.19,151.00000000001222,112.000000000001,-82.99999999999841,32.0000000000098,-80.99999999999774,358.9999999999982,266.999999999995,-383.0000000000098,-143.00000000000423,12.000000000000899,-251.00000000000122,102.00000000000209,20.000000000010232,24.00000000000091,53.999999999998494,9.999999999998899,-78.00000000000028,,124.00000000001603
2015.01.19,127.00000000001043,79.99999999999119,111.0000000000042,86.0000000000083,-60.99999999999994,-288.99999999998374,-241.99999999999778,481.9999999999993,219.99999999999798,6.0000000000060005,-136.00000000000279,4.999999999988347,237.99999999999955,-209.99999999999375,-14.000000000002899,58.000000000002494,35.00000000000725,,496.0000000000341
2015.01.19,144.99999999999514,65.00000000000395,123.00000000000466,113.99999999999189,-153.00000000000313,-255.99999999998957,-200.00000000000017,496.0000000000093,128.00000000000588,-12.999999999996348,-116.99999999998934,-48.000000000003595,275.0000000000057,-233.99999999999466,72.0000000000054,50.0000000000056,-60.99999999999994,,386.00000000005076
2015.01.19,86.99999999999264,89.99999999999008,-28.000000000005798,113.99999999999189,-124.00000000000189,175.99999999999838,146.99999999999713,-207.9999999999984,-104.99999999999955,28.000000000005798,-32.999999999994145,-23.00000000001745,146.0000000000008,-144.99999999999602,35.00000000000725,79.00000000000685,4.999999999988347,,240.99999999996595
2015.01.19,121.99999999999989,150.99999999999002,-414.99999999999204,72.99999999998974,-33.000000000005244,275.000000000003,256.99999999999613,-704.0000000000077,-65.00000000000395,53.999999999998494,-150.00000000000568,104.99999999999955,-210.99999999999852,215.0000000000034,-36.0000000000027,53.999999999998494,59.000000000009045,,-249.00000000002814
2015.01.19,154.0000000000097,173.99999999998528,-325.9999999999934,14.000000000002899,-4.999999999999449,9.999999999998899,54.999999999993946,-318.00000000001205,112.000000000001,51.000000000001044,-279.00000000000705,197.00000000000273,-189.99999999999773,157.0000000000107,-29.999999999996696,82.00000000000429,82.99999999998863,,-59.00000000000725
2015.01.19,99.00000000000463,55.000000000005045,-239.00000000000432,119.00000000000244,-28.000000000005798,370.00000000000364,251.99999999999667,-605.9999999999945,-119.99999999999788,4.999999999999449,-52.000000000007596,-65.00000000000395,-30.000000000001137,60.000000000002274,-87.99999999999919,31.000000000003247,76.99999999999375,,-160.0000000000033
2015.01.19,90.00000000001229,31.999999999987594,-314.9999999999977,106.00000000000608,-50.0000000000056,829.0000000000131,604.9999999999889,-1207.9999999999984,-405.9999999999952,-4.000000000004,-38.0000000000047,-82.00000000000429,-119.99999999999034,71.00000000001216,-48.99999999999905,82.99999999999974,107.99999999999699,,-347.99999999998255
2015.01.19,93.00000000000975,38.0000000000047,-495.00000000000455,62.99999999999084,149.99999999999457,707.0000000000132,488.999999999995,-1275.0000000000057,-171.99999999999437,-4.000000000004,-120.99999999999334,-17.000000000000348,-311.9999999999976,253.0000000000001,-243.99999999999977,79.00000000000685,313.99999999999204,,-453.9999999999925
2015.01.19,112.000000000001,70.99999999999883,-358.0000000000041,107.99999999999699,98.99999999999353,1021.0000000000052,753.0000000000036,-1420.9999999999923,-373.00000000000114,6.0000000000060005,-75.00000000000284,-32.0000000000098,-161.00000000000136,126.00000000000477,-224.9999999999974,60.00000000000449,268.0000000000016,,-20.99999999999278
2015.01.19,83.9999999999952,49.99999999999449,-420.0000000000017,117.99999999999588,137.9999999999937,1246.9999999999982,913.9999999999926,-1753.0000000000143,-471.99999999999466,6.0000000000060005,-19.999999999997797,-70.0000000000145,-197.9999999999933,224.00000000000375,-282.99999999999994,-2.000000000002,275.9999999999874,,-161.00000000005122
2015.01.19,110.99999999999443,38.0000000000047,-397.99999999999613,127.99999999999478,14.999999999998348,1154.0000000000105,838.0000000000055,-1591.0000000000082,-512.9999999999968,-12.999999999996348,-31.999999999987594,-97.9999999999981,-162.9999999999967,162.00000000000614,-146.00000000000168,47.00000000000814,164.99999999999292,,-295.99999999996624
2015.01.19,97.00000000001374,38.99999999998904,-266.00000000000534,153.00000000000313,39.999999999995595,975.0000000000148,714.999999999999,-1283.0000000000155,-402.9999999999978,-4.999999999999449,17.000000000000348,-124.00000000001299,-28.999999999996362,71.00000000001216,-195.9999999999962,23.00000000000635,181.9999999999933,,6.000000000003922
2015.01.19,160.00000000000458,86.99999999999264,-376.0000000000048,255.99999999998957,17.999999999995797,625.0000000000089,432.9999999999945,-1014.00000000001,-199.00000000000472,-4.999999999999449,72.0000000000054,-184.00000000000637,-50.99999999998772,142.00000000001012,-249.99999999999466,-46.00000000000159,170.00000000000347,,-162.00000000000438
2015.01.19,119.00000000000244,49.99999999999449,-278.0000000000058,245.99999999999068,5.999999999994898,312.00000000000114,215.99999999999397,-628.0000000000143,-46.00000000000159,-10.999999999994348,120.00000000000898,-217.0000000000005,35.0000000000108,44.00000000001114,-229.99999999999687,-12.000000000000899,181.00000000000892,,-92.99999999999687
2015.01.19,146.00000000000168,157.99999999999147,-356.9999999999993,275.000000000003,-53.00000000000304,1123.0000000000073,905.0000000000002,-1537.0000000000061,-532.9999999999945,48.000000000003595,134.99999999999625,-123.00000000000644,-19.99999999999602,105.00000000000398,-181.9999999999933,-39.00000000000014,103.99999999999298,,155.0000000000016
2015.01.19,133.00000000000534,275.000000000003,-337.0000000000033,212.99999999999653,-58.99999999999794,1139.0000000000011,1035.9999999999925,-1590.0000000000034,-566.9999999999953,131.00000000000333,56.99999999999594,87.99999999999919,-40.99999999999682,58.000000000006935,-124.00000000000189,65.00000000000395,133.99999999998968,,610.9999999999987
2015.01.19,19.999999999997797,41.000000000002146,-296.99999999999704,147.00000000000824,19.999999999997797,604.0000000000045,497.99999999999847,-1033.0000000000155,-263.0000000000021,36.0000000000027,110.99999999999443,-116.00000000000499,-67.99999999999784,60.000000000002274,-161.99999999999548,65.99999999999939,200.00000000000017,,-136.0000000000049
