names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCAD,30,"['USDCAD', 'GBPUSD', 'EURUSD']",100.0,-0.9494285714285715,S
AUDUSD,20,"['AUDNZD', 'AUDCAD', 'NZDJPY', 'EURCAD', 'NZDUSD', 'CADJPY', 'GBPJPY']",100.0,0.02,B
NZDUSD,10,"['AUDCHF', 'EURGBP']",80.0,0.9875,B
EURCHF,10,['EURUSD'],80.0,-1.0,S
CHFJPY,10,['AUDCHF'],80.0,0.26971428571428563,B
CADCHF,10,"['EURNZD', 'EURCAD']",100.0,-0.88,S
AUDCHF,10,['NZDUSD'],100.0,-0.575309523809524,S
NZDCHF,30,['EURJPY'],80.0,0.3979931539908323,B
EURGBP,30,['EURUSD'],80.0,-0.18046164895065142,S
GBPJPY,50,['EURGBP'],80.0,0.17787298724955672,B
GBPCAD,10,['EURGBP'],100.0,0.972,B
GBPAUD,10,['EURGBP'],100.0,0.976,B
EURJPY,10,['AUDCHF'],80.0,0.26430952380952394,B
EURCAD,10,['EURNZD'],100.0,0.7104761904761904,B
EURAUD,10,"['NZDCHF', 'CHFJPY', 'NZDJPY', 'EURCAD', 'EURJPY', 'NZDUSD']",100.0,0.02,B
EURNZD,50,"['EURJPY', 'AUDUSD']",80.0,-0.546657254215849,S
CADJPY,10,['EURNZD'],80.0,-0.3814761904761906,S
AUDJPY,10,['AUDCAD'],80.0,0.988,B
NZDJPY,20,['AUDCHF'],80.0,0.3430330649742413,B
AUDCAD,30,"['CADJPY', 'EURCHF', 'NZDCHF', 'GBPCHF']",80.0,0.017857142857142853,B
NZDCAD,15,"['AUDNZD', 'AUDCAD', 'USDCHF']",100.0,-0.06866666666666665,S
AUDNZD,10,['EURGBP'],80.0,-0.96,S
