date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,EURGBP,GBPJPY,empty,sum
2015.08.03,-4.000000000004,-20.000000000020002,-110.99999999999443,-1.9999999999953388,-59.000000000009045,0.0,-28.000000000005798,-826.9999999999982,-29.000000000001247,-62.99999999999084,-132.99999999998136,,-1276.0000000000002
2015.08.03,46.00000000000159,32.999999999994145,-123.99999999999079,-1.0000000000047748,-67.00000000001705,15.00000000000945,-39.00000000000014,120.99999999999511,10.999999999994348,-78.99999999999574,-99.99999999999432,,-184.00000000000816
2015.08.03,171.99999999999437,17.999999999984695,-99.99999999998899,46.00000000000648,-78.00000000000028,77.00000000000485,-25.00000000000835,113.00000000001376,17.999999999995797,-67.9999999999903,-48.00000000000182,,125.00000000001023
2015.08.03,136.99999999999824,-14.000000000002899,-86.99999999999264,33.00000000000125,-65.00000000000395,12.000000000000899,76.99999999999375,167.99999999999216,-16.0000000000049,-50.99999999998994,-15.999999999991132,,178.00000000000085
2015.08.03,183.99999999999528,-66.00000000001049,-66.99999999999484,52.00000000000671,15.999999999993797,30.000000000007798,89.99999999999008,129.0000000000049,-33.000000000005244,-26.999999999999247,54.000000000002046,,361.99999999999073
2015.08.03,173.00000000000094,-81.00000000001995,-48.99999999998794,96.9999999999942,109.99999999998789,66.00000000001049,129.9999999999968,197.9999999999933,12.000000000000899,-14.999999999998348,144.00000000000546,,784.9999999999837
2015.08.03,166.99999999999494,48.99999999998794,-22.999999999995246,171.00000000000648,307.99999999999716,118.00000000000699,141.99999999999767,228.9999999999992,71.99999999999429,-37.99999999999359,146.000000000015,,1341.0000000000107
2015.08.03,86.99999999999264,49.99999999999449,-82.00000000000429,131.00000000000023,262.999999999991,96.00000000000719,136.99999999999824,285.99999999998715,60.99999999999994,-71.99999999999429,106.99999999999932,,1063.9999999999716
2015.08.03,51.99999999999649,-27.00000000002145,-130.99999999999224,57.00000000000216,246.99999999999721,47.00000000000814,113.99999999999189,307.00000000000216,75.9999999999983,-74.99999999999174,42.00000000000159,,708.9999999999925
2015.08.03,91.99999999999208,2.999999999997449,-90.99999999999665,81.00000000000307,295.0000000000008,36.0000000000027,114.99999999999844,254.0000000000049,41.000000000002146,-67.9999999999903,-30.000000000001137,,728.0000000000134
