date,AUDUSD,NZDJPY,empty,sum
2018.10.29,-4.999999999999449,-22.00000000000557,,-27.00000000000502
2018.10.29,26.000000000003798,-25.000000000005684,,0.9999999999981135
2018.10.29,53.999999999998494,18.000000000000682,,71.99999999999918
2018.10.29,45.000000000006146,18.999999999991246,,63.99999999999739
2018.10.29,2.000000000002,40.99999999999682,,42.99999999999882
2018.10.29,-51.000000000001044,45.000000000001705,,-5.999999999999339
2018.10.29,-58.99999999999794,39.00000000000148,,-19.99999999999646
2018.10.29,-64.99999999999284,-73.99999999999807,,-138.9999999999909
2018.10.29,-60.99999999999994,-103.00000000000864,,-164.00000000000858
2018.10.29,-57.99999999999139,-121.00000000000932,,-179.0000000000007
2018.10.29,25.00000000000835,46.999999999997044,,72.0000000000054
2018.10.29,68.00000000000139,96.00000000000364,,164.00000000000503
2018.10.29,36.999999999998145,72.99999999999329,,109.99999999999145
2018.10.29,43.999999999999595,100.99999999999909,,144.9999999999987
2018.10.29,50.0000000000056,158.99999999999181,,208.9999999999974
2018.10.29,67.00000000000594,263.9999999999958,,331.0000000000017
2018.10.29,4.000000000004,164.99999999999204,,168.99999999999605
2018.10.29,-21.999999999999797,161.00000000000136,,139.00000000000156
2018.10.29,4.999999999999449,191.0000000000025,,196.00000000000196
2018.10.29,48.000000000003595,212.99999999999386,,260.99999999999744
2018.10.29,69.00000000000794,296.99999999999704,,366.000000000005
2018.10.29,20.0000000000089,246.9999999999999,,267.0000000000088
2018.10.29,-34.000000000000696,237.99999999999955,,203.99999999999886
2018.10.29,7.0000000000014495,328.00000000000296,,335.00000000000443
2018.10.29,18.0000000000069,460.9999999999985,,479.0000000000054
2018.10.29,30.000000000007798,496.9999999999999,,527.0000000000077
2018.10.29,28.000000000005798,500.99999999999056,,528.9999999999964
2018.10.29,-47.9999999999925,525.9999999999962,,478.00000000000375
2018.10.29,-41.9999999999976,522.9999999999961,,480.9999999999985
2018.10.29,-48.99999999999905,506.9999999999908,,457.99999999999176
2018.10.29,-107.99999999999699,471.00000000000364,,363.00000000000665
2018.10.29,-170.99999999999892,444.9999999999932,,273.99999999999426
2018.10.29,-170.99999999999892,451.9999999999982,,280.99999999999926
2018.10.29,-137.9999999999937,418.99999999999693,,281.00000000000324
2018.10.29,-170.99999999999892,435.0000000000023,,264.00000000000335
2018.10.29,-173.9999999999964,468.9999999999941,,294.9999999999977
2018.10.29,-258.9999999999981,360.99999999999,,101.99999999999187
2018.10.29,-288.9999999999948,355.99999999999454,,66.99999999999972
2018.10.29,-276.9999999999939,418.99999999999693,,142.000000000003
2018.10.29,-262.999999999991,420.0000000000017,,157.0000000000107
2018.10.29,-319.99999999999807,332.9999999999984,,13.000000000000341
2018.10.29,-307.0000000000017,360.99999999999,,53.99999999998829
2018.10.29,-365.99999999999966,280.00000000000114,,-85.99999999999852
2018.10.29,-401.99999999999125,212.99999999999386,,-188.99999999999739
2018.10.29,-343.9999999999999,284.9999999999966,,-59.0000000000033
2018.10.29,-383.0,278.99999999999636,,-104.00000000000364
2018.10.29,-391.9999999999924,277.000000000001,,-114.99999999999136
2018.10.29,-348.9999999999993,308.9999999999975,,-40.00000000000182
2018.10.30,-331.999999999999,298.9999999999924,,-33.000000000006594
2018.10.30,-331.999999999999,295.99999999999227,,-36.00000000000671
2018.10.30,-340.9999999999913,292.0000000000016,,-48.99999999998971
2018.10.30,-307.99999999999716,322.9999999999933,,14.999999999996135
2018.10.30,-325.99999999999295,295.0000000000017,,-30.999999999991246
2018.10.30,-269.9999999999925,441.0000000000025,,171.00000000001
2018.10.30,-225.99999999999287,488.9999999999901,,262.99999999999727
2018.10.30,-217.99999999999596,539.0000000000015,,321.0000000000055
2018.10.30,-219.99999999999798,518.0000000000007,,298.00000000000273
2018.10.30,-192.99999999999872,560.0000000000023,,367.0000000000035
2018.10.30,-63.99999999999739,700.9999999999934,,636.999999999996
2018.10.30,-64.99999999999284,718.0000000000035,,653.0000000000107
2018.10.30,-73.99999999999629,753.0000000000001,,679.0000000000039
2018.10.30,-37.99999999999359,813.999999999993,,775.9999999999993
2018.10.30,-7.0000000000014495,825.0000000000028,,818.0000000000014
2018.10.30,-25.999999999992696,807.0000000000022,,781.0000000000094
2018.10.30,-51.000000000001044,768.0000000000007,,716.9999999999997
2018.10.30,-43.999999999999595,807.0000000000022,,763.0000000000026
2018.10.30,-8.999999999992347,870.9999999999951,,862.0000000000027
2018.10.30,-46.00000000000159,860.99999999999,,814.9999999999884
2018.10.30,-59.99999999999339,861.9999999999948,,802.0000000000014
2018.10.30,-24.000000000001798,876.9999999999953,,852.9999999999935
2018.10.30,-47.9999999999925,745.9999999999951,,698.0000000000026
2018.10.30,-46.00000000000159,781.9999999999965,,735.9999999999949
2018.10.30,-57.99999999999139,805.9999999999974,,748.000000000006
2018.10.30,-65.99999999999939,820.999999999998,,754.9999999999985
2018.10.30,-35.999999999991594,858.9999999999947,,823.0000000000031
2018.10.30,21.00000000000435,902.9999999999916,,923.9999999999959
2018.10.30,31.999999999998696,947.0000000000027,,979.0000000000015
2018.10.30,-24.000000000001798,945.999999999998,,921.9999999999961
2018.10.30,19.00000000000235,933.9999999999975,,952.9999999999999
2018.10.30,78.00000000000028,936.9999999999976,,1014.999999999998
2018.10.30,177.00000000000495,1135.9999999999957,,1313.0000000000007
2018.10.30,133.00000000000534,1030.9999999999918,,1163.9999999999973
2018.10.30,124.00000000000189,1010.9999999999957,,1134.9999999999975
2018.10.30,145.00000000000622,1003.0000000000001,,1148.0000000000064
2018.10.30,197.00000000000273,990.9999999999997,,1188.0000000000023
2018.10.30,178.00000000000037,1006.0000000000002,,1184.0000000000007
