date,USDCHF,USDJPY,GBPCHF,EURCHF,CADCHF,AUDCHF,GBPCAD,EURNZD,AUDJPY,AUDNZD,empty,sum
2021.06.28,-214.00000000000307,-66.99999999999307,-1.999999999990898,110.99999999999443,142.99999999999312,305.99999999999517,692.0000000000038,383.0,-164.00000000000148,-198.00000000000927,,989.9999999999889
2021.06.28,-182.99999999999983,-45.000000000001705,-2.999999999997449,102.00000000000209,153.99999999999858,352.9999999999922,676.0000000000099,320.9999999999935,-242.00000000000443,-219.99999999999798,,912.9999999999948
2021.06.28,-187.9999999999993,-48.00000000000182,4.999999999988347,97.9999999999981,142.99999999999312,357.99999999999164,719.000000000003,336.00000000000296,-206.99999999999363,-212.00000000001216,,1003.9999999999703
2021.06.28,-178.99999999999582,-97.99999999999898,4.000000000004,89.00000000000574,132.99999999999423,356.9999999999962,735.000000000019,310.9999999999946,-209.00000000000318,-211.00000000000563,,932.00000000001
2021.06.28,-167.00000000000603,-96.00000000000364,36.999999999998145,92.00000000000318,134.99999999999625,358.9999999999982,767.0000000000066,348.9999999999993,-185.99999999999284,-239.00000000001143,,1050.9999999999877
2021.06.28,-184.00000000000637,-91.99999999999875,36.999999999998145,80.99999999999774,139.00000000000023,369.99999999999255,770.000000000004,363.9999999999866,-203.00000000000296,-280.9999999999979,,1000.9999999999732
2021.06.28,-182.00000000000438,-108.99999999999466,95.00000000000064,97.9999999999981,152.99999999999204,407.0000000000018,809.0000000000152,287.9999999999994,-234.99999999999943,-292.00000000000335,,1032.0000000000052
2021.06.28,-168.00000000000148,-96.00000000000364,97.9999999999981,99.00000000000463,165.9999999999995,414.9999999999987,801.0000000000073,279.00000000000705,-257.000000000005,-283.000000000011,,1053.999999999994
2021.06.28,-187.00000000000384,-75.00000000000284,93.99999999999409,110.99999999999443,161.99999999999548,379.9999999999915,820.0000000000207,340.9999999999913,-257.000000000005,-259.0000000000092,,1129.9999999999668
2021.06.28,-145.00000000000622,-57.999999999992724,150.99999999999002,103.99999999999298,154.99999999999403,371.99999999999454,875.0000000000035,229.99999999999687,-331.00000000000307,-225.99999999999287,,1126.999999999977
2021.06.28,-153.99999999999858,-102.99999999999443,276.00000000000955,123.00000000000644,156.99999999999602,392.9999999999989,1041.000000000003,187.99999999998818,-344.99999999999886,-218.00000000000708,,1358.0000000000032
2021.06.28,-136.99999999999824,-105.00000000000398,265.0000000000041,130.0000000000079,161.00000000000003,329.999999999997,1011.0000000000064,296.0000000000074,-280.00000000000114,-190.00000000000128,,1481.000000000018
2021.06.28,-221.00000000000452,-88.99999999999864,211.00000000000563,136.00000000000279,153.99999999999858,324.00000000000205,905.0000000000002,422.9999999999956,-227.00000000000387,-226.99999999999943,,1388.9999999999986
2021.06.28,-197.99999999999818,-27.000000000001023,180.0000000000024,161.99999999999548,159.9999999999935,297.9999999999983,906.0000000000068,601.9999999999915,-216.99999999999875,-312.00000000000114,,1553.9999999999889
2021.06.28,-170.00000000000347,-28.999999999996362,248.00000000000378,167.00000000000603,171.99999999999437,312.00000000000114,975.0000000000148,662.000000000007,-224.00000000000375,-310.0000000000103,,1803.0000000000134
2021.06.28,-158.0000000000026,-22.999999999996135,218.00000000000708,200.00000000000017,100.99999999999554,310.9999999999946,1003.0000000000206,760.0000000000051,-218.00000000000352,-367.0000000000062,,1827.0000000000143
2021.06.28,-153.99999999999858,-34.000000000006025,208.00000000000819,167.00000000000603,60.99999999999994,335.99999999999187,1171.000000000011,760.9999999999894,-248.00000000000466,-405.0000000000109,,1862.9999999999864
2021.06.28,-143.00000000000423,-34.000000000006025,96.99999999999153,136.00000000000279,51.99999999999649,293.99999999999426,1044.0000000000005,821.000000000005,-236.0000000000042,-405.0000000000109,,1625.999999999965
2021.06.28,-248.00000000000378,0.0,194.99999999998963,168.0000000000126,97.9999999999981,337.99999999999386,1094.0000000000173,741.9999999999982,-239.99999999999488,-408.9999999999927,,1738.0000000000182
2021.06.28,-451.0000000000014,94.99999999999886,238.0000000000049,204.00000000000418,130.99999999999224,315.9999999999941,1038.0000000000057,791.9999999999927,-209.00000000000318,-401.00000000000693,,1752.9999999999814
2021.06.28,-461.99999999999574,162.9999999999967,421.0000000000047,235.00000000000742,174.99999999999181,313.99999999999204,1129.0000000000023,920.9999999999941,-120.00000000000455,-361.9999999999957,,2413.9999999999927
2021.06.28,-406.00000000000637,102.99999999999443,381.0000000000091,241.00000000000233,112.99999999999643,275.99999999999847,1300.0000000000123,941.9999999999984,-126.00000000000477,-385.99999999999744,,2438.0000000000027
2021.06.28,-336.9999999999984,105.00000000000398,312.00000000000114,212.00000000001216,36.999999999998145,251.00000000000122,1277.000000000017,1051.0000000000018,-125.0,-402.9999999999978,,2380.0000000000396
2021.06.28,-343.9999999999999,16.999999999995907,262.999999999991,185.00000000001293,35.999999999991594,212.99999999999653,1290.0000000000134,1001.9999999999918,-96.00000000000364,-385.99999999999744,,2179.9999999999923
2021.06.28,-248.99999999999923,-34.99999999999659,364.9999999999931,194.0000000000053,44.99999999999504,220.99999999999343,1370.0000000000045,919.9999999999875,-60.000000000002274,-348.9999999999993,,2421.999999999982
2021.06.28,-268.99999999999704,-105.00000000000398,124.99999999999733,195.00000000001182,17.000000000000348,252.99999999999213,1156.0000000000014,900.9999999999962,-85.99999999999852,-409.99999999999926,,1777.0000000000002
2021.06.28,-243.99999999999977,-206.00000000000307,65.00000000000395,191.00000000000784,36.999999999998145,241.00000000000233,999.0000000000166,869.999999999993,-34.000000000006025,-383.0,,1536.0000000000132
2021.06.28,-265.0000000000041,-212.99999999999386,52.000000000007596,198.00000000000927,32.999999999994145,239.99999999999577,999.0000000000166,885.9999999999868,49.99999999999716,-312.00000000000114,,1668.0000000000084
2021.06.28,-209.9999999999991,-224.99999999999432,93.99999999999409,211.00000000000563,-23.00000000000635,208.99999999999253,1102.000000000003,960.9999999999897,79.9999999999983,-340.00000000000693,,1858.9999999999764
2021.06.28,-268.99999999999704,-182.99999999999272,86.99999999999264,191.99999999999218,-29.000000000001247,205.99999999999508,1168.0000000000134,957.9999999999922,126.99999999999534,-333.0000000000055,,1923.9999999999845
2021.06.28,-275.99999999999847,-195.99999999999795,140.0000000000068,195.00000000001182,8.999999999992347,235.99999999999176,1172.0000000000175,973.0000000000016,123.99999999999523,-322.00000000000006,,2055.000000000021
2021.06.28,-268.99999999999704,-228.9999999999992,112.000000000001,208.99999999999253,25.999999999992696,242.99999999999324,1158.9999999999989,980.9999999999875,128.0000000000001,-324.0000000000132,,2035.9999999999563
2021.06.28,-292.9999999999988,-209.99999999999375,109.99999999998789,209.9999999999991,41.9999999999976,246.99999999999721,1093.0000000000107,975.9999999999991,138.00000000000523,-320.9999999999935,,1992.000000000011
2021.06.28,-289.0000000000059,-201.99999999999818,106.99999999999044,212.00000000001216,35.999999999991594,249.99999999999466,1082.0000000000052,973.999999999986,108.99999999999466,-343.00000000000443,,1935.999999999966
2021.06.28,-292.00000000000335,-189.99999999999773,106.99999999999044,235.00000000000742,32.999999999994145,261.99999999999557,1111.0000000000175,960.9999999999897,99.99999999999432,-347.0000000000084,,1979.9999999999798
2021.06.28,-280.9999999999979,-149.0000000000009,89.99999999999008,218.99999999999142,15.999999999993797,256.0000000000007,1119.0000000000034,1017.9999999999856,87.99999999999386,-351.99999999999676,,2023.9999999999632
2021.06.28,-317.9999999999961,-126.99999999999534,70.99999999999883,239.00000000001143,21.999999999999797,266.999999999995,1078.0000000000011,1027.0000000000002,79.00000000000773,-358.9999999999982,,1979.0000000000246
2021.06.28,-322.00000000000006,-118.99999999999977,93.00000000000975,190.00000000000128,53.999999999998494,193.99999999999417,1114.9999999999993,1021.0000000000052,61.99999999999761,-371.99999999999454,,1916.0000000000114
2021.06.29,-300.99999999999574,-132.99999999999557,-12.000000000012001,174.00000000000747,-118.00000000000699,187.9999999999993,850.0000000000174,600.0000000000006,73.0000000000075,-373.00000000000114,,948.0000000000209
2021.06.29,-282.99999999999994,-138.00000000000523,8.999999999992347,181.00000000000892,-30.000000000007798,239.0000000000003,928.0000000000177,900.9999999999962,61.99999999999761,-367.0000000000062,,1501.9999999999943
2021.06.29,-306.00000000000625,-162.9999999999967,68.00000000000139,234.00000000000088,-4.000000000004,257.9999999999916,1078.0000000000011,994.000000000006,70.00000000000739,-378.00000000001165,,1850.9999999999898
2021.06.29,-304.00000000000426,-140.00000000000057,147.99999999999258,255.00000000000523,54.999999999993946,268.0000000000016,1102.000000000003,1025.9999999999936,67.00000000000728,-378.999999999996,,2097.9999999999964
2021.06.29,-295.0000000000008,-140.00000000000057,124.99999999999733,258.0000000000027,56.0000000000005,271.9999999999945,1056.0000000000125,978.9999999999966,72.00000000000273,-337.0000000000095,,2045.999999999996
2021.06.29,-294.00000000000534,-141.9999999999959,121.99999999999989,262.999999999991,74.99999999999174,285.00000000000193,1027.0000000000002,936.9999999999878,63.00000000000239,-334.9999999999964,,2000.9999999999773
2021.06.29,-356.00000000000074,-179.9999999999926,87.99999999999919,269.9999999999925,82.99999999999974,248.99999999999923,963.0000000000027,882.000000000005,49.99999999999716,-289.0000000000059,,1759.9999999999964
2021.06.29,-363.99999999999767,-219.99999999999886,69.9999999999923,262.999999999991,100.00000000000009,258.9999999999981,885.0000000000025,889.9999999999908,143.00000000000068,-290.00000000001245,,1735.9999999999663
2021.06.29,-361.0000000000002,-275.0000000000057,66.99999999999484,251.00000000000122,104.99999999999955,263.0000000000021,881.0000000000207,818.9999999999919,182.00000000000216,-242.00000000000887,,1689.999999999998
2021.06.29,-333.0000000000055,-251.99999999999534,68.00000000000139,231.0000000000034,100.00000000000009,247.99999999999267,894.000000000017,849.9999999999952,179.00000000000205,-242.99999999999324,,1742.0000000000177
2021.06.29,-365.0000000000042,-266.00000000000534,56.99999999999594,229.00000000001253,85.99999999999719,207.00000000000162,901.0000000000184,882.9999999999893,236.99999999999477,-377.0000000000051,,1591.999999999995
2021.06.29,-348.00000000000387,-268.0000000000007,82.99999999998863,212.99999999999653,56.99999999999594,210.99999999999451,975.9999999999991,1129.0000000000023,248.00000000000466,-409.99999999999926,,1890.999999999978
2021.06.29,-353.0000000000033,-221.00000000000364,96.00000000000719,207.00000000000162,53.999999999998494,178.99999999999582,1033.0000000000173,1116.000000000006,256.0000000000002,-375.9999999999986,,1991.0000000000205
2021.06.29,-385.000000000002,-233.0000000000041,82.99999999998863,197.00000000000273,58.99999999999794,197.99999999999818,1035.0000000000082,1153.9999999999884,266.9999999999959,-415.99999999999415,,1958.99999999998
2021.06.29,-367.0000000000062,-215.99999999999397,107.99999999999699,219.99999999999798,75.9999999999983,235.99999999999176,1014.0000000000038,1147.9999999999934,221.9999999999942,-429.00000000001273,,2011.9999999999632
2021.06.29,-361.0000000000002,-188.0000000000024,99.99999999998899,195.9999999999962,70.99999999999883,196.99999999999162,1029.0000000000132,1133.0000000000061,204.00000000000773,-391.9999999999924,,1989.0000000000077
2021.06.29,-356.00000000000074,-183.9999999999975,96.00000000000719,198.00000000000927,70.99999999999883,185.00000000000182,1009.9999999999998,1197.0000000000036,204.00000000000773,-431.0000000000036,,1990.0000000000264
2021.06.29,-324.9999999999975,-197.00000000000273,76.99999999999375,195.9999999999962,40.99999999999105,217.0000000000005,1008.0000000000089,1173.0000000000018,146.0000000000008,-451.0000000000014,,1884.9999999999914
2021.06.29,-328.0000000000061,-174.99999999999716,65.00000000000395,205.00000000001074,61.999999999995396,239.0000000000003,974.0000000000082,1130.9999999999932,99.99999999999432,-441.0000000000025,,1832.0000000000002
2021.06.29,-309.0000000000037,-156.99999999999648,-26.999999999999247,144.99999999999514,-4.999999999999449,161.99999999999548,961.0000000000118,1180.0000000000032,114.99999999999488,-446.9999999999974,,1618.0000000000045
2021.06.29,-353.99999999999875,-155.00000000000114,-32.999999999994145,147.00000000000824,-4.999999999999449,137.9999999999937,973.0000000000016,1278.9999999999857,173.00000000000182,-524.0000000000133,,1638.999999999984
2021.06.29,-373.00000000000114,-88.99999999999864,5.999999999994898,170.00000000000347,-19.00000000000235,119.99999999999788,1059.00000000001,1475.000000000004,218.00000000000352,-513.0000000000078,,2054.000000000004
2021.06.29,-434.000000000001,-55.999999999997385,-14.000000000002899,156.00000000000057,-48.99999999999905,64.99999999999284,1086.000000000009,1480.999999999999,215.0000000000034,-503.000000000009,,1946.9999999999955
2021.06.29,-422.00000000000017,-137.00000000000045,-89.00000000000574,158.99999999999804,-104.00000000000409,7.0000000000014495,1135.0000000000193,1646.9999999999984,319.0000000000026,-524.0000000000133,,1990.9999999999964
2021.06.29,-426.00000000000415,-125.0,-140.99999999999113,154.0000000000097,-106.00000000000608,0.0,1100.000000000012,1702.0000000000034,424.99999999999716,-513.0000000000078,,2070.000000000013
2021.06.29,-356.00000000000074,-200.9999999999934,-51.000000000001044,147.00000000000824,-97.00000000000264,12.999999999996348,1165.000000000016,1685.9999999999875,426.00000000000193,-512.0000000000014,,2220.0000000000105
2021.06.29,-390.99999999999693,-218.00000000000352,-59.99999999999339,158.99999999999804,-64.0000000000085,-28.000000000005798,1108.00000000002,1750.9999999999914,451.0000000000076,-526.0000000000042,,2182.000000000005
2021.06.29,-456.9999999999963,-170.0000000000017,-49.99999999999449,188.9999999999947,-43.00000000000415,-7.0000000000014495,1036.999999999999,1740.9999999999925,489.9999999999949,-496.00000000000756,,2233.9999999999754
2021.06.29,-484.00000000000665,-177.99999999999727,-161.99999999999548,195.9999999999962,-79.00000000000685,-26.000000000003798,985.0000000000136,1766.000000000001,490.99999999999966,-526.0000000000042,,1982.9999999999964
2021.06.29,-529.9999999999972,-207.9999999999984,-110.00000000001009,208.99999999999253,-47.00000000000814,-43.00000000000415,940.0000000000075,1885.9999999999877,576.9999999999982,-510.00000000001046,,2163.9999999999577
2021.06.29,-631.9999999999992,-125.0,-12.999999999996348,218.00000000000708,-19.00000000000235,0.999999999995449,947.000000000009,1680.999999999999,555.0000000000068,-497.99999999999847,,2115.000000000021
2021.06.29,-621.0000000000049,-54.99999999999261,-18.0000000000069,224.000000000002,66.99999999999484,-14.999999999998348,829.0000000000131,1780.9999999999882,555.9999999999974,-492.0000000000035,,2255.999999999989
2021.06.29,-648.0000000000041,-150.99999999999625,42.0000000000087,215.99999999999397,73.00000000000084,22.999999999995246,828.0000000000065,1686.999999999994,555.9999999999974,-470.9999999999992,,2154.9999999999973
2021.06.29,-539.999999999996,-221.9999999999942,-32.0000000000098,173.00000000000094,-18.0000000000069,-24.000000000001798,903.0000000000093,1680.999999999999,546.999999999997,-561.9999999999958,,1906.0000000000014
2021.06.29,-551.0000000000015,-295.99999999999227,-137.9999999999937,136.00000000000279,-112.000000000001,-36.999999999998145,1025.0000000000093,1780.9999999999882,611.9999999999948,-543.0000000000045,,1877.0000000000036
2021.06.29,-548.9999999999995,-280.00000000000114,-188.00000000001037,163.00000000000205,-198.00000000000927,-133.00000000000534,1003.0000000000206,1861.999999999986,680.0000000000068,-504.9999999999999,,1854.9999999999895
2021.06.29,-424.00000000000216,-284.9999999999966,-161.99999999999548,148.99999999999915,-182.00000000000438,-148.0000000000037,1199.0000000000168,1924.9999999999989,707.0000000000078,-408.00000000000836,,2371.0000000000123
2021.06.29,-353.99999999999875,-266.00000000000534,-170.00000000000347,124.99999999999733,-194.0000000000053,-153.00000000000313,1185.0000000000139,1875.0000000000045,664.0000000000015,-405.9999999999952,,2306.0000000000064
2021.06.29,-356.00000000000074,-219.99999999999886,-116.00000000000499,126.0000000000039,-165.00000000000404,-146.00000000000168,1192.9999999999995,1880.9999999999993,677.9999999999973,-383.0,,2491.9999999999895
2021.06.29,-397.99999999999835,-221.9999999999942,-79.99999999999119,106.00000000000608,-199.00000000000472,-158.0000000000026,1336.0000000000039,1821.000000000006,701.0000000000076,-388.0000000000106,,2519.0000000000223
2021.06.29,-431.0000000000036,-206.00000000000307,-55.000000000005045,123.00000000000644,-179.00000000000693,-119.00000000000244,1375.000000000015,1821.9999999999902,710.000000000008,-373.00000000000114,,2666.999999999998
2021.06.29,-451.0000000000014,-209.00000000000318,4.000000000004,144.99999999999514,-168.00000000000148,-119.00000000000244,1387.000000000005,1839.9999999999973,731.9999999999993,-374.0000000000077,,2786.999999999984
2021.06.29,-441.0000000000025,-234.99999999999943,1.999999999990898,147.00000000000824,-148.0000000000037,-108.00000000000809,1374.0000000000086,1851.0000000000027,710.000000000008,-385.99999999999744,,2766.0000000000073
2021.06.29,-422.00000000000017,-239.99999999999488,5.999999999994898,177.00000000000495,-177.00000000000495,-112.000000000001,1387.000000000005,1861.0000000000016,706.0000000000031,-381.99999999999346,,2804.000000000015
2021.06.29,-461.99999999999574,-218.9999999999941,45.000000000006146,185.00000000001293,-169.00000000000804,-119.99999999999788,1430.0000000000202,1861.0000000000016,730.000000000004,-385.00000000001313,,2896.0000000000364
2021.06.29,-453.99999999999886,-194.99999999999318,35.00000000000725,151.00000000001222,-184.00000000000637,-136.99999999999824,1462.0000000000077,1882.000000000006,712.0000000000033,-363.0000000000022,,2909.0000000000373
2021.06.29,-399.0000000000049,-191.99999999999307,-7.0000000000014495,144.99999999999514,-196.00000000000728,-146.00000000000168,1449.0000000000114,1861.0000000000016,707.0000000000078,-357.00000000000733,,2865.0
2021.06.29,-443.0000000000045,-200.00000000000284,-140.0000000000068,127.99999999999478,-274.00000000000756,-163.00000000000205,1348.000000000016,1802.999999999999,713.9999999999986,-317.9999999999961,,2454.999999999989
2021.06.30,-419.9999999999982,-283.00000000000125,-218.00000000000708,97.9999999999981,-287.0000000000039,-190.00000000000128,1302.0000000000032,1763.9999999999877,707.9999999999984,-378.00000000001165,,2095.9999999999636
2021.06.30,-406.00000000000637,-216.99999999999875,-140.99999999999113,97.9999999999981,-279.00000000000705,-199.00000000000472,1347.0000000000093,1419.999999999999,712.9999999999939,-346.0000000000019,,1989.9999999999905
2021.06.30,-428.00000000000614,-201.99999999999818,-43.999999999999595,151.00000000001222,-264.0000000000087,-162.0000000000066,1375.9999999999995,1534.9999999999975,709.0000000000032,-334.9999999999964,,2335.9999999999973
2021.06.30,-426.00000000000415,-224.99999999999432,-29.999999999996696,164.99999999999292,-203.00000000000873,-150.00000000000568,1480.0000000000146,1834.9999999999866,722.999999999999,-357.99999999999164,,2810.999999999992
2021.06.30,-426.00000000000415,-206.00000000000307,-39.00000000001125,163.00000000000205,-211.00000000000563,-130.0000000000079,1456.0000000000127,1865.0000000000055,718.0000000000035,-378.00000000001165,,2811.99999999998
2021.06.30,-426.9999999999996,-203.99999999999352,-32.999999999994145,174.00000000000747,-195.00000000000074,-124.00000000000189,1436.9999999999993,1912.999999999987,713.9999999999986,-409.99999999999926,,2845.0000000000036
2021.06.30,-434.9999999999965,-213.99999999999864,-48.000000000003595,175.99999999999838,-184.00000000000637,-109.00000000000354,1442.00000000001,1927.9999999999964,653.9999999999964,-442.9999999999934,,2766.999999999999
2021.06.30,-446.9999999999974,-198.99999999999807,55.000000000005045,187.00000000000384,-202.0000000000022,-75.9999999999983,1526.0000000000052,1838.0000000000064,617.0000000000044,-428.00000000000614,,2871.0000000000227
2021.06.30,-453.99999999999886,-260.0000000000051,65.99999999998829,185.00000000001293,-200.00000000000017,-113.00000000000753,1594.0000000000066,1812.999999999998,659.000000000006,-370.00000000000364,,2919.9999999999964
2021.06.30,-446.9999999999974,-284.000000000006,79.00000000000685,198.00000000000927,-200.00000000000017,-100.00000000000009,1602.9999999999989,1771.999999999996,694.0000000000026,-339.0000000000004,,2976.0000000000095
2021.06.30,-395.99999999999636,-269.999999999996,76.99999999999375,205.99999999999508,-200.00000000000017,-109.99999999999899,1579.0000000000193,1760.9999999999905,641.9999999999959,-351.0000000000124,,2937.999999999991
2021.06.30,-429.0000000000016,-257.99999999999557,75.00000000000284,198.00000000000927,-181.00000000000892,-57.00000000000705,1578.0000000000127,1695.9999999999864,643.0000000000007,-353.0000000000033,,2911.999999999996
2021.06.30,-463.0000000000023,-245.00000000000455,60.99999999999994,211.00000000000563,-170.00000000000347,-36.0000000000027,1501.000000000019,1697.9999999999995,641.9999999999959,-388.0000000000106,,2810.999999999997
2021.06.30,-463.0000000000023,-248.00000000000466,63.99999999999739,224.000000000002,-167.00000000000603,-31.999999999998696,1532.0,1699.9999999999905,621.9999999999999,-395.000000000012,,2836.9999999999663
2021.06.30,-451.0000000000014,-263.9999999999958,116.99999999998934,228.00000000000597,-150.00000000000568,-8.000000000008,1528.0000000000182,1672.0000000000068,625.0,-391.000000000008,,2906.000000000001
2021.06.30,-465.0000000000043,-260.0000000000051,93.00000000000975,225.99999999999287,-143.9999999999997,-39.00000000000014,1459.0000000000102,1753.0000000000045,638.9999999999958,-405.9999999999952,,2856.000000000009
2021.06.30,-461.0000000000003,-275.99999999999625,93.00000000000975,228.00000000000597,-120.00000000000898,-9.00000000000345,1450.000000000018,1673.9999999999977,647.9999999999961,-409.99999999999926,,2817.00000000002
2021.06.30,-517.0000000000008,-275.0000000000057,133.99999999998968,258.0000000000027,-102.00000000000209,-6.0000000000060005,1455.0000000000064,1679.9999999999927,655.0000000000011,-365.99999999999966,,2915.9999999999786
2021.06.30,-524.0000000000023,-283.00000000000125,86.99999999999264,232.00000000000998,-113.00000000000753,-30.000000000007798,1350.0000000000068,1675.9999999999886,668.9999999999969,-341.00000000001353,,2722.9999999999623
2021.06.30,-482.00000000000466,-242.999999999995,-29.999999999996696,212.99999999999653,-111.00000000000554,-26.999999999999247,1241.0000000000032,1625.999999999994,597.999999999999,-324.0000000000132,,2460.9999999999786
2021.06.30,-536.0000000000032,-245.00000000000455,-117.99999999999588,229.00000000001253,-114.00000000000298,-41.000000000002146,1127.0000000000114,1655.999999999991,611.0000000000042,-409.99999999999926,,2159.000000000011
2021.06.30,-548.9999999999995,-242.999999999995,-42.0000000000087,273.9999999999965,-104.99999999999955,-1.0000000000065512,1239.0000000000123,1727.9999999999961,644.0000000000055,-419.9999999999982,,2525.0000000000027
2021.06.30,-619.9999999999983,-263.00000000000523,-12.999999999996348,261.0000000000001,-135.00000000000733,-85.00000000000173,1305.0000000000007,1807.9999999999875,665.0000000000063,-402.9999999999978,,2519.999999999988
2021.06.30,-636.9999999999986,-308.9999999999975,72.0000000000054,273.9999999999965,-180.0000000000024,-123.00000000000644,1541.9999999999989,1973.0000000000025,858.0000000000041,-378.00000000001165,,3091.9999999999905
2021.06.30,-602.0000000000025,-275.99999999999625,89.00000000000574,259.9999999999936,-215.00000000000963,-143.9999999999997,1612.0000000000134,1966.0000000000011,840.999999999994,-377.0000000000051,,3153.999999999995
2021.06.30,-573.9999999999967,-269.999999999996,114.99999999999844,246.00000000001288,-168.00000000000148,-111.00000000000554,1592.0000000000157,1970.000000000005,843.9999999999941,-395.000000000012,,3249.0000000000146
2021.06.30,-633.0000000000058,-231.99999999999932,286.00000000000847,256.00000000001177,-114.00000000000298,-102.00000000000209,1622.0000000000123,1910.9999999999961,841.9999999999987,-351.0000000000124,,3485.0000000000045
2021.06.30,-629.0000000000018,-254.0000000000049,378.999999999996,269.00000000000813,-46.00000000000159,-82.99999999999974,1647.0000000000207,1835.9999999999932,841.9999999999987,-336.00000000000296,,3625.0000000000055
2021.06.30,-670.9999999999993,-257.000000000005,419.9999999999982,295.0000000000008,-18.0000000000069,-55.000000000005045,1580.0000000000036,1709.000000000005,790.9999999999968,-344.99999999999534,,3448.9999999999927
2021.06.30,-670.000000000004,-227.99999999999443,421.99999999998903,324.9999999999975,45.99999999999049,-40.00000000000669,1517.0000000000127,1726.0000000000052,790.9999999999968,-326.0000000000041,,3562.9999999999827
2021.06.30,-751.0000000000017,-216.99999999999875,350.00000000000585,330.9999999999924,51.99999999999649,-53.999999999998494,1231.0000000000043,1819.9999999999993,787.9999999999967,-351.0000000000124,,3198.999999999984
2021.06.30,-775.9999999999989,-120.99999999999511,418.9999999999916,354.0000000000099,126.99999999999933,-35.00000000000725,1213.0000000000196,1892.999999999989,777.000000000001,-395.99999999999636,,3455.0000000000127
2021.06.30,-805.0000000000001,-84.00000000000318,268.0000000000016,317.0000000000117,130.99999999999224,0.999999999995449,1100.000000000012,1932.0000000000005,718.9999999999941,-509.00000000000387,,3070.0
2021.06.30,-765.0000000000045,-118.99999999999977,285.00000000000193,258.0000000000027,157.99999999999147,7.0000000000014495,963.0000000000027,1689.9999999999916,673.0000000000018,-479.0000000000072,,2670.999999999982
2021.06.30,-892.9999999999993,-45.99999999999227,330.0000000000081,278.00000000000045,207.99999999999707,10.999999999994348,870.0000000000152,1661.0000000000014,653.9999999999964,-391.9999999999924,,2681.000000000029
2021.06.30,-897.0000000000033,93.00000000000352,164.00000000000858,164.00000000000858,89.99999999999008,58.99999999999794,758.0000000000142,1333.9999999999907,427.0000000000067,-374.0000000000077,,1818.0000000000095
2021.06.30,-811.0000000000061,179.00000000000205,133.99999999998968,191.00000000000784,140.99999999999113,13.999999999991797,845.0000000000068,1384.0000000000075,429.00000000000205,-385.00000000001313,,2120.9999999999795
2021.06.30,-885.999999999998,246.9999999999999,184.99999999999073,185.00000000001293,107.99999999999699,8.999999999992347,945.0000000000181,1503.9999999999943,537.0000000000061,-360.0000000000048,,2474.000000000009
2021.06.30,-878.9999999999965,269.999999999996,212.99999999999653,218.00000000000708,85.99999999999719,46.999999999997044,1061.000000000001,1387.9999999999893,481.9999999999993,-326.0000000000041,,2559.999999999983
2021.06.30,-885.999999999998,307.00000000000216,225.99999999999287,235.99999999999176,59.99999999999339,74.99999999999174,1076.0000000000102,1368.999999999998,471.00000000000364,-312.00000000000114,,2621.9999999999845
2021.06.30,-868.000000000002,313.0000000000024,198.00000000000927,235.00000000000742,115.99999999999389,73.00000000000084,1023.0000000000183,1370.9999999999889,453.00000000000296,-303.9999999999932,,2610.0000000000286
