date,USDCHF,EURUSD,USDJPY,AUDUSD,NZDUSD,EURCHF,CHFJPY,AUDCHF,NZDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2018.11.19,-30.999999999992145,-25.00000000000835,-16.000000000005343,-48.99999999999905,-2.000000000002,-58.000000000002494,-185.99999999999284,-48.000000000003595,-18.0000000000069,-222.99999999999542,-133.00000000000978,-134.99999999999625,-48.99999999998794,-63.00000000000239,-38.99999999998727,-8.000000000009777,,-1083.0000000000016
2018.11.19,-13.999999999991797,-65.00000000000395,36.000000000001364,-19.00000000000235,-23.00000000000635,-12.999999999996348,-164.00000000000148,-14.999999999998348,-26.000000000003798,-153.00000000000313,-147.99999999999613,-160.99999999998892,-214.00000000000307,-52.99999999999727,19.000000000005457,0.0,,-1012.9999999999859
2018.11.19,-12.999999999996348,-53.00000000001415,-114.00000000000432,-19.00000000000235,-9.00000000000345,-11.999999999989797,-191.99999999999307,-12.999999999996348,-28.000000000005798,-147.00000000000824,-98.00000000001319,-133.99999999998968,-163.9999999999864,-55.999999999997385,-1.9999999999953388,-7.000000000005002,,-1061.000000000001
2018.11.19,4.999999999999449,-72.0000000000054,-159.00000000000603,-7.0000000000014495,-59.000000000009045,-31.000000000003247,-131.00000000000023,-2.999999999997449,-60.00000000000449,-117.99999999999588,20.000000000010232,-48.99999999998794,-211.99999999998997,-36.000000000001364,-77.99999999998875,-135.00000000000512,,-1124.9999999999868
2018.11.19,30.000000000007798,2.999999999997449,-49.000000000006594,23.00000000000635,-50.0000000000056,-26.999999999999247,-185.99999999999284,45.000000000006146,-39.00000000000014,-82.00000000000429,-24.00000000000091,12.000000000012001,-183.99999999998417,-66.0000000000025,8.000000000009777,-84.00000000000318,,-669.99999999996
2018.11.19,39.00000000000014,14.000000000002899,-57.00000000000216,26.999999999999247,-20.0000000000089,-11.999999999989797,-171.99999999999704,60.00000000000449,1.999999999990898,-49.99999999999449,-14.000000000010004,39.00000000001125,-58.000000000002494,-33.999999999991815,14.000000000010004,-43.00000000000637,,-264.99999999998414
2018.11.19,38.0000000000047,-16.000000000016,-93.00000000000352,-7.9999999999968985,-15.00000000000945,-11.999999999989797,-125.0,29.000000000001247,4.999999999999449,-133.00000000000534,6.000000000000227,-2.999999999997449,-58.000000000002494,28.999999999996362,-53.999999999987836,-73.0000000000075,,-483.00000000001427
2018.11.19,50.0000000000056,8.999999999992347,-108.99999999999466,43.999999999999595,39.00000000000014,24.000000000001798,-114.99999999999488,97.9999999999981,64.99999999999284,12.999999999996348,20.999999999986585,87.99999999999919,49.00000000001015,8.000000000009777,0.0,-26.00000000001046,,257.9999999999925
2018.11.19,41.000000000002146,4.999999999988347,-135.99999999999568,55.000000000005045,22.999999999995246,12.000000000012001,-61.99999999999761,90.0000000000012,47.9999999999925,2.999999999997449,94.99999999999886,93.00000000000975,23.00000000001745,37.9999999999967,-15.000000000000568,-48.00000000000182,,265.000000000021
2018.11.19,47.00000000000814,26.999999999999247,-115.99999999999966,23.00000000000635,-34.000000000000696,2.0000000000131024,-51.00000000000193,67.00000000000594,-9.999999999998899,-69.00000000000794,122.99999999999045,51.000000000001044,-100.99999999999554,78.00000000000296,-45.99999999999227,-106.99999999999932,,-115.99999999996902
