date,USDCHF,EURUSD,USDJPY,AUDUSD,NZDUSD,EURCHF,CHFJPY,AUDCHF,NZDCHF,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2018.11.19,29.000000000001247,-24.000000000001798,75.00000000000284,-3.999999999992898,68.00000000000139,-7.0000000000014495,-153.0000000000058,-0.999999999995449,52.99999999999194,-129.00000000000134,-133.00000000000978,-84.99999999997954,43.999999999999595,-45.000000000001705,63.00000000000239,125.0,,-123.99999999999034
2018.11.19,53.00000000000304,-23.00000000001745,39.00000000000148,-19.00000000000235,-8.000000000008,53.999999999998494,-99.99999999999432,12.999999999996348,7.0000000000014495,-131.99999999999878,-86.00000000001273,-129.99999999998568,-136.99999999998712,-36.99999999999193,19.000000000005457,12.999999999991019,,-474.000000000001
2018.11.19,53.999999999998494,-49.00000000001015,-108.99999999999466,104.00000000000409,84.99999999999064,93.99999999999409,-22.999999999996135,136.99999999999824,101.99999999999099,55.000000000005045,55.00000000000682,95.00000000000064,43.999999999999595,-9.999999999990905,48.00000000000182,16.999999999995907,,698.9999999999944
2018.11.19,30.000000000007798,2.999999999997449,-40.99999999999682,33.000000000005244,-35.00000000000725,12.000000000012001,-120.00000000000455,48.99999999999905,-36.0000000000027,-28.000000000005798,38.99999999998727,12.000000000012001,-181.9999999999933,-27.000000000001023,18.000000000000682,-71.00000000001216,,-344.0000000000021
2018.11.19,42.0000000000087,31.000000000003247,18.000000000000682,48.99999999999905,4.999999999999449,-2.999999999997449,-170.99999999999227,72.0000000000054,12.999999999996348,-15.00000000000945,2.999999999985903,80.00000000001339,-38.99999999998904,-33.00000000000125,78.00000000000296,18.999999999991246,,149.00000000001688
2018.11.19,53.999999999998494,38.99999999998904,-45.000000000001705,53.999999999998494,17.999999999995797,5.000000000010552,-93.00000000000352,87.00000000000374,32.999999999994145,15.999999999993797,78.00000000000296,103.00000000000864,7.0000000000014495,60.000000000002274,40.00000000000625,-12.000000000000455,,444.0
2018.11.19,63.00000000000195,10.999999999983245,-52.99999999999727,77.00000000000485,59.99999999999339,41.000000000002146,-75.00000000000284,117.00000000000044,80.99999999999774,65.00000000000395,61.00000000000705,114.0000000000141,63.99999999999739,40.99999999999682,58.000000000006935,25.99999999999625,,751.0000000000061
2018.11.19,63.00000000000195,25.999999999992696,-70.99999999999795,92.99999999999864,47.9999999999925,32.0000000000098,-57.00000000000216,131.99999999999878,68.99999999999685,80.99999999999774,97.99999999998477,167.00000000000603,55.000000000005045,49.99999999999716,62.00000000001182,0.0,,847.9999999999936
2018.11.19,65.00000000000395,35.999999999991594,-99.99999999999432,58.99999999999794,27.999999999994696,18.0000000000069,-27.000000000001023,100.00000000000009,49.99999999999449,28.999999999990145,141.9999999999959,113.00000000000753,28.000000000005798,85.00000000000796,3.0000000000001137,-40.00000000000625,,588.9999999999956
2018.11.19,70.0000000000034,58.000000000002494,-81.99999999999363,31.999999999998696,-31.999999999998696,5.999999999994898,-36.000000000001364,75.9999999999983,-4.000000000004,-48.000000000003595,146.99999999999136,83.00000000001084,-85.00000000000173,94.0000000000083,-12.000000000000455,-94.99999999999886,,172.0000000000059
