names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,15,"['AUDJPY', 'USDCAD', 'CADCHF', 'EURCAD', 'NZDCAD', 'AUDCAD']",80.0,-0.54,B
EURUSD,10,"['AUDCAD', 'EURCAD', 'CADCHF']",80.0,-0.9566666666666666,B
USDCAD,10,"['GBPJPY', 'AUDJPY']",80.0,1.0,S
AUDUSD,50,"['EURGBP', 'GBPJPY', 'AUDNZD', 'GBPCAD', 'GBPCHF', 'GBPUSD']",100.0,0.03357142857142859,S
NZDUSD,10,['AUDCAD'],80.0,-0.9739999999999999,B
GBPCHF,20,['CHFJPY'],80.0,0.7316475191475189,S
EURCHF,10,['AUDCAD'],80.0,-0.28166666666666657,B
CHFJPY,50,"['CADCHF', 'CHFJPY', 'EURCAD', 'CADJPY', 'EURNZD']",80.0,0.23345265845265836,S
CADCHF,30,"['EURCHF', 'GBPJPY', 'AUDCHF', 'CHFJPY', 'AUDCAD', 'GBPAUD', 'USDCHF']",80.0,0.22,S
AUDCHF,30,"['GBPCHF', 'USDCHF']",80.0,0.5108588633588635,S
NZDCHF,10,"['EURUSD', 'USDCHF']",100.0,-1.0,B
EURGBP,30,"['EURGBP', 'GBPCAD', 'GBPUSD', 'USDCHF', 'USDJPY', 'CHFJPY']",100.0,0.68,S
GBPCAD,15,"['EURCHF', 'EURGBP']",100.0,0.6426666666666668,S
GBPAUD,30,"['EURUSD', 'GBPCHF']",80.0,-0.5206622821622823,B
EURJPY,20,"['EURNZD', 'NZDCHF']",80.0,-0.28963263533851763,B
EURCAD,30,"['EURCHF', 'GBPJPY', 'AUDCHF', 'CHFJPY', 'AUDCAD', 'GBPAUD', 'USDCHF']",80.0,-0.18,B
EURAUD,20,"['AUDNZD', 'GBPCAD', 'EURNZD', 'NZDCHF', 'GBPCHF']",100.0,0.96,S
EURNZD,10,"['EURUSD', 'USDCHF']",100.0,1.0,S
CADJPY,10,"['EURNZD', 'NZDCHF']",80.0,-1.0,B
AUDJPY,20,['GBPCHF'],100.0,0.5724731379731383,S
NZDJPY,15,['EURJPY'],100.0,-0.7625529470529466,B
NZDCAD,30,['GBPUSD'],80.0,0.1709456952576148,S
AUDNZD,10,"['USDCHF', 'AUDUSD', 'EURGBP']",80.0,0.16,S
