date,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CADCHF,EURGBP,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,empty,sum
2017.07.31,8.999999999992347,27.999999999983594,-14.999999999998348,-43.999999999999595,66.99999999999484,-9.00000000000345,-27.999999999994696,62.99999999999084,-80.99999999998886,-60.99999999999994,73.99999999999629,-36.99999999999193,-30.000000000001137,,-64.00000000002004
2017.07.31,-16.000000000016,102.00000000000209,-7.9999999999968985,-68.99999999999685,155.00000000001623,-73.99999999999629,-51.99999999999649,184.99999999999073,-123.99999999999523,-87.99999999999919,8.999999999992347,-125.0,-58.9999999999975,,-163.99999999999304
2017.07.31,6.999999999979245,122.99999999998423,-36.999999999998145,-107.99999999999699,173.00000000000094,-75.00000000000284,-6.999999999990347,317.9999999999961,-57.999999999992724,18.999999999991246,6.999999999979245,-128.0000000000001,-79.9999999999983,,153.9999999999515
2017.07.31,-77.00000000001594,62.99999999999084,-73.00000000000084,-191.99999999999218,212.00000000001216,-97.9999999999981,-21.999999999999797,322.00000000000006,-49.000000000006594,51.000000000001044,-26.999999999999247,-106.99999999999932,-115.99999999999966,,-113.00000000000757
2017.07.31,-3.0000000000196536,268.0000000000016,-34.99999999999615,-212.99999999999653,182.99999999999983,26.999999999999247,7.0000000000014495,540.9999999999915,21.000000000015007,197.99999999998707,-12.000000000012001,31.999999999996476,-137.00000000000045,,876.9999999999673
2017.07.31,50.99999999997884,360.0000000000048,2.000000000002,-223.99999999999088,270.99999999999903,26.000000000003798,45.000000000006146,652.9999999999925,125.0,236.99999999999832,-11.00000000000545,125.0,-118.99999999999977,,1540.9999999999895
2017.07.31,126.99999999998823,459.99999999999375,158.99999999999804,-228.99999999999034,147.00000000000824,124.99999999999733,59.000000000009045,709.9999999999884,200.9999999999934,263.99999999999756,-206.00000000001728,191.0000000000025,-132.000000000005,,1875.9999999999638
2017.07.31,93.99999999999409,523.9999999999911,194.0000000000053,-213.99999999999199,-82.99999999998863,302.9999999999977,32.0000000000098,784.9999999999912,288.0000000000109,383.99999999998437,-319.0000000000026,329.9999999999983,-34.000000000006025,,2283.9999999999936
2017.07.31,67.9999999999792,497.99999999999847,96.00000000000719,-224.9999999999974,2.0000000000131024,217.99999999999596,-6.999999999990347,720.0000000000095,270.00000000001023,383.99999999998437,-173.00000000000094,311.9999999999976,-40.00000000000625,,2123.000000000001
2017.07.31,126.99999999998823,495.99999999998533,16.0000000000049,-228.99999999999034,60.000000000015596,180.99999999999784,35.00000000000725,713.0000000000081,242.999999999995,305.9999999999841,50.99999999997884,242.999999999995,-105.00000000000398,,2136.999999999966
2017.07.31,129.99999999998568,400.00000000000034,-9.999999999998899,-227.99999999999488,9.000000000014552,153.00000000000313,40.00000000000669,591.0000000000082,274.0000000000009,190.99999999998562,101.99999999997988,192.99999999999784,-85.99999999999852,,1758.9999999999905
2017.07.31,168.99999999999693,438.00000000000506,36.0000000000027,-161.00000000000003,-14.000000000002899,163.00000000000205,37.00000000000925,585.9999999999976,304.00000000000205,187.99999999998818,64.99999999998174,213.00000000000807,-21.000000000000796,,2002.99999999999
2017.07.31,180.99999999998673,478.0000000000006,116.00000000000499,-122.99999999999534,9.999999999998899,148.99999999999915,21.999999999999797,585.9999999999976,223.0000000000132,214.99999999998744,-62.000000000006494,174.99999999999716,-40.00000000000625,,1929.9999999999773
2017.07.31,197.99999999998707,497.99999999999847,87.00000000000374,-82.99999999999974,-31.999999999987594,170.99999999999892,13.00000000000745,578.9999999999961,229.99999999998977,222.99999999999542,10.999999999983245,182.00000000000216,-3.0000000000001137,,2073.999999999975
2017.07.31,172.99999999997874,514.9999999999987,50.0000000000056,-91.99999999999208,-34.000000000000696,192.99999999999872,8.000000000008,622.9999999999958,231.99999999999932,271.99999999998334,46.999999999997044,213.00000000000807,7.999999999995566,,2207.999999999976
2017.07.31,155.99999999997837,435.9999999999919,43.00000000000415,-124.99999999999733,-17.999999999984695,146.00000000000168,4.999999999999449,537.0000000000097,235.99999999999,198.99999999999363,41.99999999998649,173.00000000000182,-16.999999999995907,,1812.9999999999793
2017.07.31,156.99999999998494,373.00000000000114,-21.999999999999797,-142.99999999999312,-32.999999999994145,121.99999999999989,16.0000000000049,478.0000000000006,235.99999999999,127.99999999999478,159.99999999998238,131.00000000000023,-36.000000000001364,,1566.9999999999707
2017.07.31,64.99999999998174,334.9999999999964,-56.99999999999594,-141.99999999999767,-8.999999999992347,114.00000000000298,-22.999999999995246,485.0000000000021,132.000000000005,200.00000000000017,103.99999999999298,102.00000000000387,-33.00000000000125,,1273.0000000000027
2017.07.31,220.99999999998232,380.9999999999869,-24.999999999997247,-113.99999999999189,-65.00000000000395,126.99999999999933,48.99999999999905,455.99999999998977,222.0000000000084,51.99999999998539,244.9999999999841,70.00000000000739,-58.000000000006935,,1560.9999999999432
2017.07.31,146.99999999998602,330.9999999999924,8.000000000008,-74.99999999999174,-360.9999999999891,187.9999999999993,-115.99999999999389,191.00000000000784,56.000000000011596,83.9999999999952,92.99999999998754,-18.000000000000682,-70.99999999999795,,457.00000000001444
2017.07.31,193.99999999998306,391.9999999999924,65.00000000000395,21.00000000000435,-286.99999999999284,185.99999999999727,-78.99999999999574,276.9999999999939,64.99999999999773,99.99999999998899,45.99999999999049,0.0,10.99999999999568,,990.9999999999592
2017.07.31,272.99999999998994,445.99999999999085,75.00000000000284,11.00000000000545,-143.00000000000423,175.99999999999838,35.00000000000725,449.9999999999948,230.99999999999454,62.99999999999084,125.99999999998168,91.00000000000819,48.00000000000182,,1881.9999999999625
2017.07.31,276.9999999999939,469.99999999999267,92.00000000000318,32.0000000000098,-36.999999999998145,119.00000000000244,36.0000000000027,463.9999999999977,151.00000000001046,88.99999999998354,96.99999999999153,49.99999999999716,21.000000000000796,,1860.9999999999882
2017.07.31,198.99999999999363,493.99999999999443,94.00000000000519,43.00000000000415,-18.999999999991246,43.00000000000415,-111.99999999998988,327.99999999999494,135.99999999999568,209.9999999999991,11.999999999989797,112.99999999999955,73.99999999999807,,1614.9999999999977
2017.07.31,160.99999999998892,417.0000000000007,121.00000000000443,108.00000000000809,134.00000000001188,-46.00000000000159,-84.99999999999064,341.99999999999784,92.99999999998931,167.9999999999904,-98.0000000000203,52.99999999999727,146.99999999999136,,1514.9999999999677
2017.07.31,180.99999999998673,400.9999999999847,72.0000000000054,103.00000000000864,56.99999999999594,14.999999999998348,-43.999999999999595,365.99999999999966,216.00000000000819,125.99999999998168,13.999999999980695,112.99999999999955,210.99999999999852,,1830.9999999999482
2017.07.31,187.99999999998818,451.99999999998573,55.000000000005045,84.0000000000063,262.00000000000665,-73.99999999999629,-39.00000000000014,442.00000000000904,223.99999999998954,180.99999999998673,51.99999999998539,153.0000000000058,185.99999999999284,,2165.999999999965
2017.07.31,206.99999999997942,476.9999999999941,108.00000000000809,79.00000000000685,280.9999999999979,-21.00000000000435,33.000000000005244,575.9999999999987,228.00000000000864,183.99999999998417,-20.000000000020002,159.9999999999966,168.99999999999693,,2460.9999999999523
2017.07.31,198.99999999999363,357.99999999999164,42.0000000000087,34.000000000000696,90.99999999999665,32.999999999994145,42.0000000000087,448.000000000004,274.0000000000009,53.999999999998494,95.00000000000064,111.99999999999477,153.99999999999636,,1935.9999999999889
