date,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CADCHF,EURGBP,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,empty,sum
2017.07.31,-35.00000000000725,-15.00000000000945,-19.00000000000235,-101.99999999999099,-232.99999999999432,-151.9999999999966,-46.999999999997044,-43.999999999999595,-118.99999999999977,-118.00000000001809,-2.0000000000131024,-125.0,-88.00000000000807,,-1099.0000000000364
2017.07.31,-17.000000000000348,-46.999999999997044,-49.99999999999449,-151.9999999999966,56.000000000011596,-104.00000000000409,-61.999999999995396,24.000000000001798,-123.99999999999523,-172.0000000000166,-22.0000000000109,-141.00000000000534,-144.00000000000546,,-955.0000000000081
2017.07.31,-37.00000000002035,55.99999999998939,-85.00000000000173,-181.9999999999933,144.99999999999514,-162.0000000000066,-50.99999999998994,158.99999999999804,-134.9999999999909,-65.00000000000395,-72.0000000000054,-197.9999999999933,-149.0000000000009,,-776.0000000000239
2017.07.31,-100.0000000000112,58.99999999998684,-81.9999999999932,-204.99999999999963,140.0000000000068,-112.000000000001,-44.99999999999504,241.00000000000233,-133.99999999998613,0.0,-79.00000000000685,-188.99999999999295,-168.99999999999693,,-674.9999999999869
2017.07.31,-79.00000000000685,56.99999999999594,-75.9999999999983,-219.99999999999798,168.99999999999693,-117.99999999999588,-23.999999999990695,302.0000000000023,-90.00000000000341,8.999999999992347,-108.00000000001918,-131.00000000000023,-143.00000000000068,,-452.0000000000257
2017.07.31,-10.000000000021103,256.99999999999613,-66.99999999999484,-251.99999999999667,124.99999999999733,14.999999999998348,6.0000000000060005,530.0000000000082,21.99999999999136,178.99999999999582,-58.000000000002494,30.000000000001137,-176.00000000000193,,600.9999999999773
2017.07.31,47.99999999998139,333.9999999999899,-12.999999999996348,-249.99999999999466,104.00000000001519,-7.9999999999968985,30.000000000007798,598.999999999994,91.00000000000819,167.9999999999904,-279.00000000000705,88.99999999999864,-174.0000000000066,,738.9999999999839
2017.07.31,32.999999999994145,409.99999999999926,131.99999999999878,-251.99999999999667,-104.99999999999955,102.00000000000209,-17.000000000000348,665.9999999999889,174.0000000000066,227.99999999998377,-338.0000000000161,191.0000000000025,-134.00000000000034,,1089.9999999999632
2017.07.31,66.99999999999484,405.9999999999952,72.0000000000054,-244.99999999999523,-156.99999999998494,148.0000000000037,-12.000000000000899,629.9999999999973,253.99999999999068,228.99999999999034,-404.0000000000044,242.999999999995,-67.99999999999784,,1162.999999999989
2017.07.31,60.99999999999994,431.0000000000036,-34.99999999999615,-251.99999999999667,2.0000000000131024,163.00000000000205,-10.999999999994348,658.0000000000031,198.0000000000075,283.99999999999534,-193.00000000002092,227.00000000000387,-115.0000000000091,,1418.0000000000111
2017.07.31,82.99999999998863,398.9999999999938,-76.99999999999375,-281.99999999999335,-41.99999999998649,151.9999999999966,8.000000000008,587.0000000000042,239.00000000000432,187.00000000000384,-24.000000000001798,192.00000000000728,-126.00000000000477,,1296.0000000000264
2017.07.31,111.99999999997878,364.9999999999931,-24.999999999997247,-239.99999999999577,-39.999999999995595,124.99999999999733,20.0000000000089,539.0000000000006,253.99999999999068,124.99999999999733,32.999999999994145,161.00000000000136,-103.9999999999992,,1324.9999999999745
2017.07.31,158.99999999999804,417.99999999998505,21.00000000000435,-182.99999999999983,-12.999999999996348,102.99999999999754,11.00000000000545,523.9999999999911,167.0000000000016,151.9999999999966,-74.0000000000185,120.99999999999511,-91.99999999999875,,1313.9999999999618
2017.07.31,146.99999999998602,453.99999999999886,70.0000000000034,-130.99999999999224,-51.000000000001044,143.00000000000423,-12.000000000000899,544.9999999999955,175.00000000001137,202.9999999999976,-91.00000000001884,138.00000000000523,-54.000000000002046,,1535.999999999987
2017.07.31,169.99999999998127,490.999999999997,41.000000000002146,-128.99999999999022,-49.99999999999449,166.99999999999494,-2.999999999997449,558.9999999999984,206.99999999999363,210.99999999998343,-36.0000000000138,173.00000000000182,-42.00000000000159,,1758.999999999955
2017.07.31,151.9999999999966,434.9999999999854,21.999999999999797,-141.99999999999767,-48.000000000003595,141.00000000000225,-0.999999999995449,533.0000000000057,213.99999999999864,194.99999999998963,-4.000000000004,162.9999999999967,-42.00000000000159,,1617.9999999999725
2017.07.31,129.99999999998568,373.00000000000114,-34.000000000000696,-180.99999999999784,-36.999999999998145,120.99999999999334,4.000000000004,476.0000000000098,217.9999999999893,126.99999999998823,38.99999999998904,129.99999999999545,-64.00000000000716,,1301.9999999999523
2017.07.31,45.99999999999049,330.9999999999924,-78.99999999999574,-144.99999999999514,-48.99999999998794,98.99999999999353,-42.999999999993044,452.00000000000796,115.0000000000091,112.99999999998533,90.99999999999665,97.00000000000841,-40.00000000000625,,988.0000000000058
2017.07.31,52.99999999999194,336.00000000000296,-59.99999999999339,-142.99999999999312,-73.99999999999629,46.00000000000159,-34.000000000000696,428.00000000000614,86.00000000001273,20.999999999982144,-12.000000000012001,52.99999999999727,-64.99999999999773,,635.0000000000015
2017.07.31,136.99999999998712,327.99999999999494,-68.99999999999685,-135.99999999999167,-383.0,75.9999999999983,-132.99999999999423,170.00000000000347,21.000000000015007,31.000000000003247,31.999999999987594,-30.000000000001137,-109.99999999999943,,-65.99999999999366
2017.07.31,137.9999999999937,313.99999999999204,-5.999999999994898,-80.99999999999774,-378.999999999996,63.99999999999739,-118.99999999999133,150.00000000000568,-20.000000000010232,1.999999999990898,-17.000000000000348,-81.00000000000307,-93.00000000000352,,-128.00000000001745
2017.07.31,146.99999999998602,329.00000000000153,-5.999999999994898,-48.99999999999905,-353.99999999998766,127.99999999999478,-79.99999999999119,272.99999999998994,45.99999999999227,-21.00000000000435,47.99999999998139,-36.99999999999193,-36.000000000001364,,387.9999999999755
2017.07.31,231.99999999998778,425.99999999999307,58.000000000002494,-2.999999999997449,-158.99999999999804,68.99999999999685,23.00000000000635,449.9999999999948,122.99999999999045,43.999999999999595,22.999999999995246,37.00000000000614,-4.9999999999954525,,1317.9999999999818
2017.07.31,177.99999999998929,458.9999999999872,51.000000000001044,-5.999999999994898,-153.9999999999875,17.999999999995797,-130.99999999999224,322.00000000000006,121.00000000000932,85.99999999998609,-20.000000000020002,43.00000000000637,0.999999999990564,,967.999999999971
