date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,empty,sum
2021.01.18,-120.99999999999334,-116.99999999998934,-68.00000000000139,-69.00000000000261,-99.00000000000463,-43.00000000000415,-5.999999999994898,-362.00000000001785,-79.00000000000685,-245.9999999999951,-2.999999999997449,-2.999999999997449,-132.99999999999423,-248.99999999999523,-96.00000000000719,-264.9999999999819,-57.999999999992724,-130.0000000000079,-110.99999999999443,-194.99999999998963,-58.000000000006935,0.0,-7.0000000000014495,,-2517.9999999999764
2021.01.18,-120.99999999999334,-18.0000000000069,-53.999999999998494,-63.00000000000239,-104.00000000001519,-41.9999999999976,8.000000000008,-263.00000000001324,-69.00000000000794,-251.99999999999534,148.99999999999915,121.99999999999989,-168.00000000000148,-162.00000000000614,45.000000000006146,-200.99999999998454,-51.9999999999925,-145.00000000001734,-117.99999999999588,-210.99999999998343,-69.00000000000261,25.000000000005684,24.999999999997247,,-1737.999999999998
2021.01.18,-153.00000000000313,-113.99999999999189,-58.99999999998684,-66.0000000000025,-90.00000000001229,-36.0000000000027,-31.999999999998696,-374.0000000000077,-110.99999999999443,-243.99999999999977,173.00000000000094,106.00000000000608,-152.99999999999204,-234.00000000000887,75.00000000000284,-306.9999999999906,-94.99999999999886,-146.00000000000168,-110.00000000001009,-312.9999999999855,-78.00000000000296,-21.000000000000796,20.999999999993246,,-2360.9999999999886
2021.01.18,-297.00000000000284,-96.99999999999153,-151.9999999999966,-132.000000000005,-459.99999999999375,-241.00000000000233,-176.99999999999383,-414.00000000000324,-164.00000000000858,-242.00000000000443,146.99999999999713,81.00000000000884,-171.99999999999437,-236.99999999999477,218.99999999999142,-499.9999999999893,-91.99999999999875,-414.00000000000324,-377.0000000000051,-495.99999999998533,-76.99999999999818,-114.00000000000432,-21.00000000000435,,-4428.999999999983
2021.01.18,-290.9999999999968,17.000000000000348,-163.9999999999864,-135.00000000000512,-482.00000000000466,-278.00000000000045,-180.99999999999784,-382.0000000000157,-154.0000000000097,-152.00000000000102,97.00000000000264,88.00000000001029,-186.99999999999272,-128.00000000001432,465.0000000000043,-593.9999999999834,-3.9999999999906777,-470.9999999999992,-449.0000000000105,-510.99999999999477,113.99999999999011,-118.99999999999977,29.000000000001247,,-3871.999999999995
2021.01.18,-195.9999999999962,8.999999999992347,-92.00000000000318,-57.999999999992724,-419.0000000000138,-202.0000000000022,-122.99999999999534,-346.0000000000019,-107.99999999999699,-177.0000000000067,95.99999999999609,82.00000000000429,-197.99999999999818,-118.99999999999977,462.9999999999912,-550.9999999999903,-28.999999999996362,-470.00000000001484,-388.0000000000106,-504.9999999999999,77.99999999998875,-123.00000000000466,87.99999999999919,,-3288.0000000000523
2021.01.18,-195.9999999999962,69.9999999999923,-105.99999999998388,-34.99999999999659,-456.9999999999963,-190.00000000000128,-134.99999999999625,-296.0000000000074,-104.99999999999955,-144.99999999999602,68.99999999999685,71.00000000000995,-188.9999999999947,-9.999999999990905,489.99999999999045,-453.99999999999886,24.00000000000091,-517.0000000000119,-357.00000000000733,-500.9999999999959,104.99999999998977,-182.99999999999272,103.99999999999298,,-2942.9999999999923
2021.01.18,-185.99999999999727,-8.000000000008,-79.99999999999119,42.00000000000159,-500.9999999999959,-183.99999999999528,-164.99999999999292,-325.0000000000197,-103.99999999999298,-85.00000000000796,46.999999999997044,43.00000000000415,-195.9999999999962,14.000000000010004,557.9999999999918,-441.99999999998687,85.00000000000796,-578.0000000000118,-360.0000000000048,-573.0000000000013,93.99999999999409,-233.0000000000041,163.00000000000205,,-2973.9999999999973
2021.01.18,-178.99999999999582,-22.999999999995246,-58.99999999998684,43.99999999999693,-436.9999999999985,-155.00000000000514,-101.99999999999099,-326.0000000000041,-117.99999999999588,-82.00000000000784,68.00000000000139,84.0000000000063,-195.00000000000074,14.999999999986358,564.9999999999933,-426.9999999999996,77.00000000001239,-522.0000000000002,-357.99999999999164,-480.99999999999807,82.99999999999841,-173.00000000000182,151.00000000000114,,-2549.9999999999764
2021.01.18,-170.00000000000347,-25.999999999992696,-26.999999999999247,51.00000000000193,-409.99999999999926,-134.0000000000008,-78.00000000000028,-319.0000000000026,-114.99999999999844,-82.00000000000784,78.00000000000028,108.00000000000809,-200.00000000000017,18.000000000000682,520.0000000000093,-396.9999999999807,70.00000000000739,-531.9999999999991,-333.0000000000055,-452.99999999999227,99.99999999999432,-140.99999999999113,165.9999999999995,,-2305.9999999999513
2021.01.18,-195.00000000000074,-5.999999999994898,-109.99999999998789,28.999999999996362,-449.9999999999948,-178.99999999999582,-102.99999999999754,-312.00000000000114,-103.99999999999298,-84.00000000000318,85.99999999999719,89.00000000000574,-190.00000000000128,36.000000000001364,539.0000000000006,-450.9999999999792,74.00000000001228,-494.00000000001666,-319.0000000000026,-452.99999999999227,122.99999999999045,-156.99999999999648,134.0000000000008,,-2496.9999999999523
2021.01.18,-214.99999999999852,60.99999999999994,-110.99999999999443,12.000000000000455,-490.0000000000126,-182.99999999999983,-106.99999999999044,-320.00000000000915,-103.99999999999298,-88.00000000000807,65.99999999999939,104.00000000000409,-193.99999999999417,43.00000000000637,570.0000000000039,-450.9999999999792,93.00000000000352,-523.0000000000068,-323.99999999999096,-400.9999999999847,135.99999999999568,-147.99999999999613,141.99999999999767,,-2431.999999999947
2021.01.18,-227.99999999999488,106.00000000000608,-137.9999999999937,27.000000000001023,-551.0000000000126,-243.99999999999977,-129.9999999999968,-282.0000000000045,-107.99999999999699,-61.00000000000705,46.00000000000159,99.00000000000463,-236.99999999999832,110.99999999999,533.0000000000057,-427.99999999998397,124.00000000000944,-568.9999999999973,-411.0000000000058,-421.99999999998903,158.99999999999181,-183.9999999999975,134.99999999999625,,-2652.999999999972
2021.01.18,-249.99999999999466,219.99999999999798,-157.99999999999147,28.000000000005798,-568.000000000013,-246.00000000000176,-149.99999999999457,-240.00000000001796,-120.00000000000898,-10.99999999999568,59.99999999999339,106.00000000000608,-249.99999999999466,215.0000000000034,497.99999999999847,-399.9999999999782,162.00000000000614,-578.0000000000118,-407.0000000000018,-451.99999999998573,235.99999999999,-203.99999999999352,134.99999999999625,,-2373.999999999987
