date,GBPCHF,EURCHF,GBPCAD,empty,sum
2019.06.24,-266.0000000000107,-246.99999999999721,21.999999999988695,,-491.00000000001927
2019.06.24,-73.99999999999629,-187.00000000000384,214.99999999998744,,-46.000000000012676
2019.06.24,-46.0000000000127,-197.00000000000273,226.99999999999943,,-16.000000000016
2019.06.24,-124.99999999999733,-191.00000000000784,102.99999999998644,,-213.00000000001873
2019.06.24,-103.00000000000864,-177.00000000000495,78.00000000000028,,-202.0000000000133
2019.06.24,34.99999999998504,-162.00000000001768,200.00000000000017,,72.99999999996754
2019.06.24,130.99999999999224,-130.0000000000079,254.999999999983,,255.99999999996734
2019.06.24,266.999999999995,-67.00000000001705,417.99999999998505,,617.9999999999629
2019.06.24,214.99999999998744,-113.00000000000753,243.99999999999977,,345.99999999997965
2019.06.24,343.00000000000443,-46.0000000000127,361.9999999999957,,658.9999999999875
2019.06.24,539.0000000000006,207.00000000000162,195.9999999999962,,941.9999999999984
2019.06.24,551.9999999999969,161.99999999999548,252.99999999999213,,966.9999999999845
2019.06.24,490.999999999997,153.9999999999875,272.99999999998994,,917.9999999999745
2019.06.24,377.9999999999894,105.99999999998388,211.99999999998997,,695.9999999999633
2019.06.24,278.00000000000045,85.99999999998609,256.99999999999613,,620.9999999999827
2019.06.24,263.99999999999756,68.00000000000139,268.9999999999859,,600.9999999999849
2019.06.24,238.0000000000049,60.99999999999994,191.99999999999218,,490.99999999999704
2019.06.24,299.00000000000483,83.9999999999952,273.9999999999965,,656.9999999999965
2019.06.24,327.99999999999494,61.99999999998429,175.99999999999838,,565.9999999999776
2019.06.24,348.9999999999993,96.99999999999153,238.99999999998923,,684.9999999999801
2019.06.24,329.00000000000153,110.99999999999443,251.00000000000122,,690.9999999999972
2019.06.24,350.9999999999902,95.999999999985,290.9999999999968,,737.999999999972
2019.06.24,391.9999999999924,117.99999999999588,356.9999999999851,,866.9999999999734
2019.06.25,506.9999999999908,156.99999999998494,301.99999999998005,,965.9999999999557
2019.06.25,486.999999999993,142.99999999998204,394.9999999999898,,1024.9999999999648
2019.06.25,383.0,90.99999999999665,330.9999999999924,,804.9999999999891
2019.06.25,388.9999999999949,89.99999999999008,350.9999999999902,,829.9999999999752
2019.06.25,366.999999999984,81.9999999999821,322.9999999999844,,771.9999999999505
2019.06.25,356.9999999999851,72.99999999998974,281.99999999998226,,711.9999999999571
2019.06.25,334.9999999999964,41.000000000002146,340.9999999999913,,716.9999999999899
2019.06.25,322.00000000000006,49.99999999999449,314.99999999999864,,686.9999999999932
2019.06.25,373.00000000000114,86.99999999999264,282.9999999999888,,742.9999999999825
2019.06.25,310.9999999999946,69.9999999999923,195.9999999999962,,576.9999999999832
2019.06.25,334.9999999999964,108.99999999998133,166.99999999998383,,610.9999999999616
2019.06.25,424.99999999998647,163.00000000000205,106.99999999999044,,694.999999999979
2019.06.25,434.000000000001,157.99999999999147,70.99999999999883,,662.9999999999914
2019.06.25,461.0000000000003,163.00000000000205,113.99999999999189,,737.9999999999942
2019.06.25,540.9999999999915,227.99999999998377,153.9999999999875,,922.9999999999627
2019.06.25,567.9999999999907,258.0000000000027,117.99999999999588,,943.9999999999893
2019.06.25,377.9999999999894,146.99999999998602,49.99999999999449,,574.99999999997
2019.06.25,299.00000000000483,102.00000000000209,107.99999999999699,,509.0000000000039
2019.06.25,293.99999999999426,130.99999999999224,25.999999999992696,,450.9999999999792
2019.06.25,-146.00000000000168,-12.000000000012001,-348.00000000001495,,-506.00000000002865
2019.06.25,-56.99999999999594,-25.00000000000835,-20.000000000020002,,-102.0000000000243
2019.06.25,-164.00000000000858,-114.0000000000141,5.999999999994898,,-272.0000000000278
2019.06.25,-259.0000000000092,-157.00000000000713,82.99999999998863,,-333.00000000002774
2019.06.25,-313.00000000000773,-180.0000000000024,74.99999999998064,,-418.00000000002944
2019.06.25,-287.000000000015,-202.9999999999976,141.99999999999767,,-348.00000000001495
2019.06.25,-324.9999999999975,-185.00000000001293,136.99999999998712,,-373.0000000000233
2019.06.25,-286.00000000000847,-208.00000000000819,175.99999999999838,,-318.0000000000183
2019.06.25,-307.00000000001285,-242.00000000000887,242.99999999999324,,-306.0000000000285
2019.06.25,-300.99999999999574,-324.9999999999975,309.99999999998806,,-316.0000000000051
2019.06.25,-178.00000000001148,-324.9999999999975,459.99999999999375,,-43.000000000015234
2019.06.25,55.000000000005045,-144.0000000000108,504.9999999999999,,415.99999999999415
2019.06.25,133.99999999998968,-190.00000000000128,764.9999999999934,,708.9999999999818
2019.06.25,304.9999999999997,-119.00000000000244,864.9999999999825,,1050.9999999999798
2019.06.25,378.999999999996,71.99999999998319,649.999999999995,,1100.999999999974
2019.06.25,453.99999999999886,65.99999999998829,745.99999999998,,1265.9999999999673
2019.06.25,455.99999999998977,153.9999999999875,622.9999999999958,,1232.9999999999732
2019.06.25,516.9999999999897,188.9999999999947,771.9999999999949,,1477.999999999979
2019.06.25,468.00000000000176,150.99999999999002,771.9999999999949,,1390.9999999999868
2019.06.25,505.99999999998425,117.99999999999588,767.9999999999909,,1391.999999999971
2019.06.25,313.99999999999204,-9.000000000014552,785.9999999999978,,1090.9999999999754
2019.06.25,329.00000000000153,-34.000000000000696,854.9999999999835,,1149.9999999999843
2019.06.25,278.9999999999848,-13.000000000018552,700.999999999996,,966.9999999999623
2019.06.25,299.00000000000483,-41.000000000002146,828.9999999999909,,1086.9999999999936
2019.06.25,418.9999999999916,-5.000000000010552,893.9999999999948,,1307.999999999976
2019.06.25,388.9999999999949,12.999999999996348,867.9999999999799,,1269.9999999999711
2019.06.25,380.9999999999869,-45.000000000006146,1086.9999999999936,,1422.9999999999745
2019.06.25,344.99999999999534,-66.00000000001049,1116.9999999999902,,1395.999999999975
2019.06.25,417.99999999998505,-2.999999999997449,1115.9999999999836,,1530.9999999999714
2019.06.26,522.0000000000002,58.99999999998684,1128.99999999998,,1709.999999999967
2019.06.26,487.99999999999955,34.000000000000696,1094.9999999999793,,1616.9999999999795
2019.06.26,512.9999999999857,107.99999999999699,987.9999999999889,,1608.9999999999716
2019.06.26,489.99999999999045,70.99999999999883,1028.9999999999911,,1589.9999999999804
2019.06.26,492.0000000000035,78.99999999998464,1027.9999999999845,,1598.9999999999727
2019.06.26,485.99999999998647,66.99999999999484,1007.9999999999867,,1560.9999999999682
2019.06.26,461.0000000000003,30.999999999981043,1018.9999999999922,,1510.9999999999736
2019.06.26,427.99999999998397,26.999999999999247,1005.9999999999958,,1460.999999999979
2019.06.26,419.9999999999982,36.999999999998145,1014.9999999999882,,1471.9999999999845
2019.06.26,350.00000000000585,-23.00000000001745,952.9999999999816,,1279.99999999997
2019.06.26,373.99999999998545,17.000000000000348,1038.99999999999,,1429.999999999976
2019.06.26,289.0000000000059,-17.000000000000348,979.9999999999809,,1251.9999999999864
2019.06.26,280.9999999999979,-43.00000000001525,1005.9999999999958,,1243.9999999999784
2019.06.26,343.99999999998875,3.999999999981796,1023.9999999999804,,1371.999999999951
2019.06.26,397.0000000000029,26.999999999999247,1073.9999999999973,,1497.9999999999995
2019.06.26,470.9999999999992,37.99999999998249,1122.9999999999852,,1631.9999999999668
2019.06.26,461.99999999998465,-9.000000000014552,1159.9999999999832,,1612.9999999999532
2019.06.26,465.0000000000043,-70.0000000000145,1281.9999999999832,,1676.999999999973
2019.06.26,476.9999999999941,-43.999999999999595,1354.999999999995,,1787.9999999999895
2019.06.26,590.999999999986,48.99999999998794,1362.999999999981,,2002.999999999955
2019.06.26,626.9999999999998,60.99999999999994,1350.9999999999911,,2038.999999999991
2019.06.26,644.9999999999844,83.9999999999952,1457.9999999999816,,2186.9999999999613
2019.06.26,522.9999999999845,65.99999999998829,1353.9999999999886,,1942.9999999999613
2019.06.26,546.000000000002,64.99999999998174,1431.9999999999889,,2042.9999999999727
2019.06.26,373.00000000000114,-15.00000000000945,1438.9999999999902,,1796.9999999999818
2019.06.26,232.99999999999432,-123.00000000000644,1336.9999999999882,,1446.9999999999761
2019.06.26,-65.00000000000395,-240.00000000001796,1108.9999999999823,,803.9999999999603
2019.06.26,202.9999999999976,-178.00000000001148,1313.999999999993,,1338.999999999979
2019.06.26,241.99999999998667,-148.00000000001478,1410.0000000000002,,1503.999999999972
2019.06.26,180.99999999998673,-200.00000000000017,1314.9999999999995,,1295.9999999999861
2019.06.26,207.00000000000162,-213.00000000001873,1430.9999999999823,,1424.9999999999652
2019.06.26,246.99999999999721,-240.00000000001796,1525.999999999983,,1532.9999999999623
2019.06.26,258.0000000000027,-182.0000000000155,1439.9999999999968,,1515.999999999984
2019.06.26,251.00000000000122,-70.99999999999883,1423.999999999981,,1603.9999999999832
2019.06.26,319.999999999987,-72.0000000000054,1447.9999999999827,,1695.9999999999643
2019.06.26,522.9999999999845,-87.00000000001484,1637.9999999999839,,2073.9999999999536
2019.06.26,353.0000000000033,-208.00000000000819,1728.9999999999804,,1873.9999999999754
2019.06.26,275.9999999999874,-292.00000000000335,1796.999999999982,,1780.9999999999661
2019.06.26,197.00000000000273,-337.0000000000095,1724.9999999999989,,1584.999999999992
2019.06.26,112.99999999998533,-341.99999999999784,1688.0000000000007,,1458.9999999999882
2019.06.26,131.99999999999878,-303.0000000000088,1737.999999999995,,1566.999999999985
2019.06.26,85.00000000000173,-333.0000000000055,1681.9999999999834,,1433.9999999999795
2019.06.26,86.99999999999264,-291.00000000001904,1688.999999999985,,1484.9999999999586
2019.06.26,102.99999999998644,-313.00000000000773,1852.9999999999936,,1642.9999999999723
2019.06.26,116.99999999998934,-280.9999999999979,1729.999999999987,,1565.9999999999784
2019.06.26,109.00000000000354,-250.00000000001688,1749.999999999985,,1608.9999999999716
2019.06.26,92.00000000000318,-287.9999999999994,1706.9999999999918,,1510.9999999999957
2019.06.26,143.00000000000423,-277.00000000001614,1724.9999999999989,,1590.999999999987
2019.06.27,150.00000000000568,-270.99999999999903,1726.9999999999895,,1605.9999999999961
2019.06.27,133.00000000000534,-302.0000000000023,1717.9999999999973,,1549.0000000000005
2019.06.27,117.99999999999588,-290.00000000001245,1688.999999999985,,1516.9999999999684
2019.06.27,139.00000000000023,-270.00000000001467,1637.9999999999839,,1506.9999999999695
2019.06.27,134.99999999999625,-267.0000000000172,1666.9999999999964,,1534.9999999999754
2019.06.27,99.00000000000463,-289.0000000000059,1647.9999999999827,,1457.9999999999814
2019.06.27,99.00000000000463,-279.00000000000705,1668.9999999999873,,1488.9999999999848
2019.06.27,60.99999999999994,-297.9999999999983,1662.9999999999923,,1425.9999999999939
2019.06.27,82.99999999998863,-273.0000000000121,1698.9999999999839,,1508.9999999999604
2019.06.27,28.999999999990145,-331.0000000000146,1679.9999999999927,,1377.9999999999682
2019.06.27,7.999999999985796,-365.99999999999966,1758.9999999999995,,1400.9999999999857
2019.06.27,-36.999999999998145,-391.000000000008,1730.9999999999936,,1302.9999999999875
2019.06.27,-80.99999999999774,-407.0000000000018,1698.9999999999839,,1210.9999999999843
2019.06.27,-100.0000000000112,-429.00000000001273,1732.0000000000002,,1202.9999999999764
2019.06.27,-90.99999999999665,-434.000000000001,1781.9999999999948,,1256.999999999997
2019.06.27,-209.00000000001472,-463.0000000000134,1671.9999999999845,,999.9999999999563
2019.06.27,-219.99999999999798,-472.00000000000574,1654.0,,961.9999999999962
2019.06.27,-156.00000000000057,-476.0000000000098,1713.9999999999934,,1081.9999999999832
2019.06.27,-127.00000000001043,-455.0000000000054,1726.9999999999895,,1144.9999999999736
2019.06.27,-245.0000000000063,-503.000000000009,1651.9999999999868,,903.9999999999716
2019.06.27,-134.00000000001188,-448.000000000004,1588.999999999996,,1006.99999999998
2019.06.27,-5.000000000010552,-416.00000000001637,1785.9999999999986,,1364.9999999999718
2019.06.27,-62.000000000006494,-432.0000000000102,1655.999999999991,,1161.9999999999743
2019.06.27,-87.99999999999919,-419.0000000000138,1622.9999999999966,,1115.9999999999836
2019.06.27,-178.00000000001148,-419.0000000000138,1519.999999999988,,922.9999999999627
2019.06.27,-129.00000000000134,-355.0000000000164,1383.9999999999852,,899.9999999999675
2019.06.27,-66.99999999999484,-263.99999999999756,1350.9999999999911,,1019.9999999999987
2019.06.27,-26.0000000000149,-265.0000000000041,1251.9999999999864,,960.9999999999674
2019.06.27,-21.00000000000435,-303.0000000000088,1410.0000000000002,,1085.999999999987
2019.06.27,49.99999999999449,-273.0000000000121,1419.999999999999,,1196.9999999999814
2019.06.27,-83.9999999999952,-311.0000000000168,1503.9999999999943,,1108.9999999999823
2019.06.27,-102.00000000000209,-270.00000000001467,1356.999999999986,,984.9999999999691
2019.06.27,-66.00000000001049,-226.00000000001506,1467.9999999999804,,1175.999999999955
2019.06.27,195.9999999999962,-168.0000000000126,1827.9999999999852,,1855.9999999999688
2019.06.27,-139.00000000000023,-483.0000000000112,1882.9999999999902,,1260.9999999999789
2019.06.27,307.99999999999716,-234.00000000000088,1989.9999999999807,,2063.999999999977
2019.06.27,448.000000000004,-123.00000000000644,2057.9999999999823,,2382.99999999998
2019.06.27,426.9999999999996,-163.00000000000205,2030.9999999999827,,2294.9999999999804
2019.06.27,427.99999999998397,-112.000000000001,2116.999999999991,,2432.9999999999736
2019.06.27,373.99999999998545,-116.00000000000499,2135.9999999999823,,2393.9999999999627
2019.06.27,400.00000000000034,-114.0000000000141,2066.999999999997,,2352.999999999983
2019.06.27,417.99999999998505,-145.00000000001734,2185.999999999999,,2458.999999999967
2019.06.27,452.99999999999227,-114.0000000000141,2220.999999999984,,2559.9999999999623
2019.06.27,595.9999999999966,-112.000000000001,2450.999999999981,,2934.9999999999764
2019.06.27,444.9999999999843,-144.0000000000108,2204.9999999999905,,2505.999999999964
2019.06.27,463.9999999999977,-116.00000000000499,2214.999999999989,,2562.999999999982
2019.06.27,472.00000000000574,-135.00000000001845,2271.000000000001,,2607.999999999988
2019.06.27,470.9999999999992,-134.00000000001188,2371.9999999999964,,2708.9999999999836
2019.06.28,506.9999999999908,-129.00000000000134,2373.9999999999873,,2751.999999999977
2019.06.28,488.9999999999839,-131.99999999999878,2280.9999999999995,,2637.9999999999845
2019.06.28,431.0000000000036,-147.00000000000824,2238.999999999991,,2522.9999999999864
2019.06.28,429.99999999999704,-161.00000000001114,2264.9999999999836,,2533.9999999999695
2019.06.28,424.99999999998647,-165.00000000001512,2280.9999999999995,,2540.999999999971
2019.06.28,415.99999999999415,-170.00000000000347,2272.999999999992,,2518.9999999999827
2019.06.28,470.9999999999992,-124.99999999999733,2312.9999999999873,,2658.999999999989
2019.06.28,520.9999999999936,-42.0000000000087,2269.999999999994,,2748.999999999979
2019.06.28,531.9999999999991,-56.000000000011596,2315.0000000000005,,2790.999999999988
2019.06.28,598.999999999994,-12.000000000012001,2295.999999999987,,2882.9999999999686
2019.06.28,600.0000000000006,-13.000000000018552,2313.9999999999936,,2900.9999999999754
2019.06.28,592.9999999999991,-9.000000000014552,2266.999999999997,,2850.9999999999814
2019.06.28,594.99999999999,1.999999999990898,2315.0000000000005,,2911.9999999999814
2019.06.28,517.9999999999962,-34.000000000000696,2258.9999999999886,,2742.999999999984
2019.06.28,550.9999999999903,-31.000000000003247,2315.0000000000005,,2834.9999999999873
2019.06.28,608.9999999999928,56.99999999999594,2271.999999999985,,2937.9999999999736
2019.06.28,608.9999999999928,60.99999999999994,2271.999999999985,,2941.9999999999777
2019.06.28,553.9999999999878,-2.0000000000131024,2250.999999999981,,2802.9999999999554
2019.06.28,641.0000000000027,39.999999999995595,2304.999999999979,,2985.9999999999773
2019.06.28,641.0000000000027,-31.000000000003247,2265.9999999999905,,2875.99999999999
2019.06.28,604.9999999999889,-107.00000000001265,2262.9999999999927,,2760.999999999969
2019.06.28,634.9999999999856,-104.00000000001519,2259.9999999999955,,2790.999999999966
2019.06.28,788.9999999999952,-32.0000000000098,2391.999999999994,,3148.9999999999795
2019.06.28,722.9999999999848,-47.00000000001925,2187.99999999999,,2863.9999999999554
2019.06.28,649.999999999995,-113.00000000000753,2291.9999999999827,,2828.99999999997
2019.06.28,581.9999999999936,-123.00000000000644,2200.9999999999864,,2659.9999999999736
2019.06.28,607.0000000000019,-79.00000000000685,2283.9999999999973,,2811.9999999999923
2019.06.28,507.9999999999973,-77.00000000001594,2118.999999999982,,2549.999999999963
2019.06.28,444.9999999999843,-97.00000000001374,2109.9999999999895,,2457.99999999996
2019.06.28,334.9999999999964,-93.00000000000975,2107.9999999999986,,2349.9999999999854
2019.06.28,394.9999999999898,-150.00000000000568,2151.999999999998,,2396.9999999999823
2019.06.28,278.9999999999848,-154.0000000000097,1937.9999999999952,,2062.9999999999704
2019.06.28,238.99999999998923,-185.00000000001293,1988.9999999999964,,2042.9999999999727
2019.06.28,102.00000000000209,-224.000000000002,1742.9999999999834,,1620.9999999999834
2019.06.28,-75.00000000000284,-339.0000000000004,1663.9999999999989,,1249.9999999999957
2019.06.28,97.9999999999981,-157.00000000000713,1916.999999999991,,1857.9999999999818
2019.06.28,217.99999999998488,-147.00000000000824,2027.000000000001,,2097.9999999999777
2019.06.28,231.99999999998778,-109.00000000000354,1923.9999999999923,,2046.9999999999766
2019.06.28,265.99999999998846,-108.00000000001918,2077.99999999998,,2235.999999999949
2019.06.28,185.99999999999727,-70.0000000000145,2000.9999999999861,,2116.999999999969
2019.06.28,248.00000000000378,-11.00000000000545,1911.9999999999804,,2148.9999999999786
2019.06.28,244.9999999999841,-57.00000000001815,2058.9999999999886,,2246.9999999999545
2019.06.28,278.9999999999848,-53.00000000001415,2067.999999999981,,2293.999999999952
2019.06.28,269.9999999999925,-91.00000000001884,2037.9999999999843,,2216.999999999958
2019.06.28,350.00000000000585,-55.000000000005045,1973.9999999999868,,2268.9999999999877
2019.06.28,231.0000000000034,-117.00000000001154,1913.9999999999934,,2027.9999999999852
2019.06.28,255.00000000000523,-104.99999999999955,1942.9999999999836,,2092.999999999989
2019.06.28,259.9999999999936,-108.00000000001918,2045.9999999999923,,2197.999999999967
