date,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,EURCHF,NZDJPY,AUDCAD,NZDCAD,empty,sum
2015.06.29,-193.99999999998306,-58.000000000002494,158.00000000000125,-7.0000000000014495,-178.00000000000037,-76.99999999999375,-320.99999999999795,-402.00000000000233,-241.99999999999778,,-1320.999999999978
2015.06.29,-93.99999999999409,-49.99999999999449,-114.99999999999488,-8.000000000008,-118.00000000000699,-92.99999999998754,-60.99999999999284,-360.0000000000048,-168.99999999999693,,-1067.9999999999804
2015.06.29,-155.99999999997837,-79.99999999999119,-269.00000000000546,21.00000000000435,-38.0000000000047,-47.99999999998139,144.00000000000546,-173.00000000000094,-83.9999999999952,,-682.9999999999474
2015.06.29,-233.99999999997868,-120.99999999999334,-314.9999999999977,-72.0000000000054,-139.00000000000023,-21.999999999988695,52.99999999999727,-300.99999999999574,-143.9999999999997,,-1294.9999999999625
2015.06.29,-408.9999999999927,-719.000000000003,-121.99999999999989,-113.00000000000753,-265.99999999999955,-367.99999999999056,-239.99999999999488,-343.9999999999999,-268.99999999999704,,-2849.9999999999854
2015.06.29,-57.99999999998029,-880.9999999999984,126.00000000000477,-208.00000000000819,-223.00000000000654,-513.9999999999923,-347.999999999999,-297.9999999999983,-151.9999999999966,,-2555.9999999999745
2015.06.29,-294.9999999999786,-732.9999999999836,156.99999999999648,-140.0000000000068,-73.00000000000084,-657.9999999999808,-188.99999999999295,-173.00000000000094,-19.00000000000235,,-2122.9999999999504
2015.06.29,-19.999999999997797,-655.9999999999899,174.99999999999716,-96.99999999999153,-99.00000000000463,-655.9999999999899,-233.99999999999466,-243.99999999999977,-80.00000000000229,,-1910.9999999999734
2015.06.29,-39.999999999995595,-805.9999999999956,69.00000000000261,-86.99999999999264,-46.999999999997044,-800.9999999999851,-97.99999999999898,-185.99999999999727,-19.999999999997797,,-2015.9999999999573
2015.06.29,-66.99999999999484,-1130.9999999999932,212.99999999999386,-63.99999999999739,-78.00000000000028,-903.9999999999937,-233.99999999999466,-412.9999999999967,-74.99999999999174,,-2752.9999999999686
2015.06.29,-101.99999999997988,-795.9999999999967,117.00000000000443,2.999999999997449,-131.99999999999878,-581.9999999999936,-235.99999999999,-448.9999999999994,-187.9999999999993,,-2364.9999999999554
2015.06.29,-5.999999999994898,-899.9999999999897,183.9999999999975,234.00000000000088,-29.000000000001247,-630.9999999999816,-149.99999999999147,-568.0000000000018,-212.00000000000108,,-2077.999999999963
2015.06.29,27.00000000002145,-1037.9999999999834,152.00000000000102,309.0000000000037,-57.00000000000705,-634.9999999999856,-164.99999999999204,-644.0000000000001,-302.0000000000023,,-2352.9999999999445
2015.06.29,33.00000000001635,-1183.999999999985,99.00000000000375,232.00000000000998,-129.9999999999968,-606.9999999999798,-220.99999999998943,-673.9999999999968,-339.99999999999585,,-2791.9999999999136
2015.06.29,-72.99999999998974,-1167.9999999999914,126.00000000000477,337.99999999999386,-156.00000000000057,-497.99999999999847,-272.99999999999613,-790.0000000000018,-448.9999999999994,,-2942.999999999979
2015.06.29,-30.999999999981043,-1027.9999999999845,192.00000000000728,197.00000000000273,-148.99999999999915,-454.9999999999832,-310.0000000000023,-561.9999999999958,-340.9999999999913,,-2486.9999999999272
2015.06.29,-212.99999999999653,-1208.9999999999934,34.99999999999659,182.99999999999983,-251.00000000000122,-361.9999999999957,-326.9999999999982,-695.9999999999966,-442.9999999999934,,-3282.999999999979
2015.06.29,-389.99999999997925,-1207.9999999999868,67.99999999999784,228.00000000000597,-172.00000000000549,-472.9999999999901,-250.99999999999056,-744.9999999999957,-390.0000000000015,,-3332.999999999945
2015.06.29,-192.99999999999872,-1078.0000000000011,131.00000000000023,540.0000000000072,-36.999999999998145,-347.9999999999928,-125.0,-780.9999999999984,-430.9999999999925,,-2321.9999999999745
2015.06.29,-182.99999999999983,-1109.9999999999889,176.00000000000193,429.99999999999704,34.000000000000696,-269.9999999999925,-63.99999999999295,-697.9999999999986,-227.99999999999488,,-1912.9999999999682
2015.06.29,-329.99999999998585,-1524.9999999999986,-6.000000000000227,682.9999999999892,34.000000000000696,-295.0000000000008,52.99999999999727,-885.0000000000025,-439.0000000000005,,-2710.0000000000014
2015.06.29,-476.9999999999941,-1458.9999999999882,-91.99999999999875,459.0000000000094,100.00000000000009,-334.9999999999964,189.99999999999773,-722.9999999999959,-212.00000000000108,,-2548.9999999999673
2015.06.29,-827.0,-1868.000000000003,-198.99999999999807,482.999999999989,-139.00000000000023,-533.99999999999,-27.999999999991587,-992.000000000004,-525.9999999999932,,-4629.999999999991
2015.06.29,-666.9999999999953,-1751.999999999998,-233.0000000000041,453.99999999999886,-314.99999999999864,-481.99999999998244,-220.99999999998943,-1029.000000000002,-722.0000000000005,,-4966.999999999971
2015.06.29,-762.9999999999803,-1793.0000000000002,-284.000000000006,619.9999999999983,-248.00000000000378,-438.9999999999894,-101.99999999998965,-1127.0000000000002,-751.9999999999972,,-4887.999999999968
2015.06.29,-430.9999999999814,-2079.999999999993,-281.9999999999965,557.0000000000075,-382.00000000000455,-604.9999999999889,-268.0000000000007,-1226.0000000000048,-876.9999999999944,,-5593.999999999957
2015.06.29,-279.99999999999136,-2085.0000000000036,-209.00000000000318,560.9999999999893,-350.00000000000585,-664.9999999999823,-283.9999999999918,-1251.9999999999975,-844.0000000000003,,-5407.999999999986
2015.06.29,-535.9999999999809,-2376.9999999999845,-290.9999999999968,463.9999999999977,-512.9999999999968,-769.9999999999818,-420.99999999999227,-1348.0000000000048,-973.999999999997,,-6765.999999999937
2015.06.29,-377.9999999999894,-2567.9999999999927,-310.0000000000023,337.99999999999386,-521.0000000000048,-928.9999999999799,-417.99999999999216,-1256.0000000000016,-897.9999999999987,,-6939.999999999968
2015.06.29,-396.9999999999807,-2458.0000000000045,-308.9999999999975,344.99999999999534,-561.0000000000003,-885.9999999999868,-468.9999999999941,-1295.0000000000018,-953.9999999999993,,-6983.99999999997
2015.06.29,-328.9999999999793,-2305.0000000000014,-189.99999999999773,541.9999999999981,-409.99999999999926,-853.9999999999992,-358.99999999999466,-1298.9999999999945,-907.0000000000023,,-6110.999999999969
2015.06.29,-352.9999999999811,-2388.999999999997,-262.00000000000045,560.0000000000049,-397.99999999999835,-784.9999999999912,-299.99999999999716,-1253.9999999999995,-910.9999999999951,,-6091.999999999955
2015.06.29,-377.9999999999894,-2312.0000000000027,-210.99999999999852,574.0000000000078,-343.9999999999999,-764.9999999999934,-268.0000000000007,-1253.000000000004,-848.9999999999998,,-5805.999999999982
2015.06.29,-391.9999999999924,-2302.999999999988,-215.99999999999397,676.0000000000099,-285.00000000000193,-651.0000000000016,-210.99999999999852,-1236.9999999999993,-856.9999999999967,,-5475.999999999963
2015.06.30,-392.9999999999989,-2316.9999999999914,-200.00000000000284,601.000000000007,-273.000000000001,-657.9999999999808,-177.99999999999727,-1200.9999999999966,-779.9999999999918,,-5398.999999999954
2015.06.30,-354.9999999999942,-2244.0000000000014,-189.99999999999773,661.0000000000005,-192.99999999999872,-602.999999999998,-99.99999999999432,-1214.9999999999993,-718.9999999999918,,-4957.9999999999745
2015.06.30,-309.99999999998806,-2190.000000000003,-188.0000000000024,672.0000000000059,-182.99999999999983,-566.9999999999842,-88.99999999999864,-1187.0000000000048,-722.0000000000005,,-4763.999999999976
2015.06.30,-320.9999999999935,-2106.9999999999923,-195.99999999999795,679.9999999999917,-133.00000000000534,-541.9999999999981,-18.000000000000682,-1168.0000000000023,-663.999999999998,,-4468.999999999996
2015.06.30,-319.999999999987,-2092.000000000005,-120.00000000000455,697.9999999999986,-221.00000000000452,-545.9999999999799,-182.00000000000216,-1254.999999999995,-783.0000000000003,,-4820.99999999998
2015.06.30,-304.9999999999997,-2132.999999999985,-78.99999999999352,784.0000000000069,-139.00000000000023,-610.9999999999837,-111.99999999999477,-1234.9999999999973,-736.9999999999987,,-4566.999999999946
2015.06.30,-370.999999999988,-2058.9999999999886,-176.00000000000193,748.9999999999997,-194.0000000000053,-544.9999999999955,-112.99999999999955,-1261.9999999999964,-786.9999999999933,,-4757.999999999969
2015.06.30,-339.99999999998477,-1944.9999999999968,-292.0000000000016,821.9999999999894,-170.00000000000347,-480.99999999999807,21.000000000000796,-1266.0000000000005,-778.9999999999964,,-4429.999999999991
2015.06.30,-245.99999999999068,-1851.999999999987,-209.00000000000318,872.0000000000061,125.99999999999278,-468.9999999999861,304.00000000000205,-1163.9999999999984,-458.9999999999983,,-3096.9999999999627
2015.06.30,-324.9999999999975,-1880.9999999999993,-263.00000000000523,825.9999999999934,-9.00000000000345,-522.9999999999845,174.0000000000066,-1297.999999999999,-602.999999999998,,-3901.9999999999873
2015.06.30,-322.00000000000006,-1868.9999999999873,-365.99999999999966,859.9999999999941,222.99999999999542,-492.9999999999879,526.0000000000105,-1190.9999999999977,-339.0000000000004,,-2970.999999999973
2015.06.30,-306.9999999999906,-1800.999999999986,-533.0000000000013,838.9999999999898,137.9999999999937,-469.99999999999267,537.9999999999967,-1266.999999999996,-429.99999999999704,,-3292.9999999999827
2015.06.30,-287.9999999999994,-1851.0000000000027,-378.0000000000001,807.0000000000022,68.00000000000139,-618.9999999999918,344.99999999999886,-1212.9999999999975,-496.99999999999187,,-3625.999999999981
2015.06.30,-278.00000000000045,-1851.999999999987,-432.00000000000216,714.999999999999,59.99999999999339,-789.9999999999797,371.9999999999999,-1229.0000000000023,-444.9999999999954,,-3878.9999999999745
2015.06.30,-285.99999999998624,-1841.9999999999882,-382.000000000005,642.9999999999936,141.99999999999767,-852.9999999999926,439.9999999999977,-1107.999999999998,-291.99999999999227,,-3537.999999999973
2015.06.30,-337.99999999999386,-1892.0000000000048,-468.9999999999941,615.9999999999943,121.99999999999989,-895.9999999999857,475.9999999999991,-1149.0,-297.9999999999983,,-3827.9999999999827
2015.06.30,-252.99999999999213,-1834.9999999999866,-427.0000000000067,655.0000000000056,156.00000000000057,-839.9999999999964,489.0000000000043,-1112.0000000000018,-281.99999999999335,,-3448.999999999967
2015.06.30,-252.99999999999213,-1790.0000000000027,-445.99999999999795,602.999999999998,207.00000000000162,-779.9999999999807,564.9999999999977,-1161.9999999999964,-165.9999999999995,,-3221.999999999972
2015.06.30,-289.9999999999903,-1712.0000000000025,-417.0000000000016,548.9999999999995,129.9999999999968,-653.999999999999,447.00000000000273,-1210.9999999999955,-241.99999999999778,,-3399.9999999999877
2015.06.30,-35.999999999991594,-1590.9999999999868,-364.9999999999949,661.0000000000005,214.99999999999852,-785.9999999999978,521.0000000000008,-1136.999999999999,-207.00000000000162,,-2724.999999999972
2015.06.30,-268.9999999999859,-1864.9999999999834,-584.0000000000032,621.0000000000049,92.99999999999864,-773.0000000000015,518.0000000000007,-1307.999999999998,-339.0000000000004,,-3905.9999999999677
2015.06.30,-103.99999999999298,-1629.9999999999982,-504.0000000000049,621.0000000000049,137.9999999999937,-763.9999999999869,519.0000000000055,-1231.9999999999998,-275.99999999999847,,-3231.999999999977
2015.06.30,-200.99999999998454,-1634.000000000002,-615.9999999999997,679.9999999999917,185.99999999999727,-737.9999999999942,657.0000000000107,-1190.0000000000023,-252.99999999999213,,-3108.999999999975
2015.06.30,-238.99999999998923,-1353.000000000004,-709.9999999999937,626.9999999999998,537.9999999999941,-496.99999999999187,1147.0000000000055,-1217.0000000000014,209.00000000000364,,-1494.9999999999775
2015.06.30,-299.99999999998914,-1563.0000000000032,-344.99999999999886,653.999999999999,502.00000000000244,-576.9999999999831,858.0000000000041,-1290.9999999999977,143.9999999999997,,-1917.9999999999661
2015.06.30,-310.9999999999946,-1810.9999999999848,-343.9999999999941,574.0000000000078,627.9999999999952,-703.9999999999935,1009.0000000000003,-1122.9999999999961,358.9999999999982,,-1722.9999999999618
2015.06.30,-133.99999999998968,-1863.999999999999,-313.99999999999295,513.0000000000078,598.999999999994,-722.9999999999848,951.9999999999982,-1109.0000000000043,358.9999999999982,,-1720.9999999999727
2015.06.30,-210.99999999998343,-1797.000000000004,-332.9999999999984,452.00000000000796,678.0000000000008,-684.9999999999801,1064.0000000000073,-1056.0000000000014,496.00000000000756,,-1391.9999999999438
2015.06.30,-232.99999999999432,-1756.000000000002,-341.99999999999875,513.9999999999923,614.0000000000034,-780.9999999999873,993.0000000000092,-1222.9999999999964,382.00000000000455,,-1831.999999999969
2015.06.30,-86.99999999999264,-1600.9999999999857,-236.0000000000042,479.0000000000072,648.9999999999995,-712.9999999999859,963.0000000000081,-1163.000000000003,445.0000000000065,,-1263.9999999999504
2015.06.30,-361.9999999999957,-1800.999999999986,-307.00000000000216,295.0000000000008,580.0000000000027,-880.9999999999984,927.9999999999973,-1073.9999999999973,517.0000000000008,,-2104.999999999978
2015.06.30,-610.9999999999837,-2078.9999999999864,-343.9999999999941,865.0000000000047,429.99999999999704,-1041.9999999999873,765.0000000000006,-1737.999999999995,-75.9999999999983,,-3829.9999999999427
2015.06.30,-586.999999999982,-1988.9999999999964,-311.9999999999976,1001.9999999999918,475.99999999999864,-1068.9999999999866,802.9999999999973,-1880.0000000000039,-119.99999999999788,,-3675.999999999976
2015.06.30,-550.9999999999903,-1927.9999999999964,-451.9999999999982,971.0000000000107,422.00000000000017,-868.9999999999865,841.0000000000082,-1890.9999999999982,-147.99999999999258,,-3604.999999999943
2015.06.30,-726.9999999999887,-1786.999999999983,-543.9999999999969,1048.0000000000045,463.0000000000023,-839.9999999999964,941.0000000000025,-1902.999999999999,-163.00000000000205,,-3511.9999999999563
2015.06.30,-322.9999999999844,-1358.999999999999,-385.9999999999957,1472.0000000000066,597.9999999999985,-931.9999999999995,1003.0000000000001,-1919.000000000004,-285.00000000000193,,-2130.9999999999795
2015.06.30,-295.99999999998516,-1339.9999999999857,-451.9999999999982,1414.000000000004,451.0000000000014,-1032.999999999995,881.0000000000002,-2036.0000000000045,-400.00000000000034,,-2810.999999999963
2015.06.30,-273.9999999999965,-1462.999999999992,-638.9999999999958,1397.0000000000039,446.00000000000193,-979.9999999999809,998.0000000000047,-2088.000000000001,-408.9999999999927,,-3011.9999999999486
2015.06.30,-189.99999999997908,-1374.999999999993,-653.0000000000058,1486.9999999999939,527.9999999999951,-1126.999999999989,1102.0000000000039,-2132.999999999996,-378.999999999996,,-2739.999999999966
2015.06.30,-272.99999999998994,-1472.999999999991,-632.000000000005,1466.9999999999961,483.0000000000001,-1031.9999999999884,1031.000000000006,-2210.9999999999964,-427.99999999999505,,-3067.9999999999636
2015.06.30,-354.9999999999942,-1441.0000000000034,-503.0000000000001,1506.0000000000073,441.99999999999795,-967.9999999999911,887.0000000000005,-2251.000000000003,-503.99999999999335,,-3186.9999999999795
2015.06.30,-400.9999999999847,-1436.9999999999993,-435.0000000000023,1523.0000000000077,451.0000000000014,-914.9999999999991,856.0000000000088,-2232.999999999996,-503.99999999999335,,-3094.999999999957
2015.06.30,-339.0000000000004,-1363.9999999999875,-399.0000000000009,1574.9999999999932,468.00000000000176,-977.99999999999,853.0000000000086,-2288.0000000000014,-519.9999999999983,,-2991.999999999975
2015.06.30,-354.9999999999942,-1392.9999999999998,-438.99999999999295,1547.0000000000095,434.000000000001,-969.999999999982,840.0000000000034,-2364.999999999995,-544.9999999999955,,-3245.9999999999454
2015.06.30,-216.99999999997831,-1414.000000000004,-427.0000000000067,1475.000000000004,497.000000000003,-1000.0000000000009,906.0000000000059,-2263.9999999999995,-424.00000000000216,,-2867.9999999999786
2015.06.30,-171.99999999999437,-1442.9999999999943,-355.000000000004,1544.9999999999964,451.0000000000014,-971.9999999999951,799.9999999999972,-2368.0000000000036,-527.9999999999951,,-3041.9999999999914
2015.06.30,-186.99999999998164,-1283.9999999999964,-311.9999999999976,1628.9999999999916,529.0000000000017,-867.9999999999799,871.9999999999999,-2337.0,-466.9999999999952,,-2424.9999999999573
2015.06.30,-104.99999999999955,-1405.9999999999961,-254.0000000000049,1567.9999999999916,573.0000000000013,-892.9999999999883,880.0000000000097,-2286.9999999999945,-402.00000000000233,,-2325.999999999983
2015.07.01,-101.99999999997988,-1329.0000000000025,-287.9999999999967,1465.0000000000052,544.0,-859.9999999999941,884.0000000000003,-2200.9999999999973,-347.9999999999928,,-2234.9999999999577
2015.07.01,-153.9999999999875,-1375.9999999999995,-349.00000000000375,1520.9999999999945,485.0000000000021,-837.9999999999832,835.000000000008,-2200.000000000002,-471.99999999999466,,-2547.999999999966
2015.07.01,-80.99999999999774,-1340.9999999999923,-353.9999999999992,1499.9999999999902,397.99999999999835,-963.999999999987,750.0,-2156.0000000000023,-554.9999999999944,,-2802.9999999999845
2015.07.01,134.00000000001188,-1241.9999999999875,-323.99999999999807,1480.999999999999,395.0000000000009,-885.9999999999868,716.0000000000082,-2024.999999999999,-539.0000000000006,,-2289.999999999952
2015.07.01,115.00000000002063,-1265.000000000005,-320.99999999999795,1468.0000000000027,407.99999999999727,-829.9999999999974,737.000000000009,-2041.9999999999993,-518.9999999999917,,-2248.999999999962
2015.07.01,124.00000000001299,-1278.9999999999857,-329.9999999999983,1415.0000000000107,378.999999999996,-861.999999999985,777.000000000001,-1949.0000000000007,-518.9999999999917,,-2243.9999999999404
2015.07.01,36.0000000000138,-1306.9999999999916,-248.00000000000466,1408.0000000000093,288.9999999999948,-809.9999999999997,531.0000000000059,-2117.9999999999977,-624.0000000000023,,-2842.999999999972
2015.07.01,-19.999999999997797,-1305.0000000000007,-212.99999999999386,1537.0000000000107,348.9999999999993,-802.9999999999982,618.9999999999998,-2212.999999999998,-644.9999999999956,,-2693.9999999999745
2015.07.01,15.00000000000945,-1349.0000000000002,-242.00000000000443,1537.999999999995,315.9999999999941,-873.999999999997,597.0000000000084,-2329.000000000003,-636.9999999999986,,-2964.9999999999964
2015.07.01,10.000000000021103,-1353.000000000004,-218.9999999999941,1571.9999999999957,290.00000000000136,-896.9999999999923,514.00000000001,-2395.0000000000027,-740.9999999999917,,-3218.999999999957
2015.07.01,31.000000000003247,-1275.9999999999882,-230.99999999999454,1574.9999999999932,239.99999999999577,-899.9999999999897,459.0000000000032,-2447.9999999999945,-805.0000000000001,,-3354.999999999972
2015.07.01,28.000000000005798,-1302.0000000000032,-293.00000000000637,1540.9999999999923,164.99999999999292,-883.9999999999959,408.00000000000125,-2463.9999999999995,-876.9999999999944,,-3678.0000000000073
2015.07.01,19.00000000001345,-1327.999999999996,-287.9999999999967,1571.9999999999957,217.0000000000005,-892.9999999999883,466.99999999999875,-2508.9999999999945,-836.9999999999989,,-3579.9999999999654
2015.07.01,-17.999999999984695,-1347.9999999999936,-250.0,1568.9999999999982,141.00000000000225,-923.9999999999915,347.0000000000084,-2552.999999999994,-929.9999999999975,,-3965.9999999999527
2015.07.01,-21.999999999988695,-1296.9999999999925,-215.99999999999397,1604.0000000000055,148.99999999999915,-953.9999999999882,335.9999999999985,-2507.999999999999,-942.9999999999939,,-3850.9999999999527
2015.07.01,-50.99999999997884,-1339.0000000000014,-248.00000000000466,1652.9999999999934,248.99999999999923,-979.9999999999809,480.000000000004,-2468.0000000000036,-847.9999999999932,,-3551.999999999966
2015.07.01,-32.999999999994145,-1346.0000000000027,-165.00000000000625,1669.9999999999936,234.00000000000088,-989.9999999999798,404.0000000000106,-2444.9999999999973,-879.9999999999919,,-3550.999999999967
2015.07.01,8.000000000008,-1241.0000000000032,-84.00000000000318,1690.999999999998,217.99999999999596,-899.9999999999897,329.00000000000773,-2471.9999999999964,-913.9999999999926,,-3364.9999999999754
2015.07.01,-62.99999999999084,-1237.9999999999836,19.000000000005457,1692.0000000000045,234.00000000000088,-962.9999999999806,283.00000000000125,-2349.000000000001,-883.9999999999959,,-3268.9999999999395
2015.07.01,-52.99999999999194,-1200.9999999999854,-81.99999999999363,1662.9999999999923,254.99999999999412,-976.9999999999834,375.0,-2473.9999999999986,-844.0000000000003,,-3337.9999999999673
2015.07.01,-93.99999999999409,-1095.0000000000016,-67.99999999999784,1692.9999999999889,339.99999999999585,-1054.9999999999836,472.0000000000084,-2463.000000000004,-757.999999999992,,-3027.99999999998
2015.07.01,-142.99999999998204,-1075.9999999999882,-126.99999999999534,1631.999999999989,307.0000000000017,-1143.9999999999895,468.0000000000035,-2410.9999999999964,-761.0000000000006,,-3254.9999999999577
2015.07.01,-209.9999999999991,-1041.9999999999873,-78.99999999999352,1600.0000000000014,393.9999999999944,-1220.9999999999832,543.0000000000064,-2271.000000000001,-617.0000000000009,,-2902.9999999999627
2015.07.01,326.0000000000041,-1425.9999999999939,72.00000000000273,1629.9999999999982,386.9999999999929,-1285.9999999999873,433.9999999999975,-2390.000000000003,-646.0000000000022,,-2898.9999999999914
2015.07.01,362.00000000001785,-1331.9999999999998,186.00000000000705,1654.0,366.9999999999951,-1176.9999999999836,332.00000000000784,-2437.999999999996,-700.999999999996,,-2746.9999999999472
2015.07.01,362.00000000001785,-1192.9999999999995,90.99999999999397,1730.0000000000093,441.99999999999795,-1184.9999999999916,487.000000000009,-2429.000000000003,-654.9999999999944,,-2349.999999999961
2015.07.01,472.00000000000574,-1021.9999999999895,120.00000000000455,1838.0000000000064,491.99999999999244,-1210.0,529.0000000000106,-2397.0000000000045,-668.0000000000019,,-1845.9999999999764
2015.07.01,379.0000000000182,-1045.9999999999914,174.99999999999716,1835.9999999999932,437.999999999994,-1361.9999999999966,421.99999999999704,-2429.9999999999986,-726.9999999999999,,-2314.999999999987
2015.07.01,383.0,-991.9999999999928,192.99999999999784,1838.0000000000064,476.9999999999941,-1322.000000000001,468.0000000000035,-2349.9999999999964,-685.9999999999977,,-1990.999999999986
2015.07.01,412.00000000001234,-983.0000000000006,197.00000000000273,1821.9999999999902,539.999999999996,-1264.9999999999827,533.0000000000013,-2186.9999999999945,-603.9999999999934,,-1534.9999999999684
2015.07.01,544.0000000000111,-783.0000000000003,340.0000000000034,2078.0000000000023,646.0000000000022,-1150.999999999991,569.0000000000026,-2229.9999999999986,-641.9999999999982,,-628.9999999999663
2015.07.01,480.00000000001376,-910.9999999999951,263.00000000000523,2048.0000000000055,576.9999999999942,-1215.9999999999948,534.9999999999966,-2266.999999999997,-705.9999999999956,,-1196.9999999999668
2015.07.01,503.000000000009,-800.9999999999851,317.0000000000073,2042.0000000000105,634.0000000000013,-1361.9999999999966,572.0000000000027,-2151.0000000000027,-627.9999999999952,,-873.9999999999486
2015.07.01,699.0000000000052,-634.0000000000013,393.0000000000007,2130.0000000000095,649.999999999995,-1166.0000000000005,543.9999999999969,-2063.0000000000036,-658.9999999999985,,-105.9999999999967
2015.07.01,600.0000000000006,-753.0000000000036,305.9999999999974,2042.9999999999948,703.9999999999935,-1163.9999999999873,665.0000000000063,-2153.000000000005,-540.9999999999915,,-292.99999999999466
2015.07.01,643.0000000000158,-1036.999999999999,195.0000000000074,2069.999999999994,741.0000000000027,-1659.9999999999948,783.0000000000013,-2142.999999999995,-517.0000000000008,,-924.9999999999685
2015.07.01,619.000000000014,-829.9999999999974,275.99999999999625,2166.0000000000014,646.9999999999976,-1520.9999999999945,615.9999999999997,-2298.0,-696.999999999992,,-1021.9999999999752
2015.07.01,805.0000000000113,-778.9999999999964,278.0000000000058,2248.0000000000055,687.9999999999998,-1553.9999999999886,662.0000000000061,-2241.000000000004,-702.9999999999981,,-595.9999999999585
2015.07.01,843.0000000000159,-771.9999999999949,343.9999999999941,2262.0000000000086,664.9999999999934,-1593.0,591.9999999999987,-2232.999999999996,-739.0000000000008,,-630.9999999999808
2015.07.01,795.0000000000124,-705.0000000000001,287.00000000000614,2286.0000000000105,675.9999999999989,-1522.9999999999854,643.0000000000007,-2254.999999999996,-739.0000000000008,,-534.999999999953
2015.07.01,923.0000000000072,-512.9999999999857,376.99999999999534,2516.0000000000073,746.9999999999976,-1467.9999999999804,671.999999999997,-2332.9999999999964,-795.0000000000013,,126.00000000004059
2015.07.01,1034.0000000000016,-530.9999999999926,403.0000000000058,2540.999999999993,717.000000000001,-1570.999999999989,615.0000000000091,-2354.999999999996,-861.0000000000007,,-7.999999999967486
2015.07.01,1001.0000000000074,-391.9999999999924,438.0000000000024,2617.0000000000027,807.0000000000022,-1510.9999999999957,703.000000000003,-2246.0000000000036,-798.9999999999942,,618.0000000000313
2015.07.01,957.0000000000078,-421.99999999998903,429.00000000000205,2547.0000000000105,773.9999999999969,-1566.0000000000007,667.0000000000016,-2231.000000000005,-795.0000000000013,,360.00000000002285
2015.07.01,858.0000000000032,-441.99999999998687,426.00000000000193,2523.9999999999927,744.0000000000002,-1545.9999999999807,639.00000000001,-2280.9999999999995,-819.9999999999985,,102.00000000004195
2015.07.01,764.0000000000091,-478.0000000000006,402.000000000001,2485.000000000004,783.0000000000003,-1507.9999999999982,704.0000000000077,-2256.0000000000023,-742.9999999999936,,153.00000000002774
2015.07.01,801.0000000000073,-479.99999999999153,390.00000000000057,2564.999999999995,781.9999999999939,-1530.9999999999934,718.0000000000035,-2310.9999999999964,-788.9999999999952,,145.00000000002387
2015.07.01,814.0000000000036,-470.9999999999992,421.99999999999704,2536.000000000005,878.9999999999965,-1532.0,805.0000000000068,-2232.999999999996,-622.0000000000003,,598.0000000000133
