timeframe,profit,0,timeframe1,drawup,1,timeframe2,drawdown
2021.02.12 23:50,6565.9999999999745,,2021.02.12 19:25,7149.9999999999645,,2021.02.08 13:55,-576.0000000000149
2021.02.12 23:45,6468.999999999953,,2021.02.12 19:20,7079.00000000001,,2021.02.08 14:40,-561.0000000000032
2021.02.12 23:40,6560.000000000037,,2021.02.12 19:15,6942.999999999991,,2021.02.08 14:25,-560.000000000011
2021.02.12 23:35,6606.0000000000255,,2021.02.12 19:30,6867.9999999999845,,2021.02.08 14:15,-466.00000000001535
2021.02.12 23:30,6450.00000000003,,2021.02.12 19:35,6796.999999999927,,2021.02.08 13:50,-355.00000000000915
2021.02.12 23:25,6380.999999999971,,2021.02.12 19:10,6779.00000000001,,2021.02.08 14:00,-347.0000000000336
2021.02.12 23:20,6412.999999999979,,2021.02.12 21:05,6739.999999999983,,2021.02.08 14:30,-337.00000000002854
2021.02.12 23:15,6522.999999999932,,2021.02.12 21:00,6734.000000000031,,2021.02.08 14:20,-296.00000000001654
2021.02.12 23:10,6592.999999999988,,2021.02.12 20:55,6692.000000000015,,2021.02.08 14:05,-255.00000000002828
2021.02.12 23:05,6346.000000000008,,2021.02.12 20:00,6671.000000000008,,2021.02.08 14:35,-250.00000000004226
2021.02.12 23:00,6214.000000000015,,2021.02.12 18:45,6666.99999999997,,2021.02.08 13:00,-235.99999999998934
2021.02.12 22:55,6224.999999999968,,2021.02.12 19:55,6659.999999999998,,2021.02.08 13:45,-183.99999999999295
2021.02.12 22:50,6356.000000000007,,2021.02.12 19:05,6644.00000000001,,2021.02.08 13:05,-179.00000000002703
2021.02.12 22:45,6207.999999999963,,2021.02.12 18:50,6637.999999999967,,2021.02.08 12:35,-168.0000000000099
2021.02.12 22:40,6131.999999999999,,2021.02.12 19:40,6632.999999999981,,2021.02.08 14:45,-164.0000000000545
2021.02.12 22:35,6114.999999999981,,2021.02.12 19:45,6632.999999999979,,2021.02.08 12:55,-146.00000000002743
2021.02.12 22:30,5989.000000000013,,2021.02.12 23:35,6606.0000000000255,,2021.02.08 12:30,-128.0000000000266
2021.02.12 22:25,5952.999999999969,,2021.02.12 23:10,6592.999999999988,,2021.02.08 12:50,-120.99999999999523
2021.02.12 22:20,6094.999999999978,,2021.02.12 21:10,6580.999999999998,,2021.02.08 12:25,-55.99999999999005
2021.02.12 22:15,5997.000000000033,,2021.02.11 15:20,6574.999999999967,,2021.02.08 15:05,-42.00000000004076
2021.02.12 22:10,5949.000000000005,,2021.02.12 23:50,6565.9999999999745,,2021.02.08 13:15,-21.000000000008185
2021.02.12 22:05,6058.000000000004,,2021.02.12 19:00,6561.999999999983,,2021.02.08 14:50,19.99999999996703
2021.02.12 22:00,6160.999999999968,,2021.02.12 23:40,6560.000000000037,,2021.02.08 12:40,33.00000000001887
2021.02.12 21:55,6171.000000000027,,2021.02.11 15:25,6558.000000000004,,2021.02.08 15:00,41.999999999957254
2021.02.12 21:50,6283.000000000038,,2021.02.12 20:45,6537.99999999997,,2021.02.08 14:10,51.99999999997263
2021.02.12 21:45,6277.999999999984,,2021.02.12 18:55,6534.999999999986,,2021.02.08 13:40,98.99999999995711
2021.02.12 21:40,6074.999999999989,,2021.02.12 23:15,6522.999999999932,,2021.02.08 14:55,115.99999999997951
2021.02.12 21:35,6137.000000000014,,2021.02.12 20:05,6513.999999999973,,2021.02.08 15:30,129.9999999999871
2021.02.12 21:30,6339.0,,2021.02.12 20:50,6491.000000000028,,2021.02.08 15:25,133.9999999999934
2021.02.12 21:25,6417.999999999995,,2021.02.12 21:15,6485.999999999984,,2021.02.08 12:45,144.99999999994708
2021.02.12 21:20,6453.999999999999,,2021.02.12 23:45,6468.999999999953,,2021.02.08 15:10,166.00000000000983
