date,USDCHF,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2015.10.19,-358.9999999999982,0.0,-290.00000000001245,-153.00000000000313,-224.000000000002,-97.9999999999981,0.0,-87.0000000000033,-96.9999999999942,-1.0000000000047748,-115.99999999999389,0.0,,-1425.00000000001
2015.10.19,-262.999999999991,36.0000000000027,-164.99999999999292,-85.99999999999719,-156.00000000000057,-31.999999999998696,7.0000000000014495,-52.99999999999727,-108.00000000000409,30.000000000001137,-161.99999999999548,48.99999999999905,,-902.9999999999728
2015.10.19,-285.9999999999974,58.000000000002494,-160.00000000000458,-68.00000000000139,-199.00000000000472,0.999999999995449,49.99999999999449,-63.99999999999295,-152.00000000000102,28.999999999996362,-185.99999999999727,85.99999999999719,,-891.0000000000132
2015.10.19,-259.9999999999936,36.999999999998145,-110.00000000001009,-97.9999999999981,-161.00000000000003,-17.999999999995797,36.999999999998145,-39.00000000000148,-132.99999999999557,15.000000000000568,-178.99999999999582,90.0000000000012,,-818.9999999999923
2015.10.19,-248.99999999999923,9.999999999998899,-129.00000000000134,-114.00000000000298,-169.00000000000804,-46.00000000000159,36.999999999998145,-3.0000000000001137,-123.00000000000466,-27.000000000001023,-200.00000000000017,75.9999999999983,,-937.0000000000238
2015.10.19,-257.9999999999916,-55.000000000005045,-130.0000000000079,-98.99999999999353,-167.00000000000603,-102.99999999999754,53.00000000000304,25.99999999999625,-105.00000000000398,-156.0000000000059,-204.99999999999963,-20.999999999993246,,-1220.000000000005
2015.10.19,-253.99999999999866,-143.9999999999997,-90.99999999999665,-146.00000000000168,-111.00000000000554,-199.00000000000472,68.00000000000139,55.00000000000682,0.0,-269.999999999996,-130.99999999999224,-83.9999999999952,,-1306.9999999999825
2015.10.19,-231.99999999999886,-146.00000000000168,-32.0000000000098,-181.9999999999933,-4.000000000004,-205.99999999999508,148.0000000000037,115.99999999999966,108.00000000000409,-269.00000000000546,-103.99999999999298,-85.00000000000173,,-887.9999999999955
2015.10.19,-207.99999999999707,-126.0000000000039,-32.0000000000098,-248.99999999999923,-25.00000000000835,-195.9999999999962,158.0000000000026,88.99999999999864,60.99999999999284,-243.99999999999977,-143.9999999999997,-60.99999999999994,,-977.0000000000198
2015.10.19,-297.9999999999983,-166.99999999999494,-110.00000000001009,-236.00000000000287,-50.0000000000056,-190.99999999999673,168.99999999999693,210.00000000000796,112.99999999999955,-355.000000000004,-173.9999999999964,6.0000000000060005,,-1082.9999999999984
2015.10.19,-358.9999999999982,-158.99999999999804,-252.0000000000078,-229.00000000000142,-388.0000000000106,-185.00000000000182,107.00000000000153,-12.999999999991019,-304.00000000000205,-319.0000000000026,-591.9999999999925,-80.99999999999774,,-2774.0000000000023
2015.10.19,-371.99999999999454,-65.00000000000395,-320.9999999999935,-68.00000000000139,-415.0000000000098,-39.00000000000014,83.9999999999952,-58.9999999999975,-382.000000000005,-124.00000000000944,-429.99999999999704,41.000000000002146,,-2150.000000000015
2015.10.19,-422.00000000000017,36.0000000000027,-378.999999999996,-12.999999999996348,-510.00000000001046,78.99999999999574,41.9999999999976,-111.0000000000042,-516.0000000000053,81.99999999999363,-506.9999999999908,121.00000000000443,,-2098.0000000000095
2015.10.19,-400.00000000000034,-17.999999999995797,-374.0000000000077,-47.9999999999925,-382.00000000000455,12.999999999996348,29.000000000001247,-70.99999999999795,-353.9999999999992,-21.000000000000796,-409.99999999999926,75.00000000000284,,-1960.9999999999977
2015.10.19,-370.9999999999991,-60.00000000000449,-319.0000000000026,-39.999999999995595,-357.00000000000733,-24.000000000001798,56.0000000000005,-7.999999999995566,-293.99999999999693,-84.00000000000318,-398.9999999999938,24.999999999997247,,-1875.0000000000025
2015.10.19,-351.0000000000013,-39.00000000000014,-307.99999999999716,-92.99999999999864,-361.0000000000002,-7.9999999999968985,63.00000000000195,-4.0000000000048885,-299.0000000000066,-30.000000000001137,-408.9999999999927,58.99999999999794,,-1779.9999999999998
2015.10.19,-349.99999999999477,-41.000000000002146,-313.00000000000773,-104.99999999999955,-357.00000000000733,-34.000000000000696,80.00000000000229,31.999999999996476,-280.00000000000114,-140.00000000000057,-422.00000000000017,80.00000000000229,,-1850.0000000000134
2015.10.19,-381.99999999999346,-29.999999999996696,-344.99999999999534,-100.99999999999554,-331.0000000000035,-4.000000000004,85.00000000000173,152.00000000000102,-156.99999999999648,-123.00000000000466,-407.99999999999727,106.00000000000608,,-1537.999999999978
2015.10.19,-363.99999999999767,-68.99999999999685,-367.0000000000062,-185.00000000000182,-332.00000000001006,-88.99999999999464,85.99999999999719,174.0000000000066,-176.00000000000193,-206.00000000000307,-434.9999999999965,74.00000000000739,,-1888.9999999999973
2015.10.19,-378.00000000000057,-88.99999999999464,-395.000000000012,-147.99999999999258,-426.00000000000415,-83.9999999999952,65.99999999999939,99.00000000000375,-353.9999999999992,-210.00000000000796,-556.9999999999964,68.00000000000139,,-2407.9999999999986
2015.10.19,-417.0000000000007,22.999999999995246,-520.0000000000093,-103.99999999999298,-544.0,46.999999999997044,-70.0000000000034,-49.99999999999716,-480.99999999999454,-1.0000000000047748,-577.9999999999897,92.00000000000318,,-2602.9999999999973
2015.10.19,-415.99999999999415,19.999999999997797,-534.9999999999966,-12.999999999996348,-507.0000000000019,43.999999999999595,-100.00000000000009,-45.99999999999227,-453.00000000000296,-28.999999999996362,-532.9999999999945,63.99999999999739,,-2503.9999999999804
2015.10.19,-346.9999999999973,65.00000000000395,-553.0000000000035,-102.00000000000209,-545.0000000000066,0.0,-117.00000000000044,-24.999999999991473,-581.9999999999936,0.999999999990564,-692.9999999999992,87.00000000000374,,-2810.999999999996
2015.10.19,-331.999999999999,55.000000000005045,-486.999999999993,-103.99999999999298,-557.0000000000075,11.00000000000545,-85.00000000000173,-72.00000000000273,-576.9999999999982,48.00000000000182,-658.9999999999985,131.00000000000333,,-2627.999999999978
