date,EURCHF,AUDCAD,empty,sum
2019.10.28,0.0,-24.999999999997247,,-24.999999999997247
2019.10.28,45.000000000006146,-20.999999999993246,,24.0000000000129
2019.10.28,48.000000000003595,-25.999999999992696,,22.0000000000109
2019.10.28,45.000000000006146,-4.999999999999449,,40.00000000000669
2019.10.28,55.000000000005045,-18.999999999991246,,36.0000000000138
2019.10.28,52.99999999999194,-32.999999999994145,,19.999999999997797
2019.10.28,69.9999999999923,-4.999999999999449,,64.99999999999285
2019.10.28,86.99999999999264,-2.999999999997449,,83.9999999999952
2019.10.28,102.00000000000209,-2.999999999997449,,99.00000000000463
2019.10.28,136.00000000000279,-7.9999999999968985,,128.00000000000588
2019.10.28,164.99999999999292,-10.999999999994348,,153.99999999999858
2019.10.28,164.99999999999292,-46.999999999997044,,117.99999999999588
2019.10.28,175.99999999999838,-25.999999999992696,,150.00000000000568
2019.10.28,195.00000000001182,-22.999999999995246,,172.00000000001657
2019.10.28,195.00000000001182,-24.999999999997247,,170.00000000001458
2019.10.28,198.99999999999363,-1.999999999990898,,197.00000000000273
2019.10.28,205.99999999999508,3.0000000000085514,,209.00000000000364
2019.10.28,198.99999999999363,-12.999999999996348,,185.99999999999727
2019.10.28,127.99999999999478,-3.999999999992898,,124.00000000000189
2019.10.28,134.99999999999625,13.00000000000745,,148.0000000000037
2019.10.28,165.9999999999995,56.0000000000005,,222.0
2019.10.28,182.99999999999983,112.000000000001,,295.0000000000008
2019.10.28,178.00000000001148,114.00000000000298,,292.00000000001444
2019.10.28,204.00000000000418,79.00000000000685,,283.000000000011
2019.10.28,221.00000000000452,64.0000000000085,,285.000000000013
2019.10.28,198.99999999999363,45.000000000006146,,243.99999999999977
2019.10.28,248.00000000000378,65.99999999999939,,314.0000000000032
2019.10.28,286.99999999999284,43.999999999999595,,330.99999999999244
2019.10.28,283.000000000011,85.00000000000173,,368.00000000001273
2019.10.28,289.9999999999903,43.00000000000415,,332.99999999999443
2019.10.28,276.9999999999939,40.00000000000669,,317.0000000000006
2019.10.28,323.99999999999096,-7.9999999999968985,,315.9999999999941
2019.10.28,273.9999999999965,10.000000000010001,,284.0000000000065
2019.10.28,268.0000000000016,53.00000000000304,,321.00000000000466
2019.10.28,204.00000000000418,64.0000000000085,,268.0000000000127
2019.10.28,219.99999999999798,110.00000000001009,,330.0000000000081
2019.10.28,280.9999999999979,167.00000000000603,,448.0000000000039
2019.10.28,252.99999999999213,172.00000000000549,,424.9999999999976
2019.10.28,269.00000000000813,180.0000000000024,,449.0000000000105
2019.10.28,287.9999999999994,232.00000000000998,,520.0000000000093
2019.10.28,255.00000000000523,215.00000000000963,,470.0000000000149
2019.10.28,226.99999999999943,187.00000000000384,,414.0000000000033
2019.10.28,234.00000000000088,188.00000000001037,,422.00000000001125
2019.10.28,235.00000000000742,175.00000000000293,,410.00000000001035
2019.10.28,242.99999999999324,164.00000000000858,,407.0000000000018
2019.10.28,229.99999999999687,161.00000000000003,,390.99999999999693
2019.10.28,208.00000000000819,142.00000000000878,,350.00000000001694
2019.10.28,202.9999999999976,156.00000000000057,,358.9999999999982
2019.10.29,239.00000000001143,159.00000000000912,,398.0000000000206
2019.10.29,232.99999999999432,146.00000000000168,,378.999999999996
2019.10.29,234.00000000000088,154.0000000000097,,388.0000000000106
2019.10.29,239.00000000001143,182.00000000000438,,421.0000000000158
2019.10.29,239.99999999999577,199.00000000000472,,439.00000000000045
2019.10.29,236.99999999999832,186.00000000000838,,423.0000000000067
