date,EURUSD,AUDUSD,GBPCHF,CADCHF,NZDCHF,EURGBP,EURJPY,EURCAD,EURNZD,NZDJPY,empty,sum
2015.11.10,209.9999999999991,282.99999999999994,575.9999999999987,-238.0000000000049,-86.0000000000083,113.99999999999189,72.00000000000273,-96.00000000000719,78.00000000000028,-21.99999999999136,,890.9999999999809
2015.11.10,211.00000000000563,257.0000000000072,565.9999999999999,-231.0000000000034,-60.99999999999994,107.99999999999699,110.99999999999,-86.0000000000083,139.00000000000023,-10.99999999999568,,1002.9999999999926
2015.11.10,147.00000000000824,250.00000000000577,575.0000000000144,-243.00000000000432,-87.00000000000374,132.99999999999423,97.99999999998477,-152.0000000000188,34.99999999998504,-60.99999999999284,,694.9999999999727
2015.11.10,124.99999999999733,230.000000000008,533.0000000000057,-246.99999999999721,-79.00000000000685,139.99999999999568,55.00000000000682,-212.00000000001216,-13.000000000018552,-58.9999999999975,,472.99999999998136
2015.11.10,177.00000000000495,250.00000000000577,523.0000000000068,-219.99999999999798,-75.9999999999983,107.00000000000153,127.9999999999859,-104.00000000001519,56.99999999999594,-64.99999999999773,,776.9999999999916
2015.11.10,168.99999999999693,292.00000000000335,660.0000000000161,-251.00000000000122,-112.000000000001,139.99999999999568,191.0000000000025,-100.0000000000112,64.99999999998174,-108.99999999999466,,944.9999999999883
2015.11.10,153.00000000000313,292.9999999999988,590.0000000000016,-212.00000000000108,-50.0000000000056,151.9999999999966,193.9999999999884,-117.00000000001154,88.99999999998354,-91.99999999999875,,999.9999999999551
2015.11.10,245.0000000000063,256.0000000000007,453.99999999999886,-141.99999999999767,5.999999999994898,60.99999999999994,302.99999999999727,56.99999999999594,285.00000000000193,-59.99999999998806,,1465.00000000001
2015.11.10,304.00000000001535,326.0000000000041,279.00000000000705,-65.99999999999939,31.999999999998696,17.000000000000348,442.0000000000073,136.00000000000279,271.99999999998334,-144.99999999999602,,1597.0000000000236
2015.11.10,249.99999999999466,306.00000000000625,324.9999999999975,-109.00000000000354,104.99999999999955,30.999999999992145,337.99999999999386,69.9999999999923,470.9999999999992,10.000000000005116,,1796.9999999999768
2015.11.10,194.0000000000053,318.00000000000716,319.0000000000026,-97.00000000000264,30.999999999992145,92.99999999999864,195.99999999999795,-46.0000000000127,129.99999999998568,-66.99999999999307,,1070.9999999999814
2015.11.10,42.0000000000087,324.00000000000205,476.0000000000098,-138.00000000000477,-99.00000000000463,170.99999999999892,-42.00000000000159,-124.99999999999733,-202.9999999999976,-85.99999999999852,,320.000000000015
2015.11.10,80.99999999999774,309.0000000000037,385.00000000001313,-131.99999999999878,-102.00000000000209,173.00000000000094,-70.99999999999795,-201.00000000000674,-300.00000000001137,-125.0,,16.999999999998636
2015.11.10,112.000000000001,304.9999999999997,334.00000000001205,-114.00000000000298,-131.99999999999878,146.99999999999713,-42.00000000000159,-168.0000000000126,-380.00000000000256,-176.9999999999925,,-115.00000000000108
2015.11.10,66.00000000001049,306.00000000000625,499.000000000005,-162.0000000000066,-195.00000000000074,186.99999999999272,-75.00000000001705,-197.00000000000273,-480.00000000001376,-202.99999999998875,,-254.00000000001523
2015.11.10,48.000000000003595,270.99999999999903,523.0000000000068,-182.00000000000438,-242.00000000000887,202.9999999999976,-63.99999999999295,-226.00000000001506,-575.9999999999987,-257.99999999999557,,-503.0000000000086
2015.11.10,2.0000000000131024,292.00000000000335,533.0000000000057,-252.0000000000078,-165.00000000000404,221.99999999999997,-76.99999999999818,-383.0,-419.9999999999982,-175.99999999998772,,-423.99999999997385
2015.11.10,4.000000000004,322.00000000000006,733.0000000000059,-268.0000000000016,-221.00000000000452,317.0000000000006,-135.99999999999568,-426.9999999999996,-574.0000000000078,-213.99999999999864,,-463.9999999999972
2015.11.10,-273.9999999999965,197.00000000000273,880.9999999999984,-297.9999999999983,-192.00000000000327,465.9999999999998,-413.0000000000109,-634.0000000000013,-674.000000000019,-100.99999999999909,,-1042.0000000000273
2015.11.10,-387.000000000004,146.00000000000168,1005.0000000000115,-402.9999999999978,-262.00000000000665,505.99999999999534,-421.99999999999704,-805.0000000000113,-846.9999999999977,-171.99999999999704,,-1641.000000000003
2015.11.10,-329.99999999998585,80.99999999999774,1049.0000000000111,-331.0000000000035,-257.0000000000072,479.99999999999153,-394.00000000000546,-573.0000000000013,-692.0000000000038,-118.99999999999977,,-1086.0000000000064
2015.11.10,-390.9999999999858,6.0000000000060005,1107.999999999998,-368.00000000000165,-247.00000000000833,507.9999999999973,-478.00000000000864,-646.0000000000132,-675.0000000000034,-53.999999999987836,,-1237.0000000000073
2015.11.10,-439.99999999999596,-21.999999999999797,1050.0000000000175,-443.99999999999994,-186.00000000000838,530.9999999999926,-437.0000000000118,-897.0000000000144,-634.0000000000013,-53.999999999987836,,-1533.000000000009
2015.11.10,-229.99999999999687,25.00000000000835,1063.0000000000139,-322.00000000000006,-168.00000000000148,491.99999999999244,-336.00000000001273,-564.000000000009,-478.0000000000006,-42.00000000000159,,-560.0000000000077
2015.11.10,-363.9999999999866,1.0000000000065512,934.0000000000126,-419.00000000000273,-204.00000000000418,473.99999999999665,-484.00000000000887,-843.0000000000159,-683.0000000000114,-51.9999999999925,,-1640.0000000000064
2015.11.10,-390.0000000000015,48.000000000003595,1038.0000000000057,-484.00000000000665,-239.0000000000003,498.9999999999939,-557.9999999999927,-911.0000000000174,-714.0000000000147,-27.999999999991587,,-1739.0000000000216
2015.11.10,-432.9999999999945,40.00000000000669,1038.0000000000057,-529.9999999999972,-307.0000000000017,518.9999999999917,-608.0000000000041,-1029.0000000000132,-914.0000000000148,-92.99999999998931,,-2317.00000000001
2015.11.10,-373.00000000000114,26.000000000003798,1014.0000000000038,-546.9999999999975,-297.00000000000284,465.9999999999998,-587.0000000000175,-977.0000000000057,-792.0000000000149,-49.99999999999716,,-2117.0000000000296
2015.11.10,-241.00000000000233,90.0000000000012,953.0000000000039,-541.0000000000026,-309.0000000000037,397.99999999999835,-469.99999999999886,-879.0000000000075,-722.0000000000005,-83.99999999998897,,-1805.000000000001
2015.11.10,-139.00000000000023,17.000000000000348,839.9999999999964,-402.00000000000233,-226.00000000000398,334.00000000000097,-382.000000000005,-607.0000000000019,-500.00000000001154,-27.999999999991587,,-1093.0000000000189
2015.11.10,-103.99999999999298,31.000000000003247,974.0000000000082,-450.00000000000597,-264.0000000000087,331.999999999999,-316.0000000000025,-570.0000000000039,-443.0000000000156,-39.99999999999204,,-850.0000000000113
2015.11.10,-139.00000000000023,-17.999999999995797,930.0000000000086,-428.00000000000614,-255.00000000000523,326.9999999999995,-346.00000000000364,-554.00000000001,-468.00000000000176,-30.9999999999917,,-982.0000000000064
2015.11.10,-228.99999999999034,-61.999999999995396,916.0000000000057,-384.00000000000654,-134.0000000000008,379.9999999999915,-337.99999999999386,-595.0000000000122,-306.00000000000625,40.00000000000625,,-712.0000000000019
2015.11.10,-136.00000000000279,9.999999999998899,966.0000000000002,-375.9999999999986,-322.00000000000006,368.9999999999971,-240.0000000000091,-509.00000000000387,-691.0000000000193,-203.99999999999352,,-1133.000000000031
2015.11.10,-141.99999999999767,14.999999999998348,960.0000000000053,-407.0000000000018,-236.00000000000287,368.00000000000165,-252.00000000000955,-571.0000000000103,-493.0000000000101,-95.99999999998943,,-854.0000000000165
2015.11.10,-42.999999999993044,48.99999999999905,909.0000000000042,-363.0000000000022,-243.00000000000432,314.99999999999864,-159.9999999999966,-426.00000000001523,-419.0000000000138,-125.99999999999056,,-507.0000000000139
2015.11.10,-55.99999999998939,60.00000000000449,920.0000000000097,-333.0000000000055,-131.00000000000333,313.99999999999204,-195.99999999999795,-370.00000000000364,-326.0000000000041,39.00000000000148,,-78.99999999999613
2015.11.11,-90.99999999999665,14.999999999998348,948.0000000000155,-324.9999999999975,-175.99999999999838,354.9999999999942,-224.00000000001796,-423.0000000000178,-390.0000000000015,-64.99999999999773,,-376.0000000000195
2015.11.11,-78.00000000000028,9.00000000000345,953.0000000000039,-306.00000000000625,-187.9999999999993,351.0000000000013,-182.00000000001637,-348.00000000001495,-407.0000000000018,-96.9999999999942,,-293.0000000000246
2015.11.11,-31.000000000003247,56.0000000000005,940.0000000000075,-299.00000000000483,-239.0000000000003,322.00000000000006,-137.00000000000045,-292.00000000000335,-397.0000000000029,-112.99999999999955,,-190.00000000000648
2015.11.11,79.00000000000685,174.00000000000747,956.0000000000013,-307.99999999999716,-317.0000000000006,310.9999999999946,-123.00000000001887,-277.00000000001614,-552.0000000000191,-205.99999999998886,,-263.0000000000307
2015.11.11,51.000000000001044,217.0000000000005,1011.0000000000064,-348.9999999999993,-372.0000000000057,326.9999999999995,-188.0000000000166,-335.00000000001864,-663.999999999998,-224.99999999999432,,-527.000000000025
2015.11.11,39.00000000001125,204.99999999999963,948.9999999999999,-297.9999999999983,-273.000000000001,325.99999999999295,-233.0000000000041,-285.00000000000193,-490.0000000000126,-112.99999999999955,,-173.00000000001387
2015.11.11,120.00000000000898,296.0000000000074,951.9999999999973,-326.0000000000041,-370.9999999999991,315.9999999999941,-293.00000000000637,-321.0000000000157,-693.0000000000102,-175.99999999998772,,-496.00000000001546
2015.11.11,192.99999999999872,339.0000000000004,1121.0000000000164,-314.0000000000032,-443.99999999999994,375.9999999999986,-254.99999999999545,-272.00000000000557,-835.000000000008,-272.99999999999613,,-363.9999999999942
2015.11.11,246.00000000001288,363.0000000000022,1153.000000000004,-284.0000000000065,-411.0000000000058,392.9999999999989,-268.0000000000007,-212.00000000001216,-761.0000000000117,-222.99999999999898,,-4.000000000017849
2015.11.11,278.00000000000045,316.0000000000052,1100.9999999999964,-304.00000000000426,-370.00000000000364,339.99999999999585,-80.0000000000125,-189.00000000001694,-589.0000000000173,-254.99999999999545,,247.9999999999477
2015.11.11,322.00000000000006,362.00000000000676,1033.0000000000173,-296.0000000000074,-475.0000000000032,303.9999999999932,-55.00000000000682,-170.00000000000347,-839.0000000000119,-393.99999999999125,,-208.0000000000066
2015.11.11,414.00000000000324,486.00000000000864,1038.0000000000057,-292.00000000000335,-506.0000000000064,279.99999999999136,26.999999999986812,-108.00000000001918,-879.0000000000075,-461.9999999999891,,-2.000000000029786
2015.11.11,321.0000000000157,423.0000000000067,1036.0000000000148,-297.9999999999983,-534.0000000000011,295.99999999999625,-37.00000000000614,-148.00000000001478,-965.0000000000158,-463.99999999999864,,-370.00000000000125
2015.11.11,287.000000000015,412.00000000000125,1019.0000000000143,-285.9999999999974,-543.0000000000045,312.00000000000114,-32.00000000001069,-175.00000000001404,-1043.0000000000161,-506.0000000000002,,-555.0000000000114
2015.11.11,259.0000000000092,412.00000000000125,1028.0000000000066,-275.000000000003,-558.9999999999984,337.99999999999386,-96.00000000000364,-209.9999999999991,-1140.0000000000077,-519.999999999996,,-762.9999999999969
2015.11.11,300.00000000001137,387.99999999999943,1029.0000000000132,-269.00000000000813,-528.0000000000063,297.9999999999983,-67.00000000000728,-119.00000000000244,-975.9999999999991,-450.9999999999934,,-394.9999999999943
2015.11.11,161.99999999999548,324.00000000000205,1022.0000000000118,-248.99999999999923,-480.99999999999807,339.99999999999585,-141.9999999999959,-172.0000000000166,-973.0000000000016,-406.9999999999965,,-576.0000000000028
2015.11.11,134.00000000001188,357.00000000000733,1105.0000000000005,-273.000000000001,-446.00000000000193,380.999999999998,-171.99999999999704,-221.00000000000452,-889.0000000000065,-347.999999999999,,-371.99999999999227
2015.11.11,175.99999999999838,379.0000000000071,1036.0000000000148,-260.00000000000466,-363.0000000000022,380.999999999998,-98.00000000001319,-256.00000000001177,-748.0000000000153,-320.99999999999795,,-74.00000000002717
2015.11.11,204.00000000000418,384.00000000000654,1024.0000000000027,-246.00000000000176,-348.9999999999993,376.99999999999403,-134.00000000001455,-228.00000000000597,-711.0000000000172,-284.9999999999966,,35.99999999997215
2015.11.11,198.00000000000927,355.0000000000053,1026.0000000000157,-238.0000000000049,-328.0000000000061,343.9999999999999,25.999999999982037,-154.0000000000097,-582.0000000000158,-313.99999999999295,,332.9999999999826
2015.11.11,104.00000000001519,334.00000000000097,1059.00000000001,-251.00000000000122,-326.9999999999995,366.9999999999951,-43.00000000000637,-191.00000000000784,-606.0000000000176,-280.9999999999917,,164.99999999999704
2015.11.11,121.00000000001555,336.9999999999984,1195.0000000000127,-275.000000000003,-322.00000000000006,463.9999999999977,-70.99999999999795,-260.0000000000158,-636.9999999999986,-280.00000000000114,,272.00000000000796
2015.11.11,209.9999999999991,346.0000000000019,973.0000000000016,-268.0000000000016,-316.0000000000052,258.9999999999981,24.00000000000091,-86.0000000000083,-415.0000000000098,-233.99999999999466,,492.9999999999819
2015.11.11,161.00000000001114,343.9999999999999,1069.0000000000089,-256.0000000000007,-294.00000000000534,337.99999999999386,-45.99999999999227,-131.99999999999878,-448.000000000004,-206.99999999999363,,529.0000000000192
2015.11.11,104.00000000001519,302.0000000000023,1212.000000000013,-280.00000000000244,-329.00000000000153,410.9999999999947,-126.00000000000477,-189.00000000001694,-534.0000000000123,-200.9999999999934,,369.99999999999386
2015.11.11,-83.9999999999952,173.00000000000094,1383.000000000001,-309.0000000000037,-353.99999999999875,532.9999999999945,-242.00000000001864,-329.00000000000153,-707.9999999999975,-215.99999999999397,,-153.00000000001307
2015.11.11,-116.99999999998934,236.00000000000287,1391.0000000000089,-365.99999999999966,-433.0000000000056,559.9999999999939,-290.9999999999968,-487.99999999999955,-961.0000000000118,-314.9999999999977,,-783.999999999995
2015.11.11,-144.99999999999514,243.00000000000432,1588.0000000000116,-368.9999999999971,-453.99999999999886,658.9999999999985,-358.0000000000041,-496.00000000000756,-1008.0000000000089,-289.99999999999204,,-629.9999999999893
2015.11.11,-139.00000000000023,307.0000000000017,1551.9999999999977,-434.000000000001,-506.0000000000064,635.9999999999922,-336.00000000001273,-609.0000000000151,-1127.0000000000114,-363.9999999999901,,-1020.0000000000452
2015.11.11,-12.999999999996348,312.00000000000114,1520.0000000000102,-301.0000000000068,-480.99999999999807,590.0000000000016,-258.0000000000098,-291.00000000001904,-990.000000000002,-343.9999999999941,,-256.0000000000134
2015.11.11,55.000000000005045,402.9999999999978,1523.0000000000077,-351.0000000000013,-514.0000000000033,586.9999999999931,-260.9999999999957,-380.00000000000256,-1065.0000000000048,-376.99999999999534,,-379.9999999999992
2015.11.11,157.00000000000713,395.0000000000009,1421.0000000000057,-424.00000000000216,-487.0000000000041,483.0000000000001,-121.00000000000932,-414.00000000000324,-882.000000000005,-369.99999999999034,,-242.00000000000057
2015.11.11,175.99999999999838,300.0000000000003,1327.0000000000116,-348.9999999999993,-348.00000000000387,483.0000000000001,-94.99999999999886,-350.00000000000585,-628.0000000000064,-260.9999999999957,,255.00000000000045
2015.11.11,80.00000000001339,326.0000000000041,1337.0000000000105,-221.99999999999997,-323.0000000000066,585.9999999999976,-274.0000000000009,-313.00000000000773,-790.0000000000018,-227.99999999999443,,179.0000000000142
2015.11.11,-2.999999999997449,326.9999999999995,1438.000000000006,-202.0000000000022,-347.0000000000084,661.0000000000005,-407.0000000000107,-331.0000000000146,-902.0000000000028,-210.99999999999852,,22.999999999971124
2015.11.11,110.99999999999443,286.00000000000847,1418.0000000000082,-109.00000000000354,-270.99999999999903,637.9999999999941,-310.0000000000023,-130.0000000000079,-690.0000000000128,-164.00000000000148,,778.9999999999782
2015.11.11,52.000000000007596,316.0000000000052,1492.0000000000045,-236.99999999999832,-338.00000000000495,658.9999999999985,-330.0000000000125,-346.0000000000019,-832.0000000000105,-221.9999999999942,,213.9999999999933
2015.11.11,65.00000000000395,296.0000000000074,1551.9999999999977,-253.0000000000032,-358.0000000000028,636.9999999999986,-266.00000000001955,-277.00000000001614,-766.0,-226.99999999998965,,402.99999999997647
2015.11.11,-0.9999999999843467,252.0000000000078,1593.0,-246.00000000000176,-383.0,646.0000000000022,-366.00000000001387,-238.0000000000049,-811.0000000000061,-188.99999999999295,,257.0000000000059
