date,EURUSD,EURCHF,EURNZD,AUDCAD,NZDCAD,empty,sum
2018.04.23,-151.9999999999966,-159.00000000002024,-299.99999999998914,-0.999999999995449,-6.0000000000060005,,-618.0000000000074
2018.04.23,-156.00000000000057,-139.00000000000023,-316.0000000000052,97.00000000000264,107.99999999999699,,-406.0000000000063
2018.04.23,-184.00000000000637,-172.0000000000166,-395.99999999999636,31.000000000003247,87.99999999999919,,-633.0000000000168
2018.04.23,-147.99999999999258,-181.00000000000892,-453.99999999999886,112.99999999999643,34.000000000000696,,-636.0000000000032
2018.04.23,-131.99999999999878,-167.00000000000603,-465.0000000000043,114.99999999999844,30.999999999992145,,-618.0000000000185
2018.04.23,-112.000000000001,-192.99999999999872,-526.9999999999886,68.00000000000139,9.999999999998899,,-753.9999999999882
2018.04.23,-95.00000000000064,-155.00000000001623,-573.9999999999857,70.99999999999883,-48.000000000003595,,-801.0000000000073
2018.04.23,-73.99999999999629,-148.00000000001478,-510.99999999999477,87.00000000000374,-45.000000000006146,,-691.0000000000083
2018.04.23,-15.00000000000945,-131.00000000001444,-412.9999999999967,80.00000000000229,-45.000000000006146,,-524.0000000000244
2018.04.23,-100.99999999999554,-140.0000000000068,-434.9999999999854,94.00000000000519,-43.00000000000415,,-624.9999999999866
2018.04.23,-90.99999999999665,-129.00000000000134,-482.00000000000466,117.99999999999588,-38.0000000000047,,-622.0000000000114
2018.04.23,-78.00000000000028,-112.000000000001,-499.000000000005,146.00000000000168,-53.999999999998494,,-597.0000000000031
2018.04.23,-59.99999999999339,-114.99999999999844,-543.0000000000045,199.00000000000472,-87.00000000000374,,-605.9999999999953
2018.04.23,-48.000000000003595,-91.00000000001884,-536.9999999999875,195.9999999999962,-87.99999999999919,,-568.000000000013
2018.04.23,-32.0000000000098,-70.0000000000145,-468.00000000000176,207.00000000000162,-67.00000000000594,,-430.00000000003035
2018.04.23,-32.0000000000098,-95.00000000000064,-472.00000000000574,207.99999999999707,-65.00000000000395,,-456.0000000000231
2018.04.23,-56.000000000011596,-98.0000000000203,-417.99999999998505,224.000000000002,-45.000000000006146,,-393.0000000000211
2018.04.23,-52.000000000007596,-84.0000000000174,-458.9999999999872,139.00000000000023,-94.00000000000519,,-550.0000000000172
2018.04.23,-109.00000000000354,-109.00000000000354,-461.0000000000003,129.00000000000134,-80.99999999999774,,-631.0000000000038
2018.04.23,-89.00000000000574,-98.0000000000203,-504.9999999999999,85.00000000000173,-82.99999999999974,,-690.000000000024
2018.04.23,-200.00000000000017,-173.00000000000094,-781.9999999999939,-4.000000000004,-123.00000000000644,,-1282.0000000000055
2018.04.23,-140.0000000000068,-186.0000000000195,-838.0000000000055,-7.9999999999968985,-102.00000000000209,,-1274.0000000000307
2018.04.23,8.999999999992347,-102.00000000000209,-530.9999999999926,56.99999999999594,-31.000000000003247,,-598.0000000000098
2018.04.23,121.99999999999989,-79.00000000000685,-478.0000000000006,56.99999999999594,-41.000000000002146,,-419.0000000000138
2018.04.23,286.99999999999284,0.9999999999843467,-597.9999999999874,-21.00000000000435,-151.00000000000114,,-482.0000000000157
