date,GBPUSD,USDCAD,AUDUSD,NZDUSD,AUDCHF,GBPJPY,GBPAUD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.03.15,-2.999999999997449,-66.00000000001049,-78.00000000000028,-11.00000000000545,-110.99999999999443,-0.9999999999763531,-251.99999999998556,-231.0000000000034,-7.999999999995566,-39.99999999999204,-51.00000000000193,-51.000000000001044,-112.99999999999643,,-1015.9999999999604
2021.03.15,15.999999999993797,-76.0000000000094,-77.00000000000485,-7.9999999999968985,-65.00000000000395,140.00000000001478,-261.9999999999845,-207.00000000000162,36.000000000001364,-37.9999999999967,3.9999999999906777,-48.000000000003595,-0.999999999995449,,-585.9999999999964
2021.03.15,35.999999999991594,-45.000000000006146,-39.999999999995595,14.999999999998348,-4.999999999999449,184.00000000002592,-210.99999999998343,-134.99999999999625,90.99999999999397,24.00000000000091,40.99999999999682,-24.000000000001798,1.0000000000065512,,-67.99999999996855
2021.03.15,55.000000000005045,-36.0000000000138,24.999999999997247,78.00000000000028,84.0000000000063,248.00000000001887,-100.99999999999554,-10.999999999983245,120.00000000000455,126.00000000000477,137.99999999999102,39.00000000000014,63.00000000000195,,828.0000000000376
2021.03.15,126.99999999998823,36.999999999998145,58.99999999999794,122.99999999999534,72.0000000000054,266.00000000001955,-118.99999999998023,-3.999999999981796,135.99999999999568,103.9999999999992,168.99999999999693,26.999999999999247,70.99999999999883,,1068.0000000000323
2021.03.15,133.00000000000534,9.999999999998899,58.99999999999794,149.99999999999457,65.99999999999939,236.00000000001842,-96.99999999999153,28.000000000005798,99.00000000000375,114.00000000000432,155.00000000000114,32.999999999994145,77.00000000000485,,1063.0000000000368
2021.03.15,126.99999999998823,24.999999999986144,53.999999999998494,200.99999999999562,60.99999999999994,258.0000000000098,-93.99999999999409,9.000000000014552,128.0000000000001,115.99999999999966,230.99999999999454,39.00000000000014,182.00000000000438,,1336.9999999999975
2021.03.15,178.99999999999582,83.9999999999952,14.000000000002899,309.99999999999915,4.000000000004,223.0000000000132,-265.99999999998846,-159.99999999998238,108.00000000000409,46.999999999997044,295.99999999999227,-56.99999999999594,269.00000000000813,,1051.000000000045
2021.03.15,46.999999999997044,5.999999999994898,-97.00000000000264,234.00000000000088,-14.999999999998348,299.0000000000066,-335.9999999999808,-239.99999999999577,170.0000000000017,37.00000000000614,338.99999999999864,-129.9999999999968,236.00000000000287,,550.0000000000343
2021.03.15,41.000000000002146,-34.000000000000696,-109.00000000000354,236.00000000000287,-48.000000000003595,253.00000000001432,-393.99999999998323,-265.99999999998846,140.00000000000057,-12.999999999991019,316.99999999999307,-124.00000000000189,248.00000000000378,,247.00000000004434
2021.03.15,42.999999999993044,-66.00000000001049,-114.99999999999844,214.99999999999852,-61.999999999995396,280.00000000000114,-393.99999999998323,-299.99999999998914,125.0,0.0,301.00000000000193,-102.99999999999754,255.00000000000523,,179.00000000002564
2021.03.15,58.99999999998684,-60.99999999999994,-109.00000000000354,207.00000000000162,-65.00000000000395,270.00000000001023,-389.99999999997925,-312.9999999999855,111.99999999999477,-18.000000000000682,281.9999999999965,-102.99999999999754,251.00000000000122,,122.00000000002072
2021.03.15,75.00000000000284,-56.000000000011596,-95.00000000000064,229.00000000000142,-54.999999999993946,283.00000000001546,-372.9999999999789,-295.0000000000008,137.99999999999102,11.00000000000989,313.0000000000024,-90.99999999999665,261.0000000000001,,345.0000000000406
2021.03.15,61.99999999998429,-19.00000000001345,-80.00000000000229,248.00000000000378,-27.999999999994696,330.0000000000125,-348.9999999999993,-239.99999999999577,174.99999999999716,42.00000000000159,343.9999999999941,-104.99999999999955,261.0000000000001,,640.9999999999884
2021.03.15,-43.00000000001525,-56.000000000011596,-155.00000000000514,154.99999999999403,-56.99999999999594,276.00000000001046,-436.9999999999985,-226.99999999999943,161.99999999999193,-18.000000000000682,287.9999999999967,-162.0000000000066,182.00000000000438,,-92.00000000003564
2021.03.15,-134.00000000001188,-121.00000000001555,-229.00000000000142,117.99999999999588,-70.99999999999883,219.99999999999886,-451.99999999998573,-309.99999999998806,182.99999999999272,-28.999999999996362,266.9999999999959,-197.00000000000273,153.99999999999858,,-601.0000000000186
2021.03.15,-209.9999999999991,-185.99999999999727,-344.99999999999534,66.99999999999484,-156.00000000000057,260.0000000000193,-600.0000000000006,-496.99999999999187,189.99999999999773,-116.99999999999022,274.9999999999915,-295.99999999999625,146.00000000000168,,-1468.9999999999661
2021.03.15,-114.0000000000141,-121.99999999999989,-285.9999999999974,158.99999999999804,-102.99999999999754,326.0000000000218,-594.99999999999,-391.9999999999924,212.99999999999386,-67.99999999999784,344.99999999999886,-270.99999999999903,223.00000000000654,,-684.9999999999688
2021.03.15,-56.000000000011596,-110.00000000001009,-265.0000000000041,126.0000000000039,-97.00000000000264,307.00000000001637,-646.9999999999976,-359.99999999998255,183.9999999999975,-88.99999999999864,290.9999999999968,-258.9999999999981,178.00000000000037,,-796.9999999999906
2021.03.15,-24.000000000001798,-106.00000000000608,-260.00000000000466,104.00000000000409,-51.99999999999649,276.00000000001046,-626.9999999999998,-244.9999999999841,123.99999999999523,-128.0000000000001,215.99999999999397,-243.99999999999977,156.00000000000057,,-809.9999999999884
2021.03.15,-32.0000000000098,-75.00000000000284,-229.99999999999687,129.9999999999968,-100.99999999999554,254.0000000000191,-610.9999999999837,-147.99999999999258,143.99999999999125,-95.99999999998943,244.99999999999034,-260.00000000000466,138.00000000000477,,-641.9999999999733
2021.03.15,119.00000000000244,75.00000000000284,-143.9999999999997,200.00000000000017,-83.9999999999952,344.99999999999886,-577.9999999999897,-93.99999999999409,218.00000000000352,-36.99999999999193,280.00000000000114,-267.00000000000614,99.00000000000463,,132.00000000003692
2021.03.15,180.0000000000024,249.99999999999466,-26.999999999999247,297.00000000000284,43.999999999999595,309.0000000000259,-431.99999999998795,17.000000000000348,286.9999999999919,20.000000000010232,330.99999999998886,-258.9999999999981,125.00000000000844,,1142.0000000000398
2021.03.15,127.99999999999478,200.00000000000017,-78.00000000000028,239.0000000000003,-29.000000000001247,299.0000000000066,-434.9999999999854,80.99999999999774,259.00000000000034,-6.999999999990791,289.0000000000015,-278.9999999999959,95.00000000000064,,762.0000000000284
2021.03.15,59.99999999999339,116.00000000000499,-119.99999999999788,178.99999999999582,-36.0000000000027,204.00000000000773,-490.999999999997,52.000000000007596,222.99999999999898,-42.999999999992156,227.99999999999443,-268.99999999999704,86.0000000000083,,189.00000000002444
2021.03.15,48.000000000003595,116.99999999998934,-111.00000000000554,173.9999999999964,-73.00000000000084,191.0000000000025,-414.9999999999876,14.000000000002899,210.99999999999852,-37.9999999999967,220.99999999998943,-239.0000000000003,76.0000000000094,,176.00000000000108
2021.03.15,24.999999999986144,80.99999999999774,-145.00000000000622,156.00000000000057,-195.00000000000074,144.00000000000546,-478.0000000000006,-137.9999999999937,164.99999999999204,-100.99999999999909,180.99999999999739,-263.0000000000021,60.99999999999994,,-507.00000000002325
2021.03.15,-102.00000000000209,39.999999999995595,-241.99999999999778,75.00000000000284,-202.0000000000022,175.00000000001137,-589.9999999999794,-242.99999999999324,194.00000000000261,-117.999999999995,177.99999999999727,-345.0000000000064,11.00000000000545,,-1168.9999999999611
