names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['EURGBP', 'GBPCHF', 'GBPCAD']",100.0,-0.76,S
GBPUSD,30,"['EURGBP', 'GBPCAD']",80.0,0.5552942335442339,B
EURUSD,30,"['GBPJPY', 'GBPCHF', 'GBPCAD', 'GBPUSD', 'NZDCAD', 'NZDUSD', 'NZDCHF']",100.0,0.82,B
USDJPY,10,"['USDJPY', 'NZDUSD']",100.0,0.88,B
USDCAD,30,"['EURGBP', 'NZDJPY', 'GBPAUD']",100.0,0.3075,B
AUDUSD,50,"['GBPJPY', 'GBPCAD', 'EURUSD']",100.0,0.24220190920190932,B
NZDUSD,50,"['GBPCHF', 'GBPCAD', 'AUDCHF', 'EURAUD']",80.0,0.16828291153291147,B
GBPCHF,15,"['AUDCHF', 'AUDCAD', 'AUDJPY']",100.0,-0.1560743145743146,S
EURCHF,15,"['EURAUD', 'EURJPY', 'GBPUSD']",100.0,0.34861904761904766,B
CHFJPY,10,['EURGBP'],80.0,0.9460000000000001,B
CADCHF,10,"['EURJPY', 'EURNZD', 'NZDCHF']",100.0,1.0,B
AUDCHF,30,['NZDUSD'],80.0,-0.4815266081527694,S
NZDCHF,10,['GBPAUD'],80.0,1.0,B
GBPJPY,50,"['CHFJPY', 'EURCAD']",80.0,-0.258550954187076,S
GBPAUD,10,['EURJPY'],80.0,-0.7498809523809521,S
EURJPY,50,"['NZDCAD', 'GBPAUD', 'NZDUSD']",100.0,-0.33120346320346317,S
EURCAD,10,"['EURNZD', 'NZDCHF']",100.0,-0.7620952380952382,S
EURNZD,10,['GBPAUD'],100.0,-1.0,S
AUDJPY,10,"['NZDCAD', 'NZDJPY']",80.0,0.5388571428571427,B
AUDCAD,10,"['NZDCAD', 'NZDJPY']",80.0,0.4862301587301587,B
NZDCAD,10,['AUDUSD'],80.0,-0.2353333333333334,S
AUDNZD,10,"['NZDCAD', 'NZDJPY']",80.0,0.46524603174603174,B
