date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPJPY,GBPAUD,EURJPY,EURCAD,EURNZD,AUDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2015.11.30,-160.00000000000458,-75.99999999998718,-72.0000000000054,-100.00000000000853,123.99999999999079,-26.000000000003798,107.99999999999699,-221.00000000000452,66.99999999999484,-197.00000000000273,-7.9999999999968985,-181.9999999999933,287.9999999999994,130.00000000002387,-67.00000000003925,104.00000000001342,-213.99999999998087,297.9999999999983,-91.99999999999875,146.99999999999713,-319.99999999999807,-228.00000000000597,,-697.0000000000152
2015.11.30,-207.00000000000162,-107.99999999999699,-97.9999999999981,-61.99999999999761,122.99999999998423,-46.00000000000159,92.99999999999864,-339.99999999998477,60.99999999999994,-224.99999999999432,17.999999999995797,-191.99999999999218,305.99999999999517,40.000000000020464,-120.00000000003119,96.00000000000364,-176.99999999998272,319.999999999987,-88.00000000000807,134.0000000000008,-320.9999999999935,-272.00000000000557,,-1065.0000000000025
2015.11.30,-212.99999999999653,-28.999999999990145,-102.00000000000209,-9.000000000000341,109.99999999998789,-31.000000000003247,95.99999999999609,-348.9999999999993,85.99999999998609,-203.99999999999352,-7.0000000000014495,-200.99999999999562,297.00000000000284,-72.99999999997908,-150.00000000000568,-15.999999999991132,-218.99999999999142,289.9999999999903,-36.000000000001364,156.00000000000057,-325.99999999999295,-248.00000000000378,,-1177.999999999984
2015.11.30,-165.00000000001512,-3.999999999981796,-72.99999999998974,-3.0000000000001137,22.999999999995246,-7.0000000000014495,134.99999999999625,-346.0000000000019,-36.0000000000138,-134.00000000000034,-19.999999999997797,-282.99999999999994,302.0000000000023,-229.99999999998977,-133.00000000002754,-46.999999999997044,-217.0000000000005,371.99999999999454,-6.000000000000227,178.00000000000037,-427.99999999999505,-269.00000000000813,,-1391.0000000000316
2015.11.30,-89.00000000000574,-42.999999999993044,-65.00000000000395,-46.999999999997044,40.99999999997994,78.99999999999574,165.00000000000404,-204.00000000000418,-28.000000000005798,-51.00000000000193,-68.99999999999685,-254.99999999999412,300.0000000000003,-105.99999999999454,81.99999999995988,-37.00000000000614,-284.9999999999797,368.9999999999971,99.00000000000375,214.99999999999852,-408.9999999999927,-228.00000000000597,,-566.0000000000425
2015.11.30,-160.00000000000458,-194.99999999998963,-148.99999999999915,9.000000000000341,101.99999999997988,59.99999999999339,146.00000000000168,-258.0000000000027,-28.000000000005798,-9.000000000000341,-82.00000000000429,-274.9999999999919,271.9999999999945,-198.99999999998386,203.99999999995975,-98.99999999998954,-279.99999999999136,359.99999999998255,129.99999999999545,290.00000000000136,-401.99999999999125,-177.00000000000495,,-740.0000000000505
2015.11.30,-228.00000000000597,-310.9999999999946,-258.0000000000027,128.0000000000001,184.99999999999073,51.99999999999649,133.00000000000534,-177.00000000000495,-36.0000000000138,-9.000000000000341,-41.000000000002146,-325.99999999999295,334.00000000000097,-132.99999999998136,298.99999999996044,-115.0000000000091,-198.99999999999363,539.999999999985,167.99999999999216,309.0000000000037,-429.99999999999704,-191.00000000000784,,-306.00000000007134
2015.11.30,-187.00000000000384,-283.99999999999534,-192.99999999999872,242.999999999995,163.9999999999864,45.99999999999049,133.00000000000534,-122.99999999998423,-15.00000000000945,75.00000000000284,-61.999999999995396,-298.9999999999937,312.9999999999966,-180.99999999998317,405.9999999999952,-228.999999999985,-229.99999999999687,459.99999999999375,253.99999999999068,297.00000000000284,-419.9999999999982,-191.00000000000784,,-22.99999999999261
2015.11.30,-121.99999999999989,-285.99999999998624,-143.00000000000423,191.99999999999307,92.99999999998754,63.99999999999739,143.9999999999997,9.000000000014552,-84.0000000000174,138.9999999999958,-90.99999999999665,-251.99999999999667,280.9999999999979,-106.99999999999932,456.9999999999741,-198.0000000000075,-234.99999999998522,471.9999999999835,243.99999999999977,282.0000000000045,-417.99999999999613,-164.00000000000858,,276.99999999995003
2015.11.30,-90.99999999999665,-188.9999999999947,-154.99999999999403,152.9999999999916,-26.0000000000149,122.99999999999534,199.00000000000472,-53.999999999998494,-83.00000000001084,144.99999999999602,-39.00000000000014,-326.9999999999995,326.9999999999995,-169.9999999999875,517.9999999999741,-117.999999999995,-44.99999999998394,639.9999999999961,286.00000000000136,297.00000000000284,-407.99999999999727,-154.99999999999403,,827.9999999999945
2015.11.30,-157.00000000000713,-249.99999999999466,-226.99999999999943,194.00000000000261,-24.000000000001798,63.99999999999739,80.99999999999774,-119.00000000000244,-104.00000000001519,108.00000000000409,-14.999999999998348,-342.9999999999933,277.000000000005,-242.999999999995,451.99999999998573,-105.99999999999454,-18.999999999991246,502.00000000000244,277.000000000001,268.0000000000016,-368.9999999999971,-93.00000000000975,,153.9999999999977
2015.11.30,-207.00000000000162,-340.9999999999913,-248.00000000000378,248.00000000000466,108.99999999998133,53.999999999998494,95.99999999999609,-78.99999999998464,-73.00000000001194,82.00000000000784,2.999999999997449,-319.99999999999807,275.99999999999847,-158.99999999999181,454.999999999961,-118.99999999999977,-18.999999999991246,510.99999999999477,265.99999999999113,263.0000000000021,-365.99999999999966,-121.99999999999989,,309.9999999999595
2015.11.30,-163.00000000000205,-311.99999999997897,-167.00000000000603,228.9999999999992,20.999999999982144,117.99999999999588,166.99999999999494,-21.999999999988695,-25.00000000000835,125.0,7.0000000000014495,-335.99999999999187,341.0000000000024,-116.99999999999022,662.9999999999914,-143.00000000000068,-29.999999999996696,609.9999999999994,319.9999999999932,302.0000000000023,-445.99999999999085,-214.00000000000307,,928.0000000000047
2015.11.30,-163.00000000000205,-384.9999999999909,-181.9999999999933,254.99999999999545,-12.000000000012001,134.99999999999625,241.99999999999778,-22.999999999995246,-33.00000000001635,138.9999999999958,-9.999999999998899,-383.99999999999545,419.00000000000273,-163.99999999998727,737.9999999999942,-195.99999999999795,-61.99999999998429,764.9999999999934,376.99999999999534,300.0000000000003,-487.99999999999955,-246.00000000001288,,1021.9999999999851
2015.11.30,-124.00000000001299,-231.99999999998778,-141.99999999999767,230.00000000000398,-85.00000000000173,161.00000000000003,271.9999999999945,-90.99999999999665,-14.000000000002899,192.00000000000728,29.000000000001247,-405.9999999999952,426.9999999999996,-315.9999999999741,675.9999999999877,-230.99999999999454,-46.999999999997044,749.999999999984,408.00000000000125,297.00000000000284,-484.999999999991,-248.00000000000378,,1021.0000000000272
2015.11.30,-168.99999999999693,-157.99999999999147,-148.99999999999915,227.99999999999443,-59.000000000009045,222.99999999999542,299.00000000000483,-224.000000000002,-5.000000000010552,76.00000000000762,41.9999999999976,-526.9999999999997,463.9999999999977,-405.9999999999775,620.9999999999827,-250.0,-14.999999999987246,830.9999999999818,466.99999999999875,350.00000000000585,-513.9999999999923,-191.00000000000784,,933.9999999999931
2015.11.30,-175.99999999999838,-177.99999999998929,-150.99999999999002,221.9999999999942,-225.00000000000853,304.9999999999997,375.0000000000031,-182.99999999999983,-64.0000000000196,69.00000000000261,87.99999999999919,-534.0000000000011,502.9999999999979,-402.9999999999916,979.9999999999809,-240.99999999998545,109.00000000000354,1027.9999999999845,536.9999999999919,378.00000000000057,-562.9999999999912,-205.99999999999508,,1669.9999999999877
2015.11.30,-39.00000000001125,-107.99999999999699,-141.99999999999767,180.99999999999739,-217.0000000000005,303.9999999999932,361.0000000000002,-279.99999999999136,-155.00000000001623,257.99999999999557,26.000000000003798,-441.0000000000025,456.00000000000085,-639.9999999999864,596.9999999999586,-227.00000000000387,117.00000000001154,1009.9999999999998,542.9999999999922,358.0000000000028,-507.9999999999973,-200.00000000000017,,1253.9999999999516
2015.11.30,-2.999999999997449,34.000000000000696,-191.99999999999218,231.99999999999932,-257.0000000000183,307.99999999999716,361.0000000000002,-190.99999999998562,-220.00000000002018,289.0000000000015,14.999999999998348,-452.99999999999227,439.99999999999596,-617.999999999995,652.9999999999702,-212.99999999999386,96.00000000000719,983.0000000000006,563.0000000000024,390.0000000000015,-485.99999999999756,-141.00000000001333,,1589.999999999969
2015.11.30,11.00000000000545,55.000000000005045,-299.99999999998914,296.99999999999704,-548.9999999999995,363.99999999999767,412.00000000000125,-137.9999999999937,-480.00000000001376,358.0000000000041,82.99999999999974,-563.0000000000024,500.00000000000045,-952.9999999999745,886.9999999999934,-207.9999999999984,357.00000000000733,1218.9999999999923,668.9999999999969,358.0000000000028,-520.9999999999936,-200.00000000000017,,1658.000000000038
2015.11.30,136.00000000000279,163.00000000000205,-304.9999999999997,382.99999999999557,-533.0000000000057,434.9999999999965,400.00000000000034,-52.99999999999194,-549.0000000000217,629.9999999999955,26.999999999999247,-502.9999999999979,380.00000000000256,-1024.9999999999773,949.999999999962,-251.00000000000477,599.0000000000161,1309.9999999999889,834.9999999999937,375.0000000000031,-468.9999999999972,-104.00000000001519,,2830.9999999999472
2015.11.30,139.00000000000023,109.00000000000354,-296.0000000000074,359.99999999999943,-467.0000000000174,412.9999999999967,363.0000000000022,5.000000000010552,-520.0000000000093,609.9999999999994,45.000000000006146,-454.9999999999943,329.999999999997,-886.999999999972,922.9999999999627,-199.99999999998863,616.0000000000165,1224.000000000003,783.0000000000013,334.00000000000097,-357.99999999999164,-22.999999999995246,,3048.000000000023
2015.11.30,106.99999999999044,100.0000000000112,-310.9999999999946,381.0000000000002,-414.00000000000324,400.00000000000034,373.99999999999653,-34.99999999998504,-483.0000000000112,591.0000000000082,29.000000000001247,-434.9999999999965,380.00000000000256,-812.9999999999882,923.9999999999693,-167.0000000000016,585.0000000000133,1289.9999999999911,780.0000000000011,357.00000000000733,-392.9999999999989,-70.0000000000145,,3176.999999999999
2015.11.30,177.99999999998929,-19.999999999997797,-303.0000000000088,304.00000000000205,-299.00000000000483,393.9999999999944,392.9999999999989,113.00000000000753,-535.0000000000188,591.0000000000082,-78.99999999999574,-361.0000000000002,363.0000000000022,-732.9999999999757,930.9999999999708,-116.99999999999022,425.0000000000087,1335.9999999999816,719.9999999999989,400.00000000000034,-487.99999999999955,-82.00000000000429,,3130.9999999999677
2015.11.30,180.0000000000024,25.00000000000835,-299.00000000000483,283.00000000000125,-255.00000000000523,405.9999999999952,417.0000000000007,161.99999999999548,-563.0000000000024,570.999999999998,-104.00000000000409,-385.99999999999744,375.0000000000031,-649.9999999999773,1044.9999999999627,-54.000000000002046,433.0000000000167,1431.9999999999889,736.0000000000042,480.0000000000027,-527.9999999999951,-103.00000000000864,,3602.999999999982
2015.11.30,251.00000000000122,115.00000000002063,-282.9999999999888,310.0000000000023,-238.0000000000049,413.99999999999216,436.9999999999985,161.00000000001114,-558.0000000000141,662.9999999999967,-121.00000000000443,-341.0000000000024,353.0000000000033,-770.9999999999866,930.9999999999708,-85.99999999998431,398.00000000000944,1402.9999999999986,743.9999999999998,478.0000000000006,-576.9999999999942,-154.99999999999403,,3528.000000000032
2015.11.30,177.00000000000495,222.00000000001108,-252.0000000000078,281.9999999999965,-297.0000000000139,453.99999999999886,480.99999999999807,-70.99999999999883,-563.0000000000024,552.0000000000067,-129.00000000000134,-417.0000000000007,373.99999999999653,-846.99999999998,868.000000000002,-133.00000000000978,374.0000000000077,1489.9999999999914,762.0000000000005,502.00000000000244,-625.9999999999932,-182.0000000000155,,3020.999999999993
2015.11.30,139.00000000000023,265.0000000000041,-251.00000000000122,245.00000000000455,-203.00000000001984,411.99999999999017,490.999999999997,-158.99999999999804,-448.000000000004,466.99999999999875,-70.0000000000034,-431.99999999999903,480.99999999999807,-831.9999999999936,709.9999999999884,-125.0,254.00000000002086,1411.9999999999911,700.9999999999934,521.0000000000048,-627.9999999999952,-218.00000000000708,,2731.999999999969
2015.11.30,160.99999999998892,255.00000000000523,-188.9999999999947,245.00000000000455,-165.00000000001512,403.99999999999324,456.9999999999963,-109.00000000000354,-382.0000000000157,472.999999999999,-99.00000000000463,-390.0000000000015,439.0000000000005,-790.9999999999968,721.9999999999782,-132.000000000005,214.00000000000307,1341.9999999999986,671.999999999997,511.0000000000059,-612.9999999999969,-184.00000000000637,,2840.999999999931
2015.11.30,70.99999999999883,229.00000000001253,-245.99999999999068,250.0,-175.99999999999838,392.9999999999989,439.0000000000005,-229.99999999999687,-362.00000000001785,406.9999999999965,-68.00000000000139,-439.0000000000005,449.9999999999948,-790.9999999999968,690.9999999999972,-67.00000000000728,249.00000000001032,1357.9999999999925,682.9999999999927,487.99999999999955,-596.9999999999919,-168.0000000000126,,2563.9999999999804
2015.11.30,42.999999999993044,233.00000000001654,-252.0000000000078,260.9999999999957,-150.00000000000568,354.9999999999942,458.9999999999983,-299.00000000000483,-329.00000000000153,361.0000000000042,-4.000000000004,-469.99999999999267,519.0000000000028,-789.999999999992,648.9999999999885,-36.000000000001364,310.0000000000103,1434.000000000002,631.9999999999908,461.0000000000003,-634.9999999999967,-283.000000000011,,2468.9999999999795
2015.11.30,62.99999999999084,223.00000000001762,-265.99999999998846,263.9999999999958,-123.00000000000644,330.9999999999924,407.0000000000018,-217.99999999998488,-349.0000000000215,379.99999999999545,-34.000000000000696,-427.99999999999505,451.9999999999969,-732.9999999999757,584.9999999999688,-22.999999999996135,277.00000000001614,1332.999999999984,596.9999999999942,458.00000000000284,-642.9999999999936,-304.00000000001535,,2248.9999999999786
2015.12.01,72.0000000000054,217.0000000000005,-248.00000000000378,224.00000000000375,-246.00000000001288,302.9999999999977,466.9999999999952,-226.99999999999943,-500.00000000001154,373.00000000000466,-56.0000000000005,-395.99999999999636,497.99999999999847,-745.9999999999809,499.9999999999893,-38.99999999998727,267.0000000000172,1488.0000000000005,552.9999999999973,357.00000000000733,-697.9999999999986,-391.000000000008,,1772.000000000018
2015.12.01,102.00000000000209,259.0000000000092,-225.99999999999287,277.9999999999916,-253.00000000001432,303.9999999999932,488.999999999995,-217.99999999998488,-363.0000000000022,412.00000000000614,-26.999999999999247,-383.0,517.0000000000008,-889.9999999999864,470.999999999977,-153.99999999999636,351.0000000000124,1512.0000000000023,572.0000000000027,318.00000000000716,-608.9999999999928,-378.999999999996,,2083.000000000035
2015.12.01,68.00000000000139,226.99999999999943,-246.99999999999721,328.00000000000296,-243.00000000001543,336.9999999999984,483.0000000000001,-211.00000000000563,-325.0000000000197,456.00000000000307,2.000000000002,-387.99999999999943,517.9999999999962,-969.9999999999989,549.9999999999616,-206.99999999999363,355.0000000000164,1468.0000000000027,664.0000000000015,368.9999999999971,-679.9999999999917,-405.9999999999952,,2147.9999999999663
2015.12.01,56.99999999999594,222.00000000001108,-208.00000000000819,385.9999999999957,-212.00000000001216,345.99999999999073,561.9999999999958,-217.99999999998488,-307.00000000001285,498.9999999999952,29.999999999996696,-439.0000000000005,617.0000000000009,-939.9999999999977,632.9999999999725,-215.0000000000034,368.00000000001273,1668.9999999999873,715.999999999994,402.9999999999978,-802.9999999999982,-496.00000000000756,,2669.999999999921
2015.12.01,46.999999999997044,190.00000000000128,-258.0000000000027,353.9999999999992,-185.00000000001293,334.9999999999964,565.0000000000044,-209.9999999999991,-320.00000000000915,466.99999999999875,29.999999999996696,-441.99999999999795,634.9999999999967,-935.9999999999786,642.9999999999936,-212.99999999999386,350.00000000000585,1719.9999999999882,715.999999999994,402.9999999999978,-901.9999999999917,-641.0000000000027,,2347.999999999981
2015.12.01,65.99999999998829,213.00000000001873,-248.99999999998812,290.9999999999968,-236.99999999999832,334.9999999999964,619.0000000000028,-306.9999999999906,-322.00000000000006,414.0000000000015,34.99999999999615,-578.0000000000007,687.9999999999998,-1006.9999999999766,688.9999999999841,-218.9999999999941,355.0000000000164,1839.9999999999973,712.9999999999939,387.99999999999943,-897.9999999999987,-641.0000000000027,,2188.000000000042
2015.12.01,73.99999999999629,272.00000000000557,-221.99999999998886,278.99999999999636,-309.0000000000037,461.99999999999574,621.0000000000049,-407.0000000000018,-311.0000000000168,447.00000000000273,19.999999999997797,-744.0000000000002,673.9999999999968,-1160.999999999973,862.9999999999693,-246.00000000000932,324.0000000000132,1813.9999999999823,814.9999999999977,551.9999999999969,-1193.999999999995,-594.0000000000057,,2028.9999999999611
2015.12.01,119.00000000000244,432.0000000000102,-150.00000000000568,253.99999999999068,-295.0000000000008,607.9999999999974,890.9999999999974,-377.9999999999894,-272.00000000000557,474.00000000000375,26.999999999999247,-695.0000000000011,924.9999999999981,-1132.9999999999814,1035.9999999999925,-240.0000000000091,310.0000000000103,2343.9999999999905,975.9999999999991,697.0000000000032,-1166.999999999996,-659.0000000000095,,4103.999999999996
2015.12.01,146.00000000000168,473.0000000000123,-110.99999999999443,-1.9999999999953388,-412.00000000001234,659.999999999994,919.0000000000032,-394.00000000000546,-298.00000000002046,298.0000000000018,-22.999999999995246,-793.9999999999947,937.9999999999944,-1006.9999999999766,1196.9999999999814,-195.99999999999795,235.00000000000742,2333.999999999992,989.9999999999949,748.0000000000042,-1251.9999999999975,-548.0000000000151,,3900.9999999999823
2015.12.01,198.99999999999363,558.0000000000141,-121.99999999999989,-173.00000000000182,-392.00000000001455,697.9999999999986,948.9999999999999,-351.99999999999676,-327.00000000001063,138.00000000000523,4.999999999999449,-740.9999999999917,917.9999999999966,-827.9999999999745,1136.999999999988,-31.00000000000591,283.000000000011,2332.999999999985,765.0000000000006,751.9999999999972,-1172.9999999999907,-568.000000000013,,4027.999999999991
2015.12.01,215.99999999999397,510.00000000001046,-140.0000000000068,-102.00000000000387,-365.0000000000153,626.9999999999998,880.9999999999984,-341.99999999999784,-370.00000000000364,213.00000000000807,14.999999999998348,-681.9999999999937,832.9999999999949,-716.9999999999845,1080.9999999999764,141.9999999999959,388.0000000000106,2278.999999999987,769.999999999996,683.0000000000002,-1076.9999999999945,-646.0000000000132,,4196.999999999956
2015.12.01,208.99999999999253,494.00000000001666,-119.00000000000244,-42.00000000000159,-373.00000000000114,601.9999999999915,851.0000000000017,-313.99999999999204,-352.000000000019,284.000000000006,-51.99999999999649,-769.999999999993,814.9999999999991,-741.9999999999902,1005.9999999999736,42.00000000000159,275.000000000003,2177.999999999991,731.9999999999993,638.0000000000052,-1150.999999999991,-646.0000000000132,,3564.9999999999814
2015.12.01,194.99999999998963,455.0000000000054,-177.00000000000495,46.999999999997044,-231.0000000000034,683.9999999999957,836.0000000000034,-263.99999999999756,-401.00000000000693,361.0000000000042,-87.99999999999919,-695.0000000000011,819.9999999999985,-775.999999999982,1275.9999999999661,34.99999999999659,273.0000000000121,2201.9999999999927,923.0000000000018,848.0000000000043,-1140.999999999992,-422.9999999999956,,4758.9999999999845
2015.12.01,228.99999999999034,490.0000000000126,-161.99999999999548,40.99999999999682,-219.99999999999798,698.9999999999941,880.000000000003,-221.99999999998886,-440.00000000001813,400.0000000000057,-114.00000000000298,-661.0000000000005,834.9999999999968,-833.9999999999748,1280.9999999999989,21.000000000015007,260.0000000000158,2332.000000000001,915.9999999999968,878.9999999999965,-1177.9999999999902,-470.00000000001484,,4962.000000000039
2015.12.01,234.00000000000088,490.0000000000126,-143.00000000000423,46.999999999997044,-211.00000000000563,663.999999999998,870.0000000000041,-245.99999999999068,-393.0000000000211,408.00000000000125,-107.00000000000153,-669.9999999999928,824.999999999998,-819.9999999999932,1150.999999999991,6.000000000000227,215.00000000000963,2257.9999999999823,873.9999999999952,833.0000000000059,-1152.999999999993,-473.99999999999665,,4657.999999999998
2015.12.01,296.9999999999917,561.0000000000115,-80.99999999999774,48.99999999999238,-235.00000000000742,635.9999999999922,887.0000000000044,-214.99999999998744,-460.000000000016,436.9999999999976,-182.99999999999983,-591.9999999999925,766.9999999999955,-1022.9999999999961,834.0000000000014,-68.9999999999884,175.00000000001404,2230.999999999983,855.9999999999945,777.0000000000055,-1157.9999999999923,-561.0000000000115,,3929.999999999994
2015.12.01,319.0000000000026,551.0000000000126,-109.00000000000354,115.99999999999966,-217.0000000000005,624.9999999999977,917.0000000000011,-219.99999999999798,-465.0000000000043,576.9999999999982,-178.99999999999582,-520.9999999999936,800.0000000000007,-1069.9999999999932,828.9999999999686,-121.99999999998568,144.0000000000108,2337.9999999999955,864.9999999999949,763.0000000000026,-1219.9999999999989,-625.0000000000089,,4096.000000000002
2015.12.01,309.99999999998806,569.0000000000194,-42.0000000000087,66.0000000000025,-249.00000000001032,636.9999999999986,973.0000000000016,-265.0000000000041,-388.0000000000106,486.99999999999477,-153.99999999999858,-585.9999999999976,870.9999999999995,-1017.9999999999723,994.9999999999903,-139.00000000001,96.00000000000719,2387.99999999999,881.0000000000002,785.9999999999978,-1280.9999999999989,-661.0000000000005,,4275.999999999978
2015.12.01,285.00000000000193,581.0000000000093,-72.0000000000054,73.99999999999807,-262.00000000000665,676.9999999999943,987.0000000000045,-303.9999999999932,-404.0000000000044,469.0000000000083,-131.00000000000333,-644.9999999999956,909.9999999999997,-989.9999999999807,1085.0000000000027,-112.99999999999955,182.99999999999983,2454.999999999985,906.9999999999965,834.9999999999968,-1320.9999999999943,-670.000000000015,,4536.0
