date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,EURGBP,EURNZD,CADJPY,AUDCAD,empty,sum
2015.04.06,-92.00000000000318,-78.00000000000028,-17.999999999984695,-102.99999999999443,-51.000000000001044,-30.0000000000189,-177.00000000000495,-851.0000000000017,0.0,0.0,,-1400.000000000009
2015.04.06,-100.99999999999554,-59.000000000009045,31.000000000003247,-96.9999999999942,-27.999999999994696,-2.0000000000131024,-174.00000000000747,-910.9999999999951,138.00000000000523,31.999999999998696,,-1171.000000000002
2015.04.06,-85.99999999999719,-87.99999999999919,34.000000000000696,-94.99999999999886,-5.999999999994898,26.999999999999247,-197.00000000000273,-913.0000000000083,-21.000000000000796,-3.999999999992898,,-1348.9999999999948
2015.04.06,-24.000000000001798,-31.000000000003247,-36.999999999998145,-70.99999999999795,13.00000000000745,96.99999999999153,-204.00000000000418,-714.999999999999,11.00000000000989,-51.000000000001044,,-1011.9999999999965
2015.04.06,-97.00000000000264,-150.00000000000568,-165.9999999999995,-141.9999999999959,-76.99999999999375,58.000000000002494,-241.00000000000233,-720.9999999999939,33.00000000000125,-100.99999999999554,,-1603.9999999999854
2015.04.06,-32.999999999994145,-119.00000000000244,-110.99999999999443,-136.99999999998624,-87.99999999999919,142.99999999998204,-219.99999999999798,-497.0000000000141,33.00000000000125,-114.99999999999844,,-1144.0000000000034
2015.04.06,82.99999999999974,-48.000000000003595,41.000000000002146,-120.99999999999511,-113.99999999999189,217.0000000000005,-151.00000000000114,-361.9999999999957,39.00000000000148,-152.99999999999204,,-568.9999999999756
2015.04.06,39.00000000000014,-24.000000000001798,52.000000000007596,-49.99999999999716,-97.9999999999981,180.99999999998673,-156.00000000000057,-263.00000000001324,149.0000000000009,-112.000000000001,,-282.0000000000165
2015.04.06,111.00000000000554,21.999999999988695,121.99999999999989,79.00000000000773,-8.999999999992347,218.99999999999142,-134.0000000000008,-522.0000000000002,216.00000000000819,8.000000000008,,112.00000000001607
2015.04.06,151.00000000000114,51.000000000001044,147.00000000000824,138.00000000000523,90.0000000000012,261.9999999999845,-135.00000000000733,-534.0000000000123,243.0000000000092,116.00000000000499,,528.999999999996
