date,GBPUSD,EURUSD,USDCAD,NZDUSD,GBPCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURAUD,AUDJPY,NZDJPY,NZDCAD,empty,sum
2019.12.16,0.0,-7.0000000000014495,-48.000000000003595,-80.99999999999774,-3.999999999981796,-24.00000000000091,-92.99999999999864,-61.999999999995396,-39.00000000000014,-49.000000000006594,-8.999999999992347,0.0,-8.999999999992347,-63.99999999999295,-48.00000000000182,-53.999999999998494,,-590.9999999999642
2019.12.16,1.999999999990898,-14.999999999987246,-112.99999999998533,-87.00000000000374,-7.0000000000014495,79.9999999999983,-109.99999999999899,-68.00000000000139,-37.00000000000925,79.99999999998408,39.00000000001125,246.00000000001288,171.99999999999437,-102.99999999999443,-75.9999999999934,-56.99999999999594,,-53.99999999997943
2019.12.16,70.99999999999883,-32.999999999994145,-117.99999999999588,-124.99999999999733,95.00000000000064,76.99999999999818,-108.99999999999244,-100.99999999999554,-25.00000000000835,132.99999999998136,129.00000000000134,443.0000000000156,236.99999999999832,-100.99999999999909,-122.99999999999045,-114.99999999999844,,335.0000000000226
2019.12.16,117.99999999999588,-24.999999999986144,-146.99999999998602,-112.99999999999643,195.00000000001182,97.00000000000841,-62.99999999999084,-65.99999999999939,15.999999999993797,251.99999999998113,287.000000000015,439.99999999999596,170.99999999998784,-66.0000000000025,-87.0000000000033,-60.99999999999994,,948.0000000000252
2019.12.16,165.9999999999995,-28.000000000005798,-144.99999999999514,-102.99999999999754,273.0000000000121,73.0000000000075,-62.99999999999084,-51.000000000001044,56.99999999999594,271.99999999999136,356.00000000000074,551.9999999999969,214.00000000000307,-93.99999999999409,-90.99999999999397,-56.0000000000005,,1332.0000000000282
2019.12.16,151.9999999999966,-26.999999999999247,-99.99999999998899,-78.99999999999574,287.000000000015,63.00000000000239,-40.99999999999105,-32.999999999994145,27.999999999994696,274.0000000000009,243.99999999999977,448.000000000004,158.99999999999804,-57.999999999992724,-60.99999999999284,-65.99999999999939,,1190.000000000057
2019.12.16,193.99999999998306,-11.00000000000545,-75.99999999998718,-80.99999999999774,326.0000000000041,66.0000000000025,-5.999999999994898,-20.999999999993246,60.99999999999994,307.9999999999927,300.99999999999574,510.00000000001046,168.99999999999693,-24.00000000000091,-54.99999999999261,-58.99999999999794,,1602.0000000000152
2019.12.16,213.99999999998087,5.999999999994898,-66.99999999999484,-95.00000000000064,339.0000000000004,55.999999999997385,-3.999999999992898,-41.000000000002146,61.999999999995396,302.99999999999727,321.0000000000157,568.9999999999973,211.00000000000563,-36.000000000001364,-87.0000000000033,-82.99999999999974,,1667.9999999999898
2019.12.16,256.99999999999613,22.0000000000109,-34.99999999998504,-43.999999999999595,389.0000000000171,58.000000000006935,9.00000000000345,-4.999999999999449,85.99999999999719,367.999999999995,343.00000000000443,487.0000000000152,76.0000000000094,-1.9999999999953388,-28.999999999996362,-41.9999999999976,,1938.0000000000825
2019.12.16,440.9999999999803,31.000000000003247,-22.999999999995246,-59.99999999999339,570.0000000000039,45.000000000001705,29.000000000001247,16.0000000000049,179.99999999999127,579.0000000000077,551.9999999999969,821.000000000005,200.00000000000017,-4.0000000000048885,-28.999999999996362,-60.99999999999994,,3287.0000000000064
2019.12.16,506.9999999999908,25.999999999992696,-17.999999999984695,-58.99999999999794,670.000000000015,31.00000000000591,12.000000000000899,12.000000000000899,232.99999999999432,650.999999999982,659.0000000000095,981.0000000000097,201.00000000000674,-12.000000000000455,-34.99999999999659,-63.99999999999739,,3795.000000000032
2019.12.16,519.9999999999872,39.00000000001125,-2.999999999997449,-31.000000000003247,644.0000000000001,78.00000000000296,9.00000000000345,14.999999999998348,223.99999999999088,662.0000000000061,653.0000000000147,963.0000000000027,221.00000000000452,10.000000000005116,-3.0000000000001137,-39.999999999995595,,3961.000000000031
2019.12.16,499.9999999999893,39.00000000001125,-24.999999999986144,-82.99999999999974,636.0000000000143,63.00000000000239,-56.0000000000005,-20.999999999993246,213.99999999999199,647.9999999999961,641.0000000000027,1021.0000000000052,286.99999999999284,-87.99999999999386,-60.000000000002274,-96.99999999999153,,3619.000000000039
2019.12.16,496.99999999999187,42.0000000000087,-15.999999999993797,-75.00000000000284,628.0000000000064,64.99999999999773,-63.99999999999739,-15.999999999993797,200.00000000000017,639.9999999999864,643.0000000000158,1148.0000000000157,409.99999999999926,-81.00000000000307,-55.999999999997385,-90.99999999999665,,3874.0000000000364
