date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,AUDCAD,AUDNZD,empty,sum
2015.09.28,0.0,-158.99999999999804,-52.000000000007596,-26.0000000000149,-19.00000000000235,0.0,-312.00000000000114,-46.999999999997044,-12.999999999991019,0.0,-21.00000000000435,-29.000000000001247,-144.00000000000546,-65.99999999998829,-91.99999999998454,-42.0000000000087,-59.000000000009045,-34.000000000000696,-19.99999999999602,-86.99999999999264,-87.00000000001484,,-1309.000000000018
2015.09.28,123.00000000000644,-163.9999999999864,-9.999999999998899,21.999999999988695,8.000000000008,38.0000000000047,-333.0000000000055,-48.000000000003595,-4.9999999999954525,44.99999999999504,-19.999999999997797,16.0000000000049,-198.0000000000075,-121.99999999999989,-82.99999999999841,58.000000000002494,-78.00000000000028,101.99999999997988,2.0000000000095497,18.0000000000069,5.999999999994898,,-622.9999999999922
2015.09.28,192.00000000000327,-190.99999999998562,-56.99999999999594,17.000000000000348,21.999999999999797,75.9999999999983,-558.9999999999984,-154.99999999999403,-79.9999999999983,109.99999999999899,-48.000000000003595,-8.999999999992347,-289.0000000000157,-192.99999999997652,-175.99999999998772,-12.999999999996348,116.00000000000499,202.9999999999976,-6.000000000000227,36.0000000000027,143.99999999998857,,-859.9999999999502
2015.09.28,280.00000000000244,-92.00000000000318,-17.000000000000348,31.999999999987594,84.0000000000063,129.9999999999968,-476.0000000000098,-151.9999999999966,31.00000000000591,187.9999999999993,-12.000000000000899,4.999999999999449,-281.0000000000059,-48.000000000003595,-156.99999999998226,66.00000000001049,253.99999999999866,304.9999999999997,58.000000000006935,146.00000000000168,257.99999999998045,,601.9999999999932
2015.09.28,279.00000000000705,-68.99999999998573,-46.999999999997044,-29.00000000001235,14.000000000002899,58.99999999999794,-426.9999999999996,-158.99999999999804,-72.00000000000273,154.99999999999403,-75.9999999999983,-37.99999999999359,-191.0000000000025,-42.0000000000087,-149.0000000000009,-32.999999999994145,131.99999999999878,63.99999999999739,1.0000000000047748,4.000000000004,68.00000000000139,,-555.9999999999853
2015.09.28,280.00000000000244,-109.99999999998789,-95.00000000000064,-96.00000000000719,4.999999999999449,36.0000000000027,-485.0000000000021,-221.99999999998886,-159.9999999999966,121.99999999999989,-92.99999999999864,-36.999999999998145,-135.00000000001933,-242.99999999999324,-108.99999999998045,-147.99999999999258,99.00000000000463,-37.00000000002035,17.000000000010118,-19.999999999997797,59.99999999999339,,-1370.9999999999711
2015.09.28,129.9999999999968,-139.00000000000023,-229.99999999999687,-53.00000000001415,28.000000000005798,-2.999999999997449,-495.000000000001,-221.99999999998886,-146.99999999999136,24.000000000001798,-51.000000000001044,-117.99999999999588,-44.00000000001114,-185.00000000001293,-103.999999999985,-279.99999999999136,265.99999999998846,-340.00000000000693,105.00000000000398,18.0000000000069,87.99999999999919,,-1751.9999999999914
2015.09.28,197.00000000000273,-109.99999999998789,-165.9999999999995,-15.00000000000945,-39.999999999995595,16.0000000000049,-461.0000000000003,-218.00000000000708,-164.99999999999204,97.00000000000264,-114.99999999999844,-87.99999999999919,-75.00000000001705,-141.99999999999767,-64.99999999999773,-201.00000000000674,49.99999999999449,-251.00000000000122,-1.9999999999953388,-36.999999999998145,24.999999999986144,,-1766.0000000000125
2015.09.28,197.00000000000273,-112.99999999998533,-83.9999999999952,-4.000000000004,-58.000000000002494,158.0000000000026,-396.00000000001853,-127.00000000001043,-13.999999999995794,114.00000000000298,-97.9999999999981,-32.999999999994145,-106.00000000002296,-84.0000000000174,-64.99999999999773,-18.0000000000069,-25.00000000000835,278.9999999999848,-9.000000000000341,-65.99999999999939,153.9999999999875,,-398.0000000000764
2015.09.28,219.00000000000253,-82.00000000000429,-25.999999999992696,-116.00000000000499,-59.99999999999339,158.0000000000026,-480.00000000001376,-124.99999999999733,-189.99999999999773,98.99999999999353,-163.99999999999747,-27.999999999994696,42.999999999977945,-206.99999999997942,12.000000000000455,-52.99999999999194,-178.99999999999582,414.9999999999876,16.000000000005343,-110.99999999999443,185.99999999999727,,-672.9999999999908
2015.09.28,275.99999999999847,-76.99999999999375,-19.999999999997797,-57.00000000001815,-31.999999999998696,221.99999999999997,-510.00000000001046,-148.99999999999915,-189.99999999999773,156.99999999999602,-145.00000000000622,-10.999999999994348,14.999999999986358,-166.99999999998383,103.00000000000864,28.000000000005798,-110.00000000001009,629.9999999999973,48.00000000000182,-85.00000000000173,239.99999999999577,,165.99999999997812
2015.09.28,253.0000000000032,-122.99999999998423,-85.00000000000173,2.999999999997449,-88.99999999999464,285.00000000000193,-459.0000000000094,-177.00000000000495,-174.99999999999716,158.0000000000026,-163.99999999999747,-29.000000000001247,84.99999999997954,-57.00000000001815,43.00000000000637,-11.00000000000545,-29.00000000001235,663.999999999998,22.00000000000557,-88.99999999999464,333.9999999999899,,359.99999999996294
2015.09.28,253.99999999999866,-150.99999999999002,-107.99999999999699,46.999999999997044,-100.99999999999554,322.00000000000006,-536.0000000000032,-184.00000000000637,-195.99999999999795,176.99999999999383,-167.00000000000603,-29.999999999996696,42.999999999977945,-92.99999999998754,45.000000000015916,-45.000000000006146,-46.999999999997044,791.9999999999927,14.000000000010004,-101.99999999999099,365.99999999999966,,300.00000000001137
2015.09.28,296.0000000000074,-139.9999999999846,-46.999999999997044,62.99999999999084,-70.99999999999883,312.00000000000114,-545.0000000000177,-182.99999999999983,-218.9999999999941,212.00000000000108,-182.00000000000438,3.0000000000085514,16.999999999995907,-65.99999999998829,97.00000000000841,49.00000000001015,-134.00000000001188,752.9999999999815,30.000000000001137,-48.99999999999905,414.9999999999876,,610.999999999998
2015.09.28,322.00000000000006,-117.99999999999588,5.999999999994898,34.000000000000696,-43.999999999999595,258.9999999999981,-572.0000000000169,-157.99999999999147,-260.9999999999957,224.000000000002,-167.00000000000603,34.000000000000696,-63.0000000000166,-69.00000000000794,103.00000000000864,120.99999999999334,-80.00000000001339,751.9999999999972,43.00000000000637,-15.999999999993797,435.9999999999919,,785.9999999999566
2015.09.28,312.00000000000114,-136.99999999998712,45.000000000006146,54.99999999998284,21.999999999999797,265.99999999999955,-547.0000000000086,-123.00000000000644,-286.00000000000136,221.99999999999997,-92.00000000000318,53.00000000000304,97.99999999998477,-65.99999999998829,224.00000000001796,167.00000000000603,-14.000000000002899,770.9999999999884,175.00000000001137,70.0000000000034,425.99999999999307,,1640.9999999999995
2015.09.28,312.9999999999966,-126.0000000000039,68.00000000000139,42.999999999993044,41.9999999999976,207.99999999999707,-523.0000000000068,-82.00000000000429,-355.99999999999454,237.99999999999378,-70.0000000000034,75.00000000000284,104.99999999998977,44.0000000000218,242.00000000001864,263.99999999999756,-1.0000000000065512,761.999999999996,190.00000000001194,126.0000000000039,439.99999999999596,,2001.9999999999984
2015.09.28,333.0000000000055,-63.99999999999739,46.999999999997044,17.999999999984695,58.99999999999794,216.0000000000051,-525.0000000000199,-154.0000000000097,-391.9999999999959,219.99999999999798,-78.00000000000028,11.00000000000545,212.99999999999386,-12.999999999996348,259.00000000001455,121.99999999999989,85.00000000000173,671.9999999999837,227.00000000000387,87.99999999999919,443.99999999999994,,1787.9999999999711
2015.09.28,309.0000000000037,-99.00000000000463,48.000000000003595,0.0,21.00000000000435,258.9999999999981,-565.0000000000155,-141.99999999999767,-396.0000000000008,192.99999999999872,-170.99999999999892,-2.000000000002,172.9999999999734,-97.99999999997588,243.99999999999977,112.000000000001,-212.00000000001216,737.9999999999942,176.00000000000193,50.0000000000056,436.9999999999985,,1074.9999999999754
2015.09.28,324.00000000000205,-41.99999999998649,133.99999999998968,-22.0000000000109,-51.99999999999649,248.99999999999923,-530.0000000000082,-129.00000000000134,-400.99999999999625,190.00000000000128,-217.0000000000005,4.999999999999449,222.99999999998477,53.999999999998494,317.0000000000073,252.0000000000078,-388.0000000000106,959.9999999999831,97.00000000000841,-21.999999999999797,364.9999999999931,,1366.999999999964
