date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.07.08,-0.999999999995449,-40.0000000000178,-4.000000000004,-15.000000000000568,-96.99999999999153,-73.99999999999629,-22.999999999995246,-52.000000000007596,-85.99999999999852,-1.0000000000065512,-42.999999999993044,0.0,-68.00000000001205,0.0,-120.00000000000455,0.0,0.0,-44.00000000001114,-162.0000000000066,-124.00000000000189,-46.999999999997044,,-1001.0000000000399
2019.07.08,12.000000000000899,-33.00000000001635,17.000000000000348,-43.00000000000637,-97.9999999999981,-102.99999999999754,-39.00000000000014,8.999999999992347,-137.00000000000045,-14.999999999998348,4.000000000004,17.999999999995797,-83.00000000002683,184.99999999999073,-165.00000000000625,246.99999999999721,24.999999999986144,-44.00000000001114,-182.99999999999983,-126.0000000000039,18.0000000000069,,-534.000000000091
2019.07.08,7.0000000000014495,-43.00000000001525,12.999999999996348,-150.00000000000568,-120.99999999999334,-112.000000000001,-26.000000000003798,21.00000000000435,-252.00000000000955,-14.999999999998348,-13.999999999991797,36.999999999998145,-236.00000000001842,234.00000000000088,-277.000000000001,268.0000000000016,18.999999999991246,-8.000000000009777,-236.00000000000287,-128.00000000000588,58.000000000002494,,-961.0000000000601
2019.07.08,-24.000000000001798,-25.00000000000835,14.999999999987246,-137.00000000000045,-112.99999999998533,-97.9999999999981,-46.00000000000159,-50.0000000000167,-268.0000000000007,-18.0000000000069,-19.999999999997797,41.9999999999976,-210.00000000000796,214.99999999998744,-258.0000000000098,269.9999999999925,38.0000000000047,43.99999999999693,-208.00000000000819,-148.0000000000037,46.0000000000127,,-953.0000000000682
2019.07.08,4.000000000004,-25.00000000000835,24.999999999986144,-102.00000000000387,-100.99999999999554,-117.00000000000044,-60.99999999999994,-5.000000000010552,-234.99999999999943,-7.9999999999968985,16.0000000000049,67.00000000000594,-165.00000000002046,202.9999999999976,-242.00000000000443,274.9999999999808,11.999999999989797,48.99999999999238,-216.0000000000051,-163.00000000000205,43.00000000001525,,-746.0000000000704
2019.07.08,-19.00000000000235,-9.000000000014552,24.000000000001798,-90.00000000000341,-106.99999999999044,-109.99999999999899,-70.0000000000034,-45.000000000006146,-236.0000000000042,-21.00000000000435,21.00000000000435,68.00000000000139,-139.00000000001,201.00000000000674,-222.99999999999898,261.9999999999845,22.999999999995246,22.999999999996135,-212.00000000000108,-180.0000000000024,17.000000000000348,,-822.0000000000499
2019.07.08,-24.999999999997247,-25.00000000000835,11.999999999989797,-63.00000000000239,-137.9999999999937,-114.99999999999844,-117.99999999999588,-26.999999999999247,-180.00000000000682,-28.000000000005798,29.000000000001247,56.0000000000005,-92.00000000001296,231.0000000000034,-188.0000000000024,287.9999999999994,21.00000000000435,-21.000000000000796,-214.00000000000307,-226.99999999999943,-31.000000000003247,,-855.0000000000312
2019.07.08,-41.000000000002146,-60.000000000015596,-43.999999999999595,-131.00000000000023,-114.99999999999844,-124.00000000000189,-124.00000000000189,-21.00000000000435,-240.99999999999966,-31.999999999998696,46.00000000000159,2.999999999997449,-205.0000000000125,245.99999999999068,-193.00000000001205,222.99999999999542,-12.000000000012001,6.000000000000227,-214.00000000000307,-231.0000000000034,-51.99999999998539,,-1316.0000000000657
2019.07.08,-24.999999999997247,-45.000000000006146,-33.00000000001635,-121.00000000000932,-104.99999999999955,-112.99999999999643,-106.00000000000608,-35.00000000000725,-267.0000000000101,-9.00000000000345,39.00000000000014,9.999999999998899,-204.00000000000773,211.99999999998997,-219.0000000000083,224.000000000002,-18.0000000000069,58.9999999999975,-187.00000000000384,-214.00000000000307,-48.000000000003595,,-1205.000000000097
2019.07.08,-51.99999999999649,-27.00000000002145,0.9999999999843467,-82.99999999999841,-78.00000000000028,-143.9999999999997,-124.99999999999733,-73.00000000001194,-240.0000000000091,-29.999999999996696,31.000000000003247,39.00000000000014,-140.00000000001478,198.99999999999363,-187.00000000001182,232.99999999999432,-53.00000000001415,19.99999999999602,-233.00000000000543,-219.99999999999798,-32.999999999994145,,-1195.0000000000978
2019.07.08,-44.99999999999504,-14.000000000002899,11.999999999989797,-54.000000000002046,-86.99999999999264,-136.00000000000279,-121.99999999999989,-75.00000000000284,-225.00000000000853,-28.000000000005798,48.000000000003595,58.000000000002494,-88.00000000002228,200.00000000000017,-173.00000000000182,255.99999999998957,-56.99999999999594,7.999999999995566,-243.00000000000432,-228.00000000000597,-22.999999999995246,,-1016.0000000000568
2019.07.08,-86.99999999999264,-4.000000000004,-4.000000000004,-25.99999999999625,-100.99999999999554,-151.9999999999966,-139.99999999999568,-155.00000000001623,-225.00000000000853,-73.00000000000084,29.000000000001247,58.99999999999794,-38.000000000010914,182.99999999999983,-123.00000000000466,251.00000000000122,-103.00000000000864,-33.00000000000125,-262.00000000000665,-258.9999999999981,-22.999999999995246,,-1286.0000000000357
2019.07.08,-104.99999999999955,-14.000000000002899,14.999999999987246,18.000000000000682,-93.99999999999409,-141.00000000000225,-178.00000000000037,-158.99999999999804,-237.99999999999955,-73.99999999999629,31.000000000003247,72.0000000000054,-6.000000000000227,195.9999999999962,-109.99999999999943,281.99999999998226,-39.00000000001125,-32.00000000001069,-242.00000000000887,-282.99999999999994,-73.99999999999629,,-1175.0000000000448
2019.07.08,-124.99999999999733,-1.0000000000065512,31.000000000003247,12.000000000000455,-75.99999999998718,-124.00000000000189,-146.99999999999713,-191.00000000000784,-239.00000000000432,-82.00000000000429,16.0000000000049,82.00000000000429,6.9999999999765805,153.9999999999875,-111.0000000000042,265.99999999998846,5.999999999994898,-35.0000000000108,-224.000000000002,-263.99999999999756,-70.99999999999883,,-1116.0000000000596
